a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1581.5,1586.8,1590.5,1591.8,1594.2,1596,1598.4,1596.9,1592,1586.6,1588.3,1591.3,1594.7,1598.7,1909.7,2060,1868.7,2174.3,2586.7,2716.9
1991.3,1979.4,1982.6,2072.6,2209.5,2258.9,2252.4,2246.2,2247.6,2236,2258.4,2301.1,2321.8,2334.9,2339.2,2410.7,2479.5,2493.2,2523,2544.5
1564,1628.2,1633.9,1712.2,1736.1,1716.2,1735.4,1729.2,1706.1,1723.2,1726.3,1750.8,1788.6,1888.9,1962.5,2495.1,2195.1,2410.5,2382.1,2533.1
2108.1,2116.8,2121.8,2121.5,2127,2132.9,2136.3,2130.7,2127.4,2110.3,2120.2,2163.2,2204.5,2226.3,2239.5,2275.2,2277,2285.8,2359.7,2392.8
1668,1698,1701.6,1703.1,1706.1,1708.4,1710.4,1699.5,1692.4,1688.9,1691.2,1695.5,1700.6,1709.5,1721,1729.4,1820.9,1985.8,2277.7,2487.7
2156,2173.1,2076.8,2136.8,2244.7,2261.4,2296.6,2294.8,2298.5,2299.1,2309,2315,2326.7,2344.7,2359.9,2380,2389.9,2409.8,2419.6,2425.3
1557.2,1599.9,1725.3,1726.3,1728,1730.3,1730.5,1729.6,1725.2,1718.2,1718.7,1723.4,1733.3,1746.1,1872.8,1877.9,1893.4,1908.4,1916.8,1929.3
1908.6,1912.4,1923.9,1922.6,1933.5,1930.8,1887.8,1883.4,1912.9,1941.3,1978.2,1989.2,2008.4,2008.2,2015.8,2024.9,2043.6,2050.1,2074.5,2084.1
1538.4,1541.4,1547.1,1544.8,1549,1540.1,1532.4,1521.8,1524.6,1536.8,1551.3,1581.7,1614.9,1642.4,1797.9,2211.2,2234,2199.9,2151.1,2255
2008.2,2011.2,2016.1,2021.2,2025.4,2036.5,2027.8,1995.1,2010.5,2044.2,2076.3,2095.1,2106.1,2112.1,2109.3,2120.9,2124.4,2130.1,2137.6,2140.8
1410.7,1416.2,1419.9,1424.6,1421.6,1417.3,1403.9,1401.2,1403.3,1415.8,1444.7,1469.2,1479.2,1480.1,1479.7,1475.2,1476.1,1481.2,1532.2,1995.1
1965.6,1967,1973,1974.8,1980.3,1983.2,1983.8,1979.3,1967.2,1962,1976,1998.3,2034.3,2062.3,2246.1,2411.3,2340,2316.5,2549.8,2576.9
1747,1750.9,1752.5,1753.2,1753,1753.4,1752.1,1754.2,1753.6,1751.7,1750.3,1754.1,1759.8,1764.8,2577.8,2710.2,2692.5,2689.7,2762.2,2962.8
2150.8,2158.2,2163.2,2165,2169.1,2172.6,2171.4,2158,2156.9,2169.2,2186.5,2213.6,2245.6,2268.2,2284.7,2314.9,2322.8,2343.8,2352.2,2379
1749.1,1751.8,1756.4,1756.5,1759.5,1760.1,1754.5,1748.9,1744.9,1746.2,1753.6,1762.5,1778.8,1920.3,2178.5,1990.8,2159.8,2437.6,2625,2758.1
1984.4,1997.8,2003.7,2001,2005.6,2006.8,1980.5,1968,1986.9,2010.4,2031.3,2061.3,2096.5,2152.5,2220.3,2298,2299.2,2298.3,2347.5,2367.4
1469,1472.3,1474.4,1475.2,1473.4,1474.7,1465,1457.9,1460.9,1471.7,1489.3,1515.2,1694.9,2187.9,2132.7,2139.3,2166.9,2185.5,2228.6,2274.2
1465.4,1466.5,1466.4,1465.4,1464.3,1464,1464.4,1464.6,1460.5,1452.1,1457.3,1469.2,1521.2,1663.5,1857.8,1846.4,1876.1,1915.2,2037.8,1974.5
1183.1,1194.5,1202.2,1207.6,1209.8,1210.1,1207.5,1186.2,1174,1175.8,1183.7,1188.3,1245.9,1375.1,1413.4,1444,1450.5,1833.6,1873.4,2119.1
1492.8,1493.1,1493,1491.2,1492.9,1495.7,1498.4,1502.7,1506.5,1508.5,1507.1,1514.2,1604.8,1825.2,1995.5,2159.7,2196.3,2201,2155.4,2148.1
1240,1240.5,1236.5,1229.7,1226.2,1223.5,1220,1222.3,1225.5,1233.4,1248,1269.5,1293.8,1310.4,1285.9,1280,1305.1,1978.3,2446.2,2548.7
1574.4,1575.8,1577,1576.7,1577.2,1577.2,1577,1575.1,1571.4,1572.9,1579.7,1593.4,1621.4,1644.2,1866.3,1961.4,1997.4,2060.5,2134.6,2268.2
1177,1182.5,1194,1199.4,1206,1209,1204.3,1202,1206,1214.5,1222.3,1229.7,1238,1260.8,1268.7,1265.8,1641.4,2478.7,2681,2747.9
1425.4,1427,1429.3,1430.9,1431.1,1427.7,1424.8,1425.7,1425.4,1424.2,1431.8,1444.7,1470.5,1527.7,1692.7,1848.8,1656.3,1667.7,1747.7,1833.5
1171.9,1171.4,1172.8,1172.8,1166.3,1160.3,1155.6,1157.4,1161.3,1165.4,1170.9,1173.3,1176.5,1255.7,1520,1687.7,2240.7,2261.6,2309.4,2268.9
1422.8,1424.1,1423.7,1422.1,1420.5,1415.8,1416.2,1414,1415.5,1423.1,1438.8,1460.3,1490,1790,1872.5,1971.7,1913.9,2026.9,2085.3,2117.5
1179.6,1185.7,1181.5,1180.1,1177.4,1173.5,1172.4,1174,1180.2,1190.4,1197.9,1203.4,1209.1,1214.1,1217.2,1208.6,1266,2091.8,2340.9,2397.8
1246.7,1249.8,1250.2,1249,1247.3,1246.3,1242.3,1234.4,1231.4,1233.1,1235.9,1239.3,1239.8,1231.4,1490.1,1911.8,1980.5,2133,2187.1,2398.3
1033.5,1045.3,1048.8,1045.3,977.2,919,913.3,919.2,925.4,923,908.6,889.4,879.2,848.4,1177.1,2053.9,2351.9,2669.4,2721.7,2694.1
1510.1,1509.9,1511.2,1512.2,1515.2,1515.3,1517.6,1521.4,1521.2,1520.7,1519.9,1522,1524.8,1527.2,1693.3,1961.4,2411,2400.4,2363.4,2373.3
1293.8,1294.6,1295.2,1294.7,1297.2,1299.4,1299.5,1303.8,1308.4,1313.1,1301.1,1367.9,1732.2,2137.1,2196.8,2224.7,2427.2,2699.6,2693.2,2714.7
1559.9,1593.2,1612.6,1613.6,1614.3,1616.8,1617.8,1618.6,1618.1,1618,1617.9,1621.2,1625.8,1631.2,1664.2,1977.2,2082,2114.6,2103.9,2053.5
1183.8,1191.7,1194.6,1197.6,1195.5,1189.9,1180.3,1174.4,1173.4,1182.1,1196.6,1206.6,1206.2,1205.7,1207.5,1206.2,1194.4,1180.4,1628.3,2442.8
1422.9,1426.1,1426,1420.5,1416.1,1414.9,1421.5,1417,1415.7,1412.1,1412.5,1415.1,1418,1412.9,1611.8,2147.5,2370,2327.2,2318.5,2333.3
1118.8,1112.1,1101.2,1090.2,1071.8,1066.5,1062.5,1059.7,1063.2,1054.6,1240.4,1259.2,1315.7,1451.6,1585.4,1772.6,1923.1,2006.1,2360.7,2719.7
1387.1,1390.2,1392.3,1391.3,1386.6,1372.7,1353.9,1338.4,1315.5,1317.7,1347.7,1436,1557.5,1668,1707.5,1622.8,1575,1572.8,1588.2,1717.1
1776.5,1777.8,1779.5,1780.8,1781.8,1781.9,1781.7,1780.6,1775.3,1776.2,1781,1791.9,1813,1842.4,1867.8,1883.8,1901.6,1904.2,1904.1,1901.3
1328.2,1333.2,1308.4,1315.2,1285.6,1213.9,1174.8,1155.6,1164.6,1185.7,1219.6,1265.6,1365.4,1567,1616.8,1689.2,1731.7,1763.5,1762.5,1750.7
1987.9,2005,2017,2026,2041.6,2033,1981.5,2039,2063.3,2071.3,2078.4,2084.6,2090.2,2096.4,2102.7,2109.2,2114.6,2119.7,2122.7,2121
1401,1410.3,1415.5,1396.5,1299.6,1148.7,1145.1,1184.6,1333.6,1542.4,1620.4,1688.7,1773.3,1799.7,1795.4,1784.6,1784.4,1775.7,1748.7,1706
1881.7,1885.4,1889.5,1893.9,1899.9,1867.1,1860.2,1894.6,1909.4,1926,1941.8,1952.8,1962.6,1984.2,1999.4,2007.3,2008.1,2030.6,2049.4,2052.9
1484.7,1487.7,1487.5,1478,1455.6,1417.1,1409.2,1422.6,1447.5,1477,1516.9,1566.1,1628.4,1669.8,1748.6,1829,1881.1,1919.7,1929.8,1957.6
1630.8,1632.7,1629,1624,1615.1,1611.8,1613.2,1619.4,1621.6,1634.2,1656.8,1700.7,1749.8,1776.8,1799.2,1815,1826.3,1838,1831.9,1852.5
1510.8,1519.4,1521.3,1499.7,1439.4,1345.3,1340,1365.4,1416.7,1528.6,1671.3,1776.4,1868.2,1942.1,1920,1887.1,1949.6,1951.6,1962.8,1979
1703.2,1704.9,1704.9,1702.5,1695.8,1691.9,1688,1683,1680.6,1688.5,1704.9,1738.8,1828.4,1868.8,1929.1,1953.6,1967.5,1988.1,1966.7,1995.9
1438.3,1439.5,1438.1,1433.5,1418.8,1399.4,1394.2,1402.8,1419,1441.7,1470.4,1512.5,1541.6,1577.2,1607.6,1632.1,1669.5,1703.4,1767.7,1786.3
1751.1,1754.1,1756.3,1757.5,1753.9,1744,1722.2,1727.1,1738,1757,1786.4,1827.3,1871.3,1907.7,1933.9,1955.7,1972.6,1984.5,1993.4,2013.9
1634.8,1637.6,1637.4,1636.3,1628.5,1595.6,1588.4,1620.3,1652.1,1683,1721,1742.1,1762.1,1803.4,1829,1849.9,1922.5,1988.8,2016.9,2067.8
2049.9,2053.1,2060.6,2061.7,2069,2080,2076.9,2075,2074.2,2076.5,2104,2128.6,2151.8,2175.1,2203.5,2215.7,2231.8,2234.9,2243.9,2253.2
1345.5,1347.8,1348.8,1345.9,1335.2,1313.9,1287,1280.4,1279.9,1294,1324.3,1358.9,1386.8,1413.8,1425.4,1433.4,1452.6,1481.8,1515.6,1629.9
1927.9,1928.6,1930.7,1931.9,1933.9,1934.4,1929.3,1921.3,1919,1919.5,1933.7,1955.8,1981.4,2004.2,2016.8,2024.7,2034.7,2047.4,2062.4,2095.3
1590.4,1594.6,1593.5,1590.3,1583.4,1575.3,1558.8,1556.6,1540.2,1550.4,1601.1,1826.7,1976.7,2022.2,2052.2,2081.9,2159.7,2001.9,1994.8,2022.5
1948.2,1951.6,1955.7,1959.5,1962.6,1964.3,1957.4,1949.1,1944,1943.8,1953.4,1971.1,2000.3,2033.9,2054.9,2064.1,2067.4,2065.2,2063.5,2064.9
1681.4,1680.1,1681.2,1676.5,1675.1,1671,1673.7,1671.1,1666.9,1694,1699.6,1744,1774.2,1838.9,1932.8,1962.5,1993.7,2032.4,2188.8,2290.8
2079.8,2117.7,2143,2145.4,2149.8,2152.7,2158.4,2167.5,2170.1,2170.9,2180.2,2201,2227.3,2250.4,2280.3,2312.1,2324.4,2325.9,2363.8,2387.7
2170.1,2171.7,2169,2171.8,2183,2186.5,2188.5,2192.4,2195.6,2192.2,2190.5,2192.4,2208.4,2236,2323.7,2510.8,2694.9,2786.3,2652.7,2606.1
2336.7,2351.8,2361.1,2370.9,2383.1,2397.1,2408,2412.1,2412,2406.5,2400.9,2400.5,2417.1,2434,2692.1,2758.4,2565.4,2539.6,2532.3,2534.6
1888.4,1892.7,1926.6,1924.2,1908.1,1912.2,1915.5,1917.3,1929.4,1940.5,2101.7,1902.1,1904.1,2045.6,2599.8,2453.1,2381.9,2420.5,2537.9,2751.6
2150.1,2148.4,2149.4,2152,2156,2159.2,2229.5,2219.3,2235.8,2218,2158.3,2158.4,2230,2398.5,2500.4,2191.4,2243.7,2246.9,2417.1,2469.8
2086.3,2084.9,2090,2094.8,2097.7,2102,2106,2111.5,2113.8,2136.7,2213.1,2115.9,2112.7,2117.1,2384.3,2449.9,2368.9,2298.8,2367.6,2391.4
2171.2,2183.5,2196.5,2211.6,2226.4,2233,2237.6,2245.7,2249,2250.4,2251.9,2257.7,2268.8,2302,2466.7,2635.7,2781.1,2765.9,2660.6,2537
1971,1979.5,1989.3,1996.9,2000.9,2059.5,2010.1,2015.9,2057.6,2119.3,2156,2134.4,2146.7,2281.5,2370.6,2272.7,2169.5,2179.1,2341.3,2429.9
2248.9,2267.4,2268.5,2275.2,2277.7,2282.6,2289.7,2290.3,2316.8,2290,2294.8,2294.4,2309,2408.9,2400,2490.6,2472.7,2515.1,2496.8,2525.4
2041.8,2044.8,2051.3,2055.9,2052.1,2061.9,2064.4,2187.7,2485.6,2395,2206.3,2330.8,2478.4,2530.8,2612.2,2620.2,2568,2523.6,2564.9,2674.9
2120.8,2131.8,2141.4,2148.4,2173.4,2259.7,2344.9,2383.5,2360.3,2336.5,2431.8,2583.8,2602.9,2691.7,2517.5,2362,2435.9,2481.8,2549.4,2678.6
1959.5,1964.2,1967.6,1972.5,1999.8,2003.4,2052.1,2068.8,2052,2209.2,1999.1,1975.1,1979.9,2397.7,2557.8,2337.7,2278.1,2310.2,2370.5,2443.3
2180.1,2180.6,2182.2,2184.3,2187.9,2230.5,2298.6,2218.4,2237.6,2238.2,2252.6,2343.2,2265.7,2448.5,2617.2,2458.2,2345.1,2338.8,2358.3,2473.2
1995.7,1994.3,1996.1,1998.6,2002,2005.4,2008.6,2011.6,2014.7,2014.6,2022.2,2006.5,2004.4,2009.1,2161.5,2333.1,2247.2,2112.2,2154.4,2173.1
2190.8,2191.3,2192.7,2195.9,2199.8,2203.4,2241.5,2263.5,2224.7,2313.7,2293.8,2293.9,2230.9,2220.3,2333.7,2684.2,2590,2438.3,2457.9,2529.1
2022.3,2025.1,2032.3,2036.7,2037.5,2043.1,2042.4,2043.5,2039.9,2034.4,2034.5,2041.9,2125.4,2082.5,2329.2,2504.7,2211.4,2272,2296.3,2436.6
2137,2136.9,2141.1,2147.4,2152,2160.4,2166.2,2169.6,2197.4,2193.5,2170.8,2169.3,2171.5,2176.5,2421.2,2460.4,2354.4,2500,2492.9,2356.1
2067.5,2075.4,2075.4,2075.2,2077.2,2080.1,2083.5,2087.2,2092.3,2096.1,2133.6,2095.2,2095.6,2145.7,2300.7,2125.7,2131.6,2223.9,2261.1,2604.3
2139.6,2154.4,2169.2,2177.4,2187.4,2193.3,2194.5,2196.9,2197.5,2195,2217.4,2223.3,2253.9,2329.7,2509.2,2402.2,2357.6,2345.7,2324.3,2376.5
2011.3,2022,2062.4,2083.9,2089.4,2091,2094.9,2099.5,2105.6,2120.7,2118.1,2153.2,2103.3,2103,2106,2235.2,2209.9,2198.2,2283.5,2426.4
2235.8,2262.4,2270,2276.2,2283.6,2272.1,2278.4,2299,2313.9,2302.8,2298.4,2299.5,2302,2326.1,2358.3,2527.5,2588.7,2498.2,2577.5,2656.6
1701.1,1702.5,1713.4,1722.5,1735.5,1747.1,1748.6,1757.4,1759,1755.3,1745.7,1736.8,1732.6,1732.2,1734.3,1736.6,1735.3,1720.9,1854.9,2291.8
1188,1228.9,1253.3,1254,1248.6,1241.3,1236.2,1233.9,1231.8,1231.5,1230.2,1227.3,1221.9,1212.2,1199.5,1287.2,1955.1,2886.2,3085.5,3144
1673.1,1702,1790.3,1814.3,1815.1,1838.5,1840.4,1841.5,1841.9,1840.8,1835.9,1829.6,1825.2,1825.7,1827.3,1829.1,1829.1,2027,2453.5,2398.6
1370.2,1439.2,1443.8,1453.8,1449.6,1447.1,1444.2,1442.9,1442.4,1439.3,1424.2,1427.6,1429.8,1429.1,1424.3,1414.4,1831.6,2412.3,2640.5,2777.3
1552,1622.8,1721.3,1800.5,1842.1,1857.1,1859.2,1859.9,1859.2,1851.4,1839.7,1832.1,1829.7,1833.1,1840.2,1851.5,1864.8,1877.5,1992.4,2023.6
1291.7,1325.6,1408.8,1424.6,1433.8,1432.2,1424.2,1415.2,1402.6,1393.8,1389.2,1389.4,1401.7,1410.9,1413.9,1404.1,1366.5,2206.6,2813.8,2962.2
1672.2,1679.6,1700.6,1711.2,1708.7,1735.2,1741.4,1747,1750.1,1749.8,1742.5,1728.1,1718.4,1719.7,1724.4,1731.9,1738.7,1742.7,1754,1819.6
1239.8,1296.6,1417.8,1428.9,1434,1433.9,1429,1424.2,1414.3,1407.7,1397.9,1394,1390.4,1394.5,1395.3,1394,1384.2,1538.3,2035.6,2231.5
1735.4,1757.9,1760.9,1762.9,1764.2,1764.9,1766.3,1768.6,1771.7,1774.7,1775.9,1773.6,1767.6,1765.5,1757,1768.5,1774.1,1780.2,1786.5,1788.8
1211.7,1288,1399.4,1429.7,1457.7,1447.6,1457.9,1442.4,1435.5,1428.9,1419.3,1413.6,1411.6,1428.4,1415.3,1428.3,1412.6,1427.7,1909.1,2443.5
1695.7,1756.8,1761.1,1762.8,1764.4,1765.9,1767.6,1769.5,1769.6,1763.9,1756.6,1755.3,1759.2,1767.2,1775.5,1782.4,1786.3,1785.3,1782,1862
1334,1380.3,1411.3,1420,1417.1,1414.7,1413.7,1411.9,1407.7,1401.1,1397.5,1398.3,1399.3,1398.7,1395.1,1385,1365.7,1363.4,1343.8,1486.4
1797.7,1806.4,1790.4,1795.8,1816.5,1820.2,1825,1830.3,1835.4,1839.8,1842.2,1840.6,1836,1833.7,1836.7,1840.7,1900.4,1939.8,1967.9,1993.6
1537.2,1537.8,1536.6,1539.6,1546.3,1552.3,1558.8,1565.3,1569.5,1569.7,1562.8,1559.9,1560.4,1563.3,1565.3,1564.2,1558.4,1726.7,1908.3,2148.3
1700.9,1664,1657.2,1646.4,1668.5,1646.7,1743.3,1749.3,1754,1754.3,1749,1739.8,1733.3,1731.5,1732.2,1733.5,1733.9,1732.6,1728.3,1722.7
1468.5,1471.7,1448.5,1484.1,1527.8,1536.3,1543.3,1547.9,1547.8,1530.8,1509.9,1504,1506.4,1510.2,1511.9,1506.1,1494.5,1493.8,1483.4,1502.2
1725.6,1743.1,1756.2,1764.2,1766.1,1767.5,1768.7,1769.9,1772.5,1774.5,1775.3,1771.8,1771.3,1772.7,1778.3,1784.5,1788.6,1786.7,1806.7,2043.2
1376.4,1369.8,1375.5,1397,1412,1434.4,1446.2,1456.4,1485.9,1507.8,1511,1456.3,1424.1,1428.7,1436.8,1436.7,1421.6,1375.7,1392.6,1676.8
