time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,316.9,80.4,2329.4,482.2,2947.5,219.0,345.8,2349,2923.8,218.1,70.5,8.6
0.028000,329.5,83.6,2361.0,382.9,2941.4,215.9,346.6,2348.9,2921.7,217.9,71.2,9.2
0.030000,339.0,91.5,2366.2,310.2,2936.9,211.1,347.8,2348.8,2918.3,217.8,71.7,9.7
0.032000,347.1,101.9,2361.3,262.6,2926.0,209.7,349.5,2348.5,2913.6,217.6,72.2,10.1
0.034000,354.5,109.8,2353.8,236.6,2909.3,206.4,351.7,2348.3,2907.6,217.5,72.6,10.7
0.036000,361.4,112.6,2347.0,221.5,2893.2,201.0,354.2,2348,2900.3,217.3,73,11.6
0.038000,367.1,111.0,2342.7,210.4,2879.8,201.8,357.1,2347.6,2891.9,217.1,73.3,12.6
0.040000,371.6,106.5,2341.1,200.2,2866.0,210.2,360.3,2347.3,2882.3,217,73.6,13.8
0.042000,375.0,100.9,2340.0,188.6,2851.7,216.2,363.7,2347,2871.7,216.8,73.8,15.1
0.044000,377.9,95.6,2337.9,174.7,2840.5,212.6,367.2,2346.7,2860.1,216.6,74,16.1
0.046000,380.5,91.4,2336.0,160.8,2833.4,206.2,370.9,2346.4,2847.6,216.4,74.1,17
0.048000,382.8,88.1,2335.7,150.3,2827.8,206.8,374.5,2346.1,2834.3,216.2,74.2,17.8
0.050000,385.0,85.1,2338.0,142.8,2819.9,218.2,378.2,2345.8,2820.3,215.9,74.3,18.5
0.052000,386.8,82.4,2343.2,137.7,2807.2,237.4,381.7,2345.4,2805.8,215.7,74.4,19.1
0.054000,388.3,80.0,2349.2,134.3,2789.7,255.4,385.1,2345,2790.7,215.5,74.5,19.5
0.056000,389.6,78.0,2353.2,132.6,2770.7,264.4,388.3,2344.4,2775.4,215.3,74.6,19.7
0.058000,391.0,76.4,2354.0,133.2,2753.3,263.1,391.2,2343.5,2759.8,215.1,74.7,19.7
0.060000,392.4,75.2,2352.0,136.3,2737.1,253.8,393.9,2342.4,2744.1,214.9,74.7,19.4
0.062000,393.7,74.0,2348.1,140.6,2721.1,237.4,396.2,2341,2728.5,214.7,74.8,19.1
0.064000,394.7,72.8,2342.2,143.5,2706.4,215.7,398.3,2339,2713,214.4,74.8,18.8
0.066000,395.3,71.5,2335.0,143.2,2695.1,193.6,400,2336.6,2697.7,214.2,74.9,18.7
0.068000,395.8,70.3,2328.6,141.7,2687.4,178.3,401.3,2333.4,2682.8,214,74.9,18.6
