time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,567.5,167.1,1507.3,98.5,2486.5,266.4,584.2,1474.3,2486.5,190.1,72.8,15.6
0.028000,574.3,148.3,1502.0,101.0,2481.8,258.5,585,1473.1,2487,190,73.2,15.2
0.030000,579.9,131.1,1495.6,103.5,2480.7,250.5,586.3,1471.1,2487.9,190,73.6,14.6
0.032000,584.7,119.3,1489.0,107.2,2484.0,245.5,588.1,1468.4,2489.1,189.9,73.9,13.9
0.034000,589.4,112.3,1481.4,114.1,2490.5,246.8,590.3,1464.9,2490.7,189.9,74.2,13.4
0.036000,593.8,110.2,1472.7,123.5,2497.2,253.3,592.9,1460.6,2492.6,189.8,74.5,13.3
0.038000,597.9,111.5,1460.3,133.9,2501.5,258.9,595.8,1455.5,2494.9,189.8,74.8,13.5
0.040000,601.5,115.5,1444.1,140.9,2501.6,258.1,599,1449.7,2497.6,189.7,74.9,14
0.042000,604.8,121.1,1427.3,143.3,2499.3,253.6,602.4,1443.1,2500.7,189.6,75,14.5
0.044000,608.6,128.3,1411.7,144.7,2497.3,249.4,605.9,1435.8,2504.2,189.6,75.1,15.1
0.046000,612.8,136.5,1399.9,148.6,2498.2,247.5,609.4,1427.9,2508.1,189.5,75.1,15.6
0.048000,617.5,146.7,1390.5,155.5,2503.2,247.6,612.9,1419.3,2512.3,189.5,75.1,16.4
0.050000,622.3,158.2,1383.4,162.6,2512.1,248.4,616.3,1410.2,2516.9,189.4,75,17.2
0.052000,627.6,172.0,1376.6,168.9,2524.4,247.4,619.5,1400.5,2521.8,189.3,75,18
0.054000,633.1,186.6,1369.2,174.5,2536.7,243.3,622.5,1390.4,2527.1,189.3,74.9,18.4
0.056000,638.4,201.3,1359.4,179.0,2547.4,236.7,625.1,1379.9,2532.7,189.3,74.9,18.5
0.058000,641.1,211.1,1348.5,176.2,2554.2,229.1,627.4,1369.2,2538.6,189.2,74.9,17.9
0.060000,639.6,213.2,1337.9,158.4,2558.5,220.8,629.3,1358.4,2544.7,189.2,74.9,17.1
0.062000,635.3,209.0,1331.0,132.3,2561.8,216.1,630.7,1347.5,2551,189.2,74.9,16.3
0.064000,630.9,204.2,1326.3,109.3,2565.4,218.2,631.7,1336.6,2557.4,189.1,75,15.7
0.066000,628.5,201.7,1321.7,96.7,2568.7,224.3,632.2,1326,2563.9,189.1,75.1,15.7
0.068000,627.5,200.3,1315.6,91.0,2571.4,229.1,632.2,1315.6,2570.4,189.1,75.2,16.1
0.070000,626.9,197.6,1309.1,88.1,2573.3,228.6,631.8,1305.5,2576.9,189.2,75.3,16.7
0.072000,625.7,191.8,1303.3,84.1,2575.7,223.0,630.8,1296,2583.4,189.2,75.4,17.4
0.074000,623.6,184.3,1299.6,79.1,2579.0,214.9,629.5,1287,2589.6,189.2,75.5,18
0.076000,620.8,176.1,1297.5,73.7,2583.4,205.5,627.6,1278.6,2595.7,189.3,75.6,18.3
0.078000,617.5,168.8,1296.6,69.6,2589.1,196.2,625.4,1270.8,2601.5,189.3,75.6,18.6
0.080000,614.1,162.9,1296.2,67.8,2595.9,188.1,622.8,1263.7,2607,189.4,75.7,18.8
0.082000,610.6,157.5,1295.4,67.9,2603.9,181.3,619.8,1257.3,2612.2,189.4,75.7,18.9
0.084000,607.5,153.2,1293.0,70.4,2611.4,177.8,616.5,1251.5,2616.9,189.5,75.7,18.8
0.086000,605.0,150.5,1287.9,76.5,2618.9,178.5,612.9,1246.3,2621.2,189.6,75.7,18.4
0.088000,603.4,150.1,1279.7,86.6,2626.0,182.5,609.1,1241.6,2625.1,189.7,75.8,17.6
0.090000,602.0,151.2,1267.5,102.4,2633.2,186.9,605,1237.3,2628.4,189.8,75.8,16.5
0.092000,600.3,152.6,1252.6,120.9,2638.5,187.5,600.7,1233.4,2631.4,189.9,75.8,15.5
0.094000,597.8,154.0,1233.6,136.1,2640.5,182.9,596.2,1229.6,2633.8,190.1,75.9,14.6
0.096000,594.3,154.6,1213.4,136.4,2639.1,177.4,591.5,1225.9,2635.8,190.2,75.9,14.2
0.098000,589.5,153.0,1194.1,120.6,2635.6,175.6,586.6,1222,2637.3,190.3,75.9,14
0.100000,584.6,149.1,1181.0,101.2,2632.9,179.2,581.6,1217.9,2638.4,190.5,75.9,14
0.102000,579.5,144.2,1173.1,86.2,2633.1,185.8,576.4,1213.3,2639.1,190.6,75.9,14.1
0.104000,575.0,140.2,1168.8,78.4,2637.0,190.1,571,1208.2,2639.5,190.8,75.8,14.2
0.106000,570.4,138.2,1165.3,73.9,2642.0,192.1,565.4,1202.4,2639.6,190.9,75.7,14.2
0.108000,565.8,139.0,1161.5,69.3,2644.1,195.1,559.6,1195.8,2639.4,191.1,75.6,14.3
0.110000,560.8,143.5,1157.2,62.5,2643.5,202.6,553.6,1188.2,2639,191.2,75.4,14.3
0.112000,555.6,152.4,1153.0,55.6,2642.2,213.5,547.5,1179.7,2638.4,191.4,75.2,14.3
0.114000,550.0,165.4,1149.3,50.3,2642.0,225.8,541.1,1170.2,2637.7,191.5,75,14.4
0.116000,543.7,183.3,1145.5,46.9,2641.9,241.3,534.5,1159.6,2636.9,191.7,74.7,14.4
0.118000,536.7,203.5,1141.8,45.6,2640.9,258.9,527.8,1148.2,2636.1,191.8,74.4,14.3
0.120000,527.9,224.7,1137.6,46.5,2638.6,277.3,520.8,1135.9,2635.2,192,74.1,14.3
0.122000,518.1,242.6,1133.1,49.7,2636.5,291.9,513.7,1122.8,2634.3,192.1,73.8,14.3
0.124000,507.2,257.0,1127.2,56.0,2635.8,305.2,506.4,1109.2,2633.5,192.2,73.6,14.3
0.126000,496.8,266.2,1119.9,65.8,2636.1,318.0,499,1095.3,2632.7,192.3,73.3,14.5
0.128000,486.7,273.4,1109.3,80.8,2635.7,330.2,491.5,1081.2,2631.9,192.5,73.1,14.6
0.130000,477.8,281.3,1094.7,98.8,2634.0,337.0,483.9,1067.3,2631.1,192.6,73,14.9
0.132000,468.7,289.6,1075.5,115.0,2631.8,337.1,476.3,1053.8,2630.3,192.7,73,15.2
0.134000,460.0,290.2,1058.1,120.1,2630.5,331.3,468.8,1041.1,2629.5,192.7,73,15.7
0.136000,451.2,278.7,1044.4,113.1,2629.5,321.2,461.3,1029.5,2628.7,192.8,73.1,16.4
0.138000,443.8,259.7,1034.5,99.9,2627.3,310.2,454,1019.2,2627.9,192.9,73.3,17.5
0.140000,436.8,237.6,1025.3,86.2,2623.3,301.0,446.9,1010.7,2626.9,192.9,73.4,18.7
0.142000,430.5,217.6,1017.0,76.4,2619.3,295.7,440.1,1004.1,2625.8,193,73.6,19.9
0.144000,424.6,198.8,1009.3,69.5,2616.4,292.4,433.6,999.8,2624.5,193,73.7,20.9
0.146000,419.7,182.0,1003.9,65.5,2614.7,291.1,427.4,997.9,2623.1,193,73.8,21.7
0.148000,416.0,167.5,1001.5,63.9,2612.0,292.8,421.7,998.7,2621.4,193.1,73.9,22.2
0.150000,413.3,153.9,1001.9,64.7,2607.2,294.6,416.5,1002.3,2619.5,193.1,73.9,22.6
0.152000,411.5,143.0,1004.7,68.1,2602.3,290.3,411.8,1008.8,2617.3,193.1,74,22.9
0.154000,410.3,133.8,1010.3,74.4,2599.3,277.5,407.6,1018.2,2614.8,193,74.1,23
0.156000,409.5,126.7,1018.5,83.0,2598.4,261.6,403.9,1030.4,2612,193,74.1,23.2
0.158000,408.9,119.7,1031.7,94.0,2598.3,248.1,400.8,1045.3,2609,193,74.1,23.3
0.160000,408.3,112.0,1051.0,104.0,2599.4,242.5,398.3,1062.9,2605.7,192.9,74.1,23.3
0.162000,407.5,101.9,1079.5,107.0,2602.8,245.2,396.3,1082.7,2602.1,192.8,74.1,23.2
0.164000,406.0,90.9,1110.3,97.8,2607.8,254.3,394.9,1104.6,2598.3,192.8,74.2,22.9
0.166000,403.8,80.2,1138.7,79.2,2612.6,268.6,393.9,1128.2,2594.4,192.7,74.2,22.3
0.168000,401.7,72.3,1159.0,61.2,2614.2,285.2,393.4,1153.1,2590.3,192.6,74.2,21.4
