time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,307.3,106.7,2481.9,339.9,3198.3,249.1,320.4,2503.1,3235.7,185.5,66.4,-2.8
0.027000,318.9,96.8,2510.5,198.4,3218.3,249.8,322.2,2504.1,3238.1,185.5,67.4,-1.4
0.029000,329.4,84.5,2508.9,134.0,3228.2,270.3,325,2505.9,3241.8,185.4,68.3,0.5
0.031000,336.9,73.8,2504.7,112.6,3239.0,308.7,328.7,2508.3,3246.4,185.4,69.1,2.8
0.033000,341.8,67.5,2503.4,106.2,3252.4,346.8,333.2,2511.4,3251.5,185.4,69.7,4.9
0.035000,344.2,65.5,2506.9,108.5,3262.9,371.9,338.2,2515.3,3256.2,185.3,70.3,6.6
0.037000,345.3,66.4,2516.6,115.8,3267.0,393.7,343.4,2519.8,3260.1,185.3,70.7,7.8
0.039000,346.6,69.5,2531.1,119.0,3264.9,418.2,348.7,2525,3262.2,185.2,71.1,8.7
0.041000,349.3,73.4,2543.9,112.8,3262.8,443.9,353.8,2530.8,3262,185.1,71.3,9.5
0.043000,353.5,77.1,2552.8,102.2,3264.4,469.5,358.3,2537.3,3258.8,185.1,71.5,10.1
0.045000,357.8,79.9,2557.9,94.7,3268.1,491.2,362.2,2544.4,3251.9,185,71.6,10.7
0.047000,361.4,82.8,2561.2,91.8,3267.3,508.4,365.1,2551.9,3241,184.9,71.6,11.4
0.049000,363.6,86.4,2563.4,92.3,3257.0,518.6,367.1,2559.9,3225.8,184.8,71.5,12.1
0.051000,365.7,91.7,2566.6,93.9,3238.6,531.6,368,2568.2,3206.2,184.7,71.4,12.6
0.053000,368.0,98.0,2572.0,93.5,3218.0,555.9,367.7,2576.8,3182.2,184.6,71.2,13
0.055000,370.1,103.6,2579.4,89.4,3192.5,584.6,366.4,2585.3,3154.2,184.5,71,13
0.057000,370.5,105.0,2585.8,83.6,3159.4,590.5,364.2,2593.8,3122.5,184.5,70.7,12.6
0.059000,368.1,99.9,2591.3,79.4,3112.7,569.5,361.1,2601.9,3087.7,184.5,70.4,11.7
0.061000,362.7,87.6,2597.8,80.2,3055.6,552.7,357.3,2609.4,3050.5,184.5,70,10.7
0.063000,355.2,69.9,2610.0,88.4,2976.1,576.8,353.1,2616.2,3011.9,184.5,69.6,9.9
0.065000,348.1,55.2,2628.9,96.0,2877.2,642.0,348.7,2621.8,2972.6,184.5,69.2,9.5
0.067000,341.9,47.8,2645.7,81.8,2796.4,723.8,344.4,2626.1,2933.6,184.6,68.8,9.8
0.069000,337.2,48.6,2647.1,59.8,2790.8,787.3,340.4,2628.7,2895.8,184.8,68.3,10.6
0.071000,333.6,55.3,2641.4,46.0,2821.0,819.5,336.9,2629.3,2860.1,184.9,68,11.6
0.073000,331.2,66.1,2633.3,42.0,2837.3,823.3,334.2,2627.6,2827.1,185.1,67.6,12.4
0.075000,330.4,79.0,2624.1,44.1,2839.3,810.9,332.4,2623.4,2797.6,185.4,67.4,12.8
0.077000,330.8,92.8,2613.6,50.4,2836.2,782.3,331.6,2616.2,2772,185.7,67.2,12.7
0.079000,332.0,102.3,2602.8,62.3,2820.3,717.9,332,2605.9,2750.7,186,67.1,12.3
0.081000,333.2,103.7,2588.7,88.5,2774.6,601.9,333.5,2592.3,2733.9,186.4,67.1,11.7
0.083000,334.6,97.3,2564.7,137.4,2723.3,448.9,336.2,2575,2721.4,186.8,67.2,11
0.085000,337.4,87.3,2516.4,183.4,2707.8,312.1,339.9,2554.1,2713.2,187.3,67.5,10.3
0.087000,342.2,77.7,2478.4,189.0,2709.4,259.8,344.5,2529.5,2709,187.7,68,9.5
0.089000,349.3,68.8,2455.4,194.5,2714.6,234.3,349.9,2501,2708.2,188.2,68.6,8.4
0.091000,357.3,61.9,2437.8,206.5,2726.1,211.7,355.9,2468.8,2710.4,188.7,69.5,7.4
0.093000,365.7,56.2,2418.2,221.1,2741.3,188.2,362.2,2433,2715,189.2,70.4,6.7
0.095000,373.1,51.5,2399.5,235.7,2752.1,172.7,368.8,2393.8,2721.3,189.7,71.4,6.5
0.097000,379.7,46.7,2381.8,258.5,2755.4,165.7,375.3,2351.4,2728.7,190.2,72.4,7.1
0.099000,385.2,42.6,2364.3,298.3,2751.4,164.9,381.6,2306.1,2736.6,190.7,73.4,8.3
0.101000,390.0,39.8,2341.4,365.7,2743.6,167.6,387.5,2258.4,2744.5,191.1,74.3,9.7
0.103000,394.0,39.3,2311.5,453.4,2735.1,173.6,392.8,2208.6,2752,191.6,75.1,11.2
0.105000,397.6,40.5,2263.4,564.5,2726.3,181.7,397.5,2157.3,2758.7,192,75.8,12.4
0.107000,400.5,42.4,2184.8,671.5,2720.5,185.4,401.5,2104.9,2764.5,192.4,76.4,13.3
0.109000,402.9,44.5,2062.6,730.2,2720.7,180.5,404.8,2051.9,2769.2,192.7,76.9,14.2
0.111000,404.9,46.6,1935.3,702.0,2727.3,170.5,407.3,1999,2772.8,193,77.3,15
0.113000,406.5,49.6,1844.4,632.9,2738.6,163.5,409.2,1946.6,2775.6,193.3,77.5,15.5
0.115000,408.0,54.6,1783.1,555.0,2754.9,161.6,410.5,1895.3,2777.6,193.6,77.6,15.8
0.117000,409.1,60.2,1740.8,483.1,2771.4,166.3,411.3,1845.5,2779.3,193.8,77.6,15.7
0.119000,409.6,66.1,1707.0,415.7,2786.5,180.6,411.8,1797.6,2780.8,193.9,77.5,15.1
0.121000,409.6,72.3,1684.9,360.8,2799.1,204.4,412.1,1752.2,2782.6,194.1,77.3,14.3
0.123000,409.5,80.0,1671.7,312.5,2812.5,237.8,412.2,1709.4,2785,194.2,77,13.9
0.125000,409.8,88.3,1664.5,274.6,2825.7,273.3,412.4,1669.5,2788.2,194.2,76.7,14
0.127000,411.1,96.6,1656.8,245.5,2835.9,311.7,412.7,1632.8,2792.5,194.2,76.4,14.9
0.129000,413.2,103.6,1646.0,229.4,2839.9,349.9,413.3,1599.4,2798,194.3,76.1,16.4
0.131000,416.0,109.9,1630.2,221.8,2839.2,386.4,414.1,1569.2,2804.7,194.2,75.8,18.2
0.133000,418.8,115.0,1611.7,216.8,2835.2,408.0,415.2,1542.4,2812.7,194.2,75.7,19.8
0.135000,421.4,119.5,1590.9,209.1,2828.4,410.0,416.6,1518.7,2821.8,194.1,75.5,21
0.137000,423.5,124.1,1570.5,199.7,2822.2,393.7,418.2,1498.2,2831.6,194.1,75.4,21.6
0.139000,425.4,130.5,1548.3,190.4,2820.2,368.7,420.1,1480.6,2842.1,194,75.2,21.9
0.141000,427.0,138.0,1524.5,183.3,2824.3,348.9,422.1,1465.8,2852.6,193.9,75.1,22
0.143000,428.1,145.5,1494.2,174.9,2833.1,336.3,424.1,1453.5,2863,193.8,75,21.9
0.145000,428.3,150.1,1459.8,160.7,2844.6,328.3,426,1443.6,2872.6,193.7,74.8,21.6
0.147000,428.2,151.4,1427.7,141.6,2857.5,322.3,427.7,1435.7,2881.2,193.6,74.7,21
0.149000,427.9,151.6,1398.2,121.3,2873.5,317.5,429.2,1429.9,2888.3,193.5,74.6,20.1
0.151000,427.3,152.5,1373.0,105.3,2891.6,314.6,430.3,1425.8,2893.6,193.4,74.5,19
0.153000,425.3,153.7,1348.4,93.2,2913.7,309.8,431,1423.4,2896.9,193.3,74.4,18.1
0.155000,422.2,152.5,1326.9,85.9,2934.9,295.9,431.2,1422.6,2898,193.2,74.2,17.6
