time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,422.7,119.5,1504.1,76.4,3197.3,405.4,422,1516.1,3218.9,193.5,74.6,9.9
0.028000,428.6,139.7,1535.7,66.1,3210.7,349.3,426.5,1526.8,3221.1,193.4,74.9,9.9
0.030000,434.8,159.1,1556.7,58.8,3224.5,306.0,433.5,1543.5,3224.3,193.3,75.1,10.4
0.032000,442.1,175.6,1571.1,57.0,3236.8,268.0,442.3,1565,3227.9,193.2,75.2,11.2
0.034000,450.3,187.0,1582.9,62.0,3243.0,240.1,452.3,1589.5,3231.2,193.2,75.3,12
0.036000,459.7,196.8,1599.2,74.0,3244.0,225.9,462.4,1615.1,3233.6,193.1,75.3,12.8
0.038000,470.6,206.0,1628.3,89.7,3242.1,225.3,472,1640.1,3234.2,193,75.3,13.8
0.040000,480.3,207.8,1663.6,96.7,3238.9,231.4,480.3,1663,3232.5,192.9,75.3,14.9
0.042000,487.3,199.9,1692.9,93.4,3233.7,237.0,487,1682.8,3228,192.8,75.3,16
0.044000,491.4,188.9,1709.5,88.4,3225.6,239.4,491.9,1698.9,3220.8,192.8,75.3,17
0.046000,494.5,178.7,1718.9,86.4,3213.3,245.5,495,1711.3,3210.8,192.7,75.3,17.8
0.048000,496.9,171.0,1723.4,88.5,3197.9,264.5,496.7,1720.5,3198.6,192.6,75.4,18.6
0.050000,499.0,166.2,1725.7,95.2,3178.1,298.1,497.4,1727.4,3185,192.6,75.4,19.4
0.052000,500.3,163.9,1728.0,108.0,3153.9,343.2,497.7,1733.1,3170.7,192.5,75.3,20
0.054000,500.7,163.8,1732.3,126.3,3133.2,386.0,498.2,1738.9,3156.9,192.4,75.3,20.5
0.056000,500.9,167.6,1740.8,149.3,3123.1,410.4,499.4,1745.8,3144.6,192.4,75.2,20.8
0.058000,501.8,174.4,1752.5,170.4,3126.0,406.6,501.7,1754.6,3134.7,192.3,75.2,20.9
0.060000,503.6,181.1,1765.5,186.8,3134.2,389.2,505.1,1765.9,3127.9,192.3,75.1,20.9
0.062000,506.9,184.9,1779.3,198.4,3143.8,375.3,509.8,1779.6,3124.7,192.2,75,20.8
0.064000,511.7,185.7,1794.3,205.2,3153.2,372.5,515.4,1795.5,3125.2,192.1,74.9,20.5
0.066000,518.1,185.1,1812.8,208.8,3160.3,376.9,521.5,1812.6,3129.2,192.1,74.8,20.2
0.068000,525.3,185.6,1832.8,209.8,3158.9,376.4,527.6,1830,3136.1,192,74.7,19.5
0.070000,533.6,190.2,1853.4,207.6,3147.7,360.4,533.2,1846.6,3144.8,191.9,74.6,18.7
0.072000,540.9,199.0,1869.6,202.6,3136.8,337.9,537.7,1861.1,3154.3,191.8,74.5,17.9
0.074000,546.0,211.2,1879.7,196.7,3135.2,320.3,540.8,1872.6,3163.1,191.7,74.4,17.5
0.076000,548.4,225.3,1883.9,192.0,3143.8,314.2,542.2,1880.3,3170,191.7,74.2,17.5
0.078000,547.0,234.1,1882.4,192.4,3155.8,332.4,541.8,1883.8,3173.6,191.6,74.1,18.1
0.080000,539.2,228.1,1874.2,203.5,3169.0,410.9,539.8,1883,3173,191.5,74.1,19
0.082000,530.2,214.1,1862.1,217.0,3176.3,562.1,536.2,1878.2,3167.5,191.3,74,20
0.084000,524.2,207.4,1853.7,222.6,3160.8,706.9,531.6,1869.9,3156.8,191.2,73.9,20.7
0.086000,520.6,209.3,1850.3,224.0,3137.3,715.7,526.3,1858.9,3141.2,191.1,73.8,21
0.088000,518.2,215.6,1848.3,226.6,3127.8,642.8,520.7,1846.2,3121.2,191,73.8,20.9
0.090000,516.0,222.3,1843.1,233.0,3116.3,588.6,515.3,1832.5,3098,190.9,73.7,20.6
0.092000,513.3,226.6,1833.1,241.6,3092.7,576.8,510.2,1818.9,3073,190.7,73.7,20.3
0.094000,510.8,233.6,1821.2,246.6,3057.4,551.2,505.8,1806.1,3047.7,190.6,73.6,20
0.096000,509.5,248.2,1812.1,241.6,3030.3,484.8,502.2,1794.9,3024,190.5,73.6,19.8
0.098000,507.1,260.5,1799.5,229.4,3007.1,427.2,499.4,1785.6,3003.4,190.4,73.5,20
0.100000,500.9,263.2,1780.5,216.4,2984.0,393.6,497.4,1778.8,2987.6,190.2,73.4,20.3
0.102000,492.6,263.8,1761.3,204.8,2965.5,370.5,496.2,1774.6,2977.6,190.1,73.3,20.3
0.104000,482.5,268.6,1742.6,192.6,2951.6,350.0,495.9,1773.2,2974.2,190,73.1,19.8
