file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,f16,f26,f36,f17,f27,f37,f18,f28,f38,f19,f29,f39
S18_selected_tokens_0001,173.9,0.09,EH,8,Black,1,7526,0.09810271430050133,1.17847741541883,1.6207482838056446,0.17629013387229175,1.1754052163818605,1.6318558792228917,0.21186159965715934,1.1748922643316284,1.6447676144417898,0.24491153432971213,1.1650958467229993,1.650523946294367,0.27185351028513516,1.1640590399945587,1.6460496658994455,0.26931865468194705,1.163021157182139,1.641555276311605,0.24491153432971213,1.1676831702879502,1.6466900757836438,0.20647075102228296,1.1728378208766141,1.6701014582179674,0.14517022515848765,1.1723235498444522,1.6880752919464985
S18_selected_tokens_0002,177.7,0.07,EH,8,Black,2,6579,-0.19967026113324238,1.337436847681972,1.6431627352656761,-0.17166843158474876,1.341788464644753,1.6524353836396344,-0.15213656066750314,1.3452561750984486,1.655613015801837,-0.13678117258430866,1.341788464644753,1.660360611362707,-0.13487822243822212,1.3304346308878072,1.6688498935990257,-0.13868775085489027,1.317171837009397,1.6704141047735863,-0.16576870945756106,1.3005683593358661,1.6701014582179674,-0.2139708112754386,1.280919566360427,1.6679101911023118,-0.299860483155868,1.2622883800243052,1.6722879341788381
S18_selected_tokens_0003,180.1,0.07,EH,8,Black,3,6579,0.2980886189394809,0.99738210034812,1.253789745302842,0.33441222479701604,1.044069214320773,1.3136051814228225,0.34387975113541547,1.093694451607627,1.3750964113109303,0.34270120061597087,1.1151651360045038,1.4369802148257431,0.3403399244302907,1.1425641101926178,1.4907772809629867,0.32485420699091083,1.1640590399945587,1.563628518055519,0.2906628422426314,1.1671662408373074,1.592089208094813,0.24230736619132376,1.163021157182139,1.6091836414541127,0.18599221967874247,1.1478495347590822,1.6276234131943799
S18_selected_tokens_0004,177.2,0.068,EH,8,Black,4,6421,-0.004917837060482988,1.0757265341914648,1.2566306563044458,0.027925837508663953,1.1124381094985782,1.3131584536959382,0.05029098696824352,1.134048891098157,1.3615655494829806,0.05029098696824352,1.1728378208766141,1.4294509539742606,0.032760657563247086,1.1805203170486305,1.5224441390413537,0.006700550893381951,1.1759179054471787,1.5883635475617623,-0.021753251524345707,1.1692323572747796,1.6431627352656761,-0.08482143365359729,1.1504818079294035,1.6613074316953949,-0.18557133675374082,1.155725658435414,1.7051280803292173
S18_selected_tokens_0005,168.6,0.1,EH,8,Black,5,6895,0.01981549297120999,1.2385003887001798,1.5903974465679909,0.11453325569659789,1.207201990463859,1.5698698698002032,0.15090089986747213,1.1759179054471787,1.5791594600863954,0.18599221967874247,1.1520578523848695,1.5709063183296745,0.22255688877390778,1.134048891098157,1.5795018672118086,0.22918381826151624,1.1069616445516761,1.5873450446728343,0.21588574995688514,1.0981364355910488,1.5944528762558932,0.18322978698283254,1.0903499668847791,1.6065214102644347,0.11156589446879561,1.0864338779640228,1.5876846609097548
S18_selected_tokens_0006,179.2,0.048,EH,8,Black,6,5947,-0.3551741211399202,1.2608769471858974,1.5788169356781827,-0.26895294569279127,1.2556845824401242,1.5784742939067984,-0.17562100590057206,1.2485603537803103,1.5750414034774778,-0.13868775085489027,1.2433034719012683,1.5722865807986333,-0.12353594583428773,1.2404243912177018,1.571941693745723,-0.11604527410513032,1.2346412425696105,1.5715966877046954,-0.11418134066706731,1.223951150485357,1.5653661379540598,-0.1291910033176329,1.20620795459672,1.5562973628608496,-0.16380984497222784,1.1805203170486305,1.5457301634372005
S18_selected_tokens_0007,168.6,0.108,EH,8,Black,7,7526,0.1996910640369043,1.0293414076105298,1.6846911939622586,0.25783161069481597,1.0768590371437643,1.68005798104077,0.31156095988024735,1.104212123985306,1.685307336926913,0.3403399244302907,1.1308368969019833,1.6868460354917687,0.34152125947612255,1.1356510276224352,1.687768119466737,0.34152125947612255,1.1409730199603763,1.6849993128986043,0.3284491779087695,1.1562485342643205,1.68005798104077,0.2906628422426314,1.1681998326605898,1.6819138430024498,0.20376438942454023,1.1441526728777562,1.6747809239399256
S18_selected_tokens_0008,171.7,0.088,EH,8,Black,8,6105,-0.31340470826362576,0.980699600388184,1.6227174344255246,-0.22223532112533206,1.0734576733202736,1.6223895118123224,-0.18157931548420336,1.1404420934812203,1.6347755893262264,-0.16185481013642455,1.1856093865561022,1.6383325858008817,-0.14827555201004383,1.2283381913991231,1.6396229085605523,-0.13678117258430866,1.2322216914255213,1.6386553226118163,-0.13487822243822212,1.2356074262196524,1.6386553226118163,-0.14059797111100902,1.2327060702192005,1.6338032995072886,-0.16576870945756106,1.2146259295351411,1.6240280506026448
S18_selected_tokens_0009,171.2,0.118,EH,8,Black,9,5474,0.05344556371675946,1.1393793941250978,1.53397579836039,0.11305067573637473,1.1430939115295136,1.5457301634372005,0.14517022515848765,1.157293466438814,1.563628518055519,0.20105068355294442,1.163021157182139,1.5746974653829433,0.25654708900245904,1.1676831702879502,1.576759321783502,0.2552609151917151,1.1800099827686088,1.5917510846765452,0.2318223422196981,1.1916822797140014,1.603183623454015,0.17907177683416897,1.1947049520405875,1.6088512498937977,0.07216685932496869,1.191177611522619,1.6246827151104792
S18_selected_tokens_0010,184.1,0.078,EH,8,Black,10,5789,-0.34105623959413567,1.2433034719012683,1.570560954831163,-0.3088695530982344,1.266042490486793,1.588702818133295,-0.23686463114129097,1.2882759213740114,1.6065214102644347,-0.16380984497222784,1.2933022056592431,1.6299046590916308,-0.15795616972076676,1.2973959116264107,1.6360705069561838,-0.15601253451219588,1.2992099710808045,1.6466900757836438,-0.15601253451219588,1.296941882106693,1.6402674461271776,-0.16576870945756106,1.2910206623469307,1.6357469347158595,-0.2326629442875907,1.2781469213309533,1.63704059595708
