inputfile,outputfile,vowel,interval,duration,start,end,previous_sound,next_sound,omit,stress,word,word_interval,word_start,word_end,previous_word,next_word
S06_selected_tokens,S06_selected_tokens_0019,EH,38,0.09000000000000341,16.0358,16.1258,-,-,0,1,ventilates,37,15.8258,16.8558,-,-
S06_selected_tokens,S06_selected_tokens_0020,EH,40,0.060000000000002274,17.3158,17.3758,-,-,0,1,ventilates,39,17.1058,18.1058,-,-
S06_selected_tokens,S06_selected_tokens_0021,IY,42,0.120000000000001,18.5461,18.6661,-,-,0,1,fieldwork,41,18.3261,19.2261,-,-
S06_selected_tokens,S06_selected_tokens_0022,IY,44,0.060000000000002274,19.4687,19.5287,-,-,0,1,fieldwork,43,19.3087,20.1287,-,-
S06_selected_tokens,S06_selected_tokens_0023,IY,46,0.1700000000000017,20.4638,20.6338,-,-,0,1,ceiling,45,20.2138,21.0038,-,-
S06_selected_tokens,S06_selected_tokens_0024,IY,48,0.08999999999999986,21.3671,21.4571,-,-,0,1,ceiling,47,21.1371,21.8871,-,-
S06_selected_tokens,S06_selected_tokens_0025,IY,50,0.16000000000000014,22.1408,22.3008,-,-,0,1,healers,49,22.0008,22.8008,-,-
S06_selected_tokens,S06_selected_tokens_0026,IY,52,0.11000000000000298,22.9991,23.1091,-,-,0,1,healers,51,22.9591,23.6491,-,-
S06_selected_tokens,S06_selected_tokens_0027,IY,54,0.14999999999999858,23.7938,23.9438,-,-,0,1,mealtime,53,23.6738,24.5138,-,-
S06_selected_tokens,S06_selected_tokens_0028,IY,56,0.08999999999999986,24.6774,24.7674,-,-,0,1,mealtime,55,24.5374,25.3774,-,-
S06_selected_tokens,S06_selected_tokens_0029,IY,58,0.21000000000000085,25.5012,25.7112,-,-,0,1,peeling,57,25.4012,26.1312,-,-
S06_selected_tokens,S06_selected_tokens_0030,IY,60,0.129999999999999,26.2255,26.3555,-,-,0,1,peeling,59,26.1555,26.8355,-,-
S06_selected_tokens,S06_selected_tokens_0031,IY,62,0.11000000000000298,27.0099,27.1199,-,-,0,1,wheelchair,61,26.8599,27.6899,-,-
S06_selected_tokens,S06_selected_tokens_0032,IY,64,0.05000000000000071,27.8154,27.8654,-,-,0,1,wheelchair,63,27.7054,28.4454,-,-
S06_selected_tokens,S06_selected_tokens_0033,IY,66,0.129999999999999,28.5567,28.6867,-,-,0,1,wielding,65,28.4667,29.1867,-,-
S06_selected_tokens,S06_selected_tokens_0034,IY,68,0.05999999999999872,29.3992,29.4592,-,-,0,1,wielding,67,29.3092,29.9892,-,-
S06_selected_tokens,S06_selected_tokens_0035,IY,70,0.10999999999999943,30.3514,30.4614,-,-,0,1,steelworks,69,30.0414,31.0814,-,-
S06_selected_tokens,S06_selected_tokens_0036,IY,72,0.08000000000000185,31.4652,31.5452,-,-,0,1,steelworks,71,31.1752,32.2152,-,-
S06_selected_tokens,S06_selected_tokens_0037,IY,74,0.15000000000000568,32.3623,32.5123,-,-,0,1,dealership,73,32.3023,33.0523,-,-
S06_selected_tokens,S06_selected_tokens_0038,IY,76,0.10999999999999943,33.276,33.386,-,-,0,1,dealership,75,33.246,34.056,-,-
S06_selected_tokens,S06_selected_tokens_0039,IY,78,0.14999999999999858,34.1871,34.3371,-,-,0,1,wheelbarrow,77,34.0771,34.9771,-,-
S06_selected_tokens,S06_selected_tokens_0040,IY,80,0.07000000000000028,35.1398,35.2098,-,-,0,1,wheelbarrow,79,35.0298,35.8298,-,-
S06_selected_tokens,S06_selected_tokens_0041,OW,122,0.19999999999999574,51.3044,51.5044,-,-,0,1,coding,121,51.1644,51.8344,-,-
S06_selected_tokens,S06_selected_tokens_0042,OW,124,0.20000000000000284,52.064,52.264,-,-,0,1,coding,123,51.854,52.614,-,-
S06_selected_tokens,S06_selected_tokens_0043,OW,126,0.25,52.6978,52.9478,-,-,0,1,goaded,125,52.6378,53.2378,-,-
S06_selected_tokens,S06_selected_tokens_0044,OW,128,0.25,53.311,53.561,-,-,0,1,goaded,127,53.261,53.871,-,-
S06_selected_tokens,S06_selected_tokens_0045,OW,130,0.25,53.9839,54.2339,-,-,0,1,hoses,129,53.8939,54.6439,-,-
S06_selected_tokens,S06_selected_tokens_0046,OW,132,0.25,54.7719,55.0219,-,-,0,1,hoses,131,54.6619,55.4519,-,-
S06_selected_tokens,S06_selected_tokens_0047,OW,134,0.2700000000000031,55.6521,55.9221,-,-,0,1,modem,133,55.4721,56.2721,-,-
S06_selected_tokens,S06_selected_tokens_0048,OW,136,0.269999999999996,56.4373,56.7073,-,-,0,1,modem,135,56.2873,57.1073,-,-
S06_selected_tokens,S06_selected_tokens_0049,OW,138,0.259999999999998,57.2404,57.5004,-,-,0,1,posers,137,57.1304,57.9004,-,-
S06_selected_tokens,S06_selected_tokens_0050,OW,140,0.25,58.0304,58.2804,-,-,0,1,posers,139,57.9204,58.7004,-,-
S06_selected_tokens,S06_selected_tokens_0051,OW,142,0.1599999999999966,58.932,59.092,-,-,0,1,robot,141,58.722,59.452,-,-
S06_selected_tokens,S06_selected_tokens_0052,OW,144,0.21000000000000085,59.6095,59.8195,-,-,0,1,robot,143,59.4995,60.1295,-,-
S06_selected_tokens,S06_selected_tokens_0053,OW,146,0.20999999999999375,60.3997,60.6097,-,-,0,1,soda,145,60.2297,60.9097,-,-
S06_selected_tokens,S06_selected_tokens_0054,OW,148,0.25,61.0775,61.3275,-,-,0,1,soda,147,60.9275,61.6475,-,-
S06_selected_tokens,S06_selected_tokens_0055,OW,150,0.14000000000000057,61.7836,61.9236,-,-,0,1,podium,149,61.6636,62.3536,-,-
S06_selected_tokens,S06_selected_tokens_0056,OW,152,0.14999999999999858,62.4949,62.6449,-,-,0,1,podium,151,62.3749,63.0649,-,-
S06_selected_tokens,S06_selected_tokens_0057,OW,154,0.1700000000000017,63.3874,63.5574,-,-,0,1,soberness,153,63.1174,64.1074,-,-
S06_selected_tokens,S06_selected_tokens_0058,OW,156,0.1599999999999966,64.3152,64.4752,-,-,0,1,soberness,155,64.1252,64.9452,-,-
S06_selected_tokens,S06_selected_tokens_0059,UW,158,0.20999999999999375,65.1178,65.3278,-,-,0,1,kudo,157,64.9678,65.6578,-,-
S06_selected_tokens,S06_selected_tokens_0060,UW,160,0.20999999999999375,65.8148,66.0248,-,-,0,1,kudo,159,65.7048,66.3748,-,-
S06_selected_tokens,S06_selected_tokens_0061,UW,162,0.23999999999999488,66.5327,66.7727,-,-,0,1,moody,161,66.3927,67.0827,-,-
S06_selected_tokens,S06_selected_tokens_0062,UW,164,0.2599999999999909,67.1957,67.4557,-,-,0,1,moody,163,67.1057,67.8357,-,-
S06_selected_tokens,S06_selected_tokens_0063,UW,166,0.23000000000000398,68.0613,68.2913,-,-,0,1,noodle,165,67.9313,68.6413,-,-
S06_selected_tokens,S06_selected_tokens_0064,UW,168,0.269999999999996,68.7594,69.0294,-,-,0,1,noodle,167,68.6594,69.3294,-,-
S06_selected_tokens,S06_selected_tokens_0065,UW,170,0.1700000000000017,69.5265,69.6965,-,-,0,1,rudeness,169,69.3465,70.2265,-,-
S06_selected_tokens,S06_selected_tokens_0066,UW,172,0.29000000000000625,70.2914,70.5814,-,-,0,1,rudeness,171,70.2514,71.0814,-,-
S06_selected_tokens,S06_selected_tokens_0067,UW,174,0.19000000000001194,71.2036,71.3936,-,-,0,1,brooding,173,71.1036,71.8236,-,-
S06_selected_tokens,S06_selected_tokens_0068,UW,176,0.28999999999999204,72.0083,72.2983,-,-,0,1,brooding,175,71.9383,72.7183,-,-
S06_selected_tokens,S06_selected_tokens_0069,UW,178,0.19999999999998863,72.8996,73.0996,-,-,0,1,prudish,177,72.7696,73.5696,-,-
S06_selected_tokens,S06_selected_tokens_0070,UW,180,0.25,73.7948,74.0448,-,-,0,1,prudish,179,73.5848,74.4948,-,-
S06_selected_tokens,S06_selected_tokens_0071,UW,182,0.23999999999999488,74.8758,75.1158,-,-,0,1,students,181,74.5458,75.6558,-,-
S06_selected_tokens,S06_selected_tokens_0072,UW,184,0.29000000000000625,76.0354,76.3254,-,-,0,1,students,183,75.6754,76.8454,-,-
S06_selected_tokens,S06_selected_tokens_0073,UW,186,0.2600000000000051,77.2113,77.4713,-,-,0,1,scooted,185,76.8913,77.8313,-,-
S06_selected_tokens,S06_selected_tokens_0074,UW,188,0.23999999999999488,78.2442,78.4842,-,-,0,1,scooted,187,77.9142,78.8242,-,-
S06_selected_tokens,S06_selected_tokens_0075,UW,190,0.1700000000000017,79.1271,79.2971,-,-,0,1,soothingly,189,78.9071,79.8371,-,-
S06_selected_tokens,S06_selected_tokens_0076,UW,192,0.12999999999999545,80.1199,80.2499,-,-,0,1,soothingly,191,79.8899,80.7799,-,-
S06_selected_tokens,S06_selected_tokens_0077,UW,194,0.1599999999999966,81.1369,81.2969,-,-,0,1,studious,193,80.8569,81.7569,-,-
S06_selected_tokens,S06_selected_tokens_0078,UW,196,0.21999999999999886,82.1466,82.3666,-,-,0,1,studious,195,81.8066,82.9366,-,-
S06_selected_tokens,S06_selected_tokens_0079,AE,198,0.18999999999999773,83.049,83.239,-,-,0,1,candied,197,82.959,83.679,-,-
S06_selected_tokens,S06_selected_tokens_0080,AE,200,0.22999999999998977,83.8486,84.0786,-,-,0,1,candied,199,83.7286,84.4386,-,-
S06_selected_tokens,S06_selected_tokens_0081,AE,202,0.21999999999999886,84.7592,84.9792,-,-,0,1,channeled,201,84.5892,85.3192,-,-
S06_selected_tokens,S06_selected_tokens_0082,AE,204,0.25,85.5062,85.7562,-,-,0,1,channeled,203,85.3662,86.1062,-,-
S06_selected_tokens,S06_selected_tokens_0083,AE,206,0.18000000000000682,86.1758,86.3558,-,-,0,1,dancer,205,86.1258,86.7758,-,-
S06_selected_tokens,S06_selected_tokens_0084,AE,208,0.18999999999999773,86.8716,87.0616,-,-,0,1,dancer,207,86.8216,87.4616,-,-
S06_selected_tokens,S06_selected_tokens_0085,AE,210,0.18000000000000682,87.6952,87.8752,-,-,0,1,fancy,209,87.5152,88.3452,-,-
S06_selected_tokens,S06_selected_tokens_0086,AE,212,0.23000000000000398,88.5493,88.7793,-,-,0,1,fancy,211,88.3993,89.2093,-,-
S06_selected_tokens,S06_selected_tokens_0087,AE,214,0.18000000000000682,89.4216,89.6016,-,-,0,1,tantrums,213,89.2616,90.1716,-,-
S06_selected_tokens,S06_selected_tokens_0088,AE,216,0.20999999999999375,90.3001,90.5101,-,-,0,1,tantrums,215,90.1901,91.0801,-,-
S06_selected_tokens,S06_selected_tokens_0089,AE,218,0.21999999999999886,91.2616,91.4816,-,-,0,1,vanish,217,91.1016,91.8816,-,-
S06_selected_tokens,S06_selected_tokens_0090,AE,220,0.2600000000000051,92.0422,92.3022,-,-,0,1,vanish,219,91.9022,92.6722,-,-
S06_selected_tokens,S06_selected_tokens_0091,AE,222,0.14999999999999147,92.8148,92.9648,-,-,0,1,manager,221,92.6948,93.4048,-,-
S06_selected_tokens,S06_selected_tokens_0092,AE,224,0.21999999999999886,93.5441,93.7641,-,-,0,1,manager,223,93.4541,94.1541,-,-
S06_selected_tokens,S06_selected_tokens_0093,AE,226,0.12000000000000455,94.3361,94.4561,-,-,0,1,randomness,225,94.2061,95.0461,-,-
S06_selected_tokens,S06_selected_tokens_0094,AE,228,0.20999999999999375,95.2412,95.4512,-,-,0,1,randomness,227,95.0612,96.0412,-,-
S06_selected_tokens,S06_selected_tokens_0095,AE,230,0.15000000000000568,96.0865,96.2365,-,-,0,1,banditry,229,96.0565,96.7565,-,-
S06_selected_tokens,S06_selected_tokens_0096,AE,232,0.18999999999999773,96.8396,97.0296,-,-,0,1,banditry,231,96.8096,97.4996,-,-
S06_selected_tokens,S06_selected_tokens_0097,AE,234,0.15000000000000568,97.7559,97.9059,-,-,0,1,sanity,233,97.5759,98.3159,-,-
S06_selected_tokens,S06_selected_tokens_0098,AE,236,0.22999999999998977,98.6162,98.8462,-,-,0,1,sanity,235,98.3662,99.2162,-,-
S06_selected_tokens,S06_selected_tokens_0099,AE,238,0.21999999999999886,99.2765,99.4965,-,-,0,1,battles,237,99.2365,100.0565,-,-
S06_selected_tokens,S06_selected_tokens_0100,AE,240,0.25,100.1042,100.3542,-,-,0,1,battles,239,100.0742,100.8742,-,-
S06_selected_tokens,S06_selected_tokens_0101,AE,242,0.23999999999999488,101.0492,101.2892,-,-,0,1,madden,241,100.8892,101.6292,-,-
S06_selected_tokens,S06_selected_tokens_0102,AE,244,0.3299999999999983,101.7308,102.0608,-,-,0,1,madden,243,101.6508,102.3908,-,-
S06_selected_tokens,S06_selected_tokens_0103,AE,246,0.18999999999999773,102.5313,102.7213,-,-,0,1,padding,245,102.4113,103.0613,-,-
S06_selected_tokens,S06_selected_tokens_0104,AE,248,0.21999999999999886,103.2523,103.4723,-,-,0,1,padding,247,103.0823,103.8323,-,-
S06_selected_tokens,S06_selected_tokens_0105,AE,250,0.21999999999999886,104.1116,104.3316,-,-,0,1,shattered,249,103.8816,104.6316,-,-
S06_selected_tokens,S06_selected_tokens_0106,AE,252,0.23000000000000398,105.0076,105.2376,-,-,0,1,shattered,251,104.7676,105.5376,-,-
S06_selected_tokens,S06_selected_tokens_0107,AE,254,0.19999999999998863,105.7844,105.9844,-,-,0,1,tatters,253,105.6444,106.5144,-,-
S06_selected_tokens,S06_selected_tokens_0108,AE,256,0.23999999999999488,106.6679,106.9079,-,-,0,1,tatters,255,106.5379,107.3379,-,-
S06_selected_tokens,S06_selected_tokens_0109,AE,258,0.20000000000000284,107.3941,107.5941,-,-,0,1,battery,257,107.3541,108.0141,-,-
S06_selected_tokens,S06_selected_tokens_0110,AE,260,0.20000000000000284,108.1053,108.3053,-,-,0,1,battery,259,108.0653,108.6953,-,-
S06_selected_tokens,S06_selected_tokens_0111,AE,262,0.20000000000000284,108.8096,109.0096,-,-,0,1,gatherings,261,108.7496,109.6596,-,-
S06_selected_tokens,S06_selected_tokens_0112,AE,264,0.20999999999999375,109.7211,109.9311,-,-,0,1,gatherings,263,109.6811,110.5511,-,-
S06_selected_tokens,S06_selected_tokens_0113,AE,266,0.1599999999999966,110.7359,110.8959,-,-,0,1,tattletales,265,110.5759,111.5959,-,-
S06_selected_tokens,S06_selected_tokens_0114,AE,268,0.15000000000000568,111.7563,111.9063,-,-,0,1,tattletales,267,111.6163,112.5863,-,-
S06_selected_tokens,S06_selected_tokens_0115,AE,270,0.1700000000000017,112.7436,112.9136,-,-,0,1,chattering,269,112.6036,113.3336,-,-
S06_selected_tokens,S06_selected_tokens_0116,AE,272,0.1599999999999966,113.638,113.798,-,-,0,1,chattering,271,113.458,114.258,-,-
