time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,600.1,164.7,1863.8,140.8,2755.3,183.6,634,1873.6,2768.7,175.6,74.8,3.7
0.028000,613.2,176.2,1870.0,143.0,2771.9,184.1,634.9,1874.3,2771.2,175.3,75,3.9
0.030000,628.2,188.3,1877.7,145.4,2788.1,182.0,636.4,1875.5,2775.2,175.1,75.1,4.1
0.032000,641.7,192.7,1883.7,143.3,2797.4,173.6,638.5,1877.2,2780.7,174.9,75.1,4.4
0.034000,651.6,185.9,1886.5,136.1,2797.8,162.0,641.1,1879.2,2787.4,174.6,75.1,4.8
0.036000,658.2,171.9,1886.9,128.5,2794.2,154.7,644.4,1881.6,2795.1,174.4,75.2,5.5
0.038000,662.9,155.8,1886.4,125.8,2792.7,157.8,648.1,1884.3,2803.5,174.1,75.2,6.5
0.040000,666.6,140.7,1885.9,130.6,2797.3,172.8,652.4,1887.2,2812.5,173.9,75.4,7.5
0.042000,670.3,128.0,1885.9,141.0,2808.4,194.4,657.1,1890.3,2821.7,173.6,75.5,8.7
0.044000,674.0,117.8,1887.9,152.7,2824.3,212.3,662.2,1893.6,2830.9,173.4,75.7,9.9
0.046000,677.6,109.9,1892.3,162.8,2841.9,220.8,667.7,1896.8,2839.9,173.2,75.9,11
0.048000,680.9,104.0,1898.1,169.2,2856.1,220.4,673.5,1900.1,2848.4,172.9,76.1,12.3
0.050000,683.9,99.3,1904.7,171.6,2865.6,213.9,679.5,1903.2,2856.3,172.7,76.4,13.6
0.052000,686.5,95.9,1910.7,171.2,2870.0,206.3,685.6,1906.3,2863.5,172.5,76.6,14.8
0.054000,689.2,94.0,1915.1,170.4,2871.9,201.9,691.9,1909.1,2869.9,172.3,76.8,15.7
0.056000,692.3,93.1,1917.0,170.2,2873.1,201.6,698.2,1911.8,2875.5,172.2,77,16.2
0.058000,695.9,93.2,1916.4,172.0,2875.3,205.6,704.4,1914.2,2880.3,172,77.2,16.2
0.060000,700.0,94.2,1914.9,175.2,2878.5,212.2,710.5,1916.4,2884.4,171.8,77.3,15.9
0.062000,704.8,95.9,1914.1,178.2,2882.3,219.2,716.4,1918.3,2887.8,171.7,77.4,15.5
0.064000,710.8,99.1,1914.7,181.4,2886.9,227.7,722.2,1920.1,2890.8,171.6,77.4,15.1
0.066000,717.6,103.6,1916.8,184.2,2892.2,237.8,727.7,1921.6,2893.3,171.4,77.4,14.8
0.068000,725.2,109.6,1920.2,186.6,2898.3,249.4,732.9,1923.1,2895.6,171.3,77.4,14.4
0.070000,732.6,116.9,1923.9,189.5,2904.3,262.0,737.9,1924.4,2897.8,171.2,77.3,14
0.072000,740.0,124.9,1927.1,192.3,2909.2,273.2,742.6,1925.7,2900.1,171.2,77.3,13.7
