time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,669.5,80.3,2094.2,132.0,2754.4,244.0,693.9,2096,2790.6,159.8,75.1,2.5
0.027000,675.0,85.1,2097.7,127.4,2766.7,245.3,695.5,2096.4,2791.2,159.7,75.3,3.5
0.029000,681.4,92.7,2098.4,126.9,2778.7,252.5,698,2097.1,2792.3,159.5,75.5,5
0.031000,689.0,103.3,2097.3,130.8,2790.4,265.0,701.5,2098.1,2793.6,159.4,75.5,6.7
0.033000,698.3,115.9,2096.2,136.9,2801.7,277.8,705.9,2099.3,2795.4,159.2,75.5,8.1
0.035000,708.4,127.4,2096.3,143.4,2811.8,285.5,711.2,2100.7,2797.5,159.1,75.3,8.9
0.037000,719.8,138.8,2097.1,152.1,2820.0,289.9,717.4,2102.3,2799.8,158.9,75.1,8.8
0.039000,733.6,151.2,2099.1,164.2,2825.2,294.7,724.3,2104,2802.4,158.7,74.9,8
0.041000,748.4,160.2,2103.5,175.3,2825.5,300.5,732,2105.9,2805.3,158.5,74.7,7
0.043000,762.5,164.1,2109.8,183.7,2821.7,309.1,740.2,2107.8,2808.3,158.3,74.6,6.4
0.045000,775.9,164.1,2116.6,189.1,2817.1,320.8,749.1,2109.8,2811.5,158.1,74.5,6.7
0.047000,786.0,160.3,2120.8,189.8,2815.9,333.3,758.4,2111.7,2814.7,158,74.5,8.6
0.049000,792.9,155.2,2121.7,188.5,2818.9,348.1,768,2113.6,2818,157.8,74.5,11.6
0.051000,798.4,149.9,2121.0,187.1,2823.4,365.9,778,2115.4,2821.2,157.6,74.6,14.9
0.053000,802.0,143.8,2120.2,184.8,2826.0,379.5,788.1,2117.1,2824.4,157.4,74.6,17.7
0.055000,804.2,138.3,2119.3,182.7,2825.4,388.0,798.4,2118.6,2827.6,157.2,74.8,19.2
0.057000,807.0,133.9,2118.4,181.9,2823.4,395.1,808.6,2120,2830.6,157,74.9,18.9
0.059000,810.7,129.6,2118.2,180.1,2823.6,397.6,818.8,2121.1,2833.5,156.8,75,17.4
0.061000,815.2,125.0,2118.4,176.9,2827.9,394.2,828.9,2122.1,2836.2,156.7,75.1,15.3
0.063000,821.8,120.8,2118.8,174.4,2834.5,387.6,838.6,2122.8,2838.7,156.5,75.2,13.3
0.065000,829.4,117.2,2119.9,172.5,2840.1,380.5,848.1,2123.3,2841,156.3,75.3,12
0.067000,836.7,115.9,2121.5,171.1,2843.5,374.7,857.2,2123.6,2843.1,156.2,75.4,11.4
0.069000,844.2,119.7,2123.2,172.2,2844.6,372.2,865.9,2123.6,2845,156,75.5,11
0.071000,853.7,126.8,2124.7,174.5,2845.2,371.1,874.1,2123.4,2846.7,155.9,75.6,11
0.073000,865.5,132.9,2125.2,175.7,2847.2,369.4,881.8,2123,2848.1,155.7,75.7,11.2
0.075000,879.3,138.4,2124.5,176.5,2850.6,368.5,889,2122.4,2849.5,155.6,75.7,11.8
0.077000,894.6,144.5,2123.1,176.6,2853.6,367.2,895.6,2121.6,2850.6,155.4,75.7,13
0.079000,907.1,147.0,2121.3,174.6,2854.7,365.4,901.6,2120.7,2851.6,155.3,75.8,14.9
0.081000,915.6,145.6,2119.0,173.6,2853.8,367.8,907.1,2119.6,2852.6,155.2,75.8,16.9
0.083000,922.6,143.9,2116.3,175.7,2851.7,375.7,912.1,2118.3,2853.5,155.1,75.8,18.5
0.085000,927.7,142.3,2114.1,178.4,2850.1,381.0,916.5,2116.9,2854.3,155,75.8,19
0.087000,931.1,140.8,2112.3,181.3,2850.4,380.2,920.5,2115.4,2855.2,154.9,75.8,18.2
0.089000,934.4,140.1,2110.7,186.4,2851.6,376.8,924,2113.8,2856.1,154.8,75.8,16.3
0.091000,937.1,137.9,2109.2,190.6,2852.4,372.7,927.1,2112.1,2857.1,154.7,75.9,13.9
0.093000,938.3,132.0,2107.8,190.8,2853.3,369.5,929.9,2110.3,2858.3,154.6,76,11.9
0.095000,939.3,124.6,2106.6,188.9,2855.4,368.7,932.3,2108.4,2859.6,154.5,76.1,10.7
0.097000,940.0,118.4,2106.2,185.7,2859.1,368.0,934.4,2106.5,2861.2,154.5,76.2,10.7
0.099000,939.7,113.4,2106.1,181.5,2863.9,366.7,936.3,2104.4,2863,154.4,76.3,11.2
0.101000,939.4,109.7,2105.4,178.4,2869.5,368.9,938,2102.3,2865.2,154.4,76.3,12.2
0.103000,939.8,108.6,2103.8,176.7,2875.3,374.4,939.6,2100.2,2867.7,154.4,76.4,13.3
0.105000,939.8,108.7,2101.5,174.8,2880.2,378.9,941,2098,2870.6,154.4,76.4,14.4
0.107000,939.1,109.5,2098.7,173.6,2883.2,384.1,942.2,2095.7,2873.9,154.4,76.5,15.8
0.109000,938.8,111.7,2095.9,173.8,2885.2,391.6,943.4,2093.4,2877.6,154.4,76.5,17.6
0.111000,938.6,114.2,2093.6,173.8,2887.3,397.4,944.4,2091.1,2881.8,154.4,76.5,19.4
0.113000,938.4,116.2,2091.5,174.1,2890.5,401.0,945.3,2088.7,2886.5,154.5,76.5,20.7
0.115000,939.2,120.1,2088.8,176.3,2895.4,404.3,946.1,2086.2,2891.6,154.5,76.5,21.1
0.117000,940.8,125.8,2085.7,178.5,2901.0,405.1,946.7,2083.8,2897.3,154.6,76.4,20.2
0.119000,942.1,131.9,2082.1,179.7,2905.2,404.3,947.1,2081.4,2903.5,154.7,76.4,18.2
0.121000,943.8,140.1,2078.1,181.9,2908.5,406.4,947.3,2079,2910.2,154.8,76.4,15.9
0.123000,945.8,150.3,2075.0,184.2,2912.9,409.6,947.2,2076.7,2917.4,154.9,76.3,13.7
0.125000,946.8,159.5,2073.0,185.4,2920.2,410.0,946.7,2074.4,2925.1,155,76.2,12.5
0.127000,946.8,168.4,2071.0,188.0,2930.0,410.7,945.8,2072.2,2933.3,155.1,76.2,12.3
0.129000,946.4,177.5,2068.7,192.0,2939.7,413.5,944.5,2070.2,2942,155.2,76.1,12.7
0.131000,944.9,184.5,2066.4,193.4,2946.8,417.5,942.6,2068.2,2951.1,155.4,76,13.5
0.133000,942.2,191.0,2063.8,192.7,2951.9,426.6,940.2,2066.5,2960.6,155.5,75.9,14.4
0.135000,939.3,200.0,2061.0,192.2,2956.3,443.0,937.2,2065,2970.6,155.7,75.8,15.1
0.137000,935.9,209.7,2059.0,190.6,2962.9,459.6,933.5,2063.7,2980.8,155.8,75.8,15.8
0.139000,930.8,219.2,2057.9,187.1,2975.9,474.0,929.2,2062.6,2991.4,156,75.7,16.6
0.141000,925.0,229.6,2057.7,183.5,2994.7,488.6,924.1,2061.8,3002.3,156.1,75.6,17.3
0.143000,919.4,239.1,2058.5,180.4,3013.6,505.0,918.4,2061.3,3013.3,156.3,75.5,17.8
0.145000,912.9,245.8,2060.2,178.2,3031.7,530.3,911.9,2061.1,3024.5,156.4,75.5,17.9
0.147000,906.0,251.5,2062.2,177.9,3049.6,570.3,904.8,2061.2,3035.8,156.6,75.4,17.2
0.149000,898.8,255.9,2064.2,177.1,3064.5,616.1,897.1,2061.6,3047,156.8,75.4,16.1
0.151000,890.0,255.9,2065.7,173.4,3073.1,651.8,888.9,2062.2,3058.3,156.9,75.3,14.7
0.153000,879.1,253.1,2066.7,168.5,3079.1,679.5,880.2,2063.1,3069.4,157.1,75.2,13.4
0.155000,868.2,249.6,2067.5,164.2,3086.2,692.9,871.1,2064.2,3080.4,157.2,75.2,12.6
0.157000,858.4,244.8,2068.5,160.2,3095.7,680.9,861.7,2065.6,3091.1,157.4,75.1,12.2
0.159000,849.1,239.4,2069.9,155.8,3106.6,640.6,852.1,2067.1,3101.4,157.5,75,12.1
0.161000,841.1,234.6,2071.7,150.7,3114.2,584.3,842.5,2068.8,3111.4,157.6,75,12.1
0.163000,833.9,228.4,2073.6,144.3,3119.2,532.7,833,2070.5,3120.8,157.8,74.9,12.4
0.165000,825.9,220.4,2075.6,137.2,3125.9,487.7,823.7,2072.4,3129.8,157.9,74.8,12.7
0.167000,817.8,213.8,2077.3,131.4,3134.3,452.1,814.7,2074.2,3138.1,158,74.6,13.5
0.169000,810.3,208.6,2078.4,127.2,3142.3,429.0,806.3,2076,3145.7,158.1,74.5,14.6
0.171000,802.1,205.1,2078.7,124.6,3149.6,415.9,798.5,2077.7,3152.6,158.2,74.2,15.7
0.173000,794.3,206.8,2078.8,124.0,3155.2,405.1,791.4,2079.3,3158.6,158.3,74,16.7
0.175000,788.6,215.0,2079.5,123.2,3157.8,382.9,785.3,2080.7,3163.9,158.4,73.7,17.1
0.177000,784.8,231.4,2080.8,120.8,3158.6,346.1,780,2082,3168.2,158.5,73.4,17
0.179000,781.9,256.7,2081.8,119.4,3162.0,313.1,775.9,2082.9,3171.6,158.5,73.1,16.6
0.181000,776.8,285.1,2081.5,122.1,3169.4,297.8,772.9,2083.7,3174.1,158.6,72.6,15.8
