time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,447.0,265.5,2239.2,58.0,3311.0,725.0,434.9,2272.9,3290.5,176.7,73.5,13.1
0.028000,443.7,249.2,2262.4,60.6,3319.9,630.8,434.9,2281.3,3293.3,176.7,73.4,13.3
0.030000,440.2,234.5,2286.5,63.5,3320.7,551.1,434.9,2295.1,3297.8,176.7,73.4,13.5
0.032000,436.7,224.4,2309.5,68.1,3317.7,486.1,434.9,2313.8,3304.1,176.6,73.4,13.7
0.034000,433.5,221.9,2332.9,77.7,3312.8,438.6,435,2337.1,3312,176.6,73.3,13.9
0.036000,431.0,225.2,2358.8,93.6,3310.2,411.6,435.1,2364.3,3321.4,176.6,73.3,14.1
0.038000,429.2,227.8,2390.8,114.9,3314.0,399.4,435.3,2394.7,3332.2,176.6,73.3,14.3
0.040000,428.6,225.7,2429.6,138.7,3323.6,396.6,435.6,2427.5,3344.1,176.5,73.2,14.5
0.042000,429.2,219.0,2473.8,161.6,3337.1,400.1,436.1,2462,3357,176.5,73.2,14.7
0.044000,430.7,209.7,2517.5,178.8,3353.7,406.7,436.7,2497.3,3370.7,176.4,73.2,15
0.046000,432.7,201.3,2553.7,189.8,3370.8,411.4,437.5,2532.7,3384.9,176.4,73.1,15.6
0.048000,434.8,195.7,2583.0,198.0,3384.9,413.1,438.5,2567.3,3399.5,176.3,73.1,16.4
0.050000,437.0,192.0,2611.0,205.5,3395.7,415.5,439.7,2600.5,3414.2,176.2,73,17.4
0.052000,439.7,188.9,2642.6,213.1,3406.0,422.6,441.2,2631.7,3428.7,176.2,73,18.4
0.054000,442.6,186.7,2675.6,219.6,3420.6,436.1,442.9,2660.3,3443,176.1,73,19.1
0.056000,445.9,187.4,2706.8,221.9,3445.1,454.5,445,2685.9,3456.6,176,72.9,19.6
0.058000,449.5,192.8,2732.7,216.8,3481.4,464.2,447.3,2708.2,3469.5,175.9,72.9,19.9
0.060000,453.3,202.4,2751.4,204.7,3519.7,444.2,449.9,2727.2,3481.5,175.8,72.9,20
0.062000,456.9,211.5,2760.4,190.3,3541.0,406.0,452.7,2742.7,3492.3,175.6,72.9,20
0.064000,459.7,215.4,2759.8,178.4,3542.8,379.4,455.9,2754.8,3501.8,175.5,72.9,19.9
0.066000,461.8,216.0,2753.5,168.1,3534.9,365.6,459.3,2763.6,3509.8,175.4,73,19.8
0.068000,464.1,219.2,2745.6,157.1,3526.2,354.4,462.9,2769.6,3516.3,175.2,73,19.7
0.070000,467.2,227.6,2739.6,145.7,3521.3,343.2,466.8,2772.9,3521.2,175.1,73.1,19.5
0.072000,471.3,240.8,2736.7,136.4,3519.7,334.6,471,2774,3524.4,174.9,73.2,19.2
0.074000,475.7,255.3,2736.6,131.4,3518.6,331.9,475.3,2773.3,3525.9,174.8,73.3,18.6
0.076000,480.6,269.8,2738.9,129.5,3516.5,333.8,479.9,2771.3,3525.6,174.6,73.4,17.7
0.078000,486.0,283.9,2742.9,129.3,3512.7,337.8,484.7,2768.3,3523.6,174.5,73.5,16.1
0.080000,491.8,297.4,2747.6,130.4,3506.0,343.2,489.6,2764.8,3520,174.3,73.6,14.2
0.082000,497.6,310.8,2752.4,132.1,3497.1,350.4,494.7,2761,3514.8,174.2,73.7,12.5
0.084000,502.6,327.6,2756.8,133.6,3489.0,359.7,500,2757.3,3508,174,73.8,11.6
0.086000,506.7,351.3,2760.7,134.2,3483.7,369.8,505.5,2753.8,3499.9,173.9,74,11.9
0.088000,510.3,378.7,2763.9,134.1,3480.8,379.7,511.2,2750.6,3490.4,173.7,74.1,13.6
0.090000,514.6,401.3,2765.2,134.1,3477.2,390.1,517,2747.8,3479.8,173.6,74.3,16
0.092000,520.4,413.9,2764.4,135.3,3468.9,401.5,523,2745.3,3468.3,173.4,74.4,18.5
0.094000,526.7,420.0,2762.5,137.7,3457.1,409.8,529.3,2742.9,3455.9,173.3,74.5,20.5
0.096000,532.8,428.4,2760.4,141.4,3445.6,412.4,535.7,2740.4,3442.8,173.1,74.7,21.4
0.098000,538.3,441.3,2757.8,147.1,3435.9,410.9,542.4,2737.5,3429.1,173,74.8,21.6
0.100000,543.8,454.7,2753.8,154.0,3426.3,409.3,549.2,2733.8,3415.2,172.9,74.9,21.3
0.102000,550.0,463.9,2746.4,160.7,3415.0,408.9,556.3,2729.1,3401,172.7,75,20.7
0.104000,557.8,465.8,2734.9,166.5,3400.3,407.3,563.7,2722.8,3386.7,172.6,75.1,20
0.106000,567.1,460.0,2720.5,171.0,3383.3,401.7,571.2,2714.7,3372.5,172.5,75.2,19.4
0.108000,577.9,446.9,2704.5,174.5,3366.2,391.6,579,2704.3,3358.5,172.4,75.3,18.6
0.110000,589.9,426.3,2686.9,178.1,3349.3,377.5,587,2691.4,3344.8,172.3,75.4,17.7
0.112000,601.0,402.0,2670.2,183.1,3333.9,364.2,595.2,2675.7,3331.5,172.2,75.4,16.7
0.114000,610.8,377.2,2654.0,191.5,3318.8,355.5,603.6,2657.1,3318.7,172,75.5,15.9
0.116000,619.6,357.4,2635.9,205.4,3303.3,350.7,612.1,2635.4,3306.5,171.9,75.6,15.4
0.118000,628.0,347.2,2613.0,224.7,3287.7,344.2,620.7,2610.6,3294.8,171.8,75.6,15.2
0.120000,636.0,345.7,2582.1,245.2,3272.9,330.2,629.4,2582.9,3283.7,171.7,75.7,15.1
0.122000,643.7,346.2,2542.8,258.4,3260.4,307.3,638.1,2552.3,3273.3,171.6,75.7,15.1
0.124000,650.5,342.6,2500.7,258.5,3251.7,281.9,646.9,2519.2,3263.5,171.5,75.8,15
0.126000,656.5,334.0,2460.5,249.6,3246.2,260.5,655.5,2483.9,3254.4,171.4,75.9,14.7
0.128000,662.4,324.0,2421.5,237.3,3242.0,243.6,664.1,2446.8,3245.9,171.3,76,14.2
0.130000,668.7,316.2,2381.6,223.6,3237.5,228.7,672.5,2408.4,3238.1,171.2,76.2,13.6
0.132000,675.3,312.1,2343.6,210.6,3232.1,215.8,680.7,2369.1,3230.8,171.1,76.3,13.1
0.134000,682.4,310.5,2307.1,197.8,3226.5,204.1,688.6,2329.4,3224,171,76.4,12.5
0.136000,689.9,311.2,2274.5,185.2,3222.0,194.9,696.2,2289.9,3217.8,170.8,76.5,11.9
0.138000,697.8,316.5,2245.8,175.0,3219.2,190.1,703.5,2251,3212,170.7,76.7,11.3
0.140000,706.2,327.2,2219.8,169.8,3216.9,189.7,710.3,2213.3,3206.7,170.6,76.7,10.7
0.142000,714.2,340.3,2194.3,170.4,3213.4,191.7,716.8,2177.1,3201.7,170.5,76.8,10.2
0.144000,721.1,351.6,2166.9,175.9,3206.7,195.2,722.8,2142.8,3197.2,170.3,76.8,9.8
0.146000,727.3,360.0,2136.3,183.0,3197.4,198.4,728.4,2110.8,3192.9,170.2,76.8,9.8
0.148000,732.7,367.3,2104.5,185.0,3187.7,199.4,733.5,2081.2,3189,170.1,76.8,10.2
0.150000,737.9,375.5,2073.7,178.6,3179.4,199.5,738.2,2054.2,3185.4,169.9,76.7,10.8
0.152000,743.1,384.0,2049.5,170.5,3173.5,201.5,742.3,2030,3182.1,169.8,76.6,11.4
0.154000,748.3,392.8,2031.8,168.8,3169.5,206.5,746.1,2008.4,3179,169.7,76.6,12
0.156000,753.5,405.2,2018.0,177.8,3167.4,215.2,749.4,1989.6,3176.3,169.5,76.4,12.4
0.158000,759.0,426.4,2003.6,197.1,3167.2,227.6,752.2,1973.4,3173.8,169.4,76.3,12.7
0.160000,764.0,458.2,1985.3,220.6,3168.3,240.5,754.7,1959.6,3171.5,169.3,76.2,13
0.162000,767.5,500.0,1962.0,241.4,3170.5,251.6,756.8,1948.2,3169.6,169.1,76,13.3
0.164000,769.0,543.3,1937.4,254.4,3173.6,260.5,758.5,1938.9,3167.9,169,75.8,13.4
0.166000,767.8,571.3,1916.6,258.0,3175.3,268.1,759.8,1931.6,3166.5,168.9,75.6,13.5
0.168000,763.2,577.7,1901.2,256.8,3174.1,279.0,760.9,1926.1,3165.4,168.8,75.4,13.5
0.170000,757.1,573.9,1890.9,258.7,3170.5,296.4,761.6,1922.3,3164.6,168.7,75.1,13.4
0.172000,750.0,574.0,1885.2,268.0,3164.0,321.5,762.1,1920.1,3164.2,168.6,74.8,13.2
0.174000,740.6,583.4,1885.6,288.5,3152.3,359.6,762.2,1919.3,3164,168.5,74.3,12.8
