time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,416.7,181.1,2125.6,125.9,2918.7,144.3,418.7,2127.6,2920.8,179.8,76.9,12.5
0.028000,428.1,187.5,2122.8,130.9,2919.8,148.9,428,2123.3,2919.9,180.1,76.9,13.3
0.030000,442.9,191.5,2118.2,136.8,2919.8,153.7,442,2117.3,2918.4,180.2,76.8,14.1
0.032000,459.7,190.7,2112.5,143.4,2917.9,157.6,458.8,2110.9,2916.3,180.3,76.7,14.7
0.034000,477.6,184.6,2106.6,150.0,2914.6,159.9,476.2,2105.2,2913.9,180.4,76.6,15.1
0.036000,493.1,174.2,2101.7,152.3,2910.8,159.6,492.2,2100.8,2911.1,180.4,76.6,15.1
0.038000,505.3,162.0,2097.9,149.4,2907.5,157.6,505.4,2097.6,2908.2,180.4,76.6,14.7
0.040000,513.9,150.4,2094.2,144.3,2904.8,155.9,515.2,2095.2,2905.3,180.3,76.6,14
0.042000,519.7,140.8,2090.6,140.6,2902.4,156.1,521.7,2092.7,2902.8,180.2,76.6,13.2
0.044000,524.2,132.6,2087.0,139.4,2900.2,158.9,525.5,2089.4,2900.8,180.1,76.6,12.6
0.046000,527.7,126.7,2084.1,140.1,2898.9,164.3,527.7,2085.3,2899.5,180,76.7,12.3
0.048000,530.6,123.2,2081.9,141.8,2898.8,171.8,529.2,2080.6,2898.7,179.8,76.7,12.1
0.050000,533.0,122.0,2079.1,143.9,2899.3,181.3,531,2075.9,2898.3,179.7,76.7,12.1
0.052000,534.9,122.3,2075.1,144.6,2899.6,192.0,533.2,2071.6,2897.9,179.5,76.7,12.1
0.054000,536.2,123.5,2069.2,143.3,2898.2,205.8,535.8,2067.8,2896.7,179.3,76.7,12.3
0.056000,537.1,124.7,2062.3,140.3,2894.2,222.6,538.1,2063.8,2894.1,179.2,76.7,12.6
0.058000,537.3,125.8,2055.0,136.9,2887.6,239.4,539.5,2058.7,2889.5,179,76.6,13.1
0.060000,536.8,127.4,2046.9,135.0,2879.6,253.6,539.2,2050.9,2882.6,178.7,76.6,13.8
0.062000,535.4,130.4,2036.9,134.2,2871.0,266.1,536.8,2039.5,2873.5,178.5,76.5,14.5
0.064000,533.0,134.7,2024.8,133.2,2862.9,276.6,532.5,2024.3,2862.5,178.3,76.4,15
0.066000,529.4,140.1,2010.6,130.8,2854.1,286.9,526.7,2006.2,2850.8,178,76.2,15.3
0.068000,524.7,145.4,1994.7,125.9,2844.1,295.5,520.5,1987.5,2839.6,177.7,76.1,15.3
0.070000,518.9,149.5,1978.2,118.7,2834.2,299.7,514.9,1971.1,2830.2,177.4,75.9,15.2
0.072000,511.3,153.1,1960.2,109.7,2824.2,301.5,511.1,1959.8,2824,177,75.8,15
0.074000,502.1,156.9,1942.8,100.7,2814.1,304.9,509.7,1955.8,2821.9,176.6,75.5,14.6
