a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1265.6,1288.9,1314,1321.4,1321.5,1323.6,1328,1323.9,1319.9,1284.5,1234.9,1218.8,1224,1229.9,1243.2,1247.8,1377.3,1458.6,1470.1,1493.7
892.2,896.3,929.5,944.9,938.5,929.7,882.8,852.7,839.3,822.6,819.8,814.2,806.4,790.1,777.6,772.3,786.6,885.1,959.5,1914.8
1220.9,1309.1,1364.4,1360.4,1359.8,1361.9,1361.9,1366.1,1359.2,1295.9,1193.3,1132.1,1117.5,1123.4,1192.3,1315.1,1413.1,1268.9,1248.8,1395.9
1001.5,1004.9,1013.7,1015.5,1020.3,996,899.7,859.1,854.5,861,860.2,865,863.2,866.1,1006.1,989.4,1132.4,1458.7,2089.3,2239.3
1142.3,1162.1,1251.2,1250.7,1247.3,1227.3,1204.7,1196.7,1175.9,1113.8,1071.4,1057.3,1053.5,1059.2,1062.8,1063.7,1049,1050.1,1098.6,1311.3
941.6,978.4,981.6,982.9,979.4,936.9,888.1,833.7,819.9,818.2,817.3,818.5,810.8,912.7,1134.3,1331.7,1348,1417.9,1438.5,2095.8
933.7,938.6,975.4,1030,1040.9,1039.5,1017.6,993.9,975.1,953.9,940.4,944.4,984.4,945.7,1012.7,975,992.4,885.7,884.6,911.9
645.4,654.3,652,654.5,660.8,655.9,655.5,673,657.4,616.7,605.8,607.8,601.3,592.8,736.3,1171.3,1292.8,1631.4,1673.1,1771.1
1198.3,1226.2,1254.9,1250,1246.3,1245.7,1241.9,1214.9,1180.5,1149.8,1039.1,1007.2,1006.2,1013.5,1015.6,1008.4,1041.4,1044.1,1094,1222.5
784.8,751.1,816.6,868.1,910.2,912,891.2,874.2,815.2,754.4,743.3,751.2,750.1,746.6,772.7,955.6,1227.8,1370.6,1400.5,1842.8
949.8,987.9,1013.1,1027.9,1029.6,1036.6,1033.1,1027,997.7,961.9,923.3,887.7,879.1,882.8,887.9,887.3,1015.7,1163.6,1258.2,1274.5
851.7,861.4,858.2,878.2,878.6,774.2,738.6,768.5,767.2,725.5,718.7,718.8,718.3,717.1,708.2,855.4,1194.4,1259.2,1870,2168.3
1020.3,1020.6,1061.5,1076.3,1131.3,1096,1094.9,1079.7,1048.8,1015.3,1016.1,1020.1,1018,991.8,1009.6,1174.8,1251.2,1306.9,1335.2,1350.2
895.8,899.3,901.7,905.6,886,871.6,815.6,806.7,798.5,770.1,784.8,754.9,721.5,816.5,1075.5,1124,1562.4,2148.9,2092.8,2348.6
1237,1268.3,1269.6,1263.7,1268.2,1269.3,1263.4,1258.2,1217.6,1194.1,1176.6,1157.5,1144.9,1156.8,1158.7,1151,1230,1197.2,1311.8,1358.9
945.5,1012.4,1012.4,1007.6,950.7,892,868.3,867.3,847.1,836.2,814,795.3,842.3,1074.5,1130.9,1163.6,1196.6,1164.8,1397.2,2337.7
1293.4,1289.4,1295.3,1298.9,1293.8,1279.5,1258.8,1237.3,1201.5,1178,1122.5,1070.2,1062.5,1063.8,1061,1047.7,1001.6,1267.2,1466.4,1687.6
929.6,916.5,912.9,918.1,907.1,905.9,895.9,855.8,836.5,823.8,818.1,801,770.9,815.8,1034.1,1167.7,1304.5,1387.3,1763.5,2423.7
1121.1,1140.6,1157.4,1170.5,1208.1,1215.1,1209.1,1149.3,1001.7,935.9,971.1,980.5,1003.6,1138.9,1223.4,1247,1378.5,1672.5,1477.1,1551.2
742.9,759.8,769.1,770.5,738.6,674.5,624.7,615.5,615.3,615.8,614.9,613.2,611,606.8,600,584.7,562.8,874.3,1432.5,1539.8
889.5,906.8,908,1033.5,1211.1,1215.4,1220.9,1222.3,1206.7,1139.9,1091.8,1053.6,1055.2,1063,1079.7,1088.6,1097.4,1082.5,1082.6,1071.7
1309.6,1346.3,1442.2,1443.8,1458.5,1489.3,1494.6,1487.5,1433.3,1336.6,1321.9,1344.8,1395.4,1489.5,1615.1,1672.4,1690.8,1701.6,1683.5,1697.4
1129.9,1133.3,1085,1063.4,1050.7,1061.2,1078.4,1064.4,1089.4,1118.8,1186.3,1154.7,1127.1,1172.5,1175.8,1121.2,1034.4,1027.7,1016.1,1220.5
2101,2077.5,2063.8,2073,2092,2132.4,2136.5,2169.1,2191.2,2146,2205.9,2282.3,2323.7,2333.2,2328.8,2160.7,2132.2,2153.1,2210.6,2276
785.8,1130.5,1185.3,1260.1,1290.5,1282.9,1285.5,1289.9,1257,1202.9,1156.5,1073.3,1007,972.9,999.1,1113.2,1148.1,1237.7,1492.1,1708
1068.6,1731.2,1865.7,1844,1846.2,1864.6,1895.8,1886,1909.9,1528.3,1701,1768.8,1912.2,2003.6,2101.2,2072.4,2074.4,2087.2,2228.8,2270.8
1449.1,1559.2,1561.6,1566.3,1564.3,1475.2,1428.3,1426.8,1449.3,1490.6,1548.4,1643.1,1691.6,1668.7,1650.7,1737.8,1759.9,1789.6,1804.7,1789.9
1589.7,1877.3,1920.8,1922.7,1902.2,1912,1899,1895.8,1898.9,1911.9,1930.7,1944.7,1965.4,1997.9,2041.3,2057.2,2065.7,2072,2096.9,2131.1
789.7,1312.9,1414.4,1415.5,1423,1409.7,1326.3,1310,1303.5,1286.7,1283.6,1370,1415.5,1429.6,1375,1281.1,1309.3,1337.4,1446.5,1714.7
1313.2,1543.2,1612.7,1619.3,1634.1,1632,1510.5,1460.8,1388.9,1427.3,1530.4,1697,1881.6,1895.2,1858.8,1606.6,1736.6,1879.9,2004.7,2044
1677.5,1679,1682.2,1679.8,1678.1,1683.4,1690.2,1698.6,1669.4,1628.7,1626.9,1629,1596.4,1586.5,1540,1578.7,1663.5,1786.3,1922.4,1983.5
1848.5,1848.1,1848.1,1856.2,1872.3,1891.6,1799.3,1743.7,1712.4,1724.8,1777.9,1842.5,1915.2,1949.1,1964.2,2019.8,2088.8,2117.9,2132,2139.8
1489.8,1486.7,1474.4,1560.2,1562,1558.3,1549.6,1523,1506.1,1487.7,1480.1,1507.5,1533.4,1557.1,1588.6,1660.7,1777.5,1855.7,1900.6,2095.7
2047.9,2044.4,2043.3,2046.5,2049.5,2059.1,2074.9,2099,2093.5,2086.8,2095.4,2106.8,2124.5,2114.2,2135.5,2132.8,2148.3,2192,2248.1,2297.8
1605.8,1635,1252.8,1635.4,1635.2,1639.6,1643.3,1616.9,1549.3,1513.4,1500.7,1532.9,1592.8,1699.8,1753.5,1781,1787.8,1854.2,1965.7,2026.4
1793.2,1388.1,2002.9,1973.1,2002.9,2004.8,2004.7,1986.3,1977.4,1984.4,1996.5,2019.6,2037.6,2053.3,2066.2,2075.8,2097.7,2121.9,2285.4,2399.9
1251.4,937.7,1142.1,1461.4,1621.6,1623.9,1627.6,1617,1563.5,1519.8,1513.6,1528,1547,1565.6,1587.1,1608.7,1632.5,1664.5,1705.8,1977.8
1201.6,1338.2,1671.2,1936.2,1931.5,1928,1929.8,1933.3,1930.4,1912.8,1865.8,1847.1,1856.4,1872,1897.3,1934.7,1985.5,2024.6,2082,2157
1904.1,1905.5,1908.1,1910.3,1931.2,1949.4,1949.2,1963.6,1960.6,1959.4,1977.1,1978.9,1995,2007.6,2056.2,2103.6,2214.6,2231,2300.9,2326.6
1588.8,1966,2128.5,2127.9,2129.9,2131.6,2134.9,2133.1,2122.6,2117.7,2135.9,2144.7,2153.1,2166.6,2184.1,2190,2215.1,2235.3,2285,2332.8
2028.7,2113.8,2210.2,2335.2,1997.1,1865.7,1946.1,2258.1,2445.9,2443.8,2446.3,2450,2454.3,2458.6,2460.2,2460.1,2445.9,2444.8,2458.7,2464.6
2257.2,2344,2391.3,2254,2114.4,2029.8,2170.5,2263.2,2333,2380.6,2427.2,2468.2,2469.9,2471.4,2478.2,2485.1,2479.6,2481.6,2484.7,2492.1
2171.6,2197.4,2159.1,1733.6,1853.9,2128.6,2202.5,2203.3,2206.2,2210.3,2213.9,2214.1,2203.7,2195.6,2192,2192.8,2198.6,2203.2,2209.5,2222.3
2138.2,2141.3,1957.3,2062.3,2125,2148.2,2147.8,2151.5,2156.4,2164.2,2167.4,2165.3,2160.7,2152.3,2145.9,2143.1,2142.6,2151,2161.4,2185.1
2272.1,2290.5,2138,2136.6,2137.2,2120.9,2270.6,2305.7,2307.4,2310.8,2311.3,2313,2305.1,2301.4,2294.9,2291.5,2293.4,2295.8,2305.2,2319.4
2162.5,2201.5,1896.3,1850,2014.9,2154.3,2263.5,2262.6,2264.4,2268.1,2269.7,2266.1,2255.1,2246.6,2243,2244.4,2258.4,2276,2293.9,2315.2
2110.3,2146,2204.7,2234.4,2238.8,2175.2,1969.1,1639.7,1727.2,2094.1,2259.2,2261.7,2267.7,2266.2,2260.8,2251.1,2244.6,2241.7,2245.1,2259
2237.9,2288.4,2059.1,1973.3,2068.8,2233.1,2290.1,2291.6,2298.2,2307.3,2313.3,2307,2295.7,2290.3,2293.7,2302.9,2309.2,2318.3,2329.9,2344.9
2044.8,2134,2117.2,2106.3,2228,2224.4,2223.6,2226.5,2230.3,2234.5,2238.8,2235.6,2221.4,2209.1,2200.6,2200.7,2205.7,2216.7,2228.5,2254.5
1387.2,1528,1174.2,1191.7,1759.2,2326.8,2313.1,2312.6,2320.2,2333.1,2349.8,2362.2,2372.8,2366.8,2386.7,2379.5,2363,2356.5,2345.9,2370.1
2187.5,2195.7,2198.1,2205.2,2179.4,2141.7,2209.9,2214,2216.3,2217.5,2218.5,2220.7,2222.6,2217.8,2210.9,2204.7,2202.8,2198.8,2197.6,2202.7
2200.4,2257.6,2327.8,2333.5,2336.3,2260.8,2288.4,2282.5,2350.1,2359.4,2334.5,2368.7,2370.1,2368.6,2370,2368.7,2369,2367.6,2366,2374.2
2161.4,2173.3,2037.5,1795.1,1848.1,2050.9,2148.2,2155.9,2188.3,2191.7,2189.9,2188.7,2181.9,2178.9,2178.9,2182.5,2187.4,2195.9,2208.7,2223.4
1958.1,2103.2,2122.2,1845.9,2239.1,2244.3,2295.3,2326.2,2332.9,2336.6,2336.5,2336,2333.2,2327.6,2325.4,2326.7,2332.9,2339.7,2350.1,2361.8
2015.4,2050.1,1778.8,1996.5,2049.7,2134.2,2141.1,2157,2131,2139.2,2168.4,2191.5,2197.3,2201.4,2203.7,2209.3,2212.1,2221.4,2233.4,2238.8
2128.6,1992.2,2085,2045.5,2117.6,2175.3,2175,2182.6,2185.8,2194.7,2191.1,2186.2,2166.5,2151.5,2151.5,2175,2215.1,2240.5,2258,2245.2
2143.4,1997.4,2031.6,2030.8,2040.6,2055.1,2129.5,2171.5,2176.9,2180.6,2179,2173,2164.7,2160.8,2166.1,2175.4,2185.9,2194.1,2200.2,2205.9
2259.8,2224.6,2219.8,2280.7,2326.9,2349.7,2351.9,2358.1,2371.3,2375,2367.8,2378.4,2375.3,2374.4,2377.7,2384.1,2391.1,2394.3,2398.4,2407.2
2191.9,2268.2,2271.7,2281.5,2116.7,2282.4,2403,2438.2,2442.8,2451.3,2454.5,2460.8,2461.5,2465.9,2462.9,2461.4,2463.2,2459.5,2462.1,2468.1
2258.9,2362,2140,2189.6,2411.5,2406.4,2403.7,2408.3,2417.2,2428.8,2441.1,2445.5,2438.9,2433,2426.5,2425.9,2432.9,2446.4,2462.6,2481.5
1456,1519.7,1534.5,1359.1,1211.1,1188.4,1368.6,1802.9,1925.1,1929.4,1933.7,1890.4,1849,1916.5,1918.6,1924.3,1929.5,1932.3,1933,1927.3
1606,1645.7,1527.5,1399.8,1341.5,1312.1,1553.2,1769.4,1771.3,1757.5,1727.8,1694.5,1692.2,1684.3,1683,1693.3,1713.4,1736.4,1762.5,1792.4
1951.7,1972.8,1975.2,1980.5,1994,1635.8,1533.6,1579.8,2015.4,2010,2012.1,2015.6,2014.9,1999.4,1982.6,1969.7,1969.2,1983.9,1997.6,2011.7
1799.3,1786.3,1771.5,1823.5,1564.3,1432.8,1470.8,1828.9,1892.7,1893.3,1894.4,1893.5,1886.1,1870.3,1852.4,1840.3,1835.7,1838.5,1847.2,1857.6
1193.4,1301.4,1496.4,1666.3,1672.5,1415.9,1147.5,1381.7,1839.4,2028.5,2021.2,2027.6,2040.4,2050,2026.4,1958.7,1964.6,1971.1,1988.8,2011.5
1286.6,1413.9,1462.6,1414.4,1265.8,1477.8,1818.7,1814.3,1820.7,1830.4,1829.9,1729.3,1700.7,1685.9,1718.8,1759.4,1788.3,1799.1,1803.3,1806.7
1343.1,1525.5,1640,1791.2,1668,1447,1639.6,1894.1,1929.9,1953.2,1980.1,1910.6,1822.3,1654,1859.2,1891.3,2029.8,2047.7,2061,2065.8
1547.7,1673.5,1648,1653.8,1482.6,1401.1,1356.4,1756.4,1866.3,1867.1,1869.6,1864.7,1845.2,1820.1,1800.9,1797.9,1805.3,1816.8,1828.5,1843.7
1279.3,1335.2,1464.5,1668.1,1658.5,1598.3,1656.5,1842.3,1962.6,1998.6,2018.3,1896.5,1767.2,1723,1807.1,1916.4,2036.6,2041.4,2041.9,2040.2
1254.2,1321.1,1383,1463.9,1688.7,1647,1593.1,1827.9,1863.8,1866.2,1871.3,1877.1,1855.4,1756.4,1710.3,1713.5,1726.8,1730.3,1741.4,1765.5
1248.9,1257.5,1334.4,1573.9,1483.3,1316.6,1361.8,1658.5,2008.3,2013.2,1999.5,1981.7,1989.4,1969.6,1996.1,1999.7,2016.7,2023.2,2025.7,2025.9
1598.3,1666.1,1707.8,1726.2,1633.6,1379.4,1345.2,1638.5,1831.3,1835.8,1833.1,1827.2,1794,1750.9,1724.7,1711.8,1710.1,1716.8,1733.9,1792.8
1234.4,1364.7,1525.6,1534.6,1492.1,1600.5,1709.7,1987.8,2007.8,2040.7,2051.5,2086.4,2110.8,2077.2,2065.2,2069.7,2082.6,2096.7,2098.7,2073.2
1262.7,1230.7,1275.3,1368.8,1403.8,1350.4,1738.7,1809.4,1874.6,1852.9,1881.4,1865.5,1824.8,1817.9,1802.7,1809,1825.6,1840.6,1851.7,1867.1
1589.4,1821.9,1866.3,1873.1,1896.4,1606.8,1454.7,1740.7,1890.9,1978.1,1989.2,1998.7,1998.6,1976.2,1936.3,1900.2,1901.1,1902.8,1901.5,1896.7
1799.3,1839.3,1715.3,1589.4,1602.8,1782.1,1745.4,1870.3,1870.1,1871.8,1864.8,1846.8,1798.3,1755.7,1742.9,1743.2,1750.1,1760.7,1772.1,1779.1
1175.4,1381.5,1446.6,1516.8,1613.2,1420.1,1622.4,1695.3,1658.1,1697,1784.7,1771,1878,1950,1945.6,1943.7,1938.1,1931.2,1918.9,1907
1062.7,1262.5,1349,1535.3,1816,1713.5,1783.6,1805.3,1800.3,1804.4,1806.9,1790.9,1737.4,1625.2,1596.2,1593.2,1604.1,1613,1615.9,1632.9
1210.6,1232.7,1366.1,1682.9,1748.6,1798.4,1745.7,1716.4,1680.9,1778.2,1862.3,1923.6,1943.7,1952.6,1960.3,1960,1956.8,1951.7,1944.7,1942.3
1718.5,1749.2,1695.6,1241.1,1141.2,1699.1,1796.4,1797.4,1800.1,1798.9,1785.1,1754.8,1729.7,1723.2,1729.7,1755.9,1787.4,1818.6,1848.3,1872.5
