a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
2763.2,2777.1,2950.9,2982.9,2986.8,2990.7,3002.9,3012.3,2997.1,3013.3,3026.5,3041.5,3055.2,3066.9,3074.3,3065.6,3082,3141.1,3241.7,3605.5
2407.1,2589.7,2702.4,2700.1,2700.6,2703.1,2707.4,2711.9,2714.9,2708.1,2682.3,2672.2,2686.9,2714.6,2768.4,2864.6,2974.4,2851.6,2843.9,2952.1
2778.1,2818.4,2843.1,2860.3,2861.4,2871,2877.5,2843.7,2857.8,2879.5,2896.2,2906.1,2920.8,2924.4,2978.4,2943.5,3001.3,3151.3,3295.4,3397.3
2621.2,2666.2,2846.1,2846.6,2851.5,2858.6,2864.4,2867.6,2871.2,2871.4,2859.7,2847.7,2847.4,2858.9,2874.9,2889.5,2904.5,2912.3,2970.1,3139.6
2832.7,3062.4,3054.8,3054.7,3062.9,3086.5,3118.4,3125.1,3104.3,3080.6,3115.9,3147.8,3196.1,3262.2,3341.7,3351.4,3380.8,3437.4,3617.3,3873.8
2174.8,2194.1,2315.7,2482.9,2611.9,2612.1,2668.5,2676.5,2744.3,2706.2,2723.5,2776.4,2844.7,2849.5,2896.1,2873.5,2855.3,2752.1,2777,2841.7
1768.6,1811.9,2048.3,2226.5,2337.4,2454,2879.6,2886.7,2910.7,2891.8,2851,2858.2,2882.6,2909.9,2991.5,3138.4,3236.7,3410.7,3414.6,3468.6
2719,2796.5,2864,2862.1,2861.2,2861.7,2869.5,2875.7,2883.6,2879.8,2856.7,2836.7,2858.4,2885.3,2910.4,2928.4,2947.2,2940.2,2996.6,3123.6
2594.5,2482.2,2567,2719.4,2916.8,3015.8,3032.2,3042.7,3049,3045.8,3040.3,3020.6,3025.2,3049.5,3114.2,3287.7,3367.7,3407.8,3456.1,3618.8
2119,2236.3,2341.6,2438.2,2536.5,2706.4,2710.4,2722,2719.9,2708.1,2724.9,2719.7,2673.2,2698.7,2704.3,2734.3,2878,3038.4,3108.2,3177.1
2474.9,2507.9,2572.2,2666.9,2672,2553.3,2611.1,2714.1,2718.1,2713.9,2700.2,2693.6,2698,2701.5,2721.4,2787.3,2985.2,3066.1,3328.6,3452
2342.6,2405.7,2534.5,2597,2743.2,2680.3,2710.2,2696.4,2799.2,2796.6,2845.6,2863.6,2893,2912.9,2935.4,2968.7,2981.4,3003.8,3057,3092.8
2667.3,2847.8,2864.7,2922,2925.7,2940.5,2934.5,2953.5,2960.4,2952.3,2984.1,2991,3000.6,3038.3,3113.4,3143.4,3369.8,3545.7,3418.1,3427.6
2705.1,2781.7,2780.2,2777.2,2779.7,2783.8,2784.9,2792.4,2798.9,2789.6,2786.7,2785.6,2796.2,2827.6,2862.2,2889.1,2915.2,2921.3,2967.9,3046.5
2637.2,2925.8,2925,2928.6,2935.7,2945.7,2949.7,2951.3,2959,2966.8,2976.5,2984.4,3009,3072,3094.1,3048.5,3036.8,3077,3221.8,3400.4
2787.7,2803.2,2803,2805.7,2810.6,2814.8,2819.2,2822.5,2822.2,2819.8,2814.7,2809.4,2813.3,2825.6,2839.4,2852.4,2861.4,3005.6,3044.4,3204.1
2991.4,2997,2946,2944,2894.4,3005.6,3007.8,3005.9,3016.6,3018.2,3015,3013.3,3020,3035.7,3083.7,3100.2,3123,3148.3,3272.3,3333.8
2495.5,2621.9,2654.3,2687.1,2745,2772.1,2785.2,2778.2,2709.7,2559.8,2669.5,2692.7,2806.5,2932.9,3023.1,3110.5,3212.1,3391.4,3312.2,3356.9
2450.8,2892.5,3052.7,3052.3,3057.9,3063,3066.9,3067.6,3069.3,3071.4,3073,3075.7,3079.4,3082.4,3086.4,3091.3,3096.8,3214.5,3347.5,3371
1850.3,1893.4,1868.7,2217,2642,2636.5,2647,2652.6,2665.9,2652.7,2628.7,2633.9,2630.8,2652.5,2694.4,2726.5,2761.2,2772.5,2762.9,2764.1
2364.8,2433,2556.4,2548.3,2577.5,2627,2634,2644.8,2629.5,2549.1,2525.7,2556.5,2647.6,2753.6,2881.5,2959.5,2991.8,3002.9,2939.2,2885.2
2344.9,2393.3,2371.3,2308.6,2182.8,2220.3,2267,2314.6,2359.8,2354.9,2465.6,2466,2464.7,2497.1,2533.4,2522,2500.2,2472.5,2471.2,3076.4
2576.6,2555.1,2548.2,2551.7,2562.4,2581.3,2643.2,2677.1,2728.5,2739.9,2735.7,2808.6,2845,2865.3,2869.9,2754.8,2672.9,2709.1,2738.7,2818.9
1835,2352.6,2457.1,2485.1,2498.8,2499.2,2513.1,2534,2550.3,2549,2542.3,2499.5,2422,2390.9,2406.9,2469.1,2508.1,2574.5,3551.4,4183.2
2224.8,2509.1,2535.2,2528.6,2532.4,2540.6,2549.2,2545.7,2549.8,2516.2,2604.1,2596.4,2649,2695,2791.2,2800.8,2877.8,2937.9,3059.9,3110.2
2269.3,2341.5,2340,2340.5,2346.5,2331.1,2320.1,2301.5,2300.6,2307.6,2312.7,2434.4,2459.7,2343.2,2376.2,2563.3,2590.2,2668.6,2697.5,2727.2
2193.2,2283,2299.7,2301.6,2279.2,2278.1,2270.7,2276.5,2275,2274.7,2278.1,2284.6,2297.7,2313.8,2392.2,2716.1,2930.9,3050.4,3167.3,3278.1
1736.5,2224.2,2323.2,2322.6,2324.9,2327.3,2315.8,2317.4,2321.2,2311.4,2306.1,2357.4,2427.3,2462,2427.8,2283,2278.5,2390.9,2971.4,3735.7
2122,2287.6,2329.8,2334.9,2344.6,2346.6,2304.8,2305.6,2274.9,2278.8,2334.1,2450.2,2560.6,2596.7,2655.3,2471.1,2613.5,2783.9,2971.6,3140.8
2380.1,2380.9,2387.3,2386.3,2383,2384.7,2389.9,2397.4,2392.9,2386.4,2367.9,2334.8,2321.4,2318.5,2317.5,2336.5,2399,2473.5,2759.6,2877.4
2344.9,2345.2,2345.9,2351.5,2357.8,2329.9,2298.4,2282.8,2271.4,2268.3,2266.1,2329.2,2531.9,2566.7,2358.5,2628.2,2834.3,2983.3,3066.5,3111.3
2449.4,2444.3,2434.9,2532.5,2529.1,2526.6,2527.2,2525.3,2536,2532,2522.7,2570.5,2605.6,2626.5,2645.3,2675.8,2866.5,3144.5,3393.4,3677.2
2572.3,2565.6,2565.1,2571.7,2577.5,2589.3,2612.6,2616,2580.4,2571.8,2603.3,2628.9,2660.4,2702.5,2736.8,2751.5,2791.3,2849.7,2940.1,3106.8
2400.9,2537.3,2220.8,2554.9,2554.2,2559.6,2565.3,2560.6,2530.1,2511.1,2505.1,2527.2,2547.6,2664.2,2733.9,2764.2,2771.1,2646.3,2617.4,3162.6
2433.2,2269.7,2488.9,2473,2490,2491.6,2492.4,2480.3,2475.3,2478.1,2482.6,2490.1,2508.5,2526.4,2549.6,2561.8,2582.2,2643.6,2980.9,3701.7
1969.1,1717,2144.3,2446.7,2617.9,2617.8,2620.3,2622.2,2615.9,2598.5,2593.9,2601.8,2613.3,2623.5,2631.6,2638,2646,2645.5,2865.9,3472.8
2143.6,2331.7,2533.2,2658.6,2655.2,2651.9,2653.3,2658.6,2664.2,2656.4,2618,2608.7,2615.6,2623.1,2629.5,2617,2669.2,2832.3,2886.1,2937
2644.2,2645.3,2646.7,2657.8,2697.4,2731.5,2727.2,2763.3,2763.2,2764.6,2789.8,2800.5,2824.9,2843.7,2879.4,2931.5,3052.5,3304.3,3535.7,3648
2459.1,2586.1,2628.8,2627.7,2631.4,2633,2639,2639.6,2627.6,2622.2,2653.5,2663.2,2671.1,2684.3,2719.9,2729,2765.2,2786.3,2830.6,2938.4
2502.5,2524.8,2551.7,2678,2710.5,2670.5,2672.5,2953.9,3070,3064.6,3067,3073,3081.2,3082.9,3093.6,3079,3038.7,3021.7,3032.4,3073.4
2608.6,2657.8,2725.5,2706.7,2650.9,2647.2,2777.2,2880.1,2968.5,3028.1,3100.7,3162.2,3171.9,3180.3,3197,3125.5,3065,3108.4,3182.7,3269.8
2523.2,2757.4,2910.5,2613.1,2664.4,2913.5,2948.5,2948,2953.8,2964.3,2972.1,2978.5,2968.2,2952.5,2945,2949.7,2962,2971.4,2985.1,3012.9
2643.4,2838.5,2792.2,2827.8,2880.8,2898.8,2898.6,2902.3,2911.2,2922.1,2925.9,2924.7,2920.9,2915.1,2914.2,2917.3,2924.3,2942.7,2961.2,3011.7
2512.9,2657.6,2798.2,2776.9,2778.7,2788.9,2981.4,3006.6,3011.6,3015.9,3021,3025.8,3024.7,3018,3005,2994.2,2995.4,3004,3023.3,3057.2
2473.7,2569.2,2612.5,2621,2814,2970.2,3006.5,3003.6,3009.3,3023.2,3035.9,3034.8,3005.2,2978.4,2966.7,2974.2,3014.9,3088.4,3151.6,3218
2411.7,2471.8,2554.7,2686.4,2769.4,2829.3,2771.1,2518.9,2516.8,2855.4,2996.1,2998.9,3008.4,3013.8,3009.5,2987.2,2970,2965,2972.9,3000.7
2549.2,2735,2820.7,2681.4,2710.1,2902.5,2963.9,2966.5,2978.5,2988.3,2969.3,2950.1,2948.1,2952,2973.1,3006.1,3024.6,3053.9,3092.9,3150
2354.8,2458.8,2813.3,2918.7,3001.5,2995.9,2993.4,2997.1,3005.4,3015,3027.1,3036.6,3031.3,3008.6,2984.3,2973.8,2981.8,3001.9,3024.2,3076.9
2378.6,2419.8,2517.7,2492.5,2815.6,3016.3,2995.7,2993.4,3004.1,3024.7,3053.4,3078.1,3101.7,3084.2,3104.1,3098.9,3001.5,2978.2,3005.8,3097.6
2394.5,2470.5,2848,3007,3000.8,2976.3,3016.3,3025.3,3028.8,3031.2,3035.5,3041.7,3049.1,3054.1,3052.5,3047.6,3044.4,3038.4,3038,3044.8
2575.2,2674.5,2970,3014.8,3035.5,2986.2,3003.8,3004.3,3068.6,3085.6,3076.4,3085.4,3111.4,3112.6,3113.4,3104.6,3103.5,3104.3,3110.7,3137.4
2381.2,2503.8,2368.1,2210.4,2223.1,2378.7,2471.1,2695.9,2969.7,2979.5,2982.5,2982.9,2974.6,2966.4,2966.1,2973.7,2984.7,3007.5,3037.5,3075.7
2568,2697.7,2851,2693.8,2893.9,2917.4,3008.6,3057.5,3072.5,3085.2,3093.1,3097.9,3095.4,3082.2,3073.7,3074.7,3091.3,3111.7,3136.5,3165.8
2446.8,2535.2,2560.9,2641.4,2671.5,2743.7,2755.3,2743.5,2752.2,2759,2725.1,2688.5,2748.6,2909,2998.4,3072.4,3100.9,3127,3144.4,3152.4
2697,2725.8,2741.9,2734.2,2787.1,2833,2836.8,2848.4,2859,2876,2881.4,2863.7,2823.8,2812.6,2820.9,2855,2928.4,3074.5,3158.4,3169.9
2452.2,2687.5,2761.1,2762.5,2764.1,2794.7,2892.4,2943.4,2949.3,2960.3,2972.6,2974.8,2958.3,2956.7,2966.9,2984.2,3002.3,3018.6,3032.8,3042.9
2575.5,2756.1,2958.2,2997.3,3017.8,3029.6,3037.8,3059.8,3122.3,3165.2,3124.1,3153,3188.6,3205.4,3214.8,3235.5,3253.1,3263,3273.5,3299.3
2510.6,2491.9,2814.6,2969.1,2916.9,2976,3023,3038.1,3050.4,3064.7,3075.2,3085.2,3091,3097.1,3095.1,3091.9,3091.1,3086.7,3088.1,3100.1
2486.9,2572.1,2866.8,2922.1,3014.3,3004.7,2999.1,3004,3022,3041.2,3057.9,3045.2,3038.6,3023.7,3014.1,3021.1,3038.8,3056.5,3087.7,3146.7
1987.9,2016.5,2062.4,2059.2,2034,1999.1,2206.4,2699,2882.7,2886.8,2901.4,2854.2,2732.7,2822.9,2865,2913.7,2929.6,2939.4,2944.6,2939.8
2011.6,2107.7,2148.7,2175.4,2145,2186.2,2508.6,2736.9,2742.8,2729.9,2622.8,2569.4,2670.2,2715,2740.4,2749.8,2766.6,2782,2793.1,2804.8
2191.2,2229.8,2337.8,2448,2609.3,2471.1,2404.5,2491.7,2943.8,2930.6,2934.2,2949.4,2952.4,2849,2849.3,2869.4,2905.8,2971,2988.6,3007.6
2122.7,2256,2328.6,2478.8,2421.8,2283.8,2367.1,2818.4,2897.3,2897.7,2906,2916.3,2925.9,2913,2896.9,2874.3,2868.8,2879.7,2906.9,2940.9
2065,2076.9,2146,2139.9,2238.2,2386.5,2097.5,2316.5,2800.5,3015.7,3007.2,3013.9,3033.3,3057,3041.6,2984.8,3024.4,3067.6,3079.3,3093.5
1978.4,1999.5,2106.2,2117.6,2073.6,2388.3,2798.4,2795,2804.2,2825.5,2849.6,2702.6,2650.8,2717.3,2800.4,2862.2,2894.7,2906.7,2913.2,2917.8
2072.9,2201.7,2190.9,2365.2,2446.3,2351.7,2555.5,2797,2817.5,2839.9,2879.7,2827.3,2748,2433.9,2596.4,2680.6,2908.9,2955.6,2965.5,2973.5
2025.5,2151.5,2198.9,2228.1,2242.6,2230.9,2215.5,2690.8,2803,2802.8,2810.8,2814,2810,2788.4,2776.7,2770.8,2777.4,2791.8,2806.3,2826.3
2060.8,2081.2,2142.1,2383,2440.4,2514.8,2594.2,2735.7,2848.6,2892.5,2915.2,2670.5,2446.9,2364.9,2445.2,2673.9,2937.3,2938.6,2940.7,2944.3
2032.9,2103,2181.6,2226.8,2532,2535.2,2463,2771.4,2819.1,2826.1,2843.3,2854.9,2827.5,2776.8,2739.8,2737.9,2745.6,2765.7,2845,2888.6
2061.6,2085.1,2109.9,2251.7,2254,2207.8,2250.4,2475,2920.4,2942,2939.3,2936.2,2904.5,2860.9,2836,2934.9,2972.1,2980.9,2987.6,2991.4
1960.1,2111.4,2241.7,2368.6,2391.3,2147.2,2108.8,2577.6,2792.4,2795.6,2770.2,2779.7,2778.1,2757.3,2728.2,2718.4,2725.1,2739,2758.7,2788.2
2074.7,2134.3,2227.8,2265.5,2432.7,2592.3,2699,2894.6,2898.7,2924.3,2928.6,2958.3,2959.6,2927.8,2868.6,2914.8,2972.1,2984.2,2981,2973.5
2043.7,2042.7,2076.5,2160.7,2223.3,2222,2672.7,2724,2777.9,2768.9,2814.2,2826.8,2716.2,2717.2,2759.6,2794.2,2824.7,2847.9,2859.1,2862.1
2183.7,2203.1,2294.4,2428.6,2592.2,2411.8,2367.4,2569.9,2663.3,2863.4,2870.6,2882.2,2889.1,2835.8,2810.3,2812.2,2818,2827.8,2840.1,2868.1
2258.5,2461.3,2627.2,2562.7,2604.3,2769.2,2712.4,2871.4,2871.6,2875.4,2878.4,2878.5,2869,2853.9,2845.3,2845.6,2851.5,2864.5,2881.7,2898.9
2020.3,2101.5,2175.9,2319.3,2330.3,2101.9,2265.2,2497.7,2523.9,2596.6,2688.8,2713.8,2846.9,2932.6,2935,2929.8,2930.6,2929.3,2921.1,2910.3
1910.2,2041.9,2226.5,2522.3,2868.7,2762.2,2840.8,2859.5,2861.3,2868.1,2876.7,2879.4,2863,2824.7,2800.9,2800.9,2817.3,2839.7,2859.8,2883.1
2035.2,2081.4,2160.6,2255.5,2458.6,2520.4,2456.1,2460.4,2381,2410.1,2580.7,2753.9,2861,2874.9,2877.8,2878,2876.1,2872.8,2868.2,2866.4
2101.6,2370.4,2506,2134.7,2010.4,2663.3,2750.3,2748.9,2755.8,2767.3,2773,2758.4,2727.2,2718.1,2726.7,2760.3,2798.2,2833,2864.4,2888.3
