time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,349.3,30.1,1604.3,61.8,1997.1,138.2,352.4,1608.4,2016,180.5,74.5,22.8
0.027000,350.6,28.8,1608.5,70.3,2006.8,137.9,352.8,1611.1,2018.5,180.9,74.6,22.6
0.029000,352.1,27.5,1613.6,78.6,2014.8,134.3,353.5,1615.6,2022.6,181.3,74.7,22.2
0.031000,353.8,26.4,1619.8,84.7,2020.1,129.8,354.5,1621.6,2028.3,181.7,74.7,21.7
0.033000,355.6,25.7,1627.6,87.3,2025.4,126.8,355.7,1629.2,2035.4,182.2,74.7,21.3
0.035000,357.6,25.5,1638.3,86.8,2036.3,124.4,357.1,1638.1,2044,182.6,74.7,21.1
0.037000,359.7,25.6,1650.7,84.5,2055.5,120.0,358.7,1648.1,2053.9,183.2,74.7,21.2
0.039000,361.8,25.7,1662.7,82.5,2078.2,113.0,360.5,1659,2064.9,183.7,74.7,21.5
0.041000,364.1,25.9,1673.3,81.4,2097.4,105.8,362.5,1670.6,2076.9,184.3,74.7,21.9
0.043000,366.3,26.0,1683.1,82.5,2110.3,103.8,364.6,1682.5,2089.8,184.8,74.7,22.3
0.045000,368.3,25.8,1693.3,87.7,2118.1,110.6,366.7,1694.7,2103.4,185.5,74.6,22.5
0.047000,370.3,25.6,1704.8,96.6,2125.9,124.1,369,1706.8,2117.6,186.1,74.6,22.5
0.049000,372.4,25.8,1717.6,106.4,2139.5,137.6,371.3,1718.7,2132.1,186.7,74.5,22.5
0.051000,374.5,26.4,1731.4,114.9,2158.3,144.8,373.6,1730.1,2146.9,187.4,74.5,22.4
0.053000,376.3,27.1,1745.2,120.2,2173.7,144.9,375.8,1740.8,2161.8,188,74.4,22.2
0.055000,378.1,28.1,1758.7,120.3,2183.5,140.0,378,1750.8,2176.6,188.7,74.4,21.9
0.057000,380.0,29.2,1768.6,115.6,2190.4,131.3,380.2,1759.9,2191.2,189.4,74.4,21.5
0.059000,382.1,30.2,1774.5,109.8,2198.7,120.2,382.3,1768.1,2205.5,190.1,74.4,21
0.061000,384.3,30.7,1778.0,104.7,2209.8,108.4,384.3,1775.2,2219.3,190.8,74.4,20.5
0.063000,386.3,30.4,1780.5,100.7,2223.3,97.9,386.1,1781.3,2232.6,191.5,74.5,20
0.065000,388.2,29.2,1782.1,98.0,2237.9,89.5,387.9,1786.5,2245.3,192.2,74.6,19.6
0.067000,389.8,27.7,1782.8,98.6,2251.3,84.5,389.5,1790.7,2257.3,192.8,74.8,19.4
0.069000,390.9,26.0,1783.9,104.8,2262.3,84.6,391,1794,2268.6,193.5,75,19.3
0.071000,391.5,24.4,1787.9,116.5,2271.8,89.0,392.3,1796.6,2279.1,194.2,75.3,19.2
0.073000,391.9,23.0,1794.0,129.0,2280.4,94.9,393.5,1798.5,2288.8,194.8,75.6,19.3
0.075000,392.5,22.0,1799.6,137.8,2288.5,100.1,394.6,1799.8,2297.7,195.4,75.9,19.5
0.077000,393.4,21.4,1802.1,135.5,2294.9,100.0,395.6,1800.7,2305.8,196,76.1,19.9
