time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,491.4,224.4,2040.0,169.7,2688.1,331.8,497.7,2007.6,2651.6,172.6,75.7,0.9
0.027000,499.4,244.0,2026.7,178.4,2671.5,364.5,507.9,2004.1,2652.1,173,75.6,0.7
0.029000,515.7,294.1,2008.1,196.8,2649.2,414.5,524.3,1998.6,2652.9,173.3,75.5,0.7
0.031000,546.3,350.2,1984.0,214.3,2622.6,474.2,546.1,1991.2,2653.4,173.6,75.4,0.9
0.033000,583.8,372.8,1959.5,212.1,2603.2,541.5,572.6,1982.2,2653.5,174,75.3,1.3
0.035000,617.2,369.4,1944.3,181.2,2616.5,575.5,602.5,1971.9,2652.8,174.3,75.2,2.1
0.037000,646.4,359.4,1935.5,145.5,2651.5,556.9,634.6,1960.8,2650.7,174.6,75.1,3.3
0.039000,671.8,351.0,1929.7,123.2,2677.7,521.9,667.7,1949,2647,174.9,75.1,4.9
0.041000,697.1,350.4,1925.4,116.0,2683.5,504.5,700.6,1937.1,2641.4,175.2,75.1,6.8
0.043000,726.6,355.5,1922.0,123.2,2667.1,513.5,732.2,1925.1,2633.7,175.5,75,8.5
0.045000,758.1,357.3,1919.2,146.6,2630.5,545.9,761.8,1913.3,2623.9,175.7,75,9.9
0.047000,784.4,356.9,1916.8,185.6,2589.9,595.8,788.5,1901.8,2612.1,176,74.9,10.9
0.049000,805.9,354.8,1913.1,224.8,2568.3,649.4,812,1890.6,2598.5,176.2,74.9,11.5
0.051000,827.4,341.2,1903.7,244.5,2569.5,679.6,832,1879.8,2583.5,176.4,74.8,12
0.053000,848.5,315.8,1887.8,247.2,2574.6,687.3,848.5,1869.3,2567.6,176.5,74.9,12.6
0.055000,865.3,286.3,1868.5,243.4,2568.0,695.4,861.6,1859.1,2551.4,176.7,74.9,13.3
0.057000,875.9,257.5,1849.3,233.3,2548.2,702.0,871.8,1849.1,2535.5,176.8,75,14.4
0.059000,881.8,231.3,1832.4,216.2,2521.0,695.1,879.5,1839.3,2520.5,177,75.1,15.7
0.061000,885.2,208.8,1818.3,198.0,2493.9,676.4,885,1829.8,2507,177.1,75.2,17
0.063000,887.5,189.6,1806.8,182.6,2475.7,646.2,889,1820.5,2495.5,177.2,75.2,18.2
0.065000,889.7,173.0,1796.8,170.0,2473.0,597.6,891.8,1811.5,2486.5,177.3,75.3,19.1
0.067000,891.9,160.4,1787.8,160.9,2481.2,546.6,893.8,1802.9,2480,177.3,75.3,19.6
0.069000,894.6,154.4,1781.2,157.7,2488.6,529.3,895.5,1794.9,2476.3,177.4,75.3,19.9
0.071000,898.0,156.0,1778.5,161.9,2486.7,571.8,896.9,1787.5,2475.3,177.5,75.2,20.1
0.073000,901.3,161.8,1780.5,171.6,2476.0,659.9,898.2,1780.8,2476.8,177.5,75.2,20.2
0.075000,903.5,164.0,1784.4,181.2,2471.0,728.7,899.4,1774.9,2480.4,177.6,75.1,20.2
0.077000,904.4,158.0,1786.3,185.0,2485.7,719.3,900.5,1769.7,2485.7,177.6,75.1,20.3
0.079000,904.2,146.9,1784.7,180.0,2507.8,665.5,901.4,1765.1,2492.1,177.7,75.1,20.3
0.081000,902.6,135.5,1779.4,167.8,2523.4,622.7,902.1,1761,2499.2,177.7,75.1,20.2
0.083000,899.9,127.8,1770.9,155.4,2529.8,614.1,902.4,1757.3,2506.3,177.8,75,20.1
0.085000,897.0,125.7,1760.1,149.9,2527.6,637.5,902.1,1753.6,2513,177.8,74.9,19.9
0.087000,895.5,127.2,1747.5,153.9,2515.9,670.7,901.4,1749.8,2518.7,177.9,74.8,19.6
0.089000,895.2,129.3,1733.4,166.6,2496.3,692.9,900,1745.6,2523.1,177.9,74.7,19.3
0.091000,895.2,130.2,1720.4,184.9,2478.5,697.9,898.1,1740.8,2526,178,74.6,18.9
0.093000,894.7,128.6,1712.6,201.6,2474.1,680.9,895.7,1735.3,2527.3,178,74.4,18.6
0.095000,893.4,123.0,1711.4,208.5,2486.0,640.2,892.8,1729,2526.9,178.1,74.3,18.5
0.097000,891.7,114.5,1713.6,203.2,2510.4,595.4,889.6,1722,2525,178.1,74.2,18.7
0.099000,889.5,107.9,1715.9,192.1,2544.2,572.2,886.3,1714.3,2521.8,178.2,74.1,19.2
0.101000,886.9,107.0,1717.0,182.9,2578.1,581.5,883,1706.3,2517.6,178.2,74,19.8
0.103000,884.8,113.6,1716.0,179.2,2596.0,626.2,879.8,1698.2,2512.8,178.3,73.8,20.3
0.105000,883.3,127.9,1712.3,181.2,2582.3,705.5,876.8,1690.5,2507.8,178.3,73.7,20.6
0.107000,881.5,146.6,1705.5,188.7,2532.7,796.9,874.2,1683.4,2503.1,178.4,73.5,20.8
0.109000,877.3,164.2,1694.3,201.3,2466.2,872.7,872.1,1677.4,2498.9,178.4,73.4,21
0.111000,870.6,178.5,1678.7,217.8,2425.2,945.0,870.6,1672.9,2495.7,178.5,73.1,21.1
0.113000,862.9,195.3,1657.2,237.4,2433.1,1041.9,869.6,1670,2493.7,178.5,72.9,20.8
0.115000,853.7,216.3,1626.3,253.1,2507.4,1072.8,869.3,1669.1,2493,178.5,72.6,20.2
