time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,357.1,135.3,2470.1,222.5,2881.6,181.3,385.9,2566.7,2977.4,189.9,73.8,2
0.028000,378.9,125.5,2529.2,182.0,2910.7,191.2,386.7,2569.1,2980.2,189.6,74.7,2.8
0.030000,390.9,108.7,2565.5,153.6,2939.9,198.3,388,2573,2984.9,189.2,75.2,3.7
0.032000,397.6,93.5,2591.5,130.2,2970.9,196.5,389.8,2578.5,2991.3,188.9,75.6,4.9
0.034000,400.2,83.5,2607.9,117.4,2997.8,191.1,392,2585.2,2999.5,188.5,75.8,6.1
0.036000,400.7,77.5,2618.9,115.6,3022.7,190.7,394.7,2593.2,3009.2,188.1,75.8,7.3
0.038000,400.7,74.8,2626.0,125.4,3048.1,195.5,397.7,2602.3,3020.4,187.7,75.8,8.6
0.040000,401.1,75.3,2628.5,147.9,3071.5,198.8,401,2612.2,3032.9,187.4,75.6,10
0.042000,402.1,78.7,2630.3,185.9,3092.4,196.6,404.5,2622.9,3046.5,187,75.4,11.5
0.044000,404.3,83.8,2640.0,225.6,3109.4,193.0,408.2,2633.9,3061,186.6,75.1,12.8
0.046000,409.0,90.3,2661.7,247.1,3126.2,194.1,412,2645.3,3076.3,186.2,74.9,14.1
0.048000,415.5,97.4,2682.1,243.1,3141.4,201.5,415.8,2656.7,3092.2,185.8,74.7,15.3
0.050000,422.0,105.8,2694.1,228.4,3152.3,219.3,419.6,2667.9,3108.4,185.4,74.6,16.5
0.052000,427.4,115.7,2700.7,210.8,3156.9,251.7,423.3,2678.7,3124.7,185.1,74.5,17.6
0.054000,431.3,125.4,2704.8,195.1,3156.3,285.9,426.9,2689,3140.9,184.7,74.4,18.7
0.056000,434.8,135.1,2706.9,182.2,3156.5,305.5,430.3,2698.5,3156.9,184.4,74.3,20
0.058000,438.1,143.5,2708.1,173.7,3163.0,303.4,433.5,2707,3172.3,184.1,74.2,21.4
0.060000,441.7,149.6,2709.8,168.7,3175.0,286.6,436.6,2714.5,3187.1,183.8,74.1,22.8
0.062000,445.5,153.0,2711.9,166.7,3187.9,261.9,439.5,2720.7,3201,183.5,74,24.1
0.064000,448.4,154.6,2713.0,166.2,3198.1,244.0,442.1,2725.7,3213.8,183.2,74,25.1
0.066000,450.4,155.7,2712.7,164.3,3207.8,240.7,444.6,2729.2,3225.5,183,73.9,25.6
0.068000,451.5,156.9,2711.3,160.1,3218.3,251.5,447,2731.4,3235.8,182.7,73.9,25.7
0.070000,453.0,158.3,2710.2,156.0,3229.7,268.0,449.3,2732.1,3244.7,182.5,73.8,25.4
0.072000,455.1,160.2,2711.0,156.4,3236.8,278.9,451.5,2731.4,3252.1,182.3,73.8,25
0.074000,456.6,163.4,2713.1,162.4,3239.5,284.1,453.8,2729.3,3258,182.2,73.8,24.8
0.076000,456.3,168.4,2714.1,170.9,3243.2,286.5,456.2,2725.8,3262.2,182,73.9,24.8
0.078000,453.6,174.1,2712.1,177.1,3251.9,285.4,458.8,2720.9,3264.8,181.9,73.9,25
0.080000,449.8,179.5,2708.5,180.7,3263.3,281.1,461.6,2714.9,3265.7,181.8,73.9,25.4
0.082000,448.1,184.0,2705.2,183.4,3269.7,278.3,464.8,2707.8,3265.1,181.7,73.9,25.7
0.084000,449.8,189.6,2702.1,188.2,3268.5,278.7,468.5,2699.5,3262.9,181.6,73.9,25.8
0.086000,455.6,197.9,2698.2,195.1,3263.2,274.2,472.6,2690.4,3259.3,181.5,73.9,25.7
0.088000,464.7,208.2,2693.0,200.9,3259.3,258.6,477.3,2680.4,3254.3,181.5,73.9,25.4
0.090000,477.5,219.9,2685.4,205.3,3254.9,236.3,482.7,2669.8,3248.1,181.4,73.9,24.9
0.092000,491.6,228.5,2676.1,208.6,3246.6,217.9,488.8,2658.4,3240.8,181.4,73.8,24.3
0.094000,504.8,232.9,2664.5,211.9,3233.0,206.5,495.6,2646.6,3232.5,181.4,73.8,23.9
0.096000,513.8,235.7,2651.8,214.9,3216.6,201.4,503.2,2634.2,3223.5,181.4,73.8,23.6
0.098000,519.6,239.5,2637.5,218.1,3199.2,197.4,511.6,2621.5,3213.7,181.4,73.7,23.5
0.100000,524.7,245.6,2619.0,221.3,3181.1,190.9,520.9,2608.5,3203.6,181.4,73.7,23.5
0.102000,530.8,252.7,2596.3,219.4,3166.0,182.2,531,2595.1,3193.1,181.5,73.6,23.6
0.104000,540.0,259.3,2569.7,204.9,3156.3,174.1,541.8,2581.5,3182.5,181.5,73.5,23.6
0.106000,551.9,263.6,2547.4,181.1,3154.1,172.5,553.5,2567.6,3171.9,181.6,73.4,23.5
0.108000,567.1,265.8,2530.8,155.1,3158.3,178.7,565.8,2553.4,3161.6,181.6,73.4,23.3
0.110000,583.8,265.3,2519.2,134.4,3166.3,191.8,578.8,2539,3151.6,181.7,73.3,23.1
0.112000,601.2,263.7,2509.6,119.3,3176.3,212.8,592.4,2524.3,3142.2,181.8,73.3,22.9
0.114000,617.8,262.4,2502.2,109.6,3184.9,244.5,606.5,2509.2,3133.4,181.9,73.2,22.7
0.116000,631.0,263.2,2497.8,106.5,3185.8,284.4,621.1,2493.8,3125.4,182,73.2,22.3
0.118000,642.7,266.8,2493.7,111.4,3174.1,329.8,635.9,2478,3118.2,182.1,73.1,21.9
0.120000,654.1,270.7,2486.6,124.7,3150.1,354.4,651,2461.7,3112,182.3,73.1,21.4
0.122000,666.7,272.3,2473.1,145.1,3122.0,347.2,666.3,2445,3106.8,182.4,73.1,20.9
0.124000,680.6,271.8,2450.7,168.9,3099.5,325.9,681.5,2427.8,3102.6,182.6,73.1,20.5
0.126000,693.9,269.9,2421.5,187.4,3086.4,314.6,696.7,2410.1,3099.6,182.7,73,20.2
0.128000,708.3,267.3,2385.9,195.3,3079.1,321.0,711.8,2391.9,3097.6,182.9,73,20.1
0.130000,722.4,264.9,2352.7,188.8,3075.3,338.1,726.6,2373.1,3096.6,183.1,73,20.1
0.132000,736.5,263.1,2325.4,172.0,3071.4,351.0,741,2353.8,3096.7,183.3,73,20
0.134000,749.5,260.4,2307.3,154.5,3066.3,355.0,755,2334,3097.8,183.5,73,19.9
0.136000,763.0,254.0,2294.2,141.2,3062.8,361.6,768.6,2313.7,3099.8,183.7,73,19.7
0.138000,777.8,243.2,2282.7,132.8,3067.2,376.1,781.6,2293.1,3102.6,183.9,72.9,19.3
0.140000,791.9,230.8,2271.2,128.5,3084.7,383.0,794.1,2272.2,3106.2,184.1,72.9,18.8
0.142000,804.8,217.7,2257.3,127.7,3111.4,357.3,805.9,2251,3110.5,184.4,72.8,18.3
0.144000,814.7,208.0,2241.6,134.0,3130.7,306.9,817.1,2229.6,3115.2,184.6,72.7,17.9
0.146000,823.6,200.9,2220.8,146.5,3138.8,255.4,827.6,2208.3,3120.5,184.9,72.6,17.6
0.148000,832.7,192.6,2196.7,153.9,3138.5,216.8,837.5,2187,3126,185.1,72.5,17.5
0.150000,842.8,182.4,2173.2,149.3,3135.0,189.6,846.7,2165.9,3131.8,185.4,72.4,17.5
0.152000,853.3,173.5,2151.1,139.7,3131.9,171.7,855.3,2145.2,3137.6,185.7,72.4,17.6
0.154000,862.1,168.5,2128.8,134.9,3132.7,159.4,863.2,2124.9,3143.4,186,72.3,17.6
0.156000,869.6,165.7,2102.0,133.5,3138.5,145.3,870.5,2105.1,3149.2,186.3,72.3,17.7
0.158000,876.1,163.2,2075.3,128.2,3147.2,128.3,877.3,2086.1,3154.7,186.6,72.3,17.9
0.160000,883.2,158.6,2053.1,115.0,3155.9,110.6,883.6,2067.8,3160,186.9,72.3,18.1
0.162000,891.8,151.1,2038.7,99.0,3162.6,97.0,889.3,2050.4,3164.9,187.2,72.3,18.3
0.164000,900.0,143.2,2032.0,89.2,3166.9,91.6,894.6,2034,3169.4,187.6,72.3,18.5
0.166000,907.3,137.3,2029.1,87.8,3171.0,95.8,899.5,2018.6,3173.4,187.9,72.3,18.7
0.168000,912.8,136.0,2026.1,95.0,3175.8,109.4,904,2004.3,3177,188.3,72.4,19.1
0.170000,916.8,138.5,2018.2,109.7,3181.8,130.8,908.1,1991.1,3180.1,188.6,72.4,19.5
0.172000,919.1,142.5,2003.4,125.9,3187.4,148.5,911.9,1979.1,3182.7,188.9,72.4,19.8
0.174000,919.9,145.7,1982.8,136.2,3191.7,150.9,915.5,1968.2,3184.8,189.3,72.4,19.9
0.176000,920.0,146.7,1960.8,135.6,3195.5,138.1,918.8,1958.4,3186.4,189.7,72.4,19.8
0.178000,920.7,145.2,1943.8,128.0,3199.4,124.4,921.8,1949.8,3187.6,190,72.4,19.3
0.180000,922.6,140.9,1930.1,118.4,3204.4,117.8,924.6,1942.1,3188.4,190.4,72.4,18.7
0.182000,925.0,135.3,1917.5,110.0,3209.5,121.6,927.1,1935.5,3188.8,190.7,72.4,18.1
0.184000,927.4,131.3,1905.6,103.6,3214.8,138.4,929.5,1929.9,3188.9,191.1,72.3,17.5
0.186000,929.4,131.5,1896.6,99.5,3220.8,174.5,931.6,1925,3188.8,191.4,72.3,17.2
0.188000,930.9,135.5,1893.5,97.7,3226.3,226.9,933.6,1921,3188.5,191.8,72.3,17
