time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,509.8,123.8,1517.3,169.3,2662.0,159.6,532.3,1453.9,2558.1,180.5,73.4,3.7
0.028000,517.0,115.1,1494.6,142.2,2649.1,230.3,532.3,1452.7,2555.7,180.3,73.7,4.8
0.030000,521.7,112.8,1474.3,120.8,2611.7,326.5,532.5,1450.7,2551.8,180.1,73.9,6.8
0.032000,524.6,114.3,1458.4,107.2,2557.4,392.6,532.7,1447.9,2546.4,179.8,74.1,9.1
0.034000,526.0,118.9,1445.2,99.7,2519.6,419.2,532.9,1444.3,2539.6,179.6,74.2,11.2
0.036000,525.2,124.6,1433.8,98.4,2506.0,454.7,533.1,1440,2531.6,179.3,74.2,12.5
0.038000,524.2,134.0,1425.7,99.6,2505.3,489.1,533.3,1434.9,2522.5,179.1,74.2,13.3
0.040000,525.7,150.3,1422.3,101.0,2505.1,491.9,533.6,1429.2,2512.5,178.8,74.2,14
0.042000,529.1,172.0,1419.5,105.2,2489.1,483.6,533.8,1422.7,2501.7,178.5,74.1,14.6
0.044000,530.8,194.3,1410.8,114.4,2450.9,477.2,533.9,1415.6,2490.4,178.3,74,15.1
0.046000,531.2,218.2,1394.5,122.0,2405.0,429.3,534,1408,2478.7,178,74,15.8
0.048000,533.6,243.8,1379.3,121.1,2381.8,360.6,534,1399.7,2466.9,177.8,73.9,16.4
0.050000,537.1,267.1,1369.6,117.7,2377.0,327.0,533.9,1391,2455.2,177.6,73.8,17
0.052000,541.9,287.3,1365.4,118.1,2383.4,345.5,533.6,1381.8,2443.7,177.3,73.8,17.6
0.054000,552.4,311.0,1364.3,124.1,2399.5,404.4,533.3,1372.2,2432.8,177.1,73.8,18.1
0.056000,567.9,340.0,1361.3,134.1,2418.0,444.6,532.7,1362.3,2422.5,176.9,73.7,18.6
0.058000,576.6,369.2,1351.3,145.9,2423.9,400.9,532,1352.1,2413.1,176.7,73.7,18.9
0.060000,569.7,391.3,1335.4,154.9,2421.9,321.5,531.1,1341.7,2404.7,176.5,73.7,19.3
0.062000,552.8,394.0,1319.8,158.4,2421.8,265.9,530,1331.2,2397.4,176.3,73.7,19.6
0.064000,539.4,386.1,1307.1,160.7,2425.1,230.5,528.8,1320.6,2391.5,176.2,73.7,19.9
0.066000,534.2,382.2,1297.1,166.1,2430.5,212.6,527.3,1309.9,2386.9,176,73.7,20.2
0.068000,531.6,382.9,1286.8,175.1,2433.9,216.6,525.6,1299.4,2383.7,175.9,73.7,20.5
0.070000,526.8,383.6,1273.7,185.4,2430.4,248.0,523.8,1288.9,2382,175.8,73.7,20.8
0.072000,520.3,385.2,1259.0,194.1,2415.0,315.6,521.7,1278.7,2381.8,175.7,73.7,21.1
0.074000,513.4,389.5,1246.0,196.3,2386.3,423.0,519.6,1268.7,2383.1,175.7,73.7,21.4
0.076000,505.7,395.0,1235.7,189.7,2347.1,583.8,517.2,1259,2385.8,175.6,73.7,21.6
0.078000,501.4,402.3,1230.6,173.8,2325.3,781.1,514.7,1249.8,2389.8,175.6,73.8,21.7
0.080000,503.4,409.3,1230.1,149.8,2363.6,931.9,512.2,1240.9,2395.1,175.5,73.8,21.8
0.082000,505.0,400.7,1229.1,124.1,2422.0,975.5,509.5,1232.5,2401.5,175.5,73.9,21.9
0.084000,500.3,373.0,1226.2,102.5,2438.8,953.5,506.8,1224.7,2409,175.5,73.9,21.9
0.086000,492.9,339.8,1222.6,87.2,2421.9,874.9,504.1,1217.4,2417.2,175.5,73.9,21.9
0.088000,488.7,314.4,1219.4,77.2,2416.7,723.0,501.4,1210.7,2426.2,175.6,73.9,21.9
0.090000,489.2,301.8,1217.4,72.7,2434.3,563.0,498.7,1204.7,2435.7,175.6,73.9,21.8
0.092000,488.0,288.7,1215.1,73.0,2453.1,469.6,496.1,1199.2,2445.4,175.7,73.9,21.7
0.094000,484.2,269.4,1212.3,74.9,2465.5,429.1,493.5,1194.3,2455.3,175.8,73.9,21.5
0.096000,480.7,247.8,1210.1,75.6,2472.7,406.3,491.1,1190.1,2465.2,175.9,73.9,21.3
0.098000,477.6,226.7,1208.7,74.4,2476.8,386.4,488.9,1186.4,2474.8,176,73.9,21.1
0.100000,475.1,212.5,1207.7,72.0,2481.8,371.8,486.9,1183.3,2483.9,176.1,73.8,20.8
0.102000,472.4,205.2,1206.0,68.7,2492.3,370.4,485,1180.7,2492.6,176.2,73.8,20.5
0.104000,469.3,201.2,1203.2,65.2,2509.3,388.4,483.4,1178.7,2500.5,176.3,73.8,20.2
0.106000,468.0,198.7,1200.5,63.2,2530.3,412.5,482,1177,2507.5,176.5,73.8,19.9
0.108000,470.8,198.7,1199.5,64.7,2547.7,422.4,480.8,1175.7,2513.7,176.6,73.7,19.4
0.110000,478.6,202.2,1200.6,71.4,2552.0,417.2,480,1174.8,2518.7,176.8,73.7,18.8
0.112000,488.5,205.6,1202.0,83.8,2542.1,419.0,479.4,1174.1,2522.7,177,73.7,18.4
0.114000,494.6,205.0,1200.5,104.0,2530.2,455.9,479,1173.5,2525.6,177.2,73.7,18.4
0.116000,494.9,202.4,1194.9,133.1,2526.0,541.1,478.9,1173,2527.3,177.3,73.6,18.9
0.118000,492.1,199.2,1185.9,165.0,2520.9,660.0,479.1,1172.6,2527.9,177.5,73.6,20
0.120000,487.4,193.7,1173.6,189.9,2496.4,762.3,479.4,1172,2527.4,177.7,73.6,21.6
0.122000,482.8,186.3,1159.4,201.5,2463.9,755.1,480,1171.4,2525.8,178,73.5,23.2
0.124000,481.4,180.9,1147.9,201.4,2463.8,599.9,480.8,1170.5,2523.3,178.2,73.5,24.4
