file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,f16,f26,f36,f17,f27,f37,f18,f28,f38,f19,f29,f39
S03_selected_tokens_0001,168.3,0.1,EH,8,Black,1,6263,0.25693796604731833,1.2341326536834538,1.5855305405213427,0.31336318827146137,1.2105193987940055,1.5707467443371055,0.36795527505700143,1.180065432413178,1.5405068591473876,0.36203459464727317,1.1652816362289418,1.507058925079848,0.37031376671629435,1.158342723946669,1.532064893063878,0.3726667089783211,1.1464891368795742,1.5535789407147407,0.37031376671629435,1.1497358929784438,1.596303885381082,0.36203459464727317,1.1572709124828622,1.6272745417285979,0.26220113609159323,1.1464891368795742,1.6259331599043971
S03_selected_tokens_0002,170.2,0.07,EH,8,Black,2,6737,-0.43620921451262706,1.3018005829427945,1.5931880788097867,-0.3748088576483708,1.3091977502832384,1.5904102992458835,-0.28470054414820734,1.3124168838978525,1.60250652415057,-0.22314265114877418,1.299477701526655,1.600443249690958,-0.11607783171241426,1.2825917468351298,1.5976855781742971,-0.10654487105369093,1.2557444967989415,1.6110579701393526,-0.08961125852425145,1.2479395791295573,1.6079878670968322,-0.07663609966111817,1.2346290547857297,1.6038796791895393,-0.2824355375173555,1.2181162952948803,1.5855305405213427
S03_selected_tokens_0003,176.9,0.078,EH,8,Black,3,6263,0.39589655725744954,1.0557754231914087,1.348046357222482,0.41184222541287596,1.072839679562672,1.3595002269347418,0.4174760431311322,1.082131267896771,1.404047206743777,0.42307829867980207,1.0798164520483198,1.4284638966520644,0.4253104424637426,1.100459386901071,1.5265206171726478,0.4163518159188513,1.1377792287958126,1.5254080637480438,0.4050394780901234,1.1626185188094578,1.548515638758194,0.39244629506529716,1.1556610382419592,1.5980307032855743,0.37031376671629435,1.148113832606576,1.5983757093266018
S03_selected_tokens_0004,172,0.058,EH,8,Black,4,5947,-0.01937537879770268,1.1306461395661849,1.2557444967989415,0.17016642596973863,1.156734575650483,1.3586238026893342,0.271345549910591,1.1626185188094578,1.4414616425940343,0.3033380416520828,1.1700574479064558,1.5066809246973465,0.31336318827146137,1.1758637455594787,1.5265206171726478,0.3452677347902062,1.180065432413178,1.5586167347446978,0.3500870212261553,1.1847713234505912,1.5785178890619926,0.3220534974634379,1.1784918679657483,1.5990653645263508,0.2674367501455377,1.164217240173155,1.609353521115839
S03_selected_tokens_0005,176.8,0.09,EH,8,Black,5,6263,-0.12763865411349062,1.2311490612165663,1.5081920696770164,0.1365129209280962,1.1915298623038781,1.5149641045869613,0.3183383229115746,1.1826825498451994,1.4798593935027835,0.40844663641173806,1.139418125639022,1.4586655075928663,0.42307829867980207,1.111184863694608,1.4426715640967478,0.43308394079712276,1.1128678935449017,1.4534954821577584,0.42307829867980207,1.0838638701205525,1.4486993098942653,0.4174760431311322,1.0740058604528544,1.4677475048649598,0.39933495606048197,1.0569616629509149,1.445087024208351
S03_selected_tokens_0006,182.4,0.08,EH,8,Black,6,7211,-0.4283248109884781,1.3351141814521217,1.5703920715190591,-0.39485965469393136,1.304118081083157,1.5423326767077326,-0.30763732949130596,1.2797494900661999,1.5346417396949894,-0.24034737659840477,1.2625241837843202,1.5361112476743495,-0.19166051287842123,1.2251550372763562,1.5172112965438656,-0.19995931569311676,1.1873761699351846,1.5002329600094475,-0.21253809789997646,1.1572709124828622,1.481023763904079,-0.25564822155370504,1.1027269615688517,1.4829613735007872,-0.3263732405487758,1.0867448862302842,1.4470954603122905
S03_selected_tokens_0007,179.6,0.09,EH,8,Black,7,6421,0.41859900787575555,0.909702809161578,1.6605615167444352,0.4297598380132843,0.9514035383605215,1.6543836398367056,0.4352938864479263,0.993963152779318,1.623581403403044,0.43308394079712276,1.0102440383834557,1.603193337364381,0.4264246487071466,1.0274858448179618,1.5739331517065143,0.4253104424637426,1.0396219161001872,1.5668384075091906,0.42307829867980207,1.0450354631557408,1.551050494361382,0.40276157277712965,1.0414296900182416,1.4948914745891138,0.3536863052558017,1.0195176751687844,1.4771372452147986
S03_selected_tokens_0008,182.1,0.068,EH,8,Black,8,6105,0.06720112103786757,0.9388080785075443,1.6028499897215234,0.08772275675866403,1.0065103688314068,1.5973403339105534,0.08615903478248121,1.045635163323639,1.5586167347446978,0.11241536934903529,1.072839679562672,1.522807282047987,0.15128423824840898,1.111184863694608,1.5160883317992422,0.1542124980274968,1.1339446582248502,1.5168371150614828,0.1365129209280962,1.1328463604757877,1.5112075261647604,0.10168729710903701,1.1267840658002415,1.4960384829350923,0.06080109919239973,1.1156666639136654,1.4677475048649598
S03_selected_tokens_0009,181.3,0.1,EH,8,Black,9,6263,0.24632778693530266,1.1508158066903063,1.5190801066560642,0.31585384958391316,1.1470309954677438,1.5063027813765233,0.39244629506529716,1.1437754310079775,1.4968024249126586,0.4107116430425899,1.1443187616380248,1.4775265775148299,0.4061764878771985,1.1415991515853827,1.5524961035759084,0.40844663641173806,1.164217240173155,1.6110579701393526,0.3970440043139263,1.186335045426774,1.6484954972114831,0.3667739400111696,1.1636846169914552,1.6785510799435936,0.24766023216908106,1.1540485681263908,1.6788693992205133
S03_selected_tokens_0010,185.2,0.088,EH,8,Black,10,6737,-0.38228087248707165,1.2962165758785238,1.562557273606906,-0.28470054414820734,1.330164790021258,1.6038796791895393,-0.20622892870671183,1.3360114448591114,1.6141186764906337,-0.13542079455554568,1.3355629137908158,1.618523223675692,-0.15913732117286195,1.322012570959708,1.6229084558675542,-0.012442942022057757,1.3142517467979626,1.629617639034894,-0.012442942022057757,1.3128759153495668,1.6369461195352475,-0.08402984868605579,1.2920080122666455,1.6279445585040815,-0.34065919779625187,1.2610752581504894,1.626604075729631
