inputfile,outputfile,vowel,interval,duration,start,end,previous_sound,next_sound,omit,stress,word,word_interval,word_start,word_end,previous_word,next_word
S18_selected_tokens,S18_selected_tokens_0047,OW,134,0.19999999999999574,53.1901,53.3901,-,-,0,1,modem,133,53.0401,53.8101,-,-
S18_selected_tokens,S18_selected_tokens_0048,OW,136,0.17999999999999972,53.972,54.152,-,-,0,1,modem,135,53.832,54.522,-,-
S18_selected_tokens,S18_selected_tokens_0049,OW,138,0.17999999999999972,54.6664,54.8464,-,-,0,1,posers,137,54.5464,55.4664,-,-
S18_selected_tokens,S18_selected_tokens_0050,OW,140,0.17999999999999972,55.5933,55.7733,-,-,0,1,posers,139,55.4833,56.4233,-,-
S18_selected_tokens,S18_selected_tokens_0051,OW,142,0.17999999999999972,56.57,56.75,-,-,0,1,robot,141,56.44,57.12,-,-
S18_selected_tokens,S18_selected_tokens_0052,OW,144,0.14999999999999858,57.2782,57.4282,-,-,0,1,robot,143,57.1382,57.7782,-,-
S18_selected_tokens,S18_selected_tokens_0053,OW,146,0.21999999999999886,58.0048,58.2248,-,-,0,1,sojourn,145,57.8248,58.6848,-,-
S18_selected_tokens,S18_selected_tokens_0054,OW,148,0.25,58.9376,59.1876,-,-,0,1,sojourn,147,58.7076,59.6876,-,-
S18_selected_tokens,S18_selected_tokens_0055,OW,150,0.19000000000000483,59.9143,60.1043,-,-,0,1,soda,149,59.7043,60.4143,-,-
S18_selected_tokens,S18_selected_tokens_0056,OW,152,0.19999999999999574,60.642,60.842,-,-,0,1,soda,151,60.432,61.162,-,-
S18_selected_tokens,S18_selected_tokens_0057,OW,154,0.14999999999999858,61.2862,61.4362,-,-,0,1,podium,153,61.1862,61.9462,-,-
S18_selected_tokens,S18_selected_tokens_0058,OW,156,0.14999999999999858,62.0677,62.2177,-,-,0,1,podium,155,61.9677,62.7177,-,-
S18_selected_tokens,S18_selected_tokens_0059,OW,158,0.14999999999999858,62.96,63.11,-,-,0,1,soberness,157,62.77,63.72,-,-
S18_selected_tokens,S18_selected_tokens_0060,OW,160,0.15000000000000568,63.9601,64.1101,-,-,0,1,soberness,159,63.7401,64.7601,-,-
S18_selected_tokens,S18_selected_tokens_0061,UW,162,0.14999999999999147,64.8909,65.0409,-,-,0,1,kudo,161,64.7809,65.4009,-,-
S18_selected_tokens,S18_selected_tokens_0062,UW,164,0.15000000000000568,65.5449,65.6949,-,-,0,1,kudo,163,65.4549,66.0349,-,-
S18_selected_tokens,S18_selected_tokens_0063,UW,166,0.20000000000000284,66.2367,66.4367,-,-,0,1,moody,165,66.0867,66.7867,-,-
S18_selected_tokens,S18_selected_tokens_0064,UW,168,0.20999999999999375,66.9856,67.1956,-,-,0,1,moody,167,66.8356,67.4756,-,-
S18_selected_tokens,S18_selected_tokens_0065,UW,170,0.18999999999999773,67.6986,67.8886,-,-,0,1,noodle,169,67.5286,68.2886,-,-
S18_selected_tokens,S18_selected_tokens_0066,UW,172,0.1600000000000108,68.4951,68.6551,-,-,0,1,noodle,171,68.3051,68.9851,-,-
S18_selected_tokens,S18_selected_tokens_0067,UW,174,0.1799999999999926,69.2197,69.3997,-,-,0,1,rudeness,173,69.0097,69.8897,-,-
S18_selected_tokens,S18_selected_tokens_0068,UW,176,0.20000000000000284,70.0889,70.2889,-,-,0,1,rudeness,175,69.9089,70.8989,-,-
S18_selected_tokens,S18_selected_tokens_0069,UW,178,0.1700000000000017,71.1347,71.3047,-,-,0,1,brooding,177,70.9447,71.7347,-,-
S18_selected_tokens,S18_selected_tokens_0070,UW,180,0.23000000000000398,71.8528,72.0828,-,-,0,1,brooding,179,71.7528,72.4528,-,-
S18_selected_tokens,S18_selected_tokens_0071,UW,182,0.1599999999999966,72.6693,72.8293,-,-,0,1,prudish,181,72.4693,73.3293,-,-
S18_selected_tokens,S18_selected_tokens_0072,UW,184,0.20000000000000284,73.4647,73.6647,-,-,0,1,prudish,183,73.3447,74.2047,-,-
S18_selected_tokens,S18_selected_tokens_0073,UW,186,0.18999999999999773,74.6271,74.8171,-,-,0,1,students,185,74.2571,75.2771,-,-
S18_selected_tokens,S18_selected_tokens_0074,UW,188,0.1799999999999926,75.7137,75.8937,-,-,0,1,students,187,75.2937,76.4137,-,-
S18_selected_tokens,S18_selected_tokens_0075,UW,190,0.18000000000000682,76.7714,76.9514,-,-,0,1,scooted,189,76.4914,77.3214,-,-
S18_selected_tokens,S18_selected_tokens_0076,UW,192,0.1700000000000017,77.7379,77.9079,-,-,0,1,scooted,191,77.3879,78.2379,-,-
S18_selected_tokens,S18_selected_tokens_0077,UW,194,0.14000000000000057,78.5744,78.7144,-,-,0,1,soothingly,193,78.2844,79.2844,-,-
S18_selected_tokens,S18_selected_tokens_0078,UW,196,0.1700000000000017,79.5833,79.7533,-,-,0,1,soothingly,195,79.3633,80.3033,-,-
S18_selected_tokens,S18_selected_tokens_0079,UW,198,0.15000000000000568,80.7092,80.8592,-,-,0,1,studious,197,80.3492,81.4092,-,-
S18_selected_tokens,S18_selected_tokens_0080,UW,200,0.20999999999999375,81.754,81.964,-,-,0,1,studious,199,81.464,82.504,-,-
S18_selected_tokens,S18_selected_tokens_0081,AE,202,0.19000000000001194,82.6873,82.8773,-,-,0,1,candied,201,82.5573,83.3573,-,-
S18_selected_tokens,S18_selected_tokens_0082,AE,204,0.21999999999999886,83.4996,83.7196,-,-,0,1,candied,203,83.3796,84.1796,-,-
S18_selected_tokens,S18_selected_tokens_0083,AE,206,0.14000000000000057,84.3784,84.5184,-,-,0,1,channeled,205,84.1984,84.8784,-,-
S18_selected_tokens,S18_selected_tokens_0084,AE,208,0.1700000000000017,85.077,85.247,-,-,0,1,channeled,207,84.927,85.627,-,-
S18_selected_tokens,S18_selected_tokens_0085,AE,210,0.1699999999999875,85.7108,85.8808,-,-,0,1,dancer,209,85.6508,86.4208,-,-
S18_selected_tokens,S18_selected_tokens_0086,AE,212,0.1700000000000017,86.5338,86.7038,-,-,0,1,dancer,211,86.4738,87.2538,-,-
S18_selected_tokens,S18_selected_tokens_0087,AE,214,0.1599999999999966,87.4658,87.6258,-,-,0,1,fancy,213,87.3058,88.1858,-,-
S18_selected_tokens,S18_selected_tokens_0088,AE,216,0.15000000000000568,88.4071,88.5571,-,-,0,1,fancy,215,88.2371,89.0571,-,-
S18_selected_tokens,S18_selected_tokens_0089,AE,218,0.12999999999999545,89.2446,89.3746,-,-,0,1,tantrums,217,89.1046,90.0146,-,-
S18_selected_tokens,S18_selected_tokens_0090,AE,220,0.14000000000000057,90.1565,90.2965,-,-,0,1,tantrums,219,90.0365,90.9565,-,-
S18_selected_tokens,S18_selected_tokens_0091,AE,222,0.20999999999999375,91.0839,91.2939,-,-,0,1,vanish,221,90.9739,91.7139,-,-
S18_selected_tokens,S18_selected_tokens_0092,AE,224,0.23000000000000398,91.8668,92.0968,-,-,0,1,vanish,223,91.7368,92.6668,-,-
S18_selected_tokens,S18_selected_tokens_0093,AE,226,0.15000000000000568,92.8288,92.9788,-,-,0,1,manager,225,92.6888,93.4788,-,-
S18_selected_tokens,S18_selected_tokens_0094,AE,228,0.14000000000000057,93.6482,93.7882,-,-,0,1,manager,227,93.5282,94.2882,-,-
S18_selected_tokens,S18_selected_tokens_0095,AE,230,0.15000000000000568,94.4456,94.5956,-,-,0,1,randomness,229,94.3356,95.2956,-,-
S18_selected_tokens,S18_selected_tokens_0096,AE,232,0.14999999999999147,95.5032,95.6532,-,-,0,1,randomness,231,95.3132,96.4332,-,-
S18_selected_tokens,S18_selected_tokens_0097,AE,234,0.1599999999999966,96.4906,96.6506,-,-,0,1,banditry,233,96.4506,97.2406,-,-
S18_selected_tokens,S18_selected_tokens_0098,AE,236,0.1599999999999966,97.3161,97.4761,-,-,0,1,banditry,235,97.2861,98.0661,-,-
S18_selected_tokens,S18_selected_tokens_0099,AE,238,0.14999999999999147,98.349,98.499,-,-,0,1,sanity,237,98.149,98.929,-,-
S18_selected_tokens,S18_selected_tokens_0100,AE,240,0.1599999999999966,99.1837,99.3437,-,-,0,1,sanity,239,98.9837,99.7837,-,-
S18_selected_tokens,S18_selected_tokens_0101,AE,242,0.1699999999999875,99.8949,100.0649,-,-,0,1,battles,241,99.8349,100.6449,-,-
S18_selected_tokens,S18_selected_tokens_0102,AE,244,0.18000000000000682,100.7041,100.8841,-,-,0,1,battles,243,100.6641,101.4241,-,-
S18_selected_tokens,S18_selected_tokens_0103,AE,246,0.18999999999999773,101.5782,101.7682,-,-,0,1,madden,245,101.4482,102.1782,-,-
S18_selected_tokens,S18_selected_tokens_0104,AE,248,0.20999999999999375,102.3101,102.5201,-,-,0,1,madden,247,102.2001,102.9201,-,-
S18_selected_tokens,S18_selected_tokens_0105,AE,250,0.1599999999999966,103.056,103.216,-,-,0,1,padding,249,102.936,103.616,-,-
S18_selected_tokens,S18_selected_tokens_0106,AE,252,0.1600000000000108,103.7567,103.9167,-,-,0,1,padding,251,103.6367,104.2867,-,-
S18_selected_tokens,S18_selected_tokens_0107,AE,254,0.18000000000000682,104.5505,104.7305,-,-,0,1,saddest,253,104.3405,105.2105,-,-
S18_selected_tokens,S18_selected_tokens_0108,AE,256,0.1600000000000108,105.4664,105.6264,-,-,0,1,saddest,255,105.2564,106.1764,-,-
S18_selected_tokens,S18_selected_tokens_0109,AE,258,0.1700000000000017,106.4597,106.6297,-,-,0,1,shattered,257,106.1997,106.9697,-,-
S18_selected_tokens,S18_selected_tokens_0110,AE,260,0.14999999999999147,107.2458,107.3958,-,-,0,1,shattered,259,107.0158,107.7558,-,-
S18_selected_tokens,S18_selected_tokens_0111,AE,262,0.1700000000000017,107.9401,108.1101,-,-,0,1,tatters,261,107.8101,108.6201,-,-
S18_selected_tokens,S18_selected_tokens_0112,AE,264,0.1700000000000017,108.7573,108.9273,-,-,0,1,tatters,263,108.6373,109.3673,-,-
S18_selected_tokens,S18_selected_tokens_0113,AE,266,0.1600000000000108,109.4519,109.6119,-,-,0,1,battery,265,109.3919,110.1119,-,-
S18_selected_tokens,S18_selected_tokens_0114,AE,268,0.1599999999999966,110.1941,110.3541,-,-,0,1,battery,267,110.1641,110.7741,-,-
S18_selected_tokens,S18_selected_tokens_0115,AE,270,0.1700000000000017,110.8905,111.0605,-,-,0,1,gatherings,269,110.8205,111.7305,-,-
S18_selected_tokens,S18_selected_tokens_0116,AE,272,0.18999999999999773,111.793,111.983,-,-,0,1,gatherings,271,111.753,112.643,-,-
S18_selected_tokens,S18_selected_tokens_0117,AE,274,0.13000000000000966,112.77,112.9,-,-,0,1,tattletales,273,112.66,113.63,-,-
S18_selected_tokens,S18_selected_tokens_0118,AE,276,0.13000000000000966,113.752,113.882,-,-,0,1,tattletales,275,113.652,114.632,-,-
S18_selected_tokens,S18_selected_tokens_0119,AE,278,0.14000000000000057,114.8049,114.9449,-,-,0,1,chattering,277,114.6549,115.4649,-,-
S18_selected_tokens,S18_selected_tokens_0120,AE,280,0.15000000000000568,115.6143,115.7643,-,-,0,1,chattering,279,115.4843,116.2643,-,-
