a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1549.1,1490.1,1448.8,1429.9,1402.6,1393.8,1393.6,1577.7,1727.6,1771.5,1894.7,1986.4,1987.6,1985.3,1981.7,1977.9,1972.6,1964.4,1957.6,1955.1
1617.4,1632.3,1685.5,1751.1,1796.4,1824.6,1899.4,1889,1869,1872,1884.3,1971.1,2034.5,2085.7,2089.9,2094.4,2092.6,2084.7,2075.6,2069.3
1722,1722.2,1715.5,1651.7,1617.9,1652.9,1723.2,1780.6,1794.5,1960.9,1985.1,1986.7,1987.1,1981.4,1971.4,1964.1,1951.9,1952.1,1958.3,1969.5
1927.3,1943.7,1932.6,1904.8,1861.8,1886.6,1937,1969.8,1973.1,1999.7,2008.7,2007.9,2002.6,1994.3,1990,1990.4,1993.6,1999.2,2013.9,2046
1683.7,1697.5,1673.4,1565.9,1499.9,1433.2,1463.5,1513.3,1548.9,1840.2,1996.1,1997.8,1998.3,1996.4,1990.6,1980,1968.5,1952.5,1952.3,1969.2
1831.8,1853.4,1735,1563,1547,1597.3,1687.8,1735.7,2039.3,2211,2215.4,2214,2215.2,2209,2203.9,2200.5,2199.3,2194.6,2209.2,2229.3
1756.1,1709.5,1411.3,1384.6,1435.4,1990.2,2173.6,2180.2,2197.5,2199.8,2175.7,2134.8,2139.1,2167.6,2217.7,2291.1,2372.3,2355.5,2381.5,2446.3
1508.6,1478.3,1488.6,1519.5,1529.9,1654.5,1722.1,1761.1,1775.6,1779.8,1785,1784.5,1783.6,1777,1770.2,1767.7,1767.1,1769,1781,1800.9
1981.8,2064.6,1965.7,1792.1,1601.5,1587.1,1980.1,2132.1,2137.7,2143.4,2136,2100.5,2063.8,2048,2062.9,2094.7,2138.7,2182.5,2250.5,2305.6
1645.3,1664,1600.4,1543.8,1521.1,1537.9,1600.4,1649.6,1627.6,1718.7,1720,1720.5,1718.4,1714.1,1705.7,1701.9,1700.5,1702.7,1708.6,1721.3
1677,1684.2,1658.2,1607,1546.7,1730,1946.4,2023.4,2061.3,2086.1,2071.4,2031.5,2026.2,2043.2,2086.1,2141.7,2161.5,2128.4,2158.6,2174.5
1704.8,1702.8,1573.9,1569.2,1602.6,1695.2,1776.4,1827.6,1831.9,1833.4,1831.4,1824.8,1817.2,1816.8,1819.8,1824.7,1831.6,1838.4,1844.9,1861.7
1800.6,1944.8,1845.7,1936.1,1980.4,2008.3,2085.2,2103.2,2183.1,2209.7,2283.3,2257.8,2330.8,2387.5,2409.2,2414.4,2414.4,2419.1,2385.1,2377.9
1636.8,1632.6,1646.4,1658,1691.1,1715.8,1743.1,1766,1785.3,1800.5,1789,1830.9,1840.3,1848.9,1856.8,1861.4,1862.3,1850.1,1846.4,1849.2
1675.6,1757.5,1593.4,1381.4,1400.2,1551,1986.2,2233.5,2284.5,2305.1,2325.1,2341.2,2306.9,2289.9,2305.9,2329.6,2345.4,2353.1,2360,2380.4
1688.6,1663.5,1557.5,1464.2,1497.1,1532.4,1657.8,1759.2,1793.4,1795.4,1792.7,1794.6,1771.6,1767.4,1767.6,1770.8,1788.5,1806.7,1826.3,1854.6
1751.3,1726.5,1724.5,1733.2,1758,1794.1,1845.2,1890.8,1930.5,2018.9,2068.5,2075.6,2088.1,2089.2,2095,2097.4,2101.5,2106.9,2110.5,2122.8
1512.1,1517,1658.7,1726.3,1773.7,1789.5,1790.8,1792.9,1797.3,1798.8,1797.5,1799.3,1804.8,1807.8,1807.6,1812,1809.6,1809.8,1811.2,1809.9
1955.5,1921,1419.8,1531.4,1709.1,1902.5,2006.4,2074.5,2060.3,2077.2,2069,2066.1,2067.9,2074.4,2086.8,2104.4,2124.1,2135.3,2147.5,2159.7
1677.5,1693.2,1677.4,1653.3,1668.6,1704.6,1731.8,1749.9,1758.9,1762.7,1769.6,1769.4,1772,1776.5,1775.6,1777.3,1777,1780,1773.9,1780.7
1820.3,1833,1812.1,1519.6,1585.7,1704.3,1876.3,2045.1,2127.4,2132.8,2131.3,2126,2115.8,2124.1,2136.7,2156.1,2179.8,2196.7,2200.9,2222.1
1773.7,1786.6,1798.5,1755.6,1738.7,1755.2,1804.2,1886.1,1894.3,1898.7,1901.5,1901.8,1901.5,1900.5,1900.9,1902.8,1904.1,1906.8,1910.9,1921.9
1706.7,1644.7,1615.6,1596.8,1624.7,1695.7,1790.8,1993.6,2047.5,2054.2,2057.7,2048.1,2035.1,2027.4,2029.9,2038.8,2053.1,2076.3,2104.2,2128.4
1601.2,1608,1622.5,1650.3,1694.6,1737.6,1769.3,1772.9,1815.6,1815,1821,1823.5,1826.6,1830.4,1829.9,1830,1830.8,1829.7,1829.8,1833.2
1753.4,1726.1,1664.3,1697.5,1767.1,1836.1,1859.4,1917.3,1938.8,1936.5,1933.1,1959,1974.4,1999.5,2013,2033.5,2051.4,1994.6,2015.4,2049.8
1573.3,1571.1,1575.5,1578.6,1593.7,1618.8,1646.9,1661.6,1667.8,1604,1670.4,1676.7,1682.2,1683.7,1680.2,1683.9,1679.2,1677,1679.4,1676.1
1143.3,1241.1,1330.2,1313.5,1338.9,1377,1385.5,1383.5,1381.5,1378.3,1374.5,1370.9,1371.3,1373.6,1374,1378.8,1380.8,1378.7,1381.3,1387.3
1026.9,984.1,971,973.1,993.4,1054.5,1060.4,1059,1047.1,1030.7,1018.6,1016.2,1019.7,1023.1,1024.8,1029.6,1028.8,1027.4,1029.3,1028.9
1316.1,1222.4,1219.9,1256.2,1442.6,1498.5,1514.3,1517.9,1518,1517,1515.7,1509.3,1505.1,1503.4,1503.4,1504.2,1505.5,1502.2,1501.7,1504.7
934.3,925.6,964.5,1026.2,1042.6,1036.7,1017.4,1001.5,1000.3,994.2,992.4,989.6,986.9,989.9,989.9,987.8,986.8,987.4,990.6,993.3
1601.9,1347.3,1148.6,1191.1,1487.7,1641.7,1642.8,1643.7,1641.5,1636.4,1624.7,1618.7,1619.2,1623.6,1630,1636.7,1643.7,1647.6,1648,1655.7
829.8,814.2,856.6,907.9,928.8,928.1,919.4,910.4,902.9,899.7,903.5,908.6,916.3,917.2,911.5,899.5,901.4,913.1,915.7,902.6
1412.2,1377.4,1328.7,1302.9,1360.6,1372,1456.6,1470,1468.3,1463.6,1457.2,1449.5,1447.7,1449.1,1453.2,1458.6,1463.3,1467.6,1475.4,1487.3
910.6,933.5,921.1,927.8,950.1,987.2,989.6,980.4,950.6,938,937.6,939,959.9,983,986.3,969.3,946.9,942,946,937.8
1294,1308.6,1384.5,1404.9,1410.6,1415.2,1411.2,1432.8,1435.2,1434.5,1429.6,1425.2,1424.2,1423,1423.3,1425.4,1428.8,1429.7,1430.3,1430.8
879.7,847.6,913.2,993,1034.5,1042.9,1044.3,1019.3,1005.7,1001.9,999.2,1000.5,997.5,996,996.3,994,995.9,999.3,998.9,977.9
1121.4,1168.7,1178.4,1203.5,1212.2,1227.4,1230.2,1231.9,1230.4,1232.4,1233,1233.5,1232.9,1232.7,1231.7,1233.8,1233.7,1236.3,1237.3,1240.9
923.7,907.1,956.6,963.4,978.3,975.3,973.4,980.6,977.3,969,957.2,954.5,954.8,957.4,960.9,961.1,957.6,953.8,943.3,1077.1
1216.2,1254.2,1283.2,1472.9,1535.9,1546,1544.1,1543.7,1544,1540.4,1533.4,1533,1537.3,1540.5,1541.9,1545.5,1550.2,1542.3,1544.2,1554.3
1069.4,1071.9,1082.8,1091.9,1100.4,1155.5,1155.8,1152.5,1141.7,1127.5,1132.1,1138.9,1147.1,1156.6,1163.8,1173.4,1181.1,1164.5,1163.1,1168
1227.7,1178.6,1143,1105.3,1138.9,1167.2,1333.4,1381.8,1379,1368,1355.1,1348.1,1338.8,1339.1,1341.1,1348.3,1353.3,1357.3,1360.2,1365.8
1008.3,969.9,967.7,969.2,992.5,1066,1069.8,1064.7,1060.2,1053.1,1052.2,1049,1054.6,1056,1059.7,1065.2,1064.2,1060.8,1059.3,1062
1539.7,1552.8,1573.4,1597.2,1611.7,1628.7,1647.3,1656.1,1656.3,1671.4,1671.2,1670.2,1668.1,1667.2,1667.4,1669.5,1671.8,1673.4,1675.8,1683.2
836.7,853.7,859.2,869,884.1,884.3,876.5,866.1,858.8,860.3,861.1,862.1,860,856.7,854,849.4,843.4,845.9,838.7,828.1
1154.8,1163,1155.3,1091.7,1084.2,1166.9,1232.4,1260.1,1255.2,1250,1241.1,1235.4,1231.7,1229.7,1229.9,1231.3,1231.9,1230.8,1235.3,1241.2
857.1,842.4,840,864.3,909.6,939.7,939.3,933.8,902,885.4,881.8,884.3,894.7,916.4,935.5,948.8,957.7,912.6,914.5,911.2
1066.4,796,769.3,1112.6,1251.2,1259.3,1260.7,1262.2,1253.8,1234.4,1220.3,1211.8,1207,1206.5,1206.4,1205.6,1204.7,1197.4,1200.3,1208.4
1703,1706.2,1710.4,1714.7,1722.6,1723.7,1708,1722.9,1708,1664.6,1656.6,1676,1699.7,1728.6,1754.4,1780.8,1783.2,1727.2,1722.5,1739
1313,1312.2,1394,1421,1442.9,1466.2,1475.4,1476.1,1474.7,1462,1465.6,1462.1,1455.8,1448.1,1442.2,1434.2,1427.4,1423.9,1426.7,1440.4
2004.9,2014.9,2019.3,2018.5,2020.6,2024.6,2030,2038.7,2047.5,2047.6,2044.9,2045.3,2048.5,2053.9,2061.6,2058.5,2056,2019.7,2020.2,2045.1
1579.1,1577.3,1576.7,1578.7,1581.9,1584.7,1580.3,1574.8,1564.3,1559.2,1557.4,1569.5,1574,1577.4,1580,1572.5,1568.3,1573.4,1582.3,1595.5
2183.5,2249.7,2308.4,2327.2,2333.9,2337.2,2350.4,2356.2,2363.3,2373.1,2382.1,2389.6,2399.8,2412.2,2422.6,2395.3,2378.7,2349.5,2377.2,2414.9
1470.8,1464.7,1478.9,1461.8,1468.9,1458.8,1506.3,1509.4,1500.6,1478.2,1467.4,1467.7,1476.7,1488.9,1511.8,1544,1586.4,1641.2,1711.5,1770.3
1982.4,1987.3,1995.2,2002.7,2016.4,2005,1996.7,2003,2011.5,2027.4,2050.9,2072.6,2089.8,2104.5,2114.9,2123.3,2129.8,2129.4,2125.9,2147.8
1546.9,1549.8,1551.9,1554.3,1528.4,1523.7,1550.4,1552.2,1553.8,1554.2,1553.5,1551.3,1543.5,1541.7,1541.8,1543.5,1546.4,1553,1564.4,1585.8
1739.7,1822,1824.8,1828,1831,1832.5,1827.1,1821.4,1852.5,1859.3,1865.8,1869.4,1871.1,1870.6,1867.7,1855.8,1854.4,1855.5,1865.2,1875.5
1466.7,1469.3,1475,1477,1477.1,1415.8,1441.6,1474,1468.1,1459,1436,1413.6,1396,1379.4,1384.1,1401.6,1431,1451.2,1480.1,1522.3
1762.1,1777,1791.1,1791.7,1794.8,1797.2,1795.4,1785.4,1775.3,1782.9,1794,1804.3,1813.4,1818.5,1823.4,1827.3,1823.2,1824.9,1837.2,1858.7
1730.5,1739.6,1746.3,1749.8,1752.5,1753.8,1740.3,1735.3,1739.2,1741.5,1746.4,1750.2,1751.7,1753,1755.6,1755.9,1755.1,1760.2,1777.6,1809.6
1593.2,1581.2,1561.2,1905.9,2068.1,2066.8,2072.9,2083.8,2088.9,2097.7,2092.2,2105.7,2116,2118.3,2124.3,2130.9,2136.4,2133.3,2131.4,2145.8
1340.5,1226.8,1249.6,1235.5,1326.6,1355.8,1357.7,1350.7,1339.4,1331,1323,1321,1324,1329.7,1338,1347.8,1355.7,1371.2,1403.3,1467.6
1886.4,1819.8,1889.2,1750.4,1906.6,1959.4,2035.6,2067.6,2068.5,2058.8,2051.5,2044.6,2037.5,2037.6,2049.1,2069.9,2090.9,2119.7,2167.1,2249.5
1632.2,1622.5,1580.5,1536.3,1601,1645.6,1659.1,1677,1675.1,1669.3,1662.6,1656.4,1652.4,1653.2,1658,1662.9,1671.6,1681.2,1696.7,1722.5
1842.8,1950.3,1948.1,1947.8,1951.4,1956.1,1960.3,1961.2,1939.6,1907.3,1900.1,1909.5,1928.6,1953.9,1982.2,2012.5,2042,2051.3,2058.6,2068.2
1436.1,1494.3,1610.2,1679.2,1729.2,1754.7,1755.1,1752.7,1748.1,1746.2,1743.5,1746.8,1754.8,1763.2,1776.2,1791.8,1803.7,1819.9,1848,1886.7
1716.3,1733.7,1808.4,1814.1,1833.9,1825.7,1856.3,1910,1998.9,2033.7,2041.5,2046.7,2047.7,2040.3,2030.2,2030.9,2027.3,2036.4,2078,2140.3
1731.5,1758,1790.1,1804,1664.3,1242.1,1255,1315.9,1388.1,1829.8,2032.3,2152.5,2180,2186.3,2193.8,2195.9,2192.7,2150.2,2131.3,2142.7
1788.1,1874.9,1982.1,2058.8,1681.7,1227.9,1346.4,1419.4,1986.8,2253.8,2240.7,2244.8,2257,2255.8,2276.9,2274.8,2260.1,2197.5,2197.2,2220.8
1718.5,1752.2,1774.5,1788,1747.4,1611.1,1640.2,1721.6,1785.9,1816.3,1833.2,1830.9,1861.6,1863.1,1864,1863.5,1863,1848.8,1843.2,1848.8
1693.1,1753.4,1745.8,1719.9,1729.2,1700,1687.3,1737.4,1820.6,1847.8,1863.6,1876.4,1883.1,1885.2,1888,1887.9,1885.8,1880.4,1875,1869.9
1833,1835.8,1821.2,1779.2,1725.3,1690.2,1811.6,1915.3,1951.6,1959.9,2028,2029.8,2028,2025.1,2023.5,2023.6,2026.4,2025.6,2026.5,2031.4
1755.6,1758.1,1763.8,1735.8,1695.2,1667.6,1706.1,1807.8,1968.9,2141.9,2196.1,2200.7,2204.6,2207.8,2209.6,2210.1,2208.4,2197.7,2191.9,2190
1833.9,1854.1,1879,1927.5,1931.9,1731.7,1525.1,1586.3,1640.3,1887.6,1959.2,2038.1,2049.5,2055.7,2057.5,2052.4,2044.2,2028.1,2022,2024.3
1924.9,1911.4,1885.3,1976.7,1982.1,1951.3,1877.4,1926.9,2021.6,2163.6,2177.4,2234.5,2246.5,2244.5,2245.8,2243.7,2241.4,2233.5,2222.2,2218.5
1653.1,1724.2,1758.3,1785.9,1739.4,1651.4,1455.8,1483.2,1542.5,1725.2,1798.7,1897.3,1969.4,1970.9,1971.6,1966.6,1959.6,1937.2,1923.8,1921.9
1870.6,1914.7,1996.1,2061.9,2266.9,2224.4,2030,1950.7,1927.7,1833,1878.6,2126.5,2269.8,2296,2299.5,2301.5,2299.7,2278.9,2251.2,2237.8
1687.5,1738.8,1765.8,1768.7,1752.8,1733.4,1731.4,1759.5,1829.5,1906.7,1986.8,2032.8,2044.4,2052.6,2057,2056.5,2052.1,2035.1,2020.1,2018.4
1822.9,1874.3,1921.3,1979.8,1970.7,1984.8,2012.9,2076.3,2105.4,2105.6,2127.3,2147.6,2158.5,2166.7,2171.9,2174.5,2174.7,2146.8,2137.7,2155.9
1624.5,1642.8,1655.5,1591.5,1565.4,1605.1,1707.8,1837.6,1881.7,1890.1,1890,1892.6,1889.6,1893.8,1902.5,1912.4,1922.8,1931.6,1937.7,1939.8
1932.7,1999.3,2028.9,1995.3,1946.7,1868.4,1847.8,1900.8,1992.5,2093.2,2181.1,2186.9,2186.9,2186.3,2185.4,2183.1,2181.4,2177.6,2178.7,2186.9
1622.1,1926.6,1983.4,1990.4,2003.2,1982.7,1987.9,1978.4,1976.3,1792.8,1737.8,1768.1,1768.2,1845.8,2019.6,2079.1,2138.7,2150.4,2143.4,2133.1
1674.7,1715.5,1740.4,1888.9,1966.9,1980.8,1986.3,1999.5,2019,2037.2,2025.6,2068.6,2144.2,2181.2,2183.9,2183.1,2186.1,2170.5,2184.6,2201.5
1921.5,1936.2,1947.9,1942.1,1913.3,1733,1793.7,1835.6,1811.7,1942.1,1987.6,1990.2,1988.3,1987.6,1986.2,1982.7,1982,1974,1975.3,1984.1
1764.8,1791.3,1823.5,1877.2,1954.7,1997.4,1967.2,1981.8,2056.5,2093.3,2143.8,2176.1,2209.3,2215.4,2218,2219.2,2218.4,2201.9,2191.1,2192.9
1858.9,1847,1855.8,1880.9,1828.6,1785.5,1814.3,1848.7,1814.3,1842.4,1901.2,1905.4,1907.4,1907.4,1904.8,1900.6,1898.3,1893.7,1892.8,1894.9
1732,1715.8,1711.9,1722.8,1761.1,1817.4,1893.7,1908.6,1925.3,1931.2,1974.8,1998.1,2016.5,2020.6,2022.9,2025.8,2030.1,2028,2023.3,2024.9
1619.7,1653.4,1671.5,1611.7,1400.4,1308.2,1295.1,1372.8,1618,1873.6,1880.2,1911.6,1912.8,1928,1915.3,1896.7,1879.9,1866.5,1855,1848.4
1363,1427.9,1462,1411,1367.1,1357.4,1335.4,1308.6,1368.1,1518.8,1577.6,1583.5,1663.3,1721.1,1732.3,1731.9,1731.6,1730.3,1728.3,1724.5
1802.9,1824,1841.4,1840.5,1713.3,1562.8,1460.5,1488.1,1508.3,1482.5,1669,1924.5,1931.1,1931.1,1928.6,1923.6,1917.1,1909.9,1905.6,1905
1504.5,1505.4,1501.4,1402.5,1284.8,1275.7,1317.1,1372.1,1539.7,1603.2,1607,1606.5,1597.7,1582.6,1567.2,1556.5,1543.4,1536.9,1531.1,1538.1
1660.8,1666.8,1654,1549.2,1460.1,1425.8,1364.9,1365.4,1384.2,1619.5,1852.7,1967.2,1968.6,1967.5,1961.7,1951.4,1936.1,1924.3,1918.1,1920.5
1398.8,1395.4,1391.3,1371.3,1370.7,1432.1,1413.7,1401.9,1546.4,1655.7,1687.5,1791.4,1790,1782.3,1774.4,1766.8,1758,1750,1747.1,1753.2
1572.8,1577,1587.8,1600.4,1604.3,1619.6,1626.1,1650.7,1710.3,1798.9,1847.1,1868.7,1878.5,1883.4,1881,1878.7,1874.7,1868.5,1868.1,1875.1
1479.1,1480.2,1487.3,1498,1513,1525.7,1512.7,1528.2,1549.3,1571,1580.5,1593.4,1603.4,1600.8,1604.7,1610.2,1613,1617.1,1617.3,1618.6
1536.4,1565.2,1526.9,1521.9,1487,1505.9,1516.9,1548.2,1614.4,1713.8,1766.7,1772,1794.8,1815.4,1817.1,1816.5,1814.4,1809.5,1805.3,1803.7
1485.3,1483.7,1471.3,1472.8,1474,1507.7,1538.2,1554.7,1561.7,1549.5,1545.2,1545.4,1548.6,1577.7,1596.7,1604.3,1605.5,1604.3,1599.7,1596.5
1425.6,1469.3,1508.8,1514.5,1545.5,1599.6,1657,1676.9,1681.7,1778.7,1794.7,1807.4,1804.6,1824.2,1829.4,1844.9,1847.4,1847.2,1845,1840
1332.4,1315,1297.3,1328.2,1361.3,1441.3,1495.2,1503.6,1505.3,1501.5,1495.9,1492.3,1474.5,1511.8,1517.9,1523,1524.8,1522.2,1516.9,1512.3
1441.8,1436.7,1468.8,1474.4,1447.7,1421.1,1472.1,1533.5,1580.1,1617.3,1665.3,1719.2,1809.5,1872.1,1874.8,1890.3,1891.2,1889,1884.1,1876.1
1376.3,1371.4,1366,1326,1292,1286.3,1312.8,1367.8,1538.9,1609.5,1607.7,1610.9,1605.7,1617.7,1616.5,1620.9,1623,1622.9,1622.6,1621.9
1517.1,1498.3,1473.7,1473.1,1486.2,1517.2,1555.3,1600.6,1649.6,1720.6,1812.8,1807.8,1860.2,1864,1869,1871.1,1869.6,1863.5,1860.5,1859.1
1430.7,1421,1409.2,1401.2,1434.4,1484.3,1504.3,1536.4,1574.4,1654.5,1652,1658.3,1653.3,1660,1659.5,1655.8,1652.2,1647.9,1645,1644.8
1634.5,1678.9,1699.2,1704.1,1682.4,1646.4,1648.1,1706.6,1760.2,1784.4,1831.1,1826.6,1849,1849.4,1848.6,1845.5,1838.6,1835,1833.1,1834.7
1414.4,1468.7,1514.9,1514.7,1490.3,1473.9,1488.3,1564.8,1610.5,1576.4,1651.3,1664.3,1665.1,1662.7,1658.8,1655.4,1652.4,1651.3,1651.2,1653.2
1484,1532.1,1516.3,1396.6,1441.6,1564.5,1621,1685.2,1689.9,1659.6,1664.8,1739,1740.1,1859.9,1868.9,1893.8,1896.7,1898.2,1896.3,1891
1432.7,1469,1509,1532.7,1519,1506.3,1533.1,1584.9,1545.6,1624.3,1689,1692.6,1692.4,1688.4,1679.9,1673.5,1667.9,1662.8,1663.5,1665.5
