a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
2258.4,2262.2,2279.5,2272.5,2292.1,2306.8,2358.8,2431.6,2477.9,2653.7,2838.5,2868,2887.9,2899.6,2910.5,2912.4,2901.8,2906.1,2912.3,2925.8
1840.3,1846.3,2080.7,2134,2183,2280.8,2422.2,2519.5,2706.1,2940.8,3047.8,3107.7,3129.8,3144.3,3152.1,3156.5,3161.3,3164.6,3152.7,3165.3
2315.6,2286.1,2152.8,2168.8,2236.2,2417.7,2657.2,2745.3,2768.8,2790.6,2775.1,2762.8,2763.5,2775.6,2792.3,2807.4,2818.3,2834.3,2851.8,2884.2
2079.5,2064.9,2030.8,1938.6,1950.6,2023.3,2136.6,2307.3,2535.3,2719,2760.2,2771,2791.1,2790.9,2809.3,2825.5,2820,2826.2,2822.9,2849.6
2281.4,2275.8,2246.6,2208.4,2220.4,2297.5,2707.3,2800.3,2850.5,2858.6,2853.6,2799.3,2782.9,2792.1,2835.4,2896.9,2966,3036,3053.6,3118.9
2077.2,2073.9,2059.8,2009.9,1996.6,2028.8,2094.5,2606.8,2781.9,2842.6,2853.8,2854.4,2852.2,2848.9,2850.5,2856.5,2864.1,2873.1,2886.4,2922.1
2293.3,2258,2241.6,2225.7,2218,2228.7,2358.3,2691.7,2904.1,2920.5,2921.9,2917.3,2909.3,2907.3,2910.5,2914.4,2925.6,2929.9,2942.5,2971.2
1936.8,1939.1,1932.5,1924.8,1928.8,1970.1,2043.2,2185.7,2662.1,2755.3,2808.5,2842.8,2865.3,2875.5,2881.4,2885.8,2890.2,2882,2888.7,2897.3
2283.2,2242.6,2210.7,2197.2,2244.3,2288.4,2358.1,2687.2,2780.2,2798.5,2861.7,2890.2,2901.7,2905.5,2918.1,2926.1,2923.2,2898.3,2899.5,2905.3
1886.1,1877.1,1866.1,1866.7,1887.8,1921.1,1964,2040.6,2129.3,2357.1,2755.7,2995.2,3084,3084.6,3086.2,3087,3085.3,3080,3071.8,3075.3
1635.8,1933.7,2249.8,2400.6,2644.5,2870.9,2946,2958.3,2971.3,2995.3,3002,2994.4,3001.4,3018.6,3043.4,3068.5,3085.7,3067.9,3081.1,3121.9
2045.5,1954.2,1470.6,1673.1,2097.6,3007.1,3076,3097.7,3084.1,3075.1,3090.2,3179.6,3246.4,3283.6,3302.3,3322.6,3339,3335.1,3322.8,3334.8
1838.6,1796.3,1844.1,1948.8,2449.6,2709.8,2838,2838.5,2908.3,2920,2939.1,2959,2955.4,2957.8,2967.4,2979.7,2993.2,2988.3,2980.4,2998.7
1781.5,1759.3,2098.8,2703.6,2873.8,2886.9,2905,2723.5,2840.5,2998.5,3134,3132.7,3122.3,3134,3147.8,3162.7,3174,3151.5,3191.5,3246.4
1985.7,1842.3,1777.5,1880.5,2650.1,2824.4,2824.8,2836.7,2852.5,2862.3,2844.4,2811.2,2810.4,2837.1,2874.7,2914.5,2954.8,2976.3,2978.9,3025.2
1849.7,1680.1,1921.6,2364.6,2808.3,2937.5,2925.9,2939,2841.3,2947.5,3069.4,3135.1,3167.4,3193.1,3214.6,3224.3,3199.8,3159.1,3167.2,3196.9
2088,2060.6,1992.7,1713,1893.9,2235.5,2769.1,2787.1,2873.7,2886,2880.3,2860,2852.8,2866,2889.3,2913.8,2933.4,2952.7,2992.9,3057.3
1845.4,2006.7,1890,1856.4,2318.9,2930.8,3007,3018.2,3007.9,3069.9,3154.6,3241.8,3320.4,3339.6,3353.6,3363.8,3372.6,3365.9,3365,3377.4
2348.7,2456.3,2275,2124.1,2177.2,2336.9,2611.8,2951.4,2983,2987.5,2984.6,2981.8,2981.5,2980.7,2988.5,3005,3028.8,3033.6,3053.6,3100.1
1692,1528.2,1747.2,2374.3,2970.7,2968.1,3022.7,3002.3,3062.7,3070.6,3078.9,3093.7,3113.3,3130.2,3149.4,3157.4,3152.4,3166.7,3201.8,3237
1688.2,1625.9,1707.2,1946.8,2147.1,2224.4,2328.6,2420.7,2636.9,2663.4,2660.2,2676.4,2697.8,2724.6,2765.2,2816.5,2820,2848.3,2841.7,2864.9
1693.6,1729.4,2089.6,2409.1,2659.1,2601.1,2687,2804.6,2878.2,2880.7,2848.7,2834.3,2839,2859.5,2904.2,2960.5,3028.7,3076,3122.4,3217.7
1723.1,1755.7,1889.9,2307.1,2529.9,2687.2,2659.8,2721.2,2750.8,2752.5,2769.3,2766,2768.5,2780.1,2794.1,2810.5,2823.9,2785.6,2802,2841.2
1616,1578.2,1620.6,1926.3,2295.5,2736.6,2795.7,2788,2658.6,2629.5,2805.9,2935.7,3014.6,3125.1,3174.5,3206.7,3234.4,3182.1,3187.5,3234
1728.8,1675,1670.5,1659.9,1909,2040.7,2756.6,2884.9,2929.7,2948.6,2928.5,2921.2,2919.1,2927.1,2952.8,2985.4,3028.9,3049,3084.6,3130.6
1764.8,1399.4,1470,2243.3,2626.8,2938.8,2969.4,3018.9,2926.8,2987.7,3110,3044.4,3111.4,3194.9,3271.1,3344,3392,3312.7,3346.7,3399
2317.5,2340.4,2347.3,2365.5,2345.6,2256.4,2237.1,2487.3,2758,2809.4,2814.4,2816.1,2813.8,2813.6,2816,2820.4,2828.4,2829.6,2830.1,2850.4
1609.7,1708.5,1765.7,2803.1,3093.6,3186.4,3202.4,3208.8,3224.7,3247,3297.5,3318.5,3333.4,3347.9,3361.1,3372.2,3381.6,3376.9,3379.5,3389.2
1651.8,1678.5,1723.1,1610.9,1620.8,2162.5,2818.1,2878.2,2886.7,2919.8,2916,2912.1,2916.5,2923.9,2936.4,2952.8,2958.3,2949.8,2984.9,3049.7
1935.6,1760.7,1765.8,1884.9,2558.9,2935.3,3106.1,3193.4,3127.7,2942.3,3023.9,3113.5,3173,3295.9,3370.7,3381.4,3389.7,3379.7,3373.6,3394.9
1972.8,1695.6,1629.5,2527.7,2879,2897.3,2903.4,2926.9,2974.8,3010.6,3018.7,3024.1,3039,3054,3072.2,3094.4,3077.1,3004.4,3025.8,3105.7
2786.9,2795.7,2794,2803.3,2822.9,2821.2,2778.8,2794.9,2835.9,2814.1,2876.5,2886.2,2903.1,2921.4,2937.5,2951.2,2938.6,2893,2893.6,2907.1
2060.8,2116.4,2436.7,2542.2,2623.9,2826.8,2909.7,2922.2,2948.6,2949.2,2988.8,3017.8,3024.6,3025.7,3017,2990,2959.7,2943,2956,3022.4
2768.7,2806.5,2811.6,2809.9,2810.2,2814.9,2823.5,2842.5,2869.8,2879.7,2877.2,2878.6,2884.3,2893.2,2905,2903.5,2902.1,2847.8,2851,2884.1
2655.4,2656.9,2649.1,2657,2679.9,2713.4,2731.4,2753,2711,2708.4,2764.9,2798.4,2819,2834.4,2848,2833.6,2823.9,2844.8,2877.1,2916
2772,2822.8,2838.4,2922.1,2938.3,2941.5,2964.3,2977.4,2981.9,3008.3,3022.1,3031.1,3041.7,3037.1,3009,2987.2,2961.6,2924.3,2912.7,2929.3
2398.2,2414.8,2386.7,1949.6,1877.2,2270.8,2512.2,2518.3,2515.6,2498.2,2478.2,2483.3,2496.5,2522.3,2554.8,2599.5,2654.2,2713.5,2800.1,2878.9
2531,2554.9,2572.9,2522.5,2506.6,2531.3,2550.5,2584.2,2589.4,2596.5,2608.5,2618.4,2626.8,2634.2,2641.1,2650.4,2654.9,2651.3,2647.2,2652.4
2352.6,2360.2,2367.2,2380.3,2342.6,2274.2,2383.8,2393.3,2397.7,2402,2405.2,2404.5,2389,2385,2384.7,2388.2,2397.5,2404.7,2422.4,2450.2
2333.6,2355,2363.6,2375.7,2384.2,2392.1,2400.6,2402.3,2414.4,2407.9,2415,2416.3,2417.9,2417.6,2410.2,2398.6,2395.5,2384,2393.6,2410.2
2504.1,2513.2,2521.9,2530.3,2535.7,2460.8,2484.3,2540.5,2543.7,2572.3,2575.4,2561.7,2541.9,2520.9,2524.6,2525.3,2528.2,2619,2686.7,2775.7
2429.3,2428.4,2443.5,2451.3,2461.1,2473.3,2473.6,2466.2,2461.1,2469.8,2486.6,2502.5,2519.2,2532.7,2550.5,2564.8,2552.9,2565.6,2601.2,2654.4
2701.1,2708.7,2717,2727.2,2739.3,2749.8,2622.6,2642.8,2758.7,2762.5,2772.6,2782.4,2789.4,2794.1,2799.4,2800.9,2799.1,2805.3,2827.1,2861.8
2638.4,2650.5,2611.8,2679.3,2753.5,2764.5,2777.8,2798.6,2811.2,2812.8,2768.5,2759.1,2797.4,2855.1,2905.3,2943.3,2961.9,2928,2952.6,2999.4
2621.9,2264.1,2125.5,2376.9,2702.9,2778.9,2845.1,2853.6,2857,2851.6,2842.6,2844.7,2861.9,2889.7,2924.5,2961.3,2985.2,3041.5,3186.1,3370.8
2471.7,2433.7,2449.5,2283.8,2353,2526.2,2630.3,2741.6,2743.7,2739.3,2725.4,2718,2723.5,2735,2752.1,2771.3,2775.9,2788.2,2824.5,2883.9
2659.1,2695.7,2588.2,2480.7,2523.7,2588.2,2681,2769.7,2774.2,2768.7,2764.4,2762.6,2762.5,2770.4,2786.2,2806.2,2836.6,2860.8,2889.4,2926.1
2722.1,2768.4,2764.1,2762.5,2765.7,2773.9,2784.4,2795.8,2787.3,2756.7,2743.7,2752.6,2773.1,2798.6,2828.4,2861.5,2895.6,2913.3,2918.1,2946.3
2078.6,2098.2,2250.9,2458.6,2675.9,2713.5,2715.8,2719.5,2711.8,2708.9,2705.5,2715.1,2733.9,2759.8,2801.4,2854.7,2885.6,2936.5,3031.9,3237.4
2502.8,2515.9,2568.6,2592.4,2631.7,2606.9,2657,2637.3,2751.1,2785.9,2794.5,2801.1,2801.4,2790,2781.5,2786.3,2790.6,2799.7,2816,2853.3
2319.2,2331.1,2339.9,2319.8,2298.3,2257.8,2242.5,2258.8,2312.3,2664.4,2824.5,2958.7,2988.1,3008.1,3004.7,2990,2951,2823.3,2824.9,2904.9
2395.7,2414.3,2415.7,2397.8,2354.6,2342.8,2380.7,2464.2,2885.6,3065.9,3053.2,3054.9,3066,3086.9,3108.1,3108.4,3086.3,2999.7,2994.1,3008.4
1935.8,1975.3,1993.4,1982.6,1947.2,1944.2,1930.7,1917.8,1998.7,2249.1,2640.1,2921.5,3111.7,3121.4,3126.6,3133.8,3138.2,3122.3,3081.5,3096.8
2077.2,2170.2,2219.8,2225.7,2174.5,2051.2,2066.3,2089.3,2083.2,2229.3,2678.3,2923.2,3050.9,3052.6,3058.7,3062,3063,3053.2,3043.2,3032.3
2239.7,2238.3,2240.6,2224.6,2177,2136.9,2143.3,2327.1,2601.2,2722.6,2935,2941.6,2944.4,2940.5,2936.5,2935.1,2938.9,2932.2,2935.3,2948.6
2342.9,2347.8,2349.3,2323.7,2302,2294.7,2297.2,2297.5,2345.4,2737.1,2927.1,2966.9,3004.6,3027.7,3036.2,3035.2,3031.1,3006,2990.5,2986
2265.8,2294,2324,2354.5,2366.5,2350.8,2222.3,2233.5,2270.3,2571.7,2824.8,2976,2998.7,3021,3037.6,3045.8,3036.9,2996.1,2979.2,2987.6
2366.9,2379.7,2396.3,2440.4,2514.1,2474.8,2436.6,2453.5,2543.8,2788.5,2909.4,3007.6,3055,3086.1,3111.5,3105.9,3096.7,3066.6,3024.3,3050.1
2108.7,2169.2,2219.9,2246,2245,2190.3,2113.1,2116.4,2175.7,2302.3,2381.5,2745.4,2888.9,2893.1,2915.4,2930.3,2931.4,2860.7,2813.7,2812.8
2374.6,2427.3,2451.5,2511.4,2652.7,2721.8,2718.4,2681.5,2641.3,2520.9,2528,2867.5,3017.8,3057.7,3072.5,3084,3085.3,3024.4,2943.3,2922.2
2265.6,2301.6,2323.9,2315.2,2302.3,2294.4,2304.4,2264.2,2270.9,2351.4,2483.9,2696.2,2880,2970.9,2980.3,3005.2,3005.5,2987.4,2965.6,2959.3
2256.1,2357.8,2400.8,2429.5,2424.5,2430.6,2403.3,2399,2500,2650.7,2776.3,2868,2983.8,3046.8,3066.6,3079,3090.4,3035.1,3009.9,3018
2036.3,2048.3,2053.4,1995.8,2003.3,2011.1,2016.6,2211.6,2712.3,2730.6,2759.5,2734.5,2738.8,2794.5,2908.6,2952.3,2988.7,3011.7,3028.1,3037.7
2297.3,2319.8,2386,2422.3,2397.1,2383.8,2362.8,2354.5,2473.1,2970.7,3114.5,3127.5,3136.2,3143.4,3147.7,3139.3,3132.4,3118.4,3118.8,3141.2
2241.7,2371.3,2351.5,2360.1,2373.7,2401.7,2414.7,2425.2,2427.9,2295.3,2284.5,2284.6,2318.6,2572.1,2749.4,2881.5,2977,2990.6,2989.1,2983.7
2297.4,2314,2317,2332.8,2353.2,2363.2,2367.6,2374.7,2384.8,2383,2381.2,2466.4,2666.4,2831.7,2837.9,2840.5,2845.5,2844,2836.4,2819.9
2173.7,2262.3,2333.6,2356.3,2322.1,2181.7,2196,2260.7,2401.1,2739.1,2797.8,2804,2804.7,2806.2,2806.7,2802.1,2804.2,2794.2,2797.1,2815.2
2304.3,2331.4,2355.8,2383.3,2405.5,2359.2,2354.1,2345.8,2457.4,2571.8,2642.9,2826.9,2991.1,3027.1,3049.1,3060.6,3071.9,3026.3,3004.5,3021.2
2074,2069.2,2109.2,2199,2136.4,2155.8,2120.4,2133.7,2169.5,2578.6,2908.7,2914.6,2926.3,2933,2930.8,2917.9,2908.8,2895,2894.5,2902.4
2112.4,2101.3,2098.2,2098.1,2118.1,2147.1,2212,2221.5,2229.4,2672,2730.7,2758.3,2791.1,2800.7,2802.9,2796,2788.4,2762,2750.3,2761.8
2063.4,2068.1,2063.5,2065.6,2070.7,2030.1,2025.9,2178.5,2531.4,2874.9,2901,2978,3018.5,3084.2,3085.2,3076.5,3063,3048.5,3028.2,3014.4
1764.2,1776.8,1783.3,1779.5,1771.5,1766.6,1753.5,1754,2018.2,2419.2,2546.2,2621.6,2785.4,2902.7,2922.4,2922.3,2921.9,2923.2,2923.8,2914.8
2059.2,2081.3,2105.8,2128.5,2056.3,2011.2,1983.8,1984.3,1970.2,2049.4,2438.7,2823.9,2827.9,2836,2840.3,2833.9,2815.9,2778.1,2750.4,2748.6
1870.9,1894.6,2000.2,2018.7,1953,1846.3,1860.3,2135.2,2622,2948.4,2956.9,2981.1,3005.1,3007.6,2982.8,2955.9,2927.5,2905,2776.2,2881.4
2044.3,2040.4,2028.6,2039.4,2051,2059.2,2043.8,2016.6,2063.1,2351.6,2717.8,2817.7,2821.4,2825.9,2820.1,2800.2,2759.1,2714.5,2688.2,2696.7
1881.4,1899.4,1919,1940,2005,2151.1,2138.6,2107.3,2281.5,2409.7,2649.4,2772,2772.1,2763.2,2755.2,2742.7,2721,2687.1,2673.5,2683
2002,2015.6,2017.9,2020.6,2021,2037.6,2066.1,2064.8,2076.2,2091.3,2262.2,2506.4,2602.8,2642.3,2639,2630,2606.2,2561.5,2548,2577.3
1787.8,1795.5,1812.9,1827.3,1830.9,1843.7,1884.3,1978.7,2061.2,2147.1,2282.9,2548.2,2674.8,2616.7,2702.6,2842.8,2905.9,2931.3,2945.6,2969.4
1878.6,1891.1,1901.9,1904.1,1901,1888.9,1898.4,1959.8,2019,2106.8,2295.6,2476.8,2660,2725.2,2761.8,2803,2792.8,2761,2740.7,2737.6
1813.9,1768.5,1734.6,1761,1876.1,1958.6,2015,2042.9,2069.4,2109.8,2127.5,2171.3,2342,2669.2,2897,2954.5,2975.1,2975.4,2963.6,2946.7
1927.4,1940,1933.7,1925.3,1921.6,1933.7,1981.5,2028.8,2108.2,2253.6,2301.5,2308,2421.1,2565.4,2733,2853.8,2903.6,2910.6,2915.6,2912.2
1610.3,1601.6,1605.5,1616.1,1636.2,1654,1835.2,2046.4,2108.2,2084.6,2039.6,2012.3,2249.7,2597.8,2751.5,2867.9,2969.3,2971.5,2962.4,2939.6
1973.4,1988.9,2012.1,2048.1,2055.2,2040.2,2043.4,2130.5,2228.2,2295.9,2327.9,2378.6,2527.9,2716.1,2884.9,2984.2,2993,2999.1,2994.6,2982.8
1672.6,1667.3,1664.7,1661,1660.7,1661.8,1671.8,1893.4,2589.3,2748.6,2782.3,2782.2,2581.7,2663.2,2678.1,2893.7,3056.1,3134.2,3175.6,3208
2000.9,2003.3,2000.6,1995.2,1994.2,2010.6,2028.1,2073.6,2094.6,2182.8,2283,2376.6,2781.3,2800,2813.7,2822.8,2799.9,2751.4,2731.4,2725.8
1757.8,1755.9,1753.5,1736.9,1733.5,1747.5,1828.6,1986.1,2221.3,2452.2,2480.4,2592,2629.5,2728.1,2732.9,2725.7,2708.8,2672,2649.7,2649.9
1934.4,1946.7,1979.4,1999.6,1986.5,1965.1,1947.3,1970,2015.4,2157.2,2592.7,2702.9,2820.5,2827.4,2830.7,2828,2810.1,2795.2,2788.2,2793.3
1758.9,1776,1788.9,1796.3,1790.5,1776.3,1718.6,1696.9,1771.7,2035.5,2646.5,2928.8,2962.4,2978.3,3029,3034.4,3020.6,3009.5,3009.4,3026.2
1929.9,1944.7,1955.5,1944.1,1950.7,1978.5,2016.2,2056.7,2132.8,2124.6,2095.4,2149.7,2209.7,2575.7,2757.8,2871.3,2877.5,2884.8,2888.9,2887.1
1788.8,1789.9,1787.6,1793.6,1828.7,1874.6,1849.9,1818.5,1900.1,2572.6,2843.4,2930.4,2969.1,2981.6,2994.2,2994.3,2982.3,2961.5,2954.4,2963.8
