inputfile,outputfile,vowel,interval,duration,start,end,previous_sound,next_sound,omit,stress,word,word_interval,word_start,word_end,previous_word,next_word
S01_selected_tokens,S01_selected_tokens_0015,EH,30,0.17999999999999972,18.3924,18.5724,-,-,0,1,generates,29,18.2924,19.7424,-,-
S01_selected_tokens,S01_selected_tokens_0016,EH,32,0.129999999999999,19.9283,20.0583,-,-,0,1,generates,31,19.7883,21.1883,-,-
S01_selected_tokens,S01_selected_tokens_0017,EH,34,0.120000000000001,21.4163,21.5363,-,-,0,1,sentiments,33,21.2663,22.6063,-,-
S01_selected_tokens,S01_selected_tokens_0018,EH,36,0.0799999999999983,22.8717,22.9517,-,-,0,1,sentiments,35,22.6517,24.0017,-,-
S01_selected_tokens,S01_selected_tokens_0019,EH,38,0.14000000000000057,24.1417,24.2817,-,-,0,1,ventilates,37,24.0517,25.2817,-,-
S01_selected_tokens,S01_selected_tokens_0020,EH,40,0.10999999999999943,25.3805,25.4905,-,-,0,1,ventilates,39,25.3305,26.4105,-,-
S01_selected_tokens,S01_selected_tokens_0021,IY,42,0.22000000000000242,26.6699,26.8899,-,-,0,1,fieldwork,41,26.4599,27.5399,-,-
S01_selected_tokens,S01_selected_tokens_0022,IY,44,0.10999999999999943,28.0636,28.1736,-,-,0,1,fieldwork,43,27.8136,28.9236,-,-
S01_selected_tokens,S01_selected_tokens_0023,IY,46,0.23000000000000043,29.5584,29.7884,-,-,0,1,ceiling,45,29.3084,30.6084,-,-
S01_selected_tokens,S01_selected_tokens_0024,IY,48,0.10000000000000142,30.8703,30.9703,-,-,0,1,ceiling,47,30.6603,31.8903,-,-
S01_selected_tokens,S01_selected_tokens_0025,IY,50,0.259999999999998,32.081,32.341,-,-,0,1,healers,49,31.911,33.221,-,-
S01_selected_tokens,S01_selected_tokens_0026,IY,52,0.11999999999999744,33.3248,33.4448,-,-,0,1,healers,51,33.2448,34.5848,-,-
S01_selected_tokens,S01_selected_tokens_0027,IY,54,0.22999999999999687,34.7248,34.9548,-,-,0,1,mealtime,53,34.6048,36.0948,-,-
S01_selected_tokens,S01_selected_tokens_0028,IY,56,0.09000000000000341,36.2857,36.3757,-,-,0,1,mealtime,55,36.1157,37.5557,-,-
S01_selected_tokens,S01_selected_tokens_0029,IY,58,0.25,37.7603,38.0103,-,-,0,1,peeling,57,37.5803,38.8503,-,-
S01_selected_tokens,S01_selected_tokens_0030,IY,60,0.14999999999999858,38.96,39.11,-,-,0,1,peeling,59,38.87,40.04,-,-
S01_selected_tokens,S01_selected_tokens_0031,IY,62,0.21999999999999886,40.2288,40.4488,-,-,0,1,wheelchair,61,40.1188,41.6188,-,-
S01_selected_tokens,S01_selected_tokens_0032,IY,64,0.11999999999999744,41.792,41.912,-,-,0,1,wheelchair,63,41.692,43.092,-,-
S01_selected_tokens,S01_selected_tokens_0033,IY,66,0.19999999999999574,43.2586,43.4586,-,-,0,1,wielding,65,43.1386,44.3586,-,-
S01_selected_tokens,S01_selected_tokens_0034,IY,68,0.1599999999999966,44.5364,44.6964,-,-,0,1,wielding,67,44.4264,45.5764,-,-
S01_selected_tokens,S01_selected_tokens_0035,IY,70,0.1700000000000017,45.9872,46.1572,-,-,0,1,steelworks,69,45.6972,47.1672,-,-
S01_selected_tokens,S01_selected_tokens_0036,IY,72,0.09999999999999432,47.5307,47.6307,-,-,0,1,steelworks,71,47.2207,48.7007,-,-
S01_selected_tokens,S01_selected_tokens_0037,IY,74,0.21000000000000085,48.792,49.002,-,-,0,1,dealership,73,48.752,49.812,-,-
S01_selected_tokens,S01_selected_tokens_0038,IY,76,0.1599999999999966,50.1965,50.3565,-,-,0,1,dealership,75,50.1565,51.3265,-,-
S01_selected_tokens,S01_selected_tokens_0039,IY,78,0.1699999999999946,51.4635,51.6335,-,-,0,1,wheelbarrow,77,51.3735,52.5635,-,-
S01_selected_tokens,S01_selected_tokens_0040,IY,80,0.12000000000000455,52.8619,52.9819,-,-,0,1,wheelbarrow,79,52.7419,54.0119,-,-
S01_selected_tokens,S01_selected_tokens_0041,OW,122,0.27000000000001023,78.1792,78.4492,-,-,0,1,coding,121,78.0292,79.1392,-,-
S01_selected_tokens,S01_selected_tokens_0042,OW,124,0.28000000000000114,79.3372,79.6172,-,-,0,1,coding,123,79.1572,80.2072,-,-
S01_selected_tokens,S01_selected_tokens_0043,OW,126,0.39000000000000057,80.2897,80.6797,-,-,0,1,goaded,125,80.2297,81.1897,-,-
S01_selected_tokens,S01_selected_tokens_0044,OW,128,0.4000000000000057,81.2868,81.6868,-,-,0,1,goaded,127,81.2368,82.2468,-,-
S01_selected_tokens,S01_selected_tokens_0045,OW,130,0.3999999999999915,82.4008,82.8008,-,-,0,1,hoses,129,82.3008,83.5308,-,-
S01_selected_tokens,S01_selected_tokens_0046,OW,132,0.46000000000000796,83.6788,84.1388,-,-,0,1,hoses,131,83.5488,84.9588,-,-
S01_selected_tokens,S01_selected_tokens_0047,OW,134,0.39000000000000057,85.1307,85.5207,-,-,0,1,modem,133,84.9807,86.2307,-,-
S01_selected_tokens,S01_selected_tokens_0048,OW,136,0.4099999999999966,86.3328,86.7428,-,-,0,1,modem,135,86.2528,87.4128,-,-
S01_selected_tokens,S01_selected_tokens_0049,OW,138,0.37000000000000455,87.5872,87.9572,-,-,0,1,posers,137,87.4372,88.6772,-,-
S01_selected_tokens,S01_selected_tokens_0050,OW,140,0.3500000000000085,88.8111,89.1611,-,-,0,1,posers,139,88.7011,89.8711,-,-
S01_selected_tokens,S01_selected_tokens_0051,OW,142,0.269999999999996,90.1031,90.3731,-,-,0,1,robot,141,89.8931,90.8431,-,-
S01_selected_tokens,S01_selected_tokens_0052,OW,144,0.3400000000000034,91.1005,91.4405,-,-,0,1,robot,143,90.8905,91.9305,-,-
S01_selected_tokens,S01_selected_tokens_0053,OW,146,0.36999999999999034,92.1774,92.5474,-,-,0,1,sojourn,145,91.9474,93.1974,-,-
S01_selected_tokens,S01_selected_tokens_0054,OW,148,0.38000000000000966,93.3595,93.7395,-,-,0,1,sojourn,147,93.2195,94.4095,-,-
S01_selected_tokens,S01_selected_tokens_0055,OW,150,0.4200000000000017,94.6343,95.0543,-,-,0,1,soda,149,94.4343,95.7143,-,-
S01_selected_tokens,S01_selected_tokens_0056,OW,152,0.35999999999999943,95.8901,96.2501,-,-,0,1,soda,151,95.7301,97.0201,-,-
S01_selected_tokens,S01_selected_tokens_0057,OW,154,0.3299999999999983,97.1721,97.5021,-,-,0,1,podium,153,97.0421,98.4121,-,-
S01_selected_tokens,S01_selected_tokens_0058,OW,156,0.3199999999999932,98.5741,98.8941,-,-,0,1,podium,155,98.4341,99.6041,-,-
S01_selected_tokens,S01_selected_tokens_0059,OW,158,0.3200000000000074,99.8355,100.1555,-,-,0,1,soberness,157,99.6555,101.0755,-,-
S01_selected_tokens,S01_selected_tokens_0060,OW,160,0.37000000000000455,101.2894,101.6594,-,-,0,1,soberness,159,101.1294,102.4594,-,-
S01_selected_tokens,S01_selected_tokens_0061,UW,162,0.20999999999999375,102.6834,102.8934,-,-,0,1,kudo,161,102.5134,103.4634,-,-
S01_selected_tokens,S01_selected_tokens_0062,UW,164,0.23000000000000398,103.6734,103.9034,-,-,0,1,kudo,163,103.5134,104.5334,-,-
S01_selected_tokens,S01_selected_tokens_0063,UW,166,0.3100000000000023,104.7254,105.0354,-,-,0,1,moody,165,104.5854,105.6554,-,-
S01_selected_tokens,S01_selected_tokens_0064,UW,168,0.29999999999999716,105.8047,106.1047,-,-,0,1,moody,167,105.7047,106.7547,-,-
S01_selected_tokens,S01_selected_tokens_0065,UW,170,0.3199999999999932,106.902,107.222,-,-,0,1,noodle,169,106.802,107.912,-,-
S01_selected_tokens,S01_selected_tokens_0066,UW,172,0.3199999999999932,108.1203,108.4403,-,-,0,1,noodle,171,107.9303,109.0803,-,-
S01_selected_tokens,S01_selected_tokens_0067,UW,174,0.1700000000000017,109.2392,109.4092,-,-,0,1,rudeness,173,109.0992,110.0692,-,-
S01_selected_tokens,S01_selected_tokens_0068,UW,176,0.21000000000000796,110.3333,110.5433,-,-,0,1,rudeness,175,110.1233,111.2333,-,-
S01_selected_tokens,S01_selected_tokens_0069,UW,178,0.20000000000000284,111.484,111.684,-,-,0,1,brooding,177,111.284,112.294,-,-
S01_selected_tokens,S01_selected_tokens_0070,UW,180,0.269999999999996,112.4954,112.7654,-,-,0,1,brooding,179,112.3154,113.3754,-,-
S01_selected_tokens,S01_selected_tokens_0071,UW,182,0.28000000000000114,113.6048,113.8848,-,-,0,1,prudish,181,113.3948,114.4848,-,-
S01_selected_tokens,S01_selected_tokens_0072,UW,184,0.25,114.7468,114.9968,-,-,0,1,prudish,183,114.5068,115.7068,-,-
S01_selected_tokens,S01_selected_tokens_0073,UW,186,0.3199999999999932,115.9407,116.2607,-,-,0,1,students,185,115.7307,116.8807,-,-
S01_selected_tokens,S01_selected_tokens_0074,UW,188,0.3400000000000034,117.2196,117.5596,-,-,0,1,students,187,116.9296,118.2196,-,-
S01_selected_tokens,S01_selected_tokens_0075,UW,190,0.3199999999999932,118.5267,118.8467,-,-,0,1,scooted,189,118.2667,119.4367,-,-
S01_selected_tokens,S01_selected_tokens_0076,UW,192,0.3200000000000074,119.8196,120.1396,-,-,0,1,scooted,191,119.5296,120.6896,-,-
S01_selected_tokens,S01_selected_tokens_0077,UW,194,0.29000000000000625,120.9306,121.2206,-,-,0,1,soothingly,193,120.7706,121.9506,-,-
S01_selected_tokens,S01_selected_tokens_0078,UW,196,0.29999999999999716,122.2215,122.5215,-,-,0,1,soothingly,195,122.0215,123.2315,-,-
S01_selected_tokens,S01_selected_tokens_0079,UW,198,0.25,123.5303,123.7803,-,-,0,1,studious,197,123.2803,124.6203,-,-
S01_selected_tokens,S01_selected_tokens_0080,UW,200,0.269999999999996,124.9932,125.2632,-,-,0,1,studious,199,124.6732,126.0432,-,-
S01_selected_tokens,S01_selected_tokens_0081,AE,202,0.28000000000000114,126.1819,126.4619,-,-,0,1,candied,201,126.0619,127.1219,-,-
S01_selected_tokens,S01_selected_tokens_0082,AE,204,0.28999999999999204,127.292,127.582,-,-,0,1,candied,203,127.142,128.302,-,-
S01_selected_tokens,S01_selected_tokens_0083,AE,206,0.3199999999999932,128.5155,128.8355,-,-,0,1,channeled,205,128.3655,129.5655,-,-
S01_selected_tokens,S01_selected_tokens_0084,AE,208,0.30000000000001137,129.7936,130.0936,-,-,0,1,channeled,207,129.6136,130.8136,-,-
S01_selected_tokens,S01_selected_tokens_0085,AE,210,0.25,130.9121,131.1621,-,-,0,1,dancer,209,130.8621,131.9721,-,-
S01_selected_tokens,S01_selected_tokens_0086,AE,212,0.2599999999999909,132.0918,132.3518,-,-,0,1,dancer,211,132.0218,133.1418,-,-
S01_selected_tokens,S01_selected_tokens_0087,AE,214,0.22999999999998977,133.2444,133.4744,-,-,0,1,fancy,213,133.2044,134.1544,-,-
S01_selected_tokens,S01_selected_tokens_0088,AE,216,0.2699999999999818,134.2938,134.5638,-,-,0,1,fancy,215,134.2038,135.2638,-,-
S01_selected_tokens,S01_selected_tokens_0089,AE,218,0.1799999999999784,135.5184,135.6984,-,-,0,1,tantrums,217,135.3484,136.6184,-,-
S01_selected_tokens,S01_selected_tokens_0090,AE,220,0.21999999999999886,136.7863,137.0063,-,-,0,1,tantrums,219,136.6363,137.9963,-,-
S01_selected_tokens,S01_selected_tokens_0091,AE,222,0.29000000000002046,138.1203,138.4103,-,-,0,1,vanish,221,138.0203,139.1803,-,-
S01_selected_tokens,S01_selected_tokens_0092,AE,224,0.35000000000002274,139.2667,139.6167,-,-,0,1,vanish,223,139.1967,140.3167,-,-
S01_selected_tokens,S01_selected_tokens_0093,AE,226,0.23999999999998067,140.4608,140.7008,-,-,0,1,manager,225,140.3408,141.5208,-,-
S01_selected_tokens,S01_selected_tokens_0094,AE,228,0.2599999999999909,141.6528,141.9128,-,-,0,1,manager,227,141.5728,142.7728,-,-
S01_selected_tokens,S01_selected_tokens_0095,AE,230,0.25,142.9696,143.2196,-,-,0,1,randomness,229,142.8296,144.1096,-,-
S01_selected_tokens,S01_selected_tokens_0096,AE,232,0.2699999999999818,144.2555,144.5255,-,-,0,1,randomness,231,144.1255,145.4255,-,-
S01_selected_tokens,S01_selected_tokens_0097,AE,234,0.21000000000000796,145.4956,145.7056,-,-,0,1,banditry,233,145.4456,146.4956,-,-
S01_selected_tokens,S01_selected_tokens_0098,AE,236,0.27000000000001023,146.5803,146.8503,-,-,0,1,banditry,235,146.5503,147.6303,-,-
S01_selected_tokens,S01_selected_tokens_0099,AE,238,0.28999999999999204,147.839,148.129,-,-,0,1,sanity,237,147.679,148.849,-,-
S01_selected_tokens,S01_selected_tokens_0100,AE,240,0.29000000000002046,149.0835,149.3735,-,-,0,1,sanity,239,148.9335,150.0735,-,-
S01_selected_tokens,S01_selected_tokens_0101,AE,242,0.28000000000000114,150.1595,150.4395,-,-,0,1,battles,241,150.1195,151.3295,-,-
S01_selected_tokens,S01_selected_tokens_0102,AE,244,0.3300000000000125,151.3945,151.7245,-,-,0,1,battles,243,151.3445,152.5445,-,-
S01_selected_tokens,S01_selected_tokens_0103,AE,246,0.35000000000002274,152.7582,153.1082,-,-,0,1,madden,245,152.5982,153.7482,-,-
S01_selected_tokens,S01_selected_tokens_0104,AE,248,0.37999999999999545,153.909,154.289,-,-,0,1,madden,247,153.799,154.879,-,-
S01_selected_tokens,S01_selected_tokens_0105,AE,250,0.3100000000000023,155.1325,155.4425,-,-,0,1,padding,249,154.9325,156.0725,-,-
S01_selected_tokens,S01_selected_tokens_0106,AE,252,0.29999999999998295,156.3203,156.6203,-,-,0,1,padding,251,156.1403,157.3003,-,-
S01_selected_tokens,S01_selected_tokens_0107,AE,254,0.30999999999997385,157.5954,157.9054,-,-,0,1,saddest,253,157.3954,158.6954,-,-
S01_selected_tokens,S01_selected_tokens_0108,AE,256,0.3100000000000023,158.9423,159.2523,-,-,0,1,saddest,255,158.7723,160.0323,-,-
S01_selected_tokens,S01_selected_tokens_0109,AE,258,0.3400000000000034,160.2935,160.6335,-,-,0,1,shattered,257,160.1135,161.2635,-,-
S01_selected_tokens,S01_selected_tokens_0110,AE,260,0.3400000000000034,161.5249,161.8649,-,-,0,1,shattered,259,161.3449,162.4849,-,-
S01_selected_tokens,S01_selected_tokens_0111,AE,262,0.37000000000000455,162.7051,163.0751,-,-,0,1,tatters,261,162.5551,163.8251,-,-
S01_selected_tokens,S01_selected_tokens_0112,AE,264,0.37000000000000455,164.0138,164.3838,-,-,0,1,tatters,263,163.8438,165.1638,-,-
S01_selected_tokens,S01_selected_tokens_0113,AE,266,0.30000000000001137,165.2278,165.5278,-,-,0,1,battery,265,165.1878,166.2678,-,-
S01_selected_tokens,S01_selected_tokens_0114,AE,268,0.29000000000002046,166.3559,166.6459,-,-,0,1,battery,267,166.3159,167.3559,-,-
S01_selected_tokens,S01_selected_tokens_0115,AE,270,0.2699999999999818,167.454,167.724,-,-,0,1,gatherings,269,167.404,168.604,-,-
S01_selected_tokens,S01_selected_tokens_0116,AE,272,0.30000000000001137,168.6779,168.9779,-,-,0,1,gatherings,271,168.6279,169.8579,-,-
S01_selected_tokens,S01_selected_tokens_0117,AE,274,0.21999999999999886,169.9757,170.1957,-,-,0,1,tattletales,273,169.8757,171.1957,-,-
S01_selected_tokens,S01_selected_tokens_0118,AE,276,0.19999999999998863,171.3596,171.5596,-,-,0,1,tattletales,275,171.2196,172.5596,-,-
S01_selected_tokens,S01_selected_tokens_0119,AE,278,0.21000000000000796,172.7001,172.9101,-,-,0,1,chattering,277,172.5801,173.7401,-,-
S01_selected_tokens,S01_selected_tokens_0120,AE,280,0.21999999999999886,173.8861,174.1061,-,-,0,1,chattering,279,173.7561,174.8361,-,-
