time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,348.2,324.6,1824.2,153.8,2994.9,285.8,140.3,1663.9,2828.5,199.9,74.5,13.1
0.027000,338.1,376.1,1829.4,144.7,2989.0,271.9,173.7,1691.7,2858.6,200.1,74.5,14.1
0.029000,329.3,413.9,1834.1,139.8,2987.7,261.6,225.7,1735.8,2906.6,200.3,74.5,15.5
0.031000,322.9,441.6,1840.6,139.7,2997.3,262.3,290.8,1793.3,2969.5,200.6,74.6,17.1
0.033000,320.4,457.7,1848.1,142.0,3020.8,275.2,362.9,1860.2,3043.5,200.8,74.6,18.7
0.035000,320.7,465.9,1854.4,144.0,3054.0,290.6,435.2,1932.2,3124.2,201.1,74.6,20.1
0.037000,319.5,481.3,1859.0,146.2,3087.4,297.6,501.5,2004.8,3207.1,201.3,74.7,21.4
0.039000,311.3,521.3,1863.5,151.7,3111.1,298.1,556.6,2074,3287.8,201.6,74.7,22.7
0.041000,291.9,590.7,1868.8,160.2,3122.9,301.0,597.7,2136.1,3362.5,201.9,74.8,23.8
0.043000,254.0,689.2,1875.2,169.4,3129.6,308.8,623.7,2188.4,3428,202.2,74.8,24.7
0.045000,195.0,793.5,1880.4,177.0,3133.9,316.1,636.5,2229.4,3482.4,202.5,74.9,25.2
0.047000,110.1,881.5,1883.5,183.2,3136.0,320.3,639.7,2258.6,3524.5,202.8,74.9,25.2
0.049000,1883.2,187.5,3135.5,324.5,4386.7,147.8,638.9,2276.7,3554.6,203.1,74.9,24.7
0.051000,1879.4,187.3,3135.9,335.3,4380.6,161.5,640.8,2285.3,3573.6,203.4,74.8,24
0.053000,1874.3,183.1,3145.8,361.4,4372.6,171.3,652.2,2286.7,3583.5,203.7,74.8,23.4
0.055000,109.4,905.7,1870.5,178.2,3172.4,409.1,679.1,2283.8,3586.7,204,74.7,23
0.057000,169.8,866.7,1869.5,176.8,3208.7,465.0,726.1,2279.5,3586.2,204.4,74.7,22.9
0.059000,203.9,839.0,1870.7,184.5,3239.1,510.2,795.5,2276.6,3584.7,204.7,74.6,23.1
0.061000,199.3,859.7,1871.8,206.6,3249.4,532.2,886.8,2277.3,3584.8,205,74.6,23.3
0.063000,134.6,943.5,1870.2,241.2,3241.0,532.0,996.9,2283.4,3588.8,205.3,74.5,23.4
0.065000,1865.9,291.3,3229.9,524.2,4372.2,208.8,1119.7,2295.7,3598,205.6,74.4,23.4
0.067000,1861.4,366.0,3230.9,529.9,4394.2,186.8,1247.5,2314.2,3613.4,205.9,74.4,23.2
0.069000,866.0,4028.1,1855.0,489.7,3246.1,562.2,1370.7,2338.3,3635,206.2,74.3,22.8
0.071000,1589.1,3108.1,1829.4,680.7,3262.7,618.5,1479.8,2366.4,3662.2,206.5,74.3,22.3
0.073000,1761.9,850.6,1928.7,2741.4,3259.1,667.4,1565.4,2396.8,3693.8,206.8,74.2,21.9
0.075000,1714.1,894.9,2038.3,2968.4,3229.4,665.9,1620.3,2427.4,3728.3,207.1,74.2,21.5
0.077000,1668.8,4088.7,1726.6,862.5,3190.8,600.8,1639.3,2456,3763.8,207.4,74.2,21.3
0.079000,1739.3,783.4,3167.0,536.4,4434.2,112.0,1620.5,2480.7,3798.5,207.6,74.2,21.2
0.081000,1720.4,733.5,3168.6,531.1,4429.6,114.4,1565.3,2500.2,3830.7,207.8,74.1,21.1
0.083000,1681.1,714.1,3196.6,584.7,4433.0,124.4,1478.1,2513.3,3859.1,208.1,74.1,21.1
0.085000,1640.6,664.5,3226.8,628.1,4438.5,134.9,1366.5,2519.9,3882.5,208.3,74,21.1
0.087000,1611.9,580.4,3228.3,603.1,4439.1,137.6,1240,2520.1,3900.5,208.5,74,21.4
0.089000,182.5,1232.5,1591.1,499.0,3212.0,536.7,1109,2514.6,3912.9,208.7,74,21.8
0.091000,291.1,1091.4,1568.5,429.5,3208.0,482.1,984.5,2504.7,3920,208.9,74.1,22.3
0.093000,312.4,1050.3,1541.0,372.1,3235.5,459.2,875.9,2491.6,3922.3,209,74.1,22.6
0.095000,257.5,1137.1,1513.4,328.5,3285.5,446.9,790.9,2476.9,3920.7,209.2,74.2,22.7
0.097000,1488.9,290.2,3325.2,427.9,4460.4,131.0,734.5,2461.8,3916.2,209.3,74.2,22.5
0.099000,1472.5,247.8,3342.4,410.4,4462.1,128.1,708.4,2447.6,3909.7,209.5,74.3,22.1
0.101000,1467.3,204.9,3343.6,391.6,4455.8,125.6,711.1,2435,3902.1,209.6,74.4,21.6
0.103000,1468.5,163.9,3335.5,361.1,4444.2,121.9,738.1,2424.5,3894.3,209.7,74.5,21
0.105000,193.1,1186.4,1470.2,131.6,3324.6,323.4,782.4,2416.4,3886.9,209.8,74.6,20.6
0.107000,302.5,1043.9,1469.5,110.3,3318.8,293.7,835.7,2410.5,3880.4,209.9,74.7,20.3
0.109000,317.5,1014.8,1465.7,100.9,3326.7,288.2,889,2406.6,3875.1,210,74.7,20.1
0.111000,262.1,1099.4,1459.8,102.4,3353.9,310.9,934.1,2404.1,3871.2,210,74.7,20
0.113000,1452.1,111.7,3401.3,350.6,4468.3,112.3,964.1,2402.8,3868.8,210.1,74.7,19.8
0.115000,1442.3,128.0,3461.8,385.8,4480.5,116.0,974.6,2402.4,3868,210.2,74.7,19.6
