time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,448.9,116.4,2236.5,154.1,2836.8,123.6,463.2,2241.6,2860.1,276.3,74.2,10.3
0.028000,464.4,106.5,2244.8,119.5,2852.9,135.8,465.1,2242.4,2866,276.3,74.8,11.8
0.030000,474.1,97.2,2247.8,101.4,2876.5,152.3,468.2,2243.7,2875.4,276.3,75.2,13.3
0.032000,480.1,89.3,2247.7,94.8,2905.1,169.7,472.4,2245.4,2887.5,276.3,75.5,14.9
0.034000,483.6,83.6,2246.9,97.2,2926.8,180.8,477.4,2247.7,2901.5,276.3,75.8,16.5
0.036000,486.2,80.2,2247.8,104.6,2936.0,183.6,483,2250.3,2916.5,276.3,76,18.5
0.038000,489.1,78.8,2251.3,113.4,2937.7,182.5,488.8,2253.2,2931.4,276.2,76.1,20.8
0.040000,492.8,78.8,2256.2,120.7,2938.6,184.1,494.5,2256.3,2945.2,276.2,76.2,23.4
0.042000,496.8,79.1,2260.1,125.7,2942.7,191.7,499.6,2259.2,2957.1,276.1,76.3,25.7
0.044000,500.6,79.2,2262.3,129.5,2951.1,203.7,503.8,2261.9,2966.6,276.1,76.3,27.6
0.046000,503.6,78.9,2263.4,131.9,2961.9,208.6,506.6,2264.1,2973.3,276.1,76.4,28.7
0.048000,505.8,78.7,2264.8,130.8,2971.2,196.0,508,2265.5,2977.3,276,76.4,29
0.050000,507.3,78.7,2266.6,126.0,2978.6,172.7,507.9,2266.1,2978.9,275.9,76.4,28.9
0.052000,507.4,79.0,2267.5,120.7,2984.5,155.0,506.4,2265.6,2978.6,275.9,76.4,28.5
0.054000,505.6,79.3,2266.2,117.8,2988.0,150.8,503.9,2264.2,2977.2,275.8,76.4,28.1
0.056000,502.5,79.4,2262.5,117.3,2987.7,160.4,500.6,2261.8,2975.6,275.7,76.4,28
0.058000,499.3,79.8,2257.2,117.7,2981.9,182.9,497.2,2258.5,2974.5,275.7,76.3,27.9
0.060000,495.9,80.8,2252.2,118.4,2973.4,215.9,494.1,2254.5,2974.7,275.6,76.3,27.7
0.062000,492.7,82.3,2248.3,115.9,2969.0,247.0,491.7,2250.1,2976.7,275.5,76.3,27.6
0.064000,490.2,84.7,2244.6,107.2,2973.6,263.1,490.2,2245.3,2980.5,275.4,76.2,27.6
0.066000,488.8,88.3,2240.3,95.0,2985.2,258.8,489.6,2240.3,2986.1,275.3,76.2,27.8
0.068000,488.4,92.7,2235.8,83.8,2996.0,237.6,489.7,2235.3,2993,275.1,76.2,28.3
0.070000,488.8,97.9,2231.0,73.8,3002.6,203.0,490.2,2230.4,3000.5,275,76.1,28.9
0.072000,489.1,103.0,2226.7,65.8,3005.9,168.9,490.7,2225.5,3007.9,274.9,76.1,29.4
0.074000,488.5,107.3,2222.8,59.4,3009.1,146.1,490.5,2220.8,3014.3,274.7,76,29.7
0.076000,487.6,111.4,2218.1,52.7,3013.2,132.3,489.3,2216.1,3019,274.5,76,29.7
0.078000,486.4,115.0,2212.0,46.1,3017.5,128.4,486.6,2211.5,3021.6,274.4,75.9,29.3
0.080000,483.4,117.9,2205.6,41.9,3021.9,136.5,482.6,2207.1,3021.9,274.2,75.8,28.8
0.082000,478.6,121.0,2199.7,40.4,3025.7,158.9,477.2,2202.8,3020,274,75.6,28.1
0.084000,473.5,124.7,2195.7,41.7,3026.9,194.6,471,2198.8,3016.5,273.8,75.4,27.1
0.086000,468.9,129.3,2194.0,45.6,3023.7,239.9,464.4,2195.2,3011.9,273.6,75.2,25.9
0.088000,464.0,135.3,2193.7,52.7,3015.8,295.8,458.3,2192.2,3007.2,273.4,75,24.1
0.090000,457.6,141.8,2193.5,63.7,3005.6,360.5,453.3,2190,3003,273.2,74.7,22.1
0.092000,449.0,147.5,2191.5,79.6,2995.0,436.2,450,2188.5,3000.2,272.9,74.5,20.1
0.094000,435.7,150.6,2184.8,106.5,2978.8,540.0,448.9,2188,2999.2,272.7,74.5,18.8
