time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,354.6,282.9,2087.0,75.4,2976.6,55.0,361.1,2050.8,2996.3,304.3,58.2,-200
0.027000,359.5,132.2,2068.9,83.1,2995.8,45.8,368.1,2058.3,2999.5,304.5,60.8,-167.6
0.029000,366.9,78.8,2057.6,100.3,3013.8,51.9,379.5,2070.3,3004.6,304.6,63.1,-119.9
0.031000,381.5,72.8,2066.3,128.1,3031.7,77.4,394.7,2086.2,3011.2,304.8,65.1,-67
0.033000,403.6,90.5,2094.9,141.3,3045.9,125.6,413,2104.9,3018.7,304.9,66.9,-19.2
0.035000,434.3,117.1,2122.3,125.6,3048.9,206.8,433.7,2125.5,3026.5,305.1,68.4,13.3
0.037000,471.2,133.6,2138.4,103.6,3039.2,327.7,455.9,2146.6,3033.9,305.2,69.5,27
0.039000,503.2,131.8,2148.5,91.7,3028.6,451.4,478.6,2167,3040.4,305.4,70.4,28.7
0.041000,525.5,123.1,2158.8,93.5,3032.4,478.3,501,2185.6,3045.3,305.5,71.1,23.6
0.043000,540.7,114.3,2174.4,111.9,3037.3,411.0,522.4,2201.1,3048.2,305.6,71.6,17.1
0.045000,552.6,105.4,2205.2,157.0,3033.4,334.1,541.9,2212.8,3048.7,305.7,71.9,14.5
0.047000,563.2,94.4,2258.7,236.3,3023.1,285.0,559,2219.7,3046.6,305.8,72.1,16
0.049000,572.1,82.8,2314.3,329.9,3010.3,251.4,573.3,2221.4,3042.1,305.9,72.2,18
0.051000,576.9,78.1,2303.3,378.1,3001.6,204.1,584.7,2217.8,3035.2,306,72.4,20.2
0.053000,578.6,77.8,2226.9,333.7,3004.7,153.0,593,2208.8,3026.3,306.1,72.5,22.3
0.055000,580.5,74.8,2155.7,243.6,3013.8,117.7,598.5,2194.7,3015.9,306.2,72.7,23.8
0.057000,584.5,69.2,2113.1,167.8,3021.5,95.9,601.4,2176.1,3004.5,306.2,72.9,24.7
0.059000,589.1,63.9,2091.6,122.3,3025.7,85.0,602,2153.8,2992.7,306.3,73,25.2
0.061000,593.0,60.4,2080.2,100.1,3026.3,85.2,600.9,2128.5,2981.3,306.3,73.2,25.5
0.063000,595.8,58.4,2071.6,90.5,3022.9,97.9,598.6,2101.3,2970.7,306.4,73.4,25.6
0.065000,597.8,57.3,2062.9,87.7,3012.6,127.0,595.7,2073.2,2961.6,306.4,73.6,25.7
0.067000,598.3,57.0,2053.3,92.1,2989.5,178.6,592.5,2045.2,2954.2,306.4,73.8,25.6
0.069000,597.0,56.5,2042.3,106.2,2950.3,245.8,589.6,2018,2949,306.4,74,25.4
0.071000,594.7,53.4,2028.5,127.8,2910.2,290.8,587.3,1992.6,2946,306.4,74.1,25.1
0.073000,593.1,48.0,2011.6,151.5,2893.3,293.1,585.9,1969.4,2945.3,306.4,74.4,24.8
0.075000,592.3,42.1,1990.2,173.9,2900.0,271.1,585.4,1949,2946.7,306.4,74.6,24.8
0.077000,592.2,37.0,1961.9,186.6,2916.9,239.3,585.9,1931.5,2949.8,306.3,74.8,25.1
0.079000,592.7,33.1,1930.3,181.6,2935.5,205.1,587.4,1916.9,2954.5,306.3,75,25.6
0.081000,593.7,30.3,1902.8,164.9,2951.7,175.9,589.6,1905,2960.3,306.3,75.3,26.2
0.083000,594.8,28.1,1879.6,146.2,2966.3,153.0,592.3,1895.6,2966.7,306.2,75.5,26.8
0.085000,595.8,26.2,1861.9,132.2,2978.8,139.6,595.2,1888,2973.6,306.2,75.7,27.3
0.087000,596.4,24.7,1849.3,125.0,2989.2,135.2,598.2,1881.9,2980.6,306.1,75.8,27.6
0.089000,597.0,23.4,1841.4,125.2,2997.4,137.8,600.9,1876.5,2987.5,306.1,76,27.9
0.091000,597.5,22.6,1837.9,133.8,3004.5,144.3,603.1,1871.2,2994.3,306,76.1,28.1
0.093000,598.0,22.2,1838.8,153.4,3012.0,152.8,604.6,1865.4,3001.1,305.9,76.2,28.3
0.095000,598.6,22.1,1844.0,187.0,3020.8,162.9,605.4,1858.7,3008,305.9,76.4,28.7
0.097000,599.2,22.3,1852.6,233.9,3030.3,174.1,605.5,1850.5,3015.6,305.8,76.5,29.1
0.099000,599.9,22.6,1860.6,285.9,3039.3,186.0,604.9,1840.6,3024,305.7,76.6,29.6
0.101000,600.3,22.9,1863.1,330.0,3047.7,197.9,603.6,1828.8,3033.8,305.7,76.7,30.1
0.103000,600.7,23.1,1856.6,356.2,3056.6,207.7,602,1814.9,3045.4,305.6,76.7,30.7
0.105000,600.9,23.4,1839.8,364.1,3066.6,213.8,600.2,1799.1,3059.2,305.5,76.8,31.3
0.107000,601.1,24.0,1813.2,363.4,3077.1,219.2,598.4,1781.5,3075.5,305.5,76.8,32.2
0.109000,601.0,24.6,1779.1,363.1,3088.1,230.7,596.7,1762.5,3094.5,305.4,76.9,33.1
0.111000,600.7,25.1,1741.5,362.7,3100.9,252.2,595.5,1742.4,3116.1,305.4,76.9,34.1
0.113000,600.3,25.4,1705.7,356.1,3116.9,280.2,594.9,1721.6,3140.3,305.3,76.8,34.9
0.115000,599.9,25.7,1674.8,340.9,3137.6,302.3,594.8,1700.6,3166.5,305.2,76.8,35.3
0.117000,599.8,26.1,1649.0,318.3,3165.7,302.1,595.4,1679.8,3194.3,305.2,76.7,35.3
0.119000,599.8,26.5,1628.2,293.3,3203.5,277.2,596.6,1659.8,3222.8,305.1,76.6,34.9
0.121000,600.1,26.8,1611.1,267.1,3250.2,233.6,598.3,1641,3251.3,305.1,76.5,34.4
0.123000,600.9,26.9,1599.5,242.5,3293.2,181.4,600.3,1623.8,3278.7,305,76.4,33.8
0.125000,602.2,26.2,1593.3,223.5,3324.5,132.3,602.5,1608.7,3304.1,305,76.3,33.4
0.127000,603.6,24.5,1592.0,216.8,3344.3,94.8,604.6,1595.8,3326.4,304.9,76.1,33
0.129000,604.5,22.4,1595.7,227.3,3356.4,69.8,606.5,1585.5,3344.9,304.9,76,32.7
0.131000,605.0,20.3,1601.7,251.6,3363.2,53.9,608.1,1578,3358.6,304.9,75.8,32.4
0.133000,605.2,18.7,1602.9,276.5,3366.0,43.9,609,1573.5,3367.1,304.8,75.6,32.2
0.135000,605.2,17.5,1595.0,288.7,3365.9,38.1,609.4,1571.9,3370,304.8,75.5,32.1
