time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,508.8,19.3,1504.0,187.2,2773.4,135.1,510.9,1537,2765.1,260.9,74,26.3
0.028000,509.8,19.0,1535.1,163.9,2781.3,111.9,511.3,1543.7,2770.4,261.3,74.1,26.4
0.030000,511.1,19.3,1560.6,151.1,2790.1,94.1,511.9,1554.4,2778.7,261.7,74.3,26.4
0.032000,512.6,19.8,1580.7,144.9,2796.2,85.2,512.7,1568.7,2789.6,262.2,74.4,26.3
0.034000,514.4,20.2,1596.8,138.5,2799.3,85.7,513.7,1585.8,2802.1,262.6,74.5,26.1
0.036000,516.3,20.7,1612.7,131.9,2802.6,95.9,514.9,1604.8,2815.5,263.1,74.6,25.8
0.038000,518.0,21.7,1632.1,129.0,2811.8,112.7,516.3,1624.9,2828.9,263.6,74.6,25.2
0.040000,519.6,23.1,1654.8,129.9,2830.3,121.7,517.8,1645.2,2841.3,264.1,74.7,24.6
0.042000,521.0,24.3,1675.9,130.5,2849.0,112.3,519.4,1664.9,2852,264.7,74.8,24
0.044000,522.4,24.8,1689.6,129.3,2859.2,98.8,521,1683.2,2860.5,265.2,74.8,23.7
0.046000,523.7,25.0,1697.5,128.8,2861.6,91.4,522.8,1699.6,2866.2,265.8,74.9,23.9
0.048000,524.6,25.5,1705.1,132.5,2859.7,88.1,524.5,1713.8,2869.1,266.4,75,24.7
0.050000,525.3,26.2,1714.5,140.8,2857.6,84.7,526.3,1725.5,2869.3,267,75.1,25.8
0.052000,526.1,26.8,1723.7,149.3,2859.2,79.9,528.1,1734.8,2866.9,267.5,75.2,26.9
0.054000,527.4,27.2,1731.1,155.0,2865.1,75.1,529.8,1741.7,2862.5,268.1,75.2,27.6
0.056000,529.4,27.2,1738.1,159.5,2871.9,74.2,531.5,1746.6,2856.5,268.7,75.3,27.6
0.058000,531.8,26.6,1746.4,166.8,2875.3,79.5,533.2,1749.8,2849.8,269.3,75.4,26.9
0.060000,534.4,25.6,1756.2,176.5,2872.5,89.4,534.8,1751.7,2842.8,269.9,75.5,25.7
0.062000,536.7,24.5,1765.8,183.5,2863.4,98.9,536.4,1752.7,2836.2,270.5,75.5,24.6
0.064000,538.7,23.2,1769.7,180.4,2849.2,106.2,537.9,1753.2,2830.5,271.1,75.6,23.8
0.066000,540.4,21.8,1764.5,164.2,2829.2,110.8,539.3,1753.4,2826,271.7,75.6,23.8
0.068000,542.0,20.3,1753.3,139.0,2801.7,109.2,540.7,1753.6,2823,272.3,75.7,24.4
0.070000,543.5,19.0,1743.4,117.7,2778.9,100.9,542,1753.9,2821.5,272.8,75.7,25.4
0.072000,544.7,18.1,1739.6,109.5,2775.2,95.0,543.2,1754.1,2821.4,273.4,75.7,26.5
0.074000,545.4,18.4,1743.1,116.6,2791.4,94.9,544.3,1754.3,2822.5,273.9,75.7,27.5
