time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,480.2,86.5,2086.1,291.2,2998.2,481.4,502.3,2081.7,3003.4,298.4,73.4,11.6
0.027000,498.5,72.7,2077.2,227.7,3001.2,469.3,505.1,2079.7,3001.2,298.4,73.9,13
0.029000,513.0,61.5,2069.9,177.0,3001.1,470.8,509.6,2076.7,2997.7,298.5,74.2,14.9
0.031000,524.0,53.1,2065.8,146.0,2996.1,485.0,515.4,2073,2992.9,298.5,74.5,16.9
0.033000,532.5,47.5,2065.0,133.1,2988.7,499.6,522.2,2069.1,2987.1,298.5,74.7,18.9
0.035000,539.1,44.1,2066.2,134.9,2981.7,501.2,529.6,2065.2,2980.4,298.6,74.9,20.6
0.037000,544.4,41.5,2067.3,147.7,2974.5,490.2,537.1,2061.7,2973.1,298.6,75.1,22
0.039000,548.6,39.0,2066.8,167.7,2965.8,480.4,544.4,2058.7,2965.4,298.7,75.3,23.2
0.041000,552.0,36.4,2064.0,190.8,2956.4,484.9,550.9,2056.1,2957.8,298.7,75.5,24.4
0.043000,555.0,34.0,2059.0,211.8,2947.6,508.5,556.6,2053.5,2950.4,298.8,75.8,25.3
0.045000,557.6,32.1,2052.9,228.8,2940.9,549.5,561.2,2050.6,2943.8,298.8,75.9,26.2
0.047000,559.9,30.8,2046.7,245.4,2936.2,597.7,564.6,2046.5,2938.1,298.9,76.1,26.9
0.049000,561.8,30.2,2039.6,264.4,2931.0,629.0,566.9,2040.6,2933.7,299,76.3,27.4
0.051000,563.5,29.8,2029.7,283.4,2926.6,617.9,568.2,2032.2,2930.8,299.1,76.5,27.8
0.053000,565.0,29.1,2016.1,299.1,2926.6,561.1,568.7,2020.5,2929.6,299.2,76.6,28.1
0.055000,566.6,28.1,2000.0,310.0,2931.5,483.3,568.8,2005.2,2930.1,299.3,76.8,28.4
0.057000,568.1,27.0,1981.7,314.8,2937.7,407.2,568.5,1986.3,2932.5,299.4,76.9,28.6
0.059000,569.4,25.5,1958.7,311.0,2942.1,337.2,568.3,1963.9,2936.5,299.5,77.1,28.8
0.061000,570.5,23.8,1932.4,300.8,2947.2,273.3,568.3,1938.6,2942.1,299.6,77.2,28.9
0.063000,571.7,22.0,1906.4,289.8,2954.4,219.1,568.6,1911.5,2949.1,299.7,77.4,29.1
0.065000,572.8,20.5,1881.6,281.5,2961.0,180.9,569.5,1883.7,2957,299.8,77.5,29.3
0.067000,574.0,19.5,1859.1,274.9,2966.6,157.3,570.8,1856.7,2965.5,300,77.6,29.6
0.069000,575.3,19.2,1839.6,270.5,2973.0,146.9,572.5,1831.7,2974.4,300.1,77.7,29.9
0.071000,576.5,19.3,1821.2,262.3,2980.2,149.2,574.6,1810,2983.2,300.2,77.8,30.2
0.073000,577.6,19.1,1804.0,241.6,2987.8,160.4,576.9,1792.7,2991.6,300.3,77.8,30.5
0.075000,578.6,18.3,1790.4,211.3,2995.2,170.9,579.2,1780.3,2999.4,300.4,77.9,30.7
0.077000,579.7,17.0,1780.2,181.8,3000.4,169.2,581.4,1773,3006.3,300.5,77.9,30.7
0.079000,580.7,15.6,1771.9,160.4,3002.7,157.4,583.3,1770.3,3012.2,300.6,78,30.5
0.081000,581.9,14.7,1766.3,149.2,3005.1,148.1,584.9,1771.3,3017.1,300.7,78,30.3
0.083000,583.2,14.5,1764.6,147.8,3011.3,149.0,586.1,1774.7,3021,300.8,78.1,30.1
0.085000,584.5,14.7,1766.4,155.1,3022.7,161.0,586.8,1778.9,3024,300.9,78.1,30.1
0.087000,585.7,15.1,1768.9,171.3,3036.2,180.6,587.2,1781.9,3026.3,301,78.1,30.1
0.089000,586.8,15.4,1770.2,198.2,3047.3,202.4,587.4,1782.1,3028.1,301.1,78.1,30.2
0.091000,587.8,15.6,1769.6,236.2,3053.0,225.7,587.4,1777.9,3029.6,301.2,78.2,30.5
0.093000,588.6,15.5,1765.5,280.9,3052.8,253.4,587.3,1768,3030.9,301.2,78.2,30.9
0.095000,589.3,15.2,1755.6,328.1,3047.6,287.3,587.2,1751.8,3032.2,301.3,78.2,31.5
0.097000,589.8,15.0,1738.9,377.6,3038.5,327.4,587.3,1729.4,3033.7,301.4,78.2,32.7
0.099000,590.1,15.1,1715.6,432.0,3025.8,371.9,587.6,1701.3,3035.3,301.4,78.2,34.4
0.101000,590.2,15.7,1685.9,490.1,3012.2,409.8,588.1,1668.9,3037.1,301.5,78.2,36.2
0.103000,590.2,16.6,1648.6,544.5,3003.6,424.9,588.8,1633.9,3039.1,301.5,78.2,37.6
0.105000,590.2,17.7,1605.8,584.8,3005.6,422.1,589.6,1598.6,3041.1,301.5,78.2,38.4
0.107000,590.2,18.6,1565.1,599.4,3016.6,427.9,590.4,1565.4,3043,301.6,78.2,38.2
0.109000,590.3,19.2,1532.6,579.0,3030.7,460.1,591.2,1536.6,3044.7,301.6,78.3,37.4
0.111000,590.4,19.1,1509.0,532.6,3045.6,522.0,591.8,1514.3,3046,301.6,78.3,36.3
0.113000,590.5,18.8,1492.5,483.3,3068.9,614.7,592.2,1500.2,3046.8,301.6,78.3,35.2
0.115000,590.6,18.3,1479.6,442.0,3112.3,731.0,592.4,1495.4,3047.1,301.6,78.3,34.2
