time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,521.0,17.9,1556.4,111.6,2602.3,129.1,521.3,1513,2571.4,261.2,74.8,11.4
0.027000,521.7,16.0,1542.9,122.0,2600.3,122.3,521.1,1511.3,2572.2,261.1,75.4,13.1
0.029000,522.8,15.0,1534.2,134.7,2599.0,118.4,520.7,1508.6,2573.5,260.9,75.8,15.3
0.031000,524.0,14.7,1531.0,151.3,2598.1,117.3,520.3,1504.9,2575.4,260.7,76.2,17.7
0.033000,524.7,14.9,1529.4,172.0,2595.8,116.1,519.7,1500.2,2577.8,260.5,76.4,19.7
0.035000,524.6,15.4,1525.8,190.3,2593.2,113.3,519,1494.5,2580.7,260.3,76.5,21.1
0.037000,523.9,16.2,1517.7,202.0,2591.4,109.3,518.2,1487.9,2584,260.1,76.4,21.5
0.039000,522.7,17.6,1505.3,205.0,2590.1,104.9,517.3,1480.5,2587.8,259.9,76.3,21.2
0.041000,521.1,19.8,1489.1,204.2,2588.2,100.7,516.4,1472.3,2592,259.7,76,20.7
0.043000,518.6,23.1,1467.7,204.3,2585.9,98.0,515.4,1463.5,2596.5,259.5,75.6,20.1
0.045000,515.3,27.5,1444.6,207.2,2585.0,100.2,514.3,1454.1,2601.4,259.3,75.1,19.7
0.047000,511.2,33.5,1422.5,213.5,2587.5,111.0,513.2,1444.2,2606.6,259.1,74.5,19.6
0.049000,507.3,40.0,1406.9,221.2,2594.5,128.7,512.1,1433.9,2612,258.9,74,19.5
0.051000,504.0,47.1,1396.2,228.7,2606.8,146.0,511,1423.3,2617.7,258.7,73.5,19.4
0.053000,501.6,53.2,1387.0,231.5,2618.9,150.6,509.9,1412.4,2623.5,258.6,73.1,19.5
0.055000,500.0,57.5,1374.3,225.9,2626.1,143.5,508.9,1401.5,2629.4,258.4,72.8,19.7
0.057000,500.0,58.5,1359.4,213.5,2627.6,134.4,507.9,1390.6,2635.5,258.3,72.6,20.2
0.059000,501.7,56.8,1344.2,199.3,2625.6,130.8,507,1379.8,2641.5,258.2,72.5,20.7
0.061000,503.5,54.2,1331.9,188.9,2621.8,136.7,506.1,1369.2,2647.6,258.2,72.6,21.4
0.063000,504.3,52.1,1321.9,180.3,2618.2,149.1,505.4,1358.9,2653.6,258.1,72.6,22.2
0.065000,503.8,50.9,1314.1,170.0,2619.0,157.4,504.7,1348.9,2659.5,258.1,72.7,23
0.067000,502.3,50.2,1306.5,156.4,2627.1,152.6,504.2,1339.3,2665.3,258.1,72.8,23.9
0.069000,500.8,49.7,1299.2,143.8,2639.4,137.6,503.8,1330.2,2670.9,258.1,72.8,25
0.071000,499.8,49.2,1291.9,132.6,2652.9,121.9,503.5,1321.7,2676.3,258.1,72.9,26
0.073000,499.7,49.0,1286.4,121.8,2666.5,112.3,503.4,1313.8,2681.5,258.2,72.9,27
0.075000,500.3,48.9,1282.9,107.9,2683.3,106.9,503.4,1306.5,2686.4,258.3,73,27.6
0.077000,501.7,48.5,1282.0,91.3,2699.6,101.3,503.6,1299.9,2691.1,258.4,73.1,28
0.079000,503.6,47.8,1282.8,76.5,2709.2,95.5,503.9,1294,2695.4,258.6,73.2,28.1
0.081000,505.7,46.5,1284.3,65.3,2713.4,92.4,504.4,1288.8,2699.5,258.7,73.3,28
0.083000,507.5,44.8,1285.6,58.4,2717.0,92.2,504.9,1284.3,2703.2,258.9,73.4,28
0.085000,509.1,42.5,1286.4,54.3,2723.4,90.8,505.7,1280.4,2706.5,259.1,73.5,27.9
0.087000,510.6,39.9,1286.7,51.8,2731.3,86.7,506.5,1277.3,2709.5,259.3,73.6,27.8
0.089000,512.2,37.0,1287.1,49.2,2739.2,82.1,507.5,1274.7,2712.2,259.6,73.8,27.7
0.091000,513.8,34.2,1288.2,46.5,2745.1,80.2,508.6,1272.8,2714.6,259.8,73.9,27.6
0.093000,515.2,31.7,1290.0,44.8,2748.7,81.6,509.7,1271.4,2716.5,260.1,74,27.5
0.095000,516.1,29.8,1292.3,45.6,2749.9,84.9,511,1270.5,2718.2,260.3,74.1,27.4
0.097000,516.9,28.0,1295.7,48.9,2748.8,87.5,512.3,1270.1,2719.6,260.6,74.2,27.5
0.099000,517.8,26.0,1300.2,53.7,2746.1,87.7,513.7,1270,2720.6,260.9,74.3,27.6
0.101000,518.9,23.5,1305.9,60.1,2742.4,88.0,515.1,1270.3,2721.4,261.2,74.4,27.8
0.103000,519.8,21.1,1311.2,68.4,2738.3,91.2,516.5,1270.7,2721.8,261.5,74.5,28
0.105000,520.6,19.0,1315.7,81.6,2733.0,98.1,518,1271.3,2722.1,261.9,74.6,28.3
