inputfile,outputfile,vowel,interval,duration,start,end,previous_sound,next_sound,omit,stress,word,word_interval,word_start,word_end,previous_word,next_word
S03_selected_tokens,S03_selected_tokens_0014,EH,28,0.08999999999999986,9.7297,9.8197,-,-,0,1,venture,27,9.6297,10.2397,-,-
S03_selected_tokens,S03_selected_tokens_0015,EH,30,0.08000000000000007,10.3758,10.4558,-,-,0,1,generates,29,10.2858,11.0858,-,-
S03_selected_tokens,S03_selected_tokens_0016,EH,32,0.05999999999999872,11.2018,11.2618,-,-,0,1,generates,31,11.1018,11.9018,-,-
S03_selected_tokens,S03_selected_tokens_0017,EH,34,0.08000000000000007,12.1205,12.2005,-,-,0,1,sentiments,33,11.9905,12.7805,-,-
S03_selected_tokens,S03_selected_tokens_0018,EH,36,0.0600000000000005,12.9306,12.9906,-,-,0,1,sentiments,35,12.8006,13.6206,-,-
S03_selected_tokens,S03_selected_tokens_0019,EH,38,0.09999999999999964,13.7508,13.8508,-,-,0,1,ventilates,37,13.6408,14.4708,-,-
S03_selected_tokens,S03_selected_tokens_0020,EH,40,0.0799999999999983,14.5888,14.6688,-,-,0,1,ventilates,39,14.4888,15.3288,-,-
S03_selected_tokens,S03_selected_tokens_0021,IY,42,0.11999999999999922,15.4953,15.6153,-,-,0,1,fieldwork,41,15.3453,16.1753,-,-
S03_selected_tokens,S03_selected_tokens_0022,IY,44,0.08000000000000185,16.3742,16.4542,-,-,0,1,fieldwork,43,16.2242,17.0542,-,-
S03_selected_tokens,S03_selected_tokens_0023,IY,46,0.17999999999999972,17.286,17.466,-,-,0,1,ceiling,45,17.106,17.826,-,-
S03_selected_tokens,S03_selected_tokens_0024,IY,48,0.120000000000001,18.02,18.14,-,-,0,1,ceiling,47,17.85,18.6,-,-
S03_selected_tokens,S03_selected_tokens_0025,IY,50,0.15000000000000213,18.766,18.916,-,-,0,1,healers,49,18.666,19.386,-,-
S03_selected_tokens,S03_selected_tokens_0026,IY,52,0.10999999999999943,19.4619,19.5719,-,-,0,1,healers,51,19.4019,20.1019,-,-
S03_selected_tokens,S03_selected_tokens_0027,IY,54,0.129999999999999,20.2439,20.3739,-,-,0,1,mealtime,53,20.1839,20.9539,-,-
S03_selected_tokens,S03_selected_tokens_0028,IY,56,0.08999999999999986,21.0679,21.1579,-,-,0,1,mealtime,55,21.0079,21.8179,-,-
S03_selected_tokens,S03_selected_tokens_0029,IY,58,0.15000000000000213,21.9439,22.0939,-,-,0,1,peeling,57,21.8339,22.5039,-,-
S03_selected_tokens,S03_selected_tokens_0030,IY,60,0.120000000000001,22.5915,22.7115,-,-,0,1,peeling,59,22.5215,23.1915,-,-
S03_selected_tokens,S03_selected_tokens_0031,IY,62,0.129999999999999,23.3454,23.4754,-,-,0,1,wheelchair,61,23.2654,24.0854,-,-
S03_selected_tokens,S03_selected_tokens_0032,IY,64,0.05999999999999872,24.1555,24.2155,-,-,0,1,wheelchair,63,24.1055,24.8355,-,-
S03_selected_tokens,S03_selected_tokens_0033,IY,66,0.129999999999999,24.9375,25.0675,-,-,0,1,wielding,65,24.8575,25.5575,-,-
S03_selected_tokens,S03_selected_tokens_0034,IY,68,0.0400000000000027,25.6956,25.7356,-,-,0,1,wielding,67,25.6256,26.4056,-,-
S03_selected_tokens,S03_selected_tokens_0035,IY,70,0.13000000000000256,26.7154,26.8454,-,-,0,1,steelworks,69,26.4554,27.4754,-,-
S03_selected_tokens,S03_selected_tokens_0036,IY,72,0.10000000000000142,27.7135,27.8135,-,-,0,1,steelworks,71,27.4935,28.5235,-,-
S03_selected_tokens,S03_selected_tokens_0037,IY,74,0.16000000000000014,28.6035,28.7635,-,-,0,1,dealership,73,28.5735,29.2735,-,-
S03_selected_tokens,S03_selected_tokens_0038,IY,76,0.13000000000000256,29.3358,29.4658,-,-,0,1,dealership,75,29.2958,29.9658,-,-
S03_selected_tokens,S03_selected_tokens_0039,IY,78,0.11999999999999744,30.074,30.194,-,-,0,1,wheelbarrow,77,29.984,30.794,-,-
S03_selected_tokens,S03_selected_tokens_0040,IY,80,0.07000000000000028,30.91,30.98,-,-,0,1,wheelbarrow,79,30.84,31.59,-,-
S03_selected_tokens,S03_selected_tokens_0041,OW,122,0.21000000000000085,46.3429,46.5529,-,-,0,1,coding,121,46.2229,46.9829,-,-
S03_selected_tokens,S03_selected_tokens_0042,OW,124,0.17999999999999972,47.1589,47.3389,-,-,0,1,coding,123,47.0389,47.7989,-,-
S03_selected_tokens,S03_selected_tokens_0043,OW,126,0.23999999999999488,47.8849,48.1249,-,-,0,1,goaded,125,47.8149,48.5449,-,-
S03_selected_tokens,S03_selected_tokens_0044,OW,128,0.259999999999998,48.6269,48.8869,-,-,0,1,goaded,127,48.5669,49.3069,-,-
S03_selected_tokens,S03_selected_tokens_0045,OW,130,0.20000000000000284,49.4689,49.6689,-,-,0,1,hoses,129,49.3589,50.1989,-,-
S03_selected_tokens,S03_selected_tokens_0046,OW,132,0.21000000000000085,50.3149,50.5249,-,-,0,1,hoses,131,50.2149,51.0549,-,-
S03_selected_tokens,S03_selected_tokens_0047,OW,134,0.25,51.189,51.439,-,-,0,1,modem,133,51.109,51.929,-,-
S03_selected_tokens,S03_selected_tokens_0048,OW,136,0.21999999999999886,52.0614,52.2814,-,-,0,1,modem,135,51.9814,52.7714,-,-
S03_selected_tokens,S03_selected_tokens_0049,OW,138,0.25,52.9314,53.1814,-,-,0,1,posers,137,52.7914,53.7214,-,-
S03_selected_tokens,S03_selected_tokens_0050,OW,140,0.23999999999999488,53.8434,54.0834,-,-,0,1,posers,139,53.7434,54.6334,-,-
S03_selected_tokens,S03_selected_tokens_0051,OW,142,0.1600000000000037,54.7754,54.9354,-,-,0,1,robot,141,54.6554,55.4554,-,-
S03_selected_tokens,S03_selected_tokens_0052,OW,144,0.1600000000000037,55.5935,55.7535,-,-,0,1,robot,143,55.5035,56.3335,-,-
S03_selected_tokens,S03_selected_tokens_0053,OW,146,0.21999999999999886,56.5305,56.7505,-,-,0,1,sojourn,145,56.4105,57.2805,-,-
S03_selected_tokens,S03_selected_tokens_0054,OW,148,0.21999999999999886,57.4304,57.6504,-,-,0,1,sojourn,147,57.3004,58.1504,-,-
S03_selected_tokens,S03_selected_tokens_0055,OW,150,0.21000000000000085,58.352,58.562,-,-,0,1,soda,149,58.202,58.932,-,-
S03_selected_tokens,S03_selected_tokens_0056,OW,152,0.20999999999999375,59.1159,59.3259,-,-,0,1,soda,151,58.9859,59.7159,-,-
S03_selected_tokens,S03_selected_tokens_0057,OW,154,0.15000000000000568,59.8398,59.9898,-,-,0,1,podium,153,59.7398,60.4698,-,-
S03_selected_tokens,S03_selected_tokens_0058,OW,156,0.12999999999999545,60.612,60.742,-,-,0,1,podium,155,60.492,61.222,-,-
S03_selected_tokens,S03_selected_tokens_0059,OW,158,0.15000000000000568,61.5239,61.6739,-,-,0,1,soberness,157,61.3639,62.2839,-,-
S03_selected_tokens,S03_selected_tokens_0060,OW,160,0.14000000000000057,62.46,62.6,-,-,0,1,soberness,159,62.33,63.17,-,-
S03_selected_tokens,S03_selected_tokens_0061,UW,162,0.21000000000000085,63.3478,63.5578,-,-,0,1,kudo,161,63.2278,63.8978,-,-
S03_selected_tokens,S03_selected_tokens_0062,UW,164,0.18000000000000682,64.0777,64.2577,-,-,0,1,kudo,163,63.9477,64.6377,-,-
S03_selected_tokens,S03_selected_tokens_0063,UW,166,0.18000000000000682,64.7637,64.9437,-,-,0,1,moody,165,64.7137,65.2537,-,-
S03_selected_tokens,S03_selected_tokens_0064,UW,168,0.030000000000001137,65.3297,65.3597,-,-,0,1,moody,167,65.2997,65.9497,-,-
S03_selected_tokens,S03_selected_tokens_0065,UW,170,0.1599999999999966,66.0857,66.2457,-,-,0,1,noodle,169,65.9957,66.6257,-,-
S03_selected_tokens,S03_selected_tokens_0066,UW,172,0.18000000000000682,66.7636,66.9436,-,-,0,1,noodle,171,66.6436,67.2836,-,-
S03_selected_tokens,S03_selected_tokens_0067,UW,174,0.10999999999999943,67.4596,67.5696,-,-,0,1,rudeness,173,67.2996,68.0296,-,-
S03_selected_tokens,S03_selected_tokens_0068,UW,176,0.14999999999999147,68.1456,68.2956,-,-,0,1,rudeness,175,68.0756,68.8256,-,-
S03_selected_tokens,S03_selected_tokens_0069,UW,178,0.14000000000000057,69.0258,69.1658,-,-,0,1,brooding,177,68.8758,69.5858,-,-
S03_selected_tokens,S03_selected_tokens_0070,UW,180,0.1700000000000017,69.7657,69.9357,-,-,0,1,brooding,179,69.6357,70.3457,-,-
S03_selected_tokens,S03_selected_tokens_0071,UW,182,0.1599999999999966,70.6001,70.7601,-,-,0,1,prudish,181,70.4201,71.2101,-,-
S03_selected_tokens,S03_selected_tokens_0072,UW,184,0.18999999999999773,71.3781,71.5681,-,-,0,1,prudish,183,71.2281,72.1181,-,-
S03_selected_tokens,S03_selected_tokens_0073,UW,186,0.1600000000000108,72.3701,72.5301,-,-,0,1,students,185,72.1701,73.0201,-,-
S03_selected_tokens,S03_selected_tokens_0074,UW,188,0.18999999999999773,73.0962,73.2862,-,-,0,1,students,187,73.0362,73.7562,-,-
S03_selected_tokens,S03_selected_tokens_0075,UW,190,0.20999999999999375,74.1422,74.3522,-,-,0,1,scooted,189,73.8022,74.6522,-,-
S03_selected_tokens,S03_selected_tokens_0076,UW,192,0.20000000000000284,75.0735,75.2735,-,-,0,1,scooted,191,74.7535,75.6935,-,-
S03_selected_tokens,S03_selected_tokens_0077,UW,194,0.11999999999999034,75.9497,76.0697,-,-,0,1,soothingly,193,75.7697,76.5497,-,-
S03_selected_tokens,S03_selected_tokens_0078,UW,196,0.15000000000000568,76.7957,76.9457,-,-,0,1,soothingly,195,76.6357,77.4757,-,-
S03_selected_tokens,S03_selected_tokens_0079,UW,198,0.15000000000000568,77.8534,78.0034,-,-,0,1,studious,197,77.5534,78.5234,-,-
S03_selected_tokens,S03_selected_tokens_0080,UW,200,0.1600000000000108,78.8851,79.0451,-,-,0,1,studious,199,78.6151,79.6751,-,-
S03_selected_tokens,S03_selected_tokens_0081,AE,202,0.18000000000000682,79.8219,80.0019,-,-,0,1,candied,201,79.7219,80.4119,-,-
S03_selected_tokens,S03_selected_tokens_0082,AE,204,0.18000000000000682,80.6159,80.7959,-,-,0,1,candied,203,80.4659,81.2159,-,-
S03_selected_tokens,S03_selected_tokens_0083,AE,206,0.1600000000000108,81.4399,81.5999,-,-,0,1,channeled,205,81.2899,81.9799,-,-
S03_selected_tokens,S03_selected_tokens_0084,AE,208,0.1700000000000017,82.204,82.374,-,-,0,1,channeled,207,82.034,82.734,-,-
S03_selected_tokens,S03_selected_tokens_0085,AE,210,0.15000000000000568,82.836,82.986,-,-,0,1,dancer,209,82.786,83.436,-,-
S03_selected_tokens,S03_selected_tokens_0086,AE,212,0.1799999999999926,83.54,83.72,-,-,0,1,dancer,211,83.49,84.18,-,-
S03_selected_tokens,S03_selected_tokens_0087,AE,214,0.1700000000000017,84.2959,84.4659,-,-,0,1,fancy,213,84.2259,84.9159,-,-
S03_selected_tokens,S03_selected_tokens_0088,AE,216,0.1599999999999966,85.0597,85.2197,-,-,0,1,fancy,215,84.9697,85.6597,-,-
S03_selected_tokens,S03_selected_tokens_0089,AE,218,0.15000000000000568,85.8337,85.9837,-,-,0,1,tantrums,217,85.7137,86.5437,-,-
S03_selected_tokens,S03_selected_tokens_0090,AE,220,0.1700000000000017,86.6617,86.8317,-,-,0,1,tantrums,219,86.5617,87.4917,-,-
S03_selected_tokens,S03_selected_tokens_0091,AE,222,0.20999999999999375,87.6636,87.8736,-,-,0,1,vanish,221,87.5136,88.3436,-,-
S03_selected_tokens,S03_selected_tokens_0092,AE,224,0.269999999999996,88.4517,88.7217,-,-,0,1,vanish,223,88.3617,89.2317,-,-
S03_selected_tokens,S03_selected_tokens_0093,AE,226,0.1600000000000108,89.3397,89.4997,-,-,0,1,manager,225,89.2497,90.0597,-,-
S03_selected_tokens,S03_selected_tokens_0094,AE,228,0.21000000000000796,90.2157,90.4257,-,-,0,1,manager,227,90.1057,90.9157,-,-
S03_selected_tokens,S03_selected_tokens_0095,AE,230,0.1700000000000017,91.0917,91.2617,-,-,0,1,randomness,229,90.9617,91.9317,-,-
S03_selected_tokens,S03_selected_tokens_0096,AE,232,0.18000000000000682,92.1257,92.3057,-,-,0,1,randomness,231,91.9857,92.9757,-,-
S03_selected_tokens,S03_selected_tokens_0097,AE,234,0.18999999999999773,93.0557,93.2457,-,-,0,1,banditry,233,93.0257,93.8257,-,-
S03_selected_tokens,S03_selected_tokens_0098,AE,236,0.1799999999999926,93.9037,94.0837,-,-,0,1,banditry,235,93.8737,94.6837,-,-
S03_selected_tokens,S03_selected_tokens_0099,AE,238,0.21000000000000796,94.8779,95.0879,-,-,0,1,sanity,237,94.7379,95.5379,-,-
S03_selected_tokens,S03_selected_tokens_0100,AE,240,0.20000000000000284,95.7759,95.9759,-,-,0,1,sanity,239,95.5859,96.3559,-,-
S03_selected_tokens,S03_selected_tokens_0101,AE,242,0.21999999999999886,96.4419,96.6619,-,-,0,1,battles,241,96.4019,97.1719,-,-
S03_selected_tokens,S03_selected_tokens_0102,AE,244,0.21999999999999886,97.2338,97.4538,-,-,0,1,battles,243,97.1938,97.9638,-,-
S03_selected_tokens,S03_selected_tokens_0103,AE,246,0.23000000000000398,98.1699,98.3999,-,-,0,1,madden,245,98.0099,98.7999,-,-
S03_selected_tokens,S03_selected_tokens_0104,AE,248,0.22999999999998977,98.9299,99.1599,-,-,0,1,madden,247,98.8499,99.5399,-,-
S03_selected_tokens,S03_selected_tokens_0105,AE,250,0.18000000000000682,99.744,99.924,-,-,0,1,padding,249,99.594,100.384,-,-
S03_selected_tokens,S03_selected_tokens_0106,AE,252,0.19000000000001194,100.612,100.802,-,-,0,1,padding,251,100.462,101.282,-,-
S03_selected_tokens,S03_selected_tokens_0107,AE,254,0.20000000000000284,101.4737,101.6737,-,-,0,1,saddest,253,101.3337,102.1537,-,-
S03_selected_tokens,S03_selected_tokens_0108,AE,256,0.21999999999999886,102.3455,102.5655,-,-,0,1,saddest,255,102.2355,103.1255,-,-
S03_selected_tokens,S03_selected_tokens_0109,AE,258,0.20000000000000284,103.3483,103.5483,-,-,0,1,shattered,257,103.2083,103.9483,-,-
S03_selected_tokens,S03_selected_tokens_0110,AE,260,0.20000000000000284,104.1824,104.3824,-,-,0,1,shattered,259,104.0024,104.8424,-,-
S03_selected_tokens,S03_selected_tokens_0111,AE,262,0.1799999999999926,105.0223,105.2023,-,-,0,1,tatters,261,104.9223,105.6823,-,-
S03_selected_tokens,S03_selected_tokens_0112,AE,264,0.18999999999999773,105.7963,105.9863,-,-,0,1,tatters,263,105.7063,106.4263,-,-
S03_selected_tokens,S03_selected_tokens_0113,AE,266,0.18999999999999773,106.6362,106.8262,-,-,0,1,battery,265,106.5862,107.2862,-,-
S03_selected_tokens,S03_selected_tokens_0114,AE,268,0.1799999999999926,107.388,107.568,-,-,0,1,battery,267,107.338,108.048,-,-
S03_selected_tokens,S03_selected_tokens_0115,AE,270,0.1599999999999966,108.25,108.41,-,-,0,1,gatherings,269,108.17,109.07,-,-
S03_selected_tokens,S03_selected_tokens_0116,AE,272,0.1799999999999926,109.1397,109.3197,-,-,0,1,gatherings,271,109.0897,109.9897,-,-
S03_selected_tokens,S03_selected_tokens_0117,AE,274,0.11999999999999034,110.1298,110.2498,-,-,0,1,tattletales,273,110.0498,110.9898,-,-
S03_selected_tokens,S03_selected_tokens_0118,AE,276,0.14000000000000057,111.0897,111.2297,-,-,0,1,tattletales,275,111.0097,112.0197,-,-
S03_selected_tokens,S03_selected_tokens_0119,AE,278,0.14000000000000057,112.2478,112.3878,-,-,0,1,chattering,277,112.0978,112.9378,-,-
S03_selected_tokens,S03_selected_tokens_0120,AE,280,0.12999999999999545,113.0917,113.2217,-,-,0,1,chattering,279,112.9617,113.8117,-,-
