file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,f16,f26,f36,f17,f27,f37,f18,f28,f38,f19,f29,f39
S06_selected_tokens_0001,202.9,0.09,EH,8,Black,1,6895,-0.08959679233205087,1.2584500127951328,1.628158719720533,0.0033133124717403817,1.2451907360693477,1.6226832543159402,0.0449482851233185,1.257395716440226,1.6393805569395488,0.053774467751590116,1.2478566933934676,1.6504778607295032,0.005160035064905699,1.223603281464964,1.6550951660380182,-0.11423869626897964,1.2059913788012153,1.6429738055056742,-0.17642378654250912,1.2037679204088185,1.6501217987709609,-0.22168037813063002,1.1937007212910942,1.6663708316620411,-0.3316812733449588,1.1869325059449558,1.6688205266753693
S06_selected_tokens_0002,201.9,0.048,EH,8,Black,2,5947,-0.3929520987380002,1.2787896970322548,1.6691699937416553,-0.4012280080418602,1.2704951963938163,1.6733541002642296,-0.412370184595102,1.266322003065512,1.681670156505887,-0.4208090532409665,1.253167380330705,1.6844268777554872,-0.4236379094414442,1.243587743473892,1.679251775641605,-0.4293197429088753,1.2333753461987564,1.674397397176807,-0.43217281189128176,1.2203245900032655,1.674397397176807,-0.43790348660026623,1.2054359775095156,1.6660203848387596,-0.47002303602237916,1.1937007212910942,1.6667211557153703
S06_selected_tokens_0003,206.1,0.078,EH,8,Black,3,6105,0.014342836047240404,1.05137788598842,1.3657580512413157,0.04139588351895007,1.1092921169566132,1.4383098134663008,0.0449482851233185,1.1547273075174527,1.5246974631146184,0.04139588351895007,1.2076557342478278,1.6023460771456115,-0.01911753451644138,1.2246937941139295,1.6451235734421665,-0.03243837849210163,1.231212013824499,1.6600439212772775,-0.08757044918681789,1.22687125822958,1.670915499508629,-0.13524787235832303,1.2197770947801727,1.672657963793374,-0.23566662010536987,1.2109761578851304,1.672657963793374
S06_selected_tokens_0004,202.2,0.038,EH,8,Black,4,5789,-0.4582234890912238,1.2344552599106189,1.4015508564358061,-0.44366719131701604,1.238225800332506,1.4374291441007072,-0.45529522931213595,1.2425176524140475,1.4579225580576356,-0.4759754345496745,1.2505155622824118,1.4780044121512477,-0.4819634763942968,1.260555276730595,1.5267139993898118,-0.4819634763942968,1.2579230035602738,1.5850133146655523,-0.49101331191421504,1.2526375789938093,1.6299772326784936,-0.503208585008033,1.2457244964236267,1.6806344236323545,-0.5062807840450034,1.2333753461987564,1.723237215011931
S06_selected_tokens_0005,200.1,0.108,EH,8,Black,5,6895,-0.35521177075515276,1.324206180077259,1.6614533647805114,-0.2690826170252141,1.304778420841779,1.6775207729590758,-0.14163767045709363,1.2911038598216056,1.6916273203171448,-0.17421384089170644,1.2684107766709039,1.6823600495998248,-0.1897870143546765,1.2457244964236267,1.6844268777554872,-0.23098277079294416,1.2214186820161252,1.698097630647835,-0.21936823837225106,1.2054359775095156,1.7195893913681815,-0.20560655329956923,1.1908861964947839,1.6957187000441767,-0.2522350464526033,1.1340593146672875,1.6991154424405357
S06_selected_tokens_0006,191.4,0.078,EH,8,Black,6,6421,-0.4095729799740404,1.3310891964351041,1.6593384538758853,-0.40678357788646213,1.3182685080060423,1.6501217987709609,-0.3957031321098903,1.2859913742483702,1.6536767260838845,-0.37390390376730576,1.264752554665935,1.6526115741990504,-0.3766029607364709,1.2339154488313842,1.6408194061086476,-0.38202302820580947,1.2164858136961003,1.6504778607295032,-0.4208090532409665,1.1435605737914276,1.6346899475816947,-0.4729948064115366,1.054613087774932,1.563887120849503,-0.5249148635898964,1.0015502427997198,1.4893610010835836
S06_selected_tokens_0007,203.1,0.118,EH,8,Black,7,6421,-0.1225894754863992,0.9795107832334287,1.7751592425229923,-0.021009682668479357,1.0448759124970737,1.7742159945360623,0.012513009370164418,1.0776026059996306,1.7621905331639063,0.017992475134789743,1.0969842692820162,1.752593530522896,-0.0003903954657431541,1.1006925553609355,1.7380230930570182,-0.02861428205369876,1.098840131243696,1.7370441404580337,-0.03435592462137382,1.0932621806176428,1.7376968819955714,-0.06356929708727499,1.0794947541516686,1.7281901721407795,-0.14163767045709363,1.0370173258845519,1.7242297709246834
S06_selected_tokens_0008,208.9,0.098,EH,8,Black,8,6737,-0.3631799404043301,1.0402992454696616,1.770118274066217,-0.35256976129231443,1.0913959281319663,1.7490514240984965,-0.32395922725104853,1.133462477884426,1.7532362040668676,-0.30616968568755,1.1429693825238392,1.7370441404580337,-0.2936538777557196,1.1447419088372586,1.7172611016085888,-0.2936538777557196,1.1471004004965515,1.713925541477959,-0.2936538777557196,1.1465112988594859,1.7252213426469787,-0.31375505707680684,1.1250691432385542,1.7205855727555601,-0.37121211210159455,1.0297589634342295,1.707893351604989
S06_selected_tokens_0009,206.2,0.108,EH,8,Black,9,6895,0.1508405742581802,1.1651925193085502,1.6267015245628622,0.16979848800279385,1.1903223396994669,1.635413013412185,0.16036445576943503,1.1897581647902857,1.6310667552122737,0.1492444047253576,1.2037679204088185,1.6691699937416553,0.069467902297637,1.1959466514883994,1.6632123801856906,0.05728324328126977,1.2076557342478278,1.6750923242374354,0.017992475134789743,1.1965073467652143,1.6799433386013947,-0.03435592462137382,1.1801181695252252,1.6851148722786693,-0.16323678226055538,1.13286528467468,1.670915499508629
S06_selected_tokens_0010,210.3,0.068,EH,8,Black,10,5789,-0.2451006523387287,1.22687125822958,1.6422561879650104,-0.27151275187850654,1.2579230035602738,1.6785597340914942,-0.27151275187850654,1.2642288573510072,1.6936751026027101,-0.2837528067730082,1.254755102283717,1.686489442941836,-0.3188441265842785,1.2451907360693477,1.673006092604549,-0.32652662275629485,1.2376880213467034,1.6768275320300994,-0.3291006267514671,1.231212013824499,1.6764807312636618,-0.33426859690990973,1.2339154488313842,1.6719613423789257,-0.35521177075515276,1.2295864377417987,1.6747449210725724
S06_selected_tokens_0011,201.7,0.098,EH,8,Black,11,6737,-0.673334868708169,1.2916136737505672,1.7125881959091966,-0.5375333275491077,1.2865038005982967,1.7295068280255261,-0.518664843244725,1.2916136737505672,1.722243672953054,-0.32652662275629485,1.279305826075971,1.7162616012755052,-0.2763908103319386,1.266844605638159,1.6868327905846936,-0.27883879197057926,1.2478566933934676,1.7235681764579436,-0.27883879197057926,1.2366115949779655,1.709908127303331,-0.2961445390681714,1.2225115782997698,1.7038515811988244,-0.4040019349245849,1.1976277950617034,1.7035140284530037
S06_selected_tokens_0012,198.3,0.058,EH,8,Black,12,6105,-0.6697051006575911,1.3182685080060423,1.7125881959091966,-0.6202250433942211,1.322230870793005,1.7149273782623702,-0.49101331191421504,1.3217364332056762,1.689232928887587,-0.4236379094414442,1.279305826075971,1.68854776270799,-0.4040019349245849,1.2657991272366056,1.6943567658874557,-0.39846175454896926,1.2715357792140392,1.707893351604989,-0.4012280080418602,1.2870159645019381,1.6916273203171448,-0.4236379094414442,1.2844525178277397,1.667771392115072,-0.4759754345496745,1.253167380330705,1.6554494618787485
S06_selected_tokens_0013,184.5,0.09,EH,8,Black,13,6895,-0.1545410752930021,1.2290439912950823,1.6508337959530506,-0.040130724115257976,1.264752554665935,1.6494092942876657,-0.02861428205369876,1.3052813124792317,1.6761338101847265,0.0033133124717403817,1.301755748515193,1.6754396067552513,-0.004107871865875801,1.298723911933072,1.6799433386013947,-0.08757044918681789,1.3037718782303775,1.6946974233596652,-0.1897870143546765,1.3002409792278247,1.6967389347866417,-0.33426859690990973,1.293141557928621,1.7132570922552066,-0.4293197429088753,1.2673669352400054,1.7142595986048335
S06_selected_tokens_0014,194.1,0.088,EH,8,Black,14,6737,-0.4208090532409665,1.2425176524140475,1.6465541888506854,-0.3766029607364709,1.2473240702117678,1.6674214358560322,-0.3658501689602085,1.2684107766709039,1.6723097137463236,-0.34730659124803953,1.2818824830026996,1.6750923242374354,-0.34468535776816545,1.2900834515698003,1.6833939976498895,-0.3658501689602085,1.2956828553572937,1.68854776270799,-0.38747263297337486,1.293650334332371,1.7004709153691824,-0.412370184595102,1.2900834515698003,1.7048635563231365,-0.47002303602237916,1.2704951963938163,1.6991154424405357
S06_selected_tokens_0015,195.5,0.098,EH,8,Black,15,6421,-0.34207097719409507,1.3092953670410745,1.6310667552122737,-0.25942070611347745,1.2751693155241908,1.6375790792410374,-0.11423869626897964,1.2689322890686432,1.6511896045317913,-0.040130724115257976,1.2626561178394065,1.6723097137463236,-0.09366183858022037,1.2536969011267685,1.670915499508629,-0.14377670870584325,1.2409103657031748,1.6799433386013947,-0.16542257548053563,1.2115284915086724,1.6830494670693925,-0.20788705599829438,1.1920129571773748,1.687519132409852,-0.31375505707680684,1.1564791327829846,1.6833939976498895
S06_selected_tokens_0016,194.7,0.058,EH,8,Black,16,5632,-0.37930932233421366,1.2941588520143181,1.6433324212527483,-0.3605168229848461,1.2885508842200215,1.6501217987709609,-0.35786077892672985,1.285478685183052,1.6670713570847342,-0.35256976129231443,1.2787896970322548,1.6737019868567105,-0.34730659124803953,1.2725752803471435,1.6775207729590758,-0.32652662275629485,1.2694535296329592,1.6775207729590758,-0.32652662275629485,1.2652759778655325,1.6802889408166886,-0.3316812733449588,1.257395716440226,1.6785597340914942,-0.35786077892672985,1.2483890330387242,1.6750923242374354
S06_selected_tokens_0017,191.3,0.058,EH,8,Black,17,5474,-0.11631986247280413,1.15355771674085,1.19986493246006,-0.09366183858022037,1.1250691432385542,1.2203245900032655,-0.16323678226055538,1.1423778415423786,1.238225800332506,-0.1897870143546765,1.137632874158153,1.2355340086667947,-0.18754737176117153,1.098840131243696,1.2419821771669817,-0.22864904744672376,1.1129551247153504,1.2142855927864975,-0.31122020147361873,1.1749767700248066,1.199306117133978,-0.33946341378701383,1.1835311421214652,1.2478566933934676,-0.3685275467309248,1.1558955319493789,1.3207468240205094
S06_selected_tokens_0018,203.1,0.038,EH,8,Black,18,5789,-0.37930932233421366,1.1640351117719376,1.6486962817797401,-0.3291006267514671,1.162876363090719,1.6408194061086476,-0.31122020147361873,1.1657707211170836,1.636135556796221,-0.3213984063893749,1.1795482065573877,1.6397404633677626,-0.34468535776816545,1.1959466514883994,1.6540315247393718,-0.3605168229848461,1.1931384496991093,1.6536767260838845,-0.37121211210159455,1.1880637277850443,1.6501217987709609,-0.3929520987380002,1.1818261118703814,1.645481419214459,-0.46116034876453327,1.1663485888014682,1.6436909084406706
S06_selected_tokens_0019,180.1,0.09,EH,8,Black,19,8000,-0.3188441265842785,1.1937007212910942,1.664266306157126,-0.2666583734137076,1.2344552599106189,1.6618054154794475,-0.1808583836103752,1.2526375789938093,1.6984370163629539,-0.07549786795254931,1.2652759778655325,1.7052006539160809,-0.08151594027811182,1.2694535296329592,1.7119188518413697,-0.1545410752930021,1.262131321186061,1.7159282123742692,-0.5124536431520843,1.2510464887615678,1.7195893913681815,-0.684303900078743,1.22687125822958,1.726211932128674,-0.7371463814531234,1.22687125822958,1.7509850373338924
S06_selected_tokens_0020,190.1,0.058,EH,8,Black,20,6737,-0.43790348660026623,1.238225800332506,1.6716128496066238,-0.40678357788646213,1.2425176524140475,1.6733541002642296,-0.39846175454896926,1.2536969011267685,1.685458692120461,-0.39846175454896926,1.2563403073712829,1.6827048177466635,-0.39846175454896926,1.260029376113688,1.6916273203171448,-0.4040019349245849,1.260029376113688,1.692651735636372,-0.4151752355227103,1.2489210894492544,1.6888904044793742,-0.4350340441723137,1.231212013824499,1.6833939976498895,-0.4641058589942908,1.1937007212910942,1.6830494670693925
S06_selected_tokens_0021,202.5,0.118,IY,13,Pink,21,5789,-0.5217849705809687,1.3345130197846578,1.558047119824785,-0.38202302820580947,1.3761159592879846,1.580059980095104,-0.39846175454896926,1.4006371971671312,1.604957531716832,-0.4040019349245849,1.404742106009869,1.601224791287148,-0.3766029607364709,1.3992651411549497,1.617545628336348,-0.34468535776816545,1.3747098189109943,1.621950921804265,-0.34207097719409507,1.2813676824765299,1.6142288757103547,-0.301144549484877,1.2109761578851304,1.6252422028883373,-0.27151275187850654,1.0389877698718513,1.6529667509031922
S06_selected_tokens_0022,209.4,0.06,IY,13,Pink,22,5947,-0.29116940442805817,1.2043242486568246,1.678213533637976,-0.35521177075515276,1.2104235190205541,1.6899176259359043,-0.6167826992032479,1.2148361020214304,1.7102435289499436,-0.9477717144099298,1.2048802675757928,1.7327909032267161,1.162876363090719,1.7500186980736387,2.0827548541515775,1.13286528467468,1.7554823144287877,2.084370922839902,0.8214061501214163,1.0951249566918326,1.8094483160016228,0.8455813806534032,1.0455280155524607,1.799683209414578,0.8605954912177856,1.477581310812167,1.9476378375161918
S06_selected_tokens_0023,207.1,0.17,IY,13,Pink,23,6895,-0.5280545835945638,1.392376480159765,1.598603557807274,-0.5730782649685189,1.471639018284172,1.663563812275057,-0.6099333573576731,1.5186233403696585,1.6660203848387596,-0.613352164106459,1.531136117148817,1.7001322193456225,-0.5963738275720409,1.5287264774286635,1.6764807312636618,-0.5503130541955068,1.494367269361728,1.6529667509031922,-0.45237551920880126,1.3932977146790853,1.6511896045317913,-0.3957031321098903,1.2526375789938093,1.6561576772058002,-0.46706007089172186,1.0864021599514793,1.670915499508629
S06_selected_tokens_0024,204.4,0.088,IY,13,Pink,24,5947,-0.33946341378701383,1.1476891552971917,1.6472687297885544,-0.31629635450547955,1.1588101361694596,1.6504778607295032,-0.301144549484877,1.1476891552971917,1.6691699937416553,-0.2763908103319386,1.1388212284275312,1.6757867687097878,-0.23566662010536987,1.1099035507879513,1.7001322193456225,-0.1786386268720621,1.076339181952858,1.713925541477959,-0.17642378654250912,1.0290964923931085,1.7159282123742692,-0.20788705599829438,0.9829866296247811,1.7347561839116707,-0.2451006523387287,0.9455131746920094,1.7509850373338924
S06_selected_tokens_0025,207.8,0.16,IY,13,Pink,25,7211,-0.7217614626136442,1.636135556796221,1.8868479018510396,-0.63761678610609,1.6060746422407508,1.8678375407302958,-0.6202250433942211,1.6368575784882378,1.8426005233185236,-0.6306237506151193,1.6171776430516074,1.8036617915563387,-0.5930124798693361,1.5880493701285836,1.7085653946410355,-0.49101331191421504,1.4518619334459446,1.6991154424405357,-0.3957031321098903,1.314788514436879,1.7018245534777368,-0.44078118642788144,1.1622964848488975,1.7390010882449953,-0.7606768788633174,0.9382824851988634,1.7694863625128043
S06_selected_tokens_0026,196.7,0.11,IY,13,Pink,26,6263,1.2839390389974588,1.8328587488593193,2.159022494127367,-1.5365157752683762,1.3261775952056443,1.838479233999756,-0.5896623929840539,1.2552837832370827,1.7895120630150991,-0.5093624505824117,1.2257831188403845,1.7493739527257084,-0.834784851017039,1.189193671408093,1.7268717803875209,-0.9056109035856519,1.1749767700248066,1.7599594565412247,1.070633936683537,1.7848543927411171,2.0598513056655836,0.9725226345995006,1.7929139527965887,2.0462845142168113,0.8892020031292933,1.801215307155669,2.033502475968831
S06_selected_tokens_0027,198.5,0.148,IY,13,Pink,27,5316,-0.4095729799740404,1.4809611196906651,1.6691699937416553,-0.37390390376730576,1.505128962627432,1.6943567658874557,-0.37390390376730576,1.4918672680596439,1.6963989721792547,-0.34993471365430917,1.4771580303825669,1.7105788181400072,-0.34468535776816545,1.4656612037282573,1.6953783903590818,-0.34207097719409507,1.3932977146790853,1.6909437932912166,-0.31375505707680684,1.2657991272366056,1.6621573422823053,-0.16980854742379048,1.1541426831219646,1.6799433386013947,-0.022905417833378294,0.9767213811458504,1.702500686025469
