time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,592.2,309.6,1555.3,153.3,2944.8,832.5,649.4,1534.4,2860.1,270.7,72.6,11
0.028000,599.7,300.2,1532.3,187.4,2882.3,778.9,649.4,1534.3,2860.4,270.5,73,12.2
0.030000,605.2,292.8,1502.5,224.8,2837.3,695.6,649.5,1534.2,2861,270.4,73.3,13.6
0.032000,611.7,289.1,1482.0,250.9,2822.3,602.5,649.6,1534,2861.9,270.2,73.6,15
0.034000,621.1,286.7,1481.4,260.8,2828.8,527.3,649.7,1533.7,2862.9,270,73.9,16.3
0.036000,631.0,282.1,1494.3,253.5,2843.9,482.9,649.9,1533.4,2864.2,269.8,74.2,17.5
0.038000,639.1,274.8,1508.1,237.0,2860.9,469.5,650,1533,2865.8,269.7,74.4,18.8
0.040000,645.1,266.7,1518.7,219.1,2878.7,483.4,650.2,1532.5,2867.5,269.5,74.6,20
0.042000,650.0,260.2,1526.3,202.4,2897.9,519.1,650.4,1532,2869.5,269.3,74.8,21.1
0.044000,654.1,256.4,1531.8,188.0,2917.9,567.8,650.6,1531.3,2871.6,269.1,74.9,22
0.046000,657.7,253.5,1535.5,175.6,2934.8,622.0,650.8,1530.6,2874,268.9,75,22.8
0.048000,660.4,249.6,1537.0,166.9,2940.2,660.2,651,1529.9,2876.5,268.8,75.1,23.3
0.050000,662.4,244.7,1537.0,163.3,2937.5,667.6,651.2,1529,2879.2,268.6,75.1,23.6
0.052000,664.3,240.5,1536.2,165.0,2934.7,656.0,651.4,1528,2882.1,268.4,75.1,23.9
0.054000,666.5,237.4,1534.5,169.5,2931.6,649.7,651.6,1526.9,2885.1,268.2,75.1,24.4
0.056000,668.5,233.9,1531.6,172.8,2923.4,665.6,651.8,1525.7,2888.2,268.1,75.1,25.1
0.058000,669.4,228.4,1527.6,172.2,2904.9,704.4,652,1524.4,2891.5,267.9,75.1,26.2
0.060000,669.3,220.9,1523.1,168.7,2872.4,752.4,652.1,1523,2894.8,267.8,75.1,27.4
0.062000,668.6,213.9,1519.6,164.5,2836.6,784.9,652.2,1521.5,2898.3,267.6,75.1,28.5
0.064000,667.7,208.9,1517.9,160.7,2812.8,799.4,652.2,1519.8,2901.8,267.5,75.1,29.4
0.066000,666.9,206.0,1518.3,157.6,2806.0,812.7,652.2,1518,2905.4,267.4,75.1,30
0.068000,666.6,204.8,1520.4,155.3,2813.3,837.8,652.2,1516.1,2909,267.3,75.2,30.2
0.070000,666.9,204.5,1522.8,153.4,2828.6,870.1,652.1,1514,2912.7,267.2,75.2,30.2
0.072000,667.4,203.9,1524.6,151.7,2846.2,893.4,651.9,1511.8,2916.4,267.1,75.2,30.1
0.074000,667.2,201.3,1524.7,149.9,2857.3,890.7,651.7,1509.4,2920,267,75.2,29.8
0.076000,665.7,196.6,1523.2,148.2,2860.2,860.9,651.4,1506.9,2923.7,266.9,75.2,29.4
0.078000,663.7,191.8,1521.2,147.4,2863.5,808.6,651,1504.2,2927.4,266.8,75.3,28.7
0.080000,662.2,189.5,1519.5,149.0,2873.6,741.1,650.6,1501.4,2931,266.7,75.3,27.9
0.082000,661.9,191.6,1518.7,153.1,2888.3,675.0,650,1498.5,2934.6,266.7,75.3,27
0.084000,662.8,197.6,1518.3,158.0,2904.6,621.8,649.4,1495.4,2938.1,266.6,75.3,26.3
0.086000,663.7,204.0,1517.9,162.0,2921.7,591.4,648.7,1492.1,2941.5,266.6,75.3,25.8
0.088000,663.7,207.8,1517.0,166.2,2941.7,580.5,647.8,1488.7,2944.9,266.5,75.3,25.6
0.090000,662.7,209.1,1515.5,172.3,2964.3,579.9,646.9,1485.2,2948.1,266.5,75.3,25.4
0.092000,661.6,210.9,1513.4,180.1,2988.1,577.9,645.9,1481.5,2951.3,266.5,75.3,25.4
0.094000,660.7,214.8,1511.3,187.5,3012.4,565.6,644.7,1477.7,2954.3,266.5,75.2,25.3
0.096000,659.7,219.6,1508.9,193.6,3033.3,546.0,643.5,1473.8,2957.3,266.4,75.2,25.2
0.098000,657.9,223.7,1504.3,198.8,3045.6,530.7,642.1,1469.7,2960,266.4,75.2,25.2
0.100000,655.0,226.2,1496.5,202.1,3045.5,527.9,640.7,1465.6,2962.7,266.4,75.2,25.2
0.102000,650.8,225.6,1486.0,203.2,3037.2,533.2,639.1,1461.3,2965.2,266.4,75.2,25.2
0.104000,645.5,221.6,1473.7,204.7,3027.2,538.0,637.4,1456.9,2967.6,266.4,75.2,25.3
0.106000,640.0,216.9,1461.0,207.9,3019.5,536.2,635.6,1452.5,2969.8,266.4,75.2,25.3
0.108000,635.4,213.8,1450.0,210.8,3015.5,527.8,633.7,1447.9,2971.8,266.5,75.2,25.4
0.110000,631.4,212.9,1440.8,212.1,3014.4,517.4,631.7,1443.3,2973.8,266.5,75.2,25.4
0.112000,627.7,214.7,1432.9,212.6,3014.2,508.9,629.6,1438.7,2975.5,266.5,75.2,25.5
0.114000,623.9,218.9,1424.4,211.6,3011.2,500.1,627.4,1434,2977.1,266.5,75.2,25.6
0.116000,619.7,224.1,1415.2,208.4,3005.7,488.9,625.1,1429.3,2978.5,266.6,75.2,25.6
0.118000,615.2,228.4,1405.6,204.4,3000.6,478.1,622.6,1424.5,2979.8,266.6,75.3,25.6
0.120000,610.6,231.2,1396.2,200.8,2995.6,469.9,620.1,1419.8,2980.9,266.7,75.3,25.6
0.122000,606.3,232.0,1388.1,196.2,2989.6,461.6,617.5,1415,2981.9,266.7,75.3,25.6
0.124000,602.1,230.2,1381.3,189.0,2984.0,450.2,614.9,1410.3,2982.8,266.8,75.3,25.6
0.126000,598.1,226.5,1375.2,180.5,2980.9,440.2,612.1,1405.7,2983.5,266.8,75.4,25.8
0.128000,594.3,222.9,1369.8,172.0,2978.4,436.1,609.3,1401,2984,266.9,75.4,26
0.130000,591.1,220.9,1365.8,163.6,2974.4,436.2,606.4,1396.5,2984.4,267,75.4,26.2
0.132000,588.0,219.1,1362.5,155.4,2970.4,436.3,603.4,1392,2984.7,267.1,75.4,26.5
0.134000,584.8,216.2,1359.0,148.6,2967.1,435.7,600.4,1387.6,2984.9,267.1,75.5,26.8
0.136000,581.3,212.5,1355.2,143.1,2961.0,436.0,597.3,1383.3,2985,267.2,75.5,27
0.138000,578.2,209.0,1352.4,138.2,2951.6,436.5,594.2,1379.1,2985,267.3,75.5,27.4
0.140000,575.1,204.4,1350.2,132.2,2944.2,436.1,591.1,1375.1,2984.8,267.4,75.5,27.7
0.142000,571.9,198.7,1347.9,125.2,2942.6,434.8,587.9,1371.2,2984.6,267.5,75.6,28
0.144000,569.1,193.7,1345.9,118.4,2944.8,430.0,584.7,1367.4,2984.3,267.6,75.6,28.2
0.146000,567.0,191.0,1344.6,112.9,2949.0,419.9,581.5,1363.8,2983.9,267.7,75.6,28.1
0.148000,565.0,189.0,1343.7,108.2,2956.2,407.0,578.2,1360.3,2983.5,267.8,75.6,27.7
0.150000,562.5,185.6,1342.9,103.4,2963.8,397.0,575,1357.1,2983,267.9,75.6,27.2
