time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,485.5,261.7,1775.8,142.1,2866.6,904.9,519.4,1804.4,2769.2,195.7,74.3,11.4
0.028000,506.6,220.3,1786.7,136.8,2796.6,805.7,521.3,1807.4,2758.5,196.1,75,11.5
0.030000,520.8,178.1,1794.1,128.8,2746.1,635.1,524.5,1812.3,2741.4,196.6,75.5,11.6
0.032000,532.2,152.4,1805.3,127.3,2717.4,520.2,528.9,1819.1,2718.5,197.1,75.9,11.8
0.034000,542.0,140.6,1820.1,132.9,2691.1,467.6,534.2,1827.7,2690.9,197.6,76.2,12.1
0.036000,551.1,140.0,1839.1,144.4,2657.6,467.9,540.4,1837.9,2659.8,198.1,76.4,12.3
0.038000,559.5,150.9,1859.8,161.1,2612.7,517.9,547.3,1849.5,2626.5,198.6,76.5,12.6
0.040000,567.8,173.6,1882.0,183.5,2554.1,609.3,554.6,1862.5,2592.7,199.2,76.6,12.9
0.042000,576.5,206.1,1907.0,206.4,2493.3,722.4,562.2,1876.4,2559.7,199.8,76.6,13.3
0.044000,584.1,236.5,1928.4,216.0,2455.2,797.6,569.8,1891,2529.1,200.4,76.6,13.6
0.046000,589.3,256.0,1940.8,211.9,2443.0,790.2,577.2,1906.1,2502,201,76.6,14
0.048000,591.3,264.3,1945.7,198.9,2445.6,712.8,584.3,1921.2,2479.6,201.6,76.7,14.3
0.050000,591.1,268.9,1949.0,183.6,2454.0,632.5,590.8,1935.9,2462.9,202.3,76.7,14.6
0.052000,590.0,278.3,1954.7,170.6,2467.6,581.0,596.7,1949.9,2452.4,202.9,76.8,15
0.054000,589.4,290.0,1960.6,162.1,2482.6,546.8,601.7,1962.8,2448.5,203.6,76.8,15.3
0.056000,590.8,297.9,1964.5,155.8,2493.5,508.5,605.9,1974.1,2451.3,204.3,76.9,15.8
0.058000,595.1,298.7,1966.4,149.5,2499.6,467.1,609.1,1983.6,2460.5,205.1,76.9,16.5
0.060000,601.1,296.3,1968.1,144.5,2505.3,440.8,611.4,1990.9,2475.7,205.8,77,17.3
0.062000,606.7,299.6,1970.9,143.9,2515.7,440.0,612.8,1995.8,2496.2,206.5,77,17.9
0.064000,610.6,308.9,1973.9,148.4,2533.3,454.0,613.3,1998.2,2521.1,207.3,77,18.3
0.066000,612.8,316.3,1974.7,155.7,2555.4,458.1,613.1,1997.9,2549.4,208.1,77,18.1
0.068000,614.9,319.8,1973.9,165.1,2580.8,447.3,612.2,1995,2579.9,208.9,77.1,17.4
0.070000,617.2,323.9,1973.7,177.9,2610.4,435.2,610.9,1989.6,2611.7,209.7,77.1,16.3
0.072000,618.6,333.6,1975.7,194.9,2643.7,437.6,609.3,1982.1,2643.7,210.5,77.2,15.2
0.074000,617.3,349.9,1979.8,218.5,2682.7,460.2,607.5,1972.7,2674.9,211.4,77.3,14.4
0.076000,613.1,367.4,1982.6,246.9,2719.8,497.4,605.7,1961.9,2704.5,212.2,77.4,14.1
0.078000,607.3,380.3,1980.6,279.5,2749.2,536.4,604.1,1950.2,2731.9,213.1,77.5,14.2
0.080000,601.9,381.6,1969.5,311.8,2766.0,555.1,602.9,1938.3,2756.7,213.9,77.6,14.5
0.082000,598.3,366.0,1948.5,330.1,2771.5,537.3,602.1,1926.7,2778.5,214.8,77.6,14.9
0.084000,596.3,336.4,1921.5,325.5,2773.6,495.0,601.9,1916.1,2797.4,215.7,77.7,15.3
0.086000,595.9,301.3,1897.7,303.3,2776.9,455.0,602.3,1907.1,2813.6,216.6,77.7,15.7
0.088000,597.8,272.3,1885.2,282.3,2782.3,441.3,603.4,1900.3,2827.3,217.5,77.7,16
0.090000,602.1,252.3,1883.3,272.5,2791.7,462.0,605.3,1896.1,2838.9,218.4,77.7,16.4
