file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,f16,f26,f36,f17,f27,f37,f18,f28,f38,f19,f29,f39
S10_selected_tokens_0001,197,0.08,EH,8,Black,1,7842,0.046229700246162686,1.2143285656692129,1.632545195259408,0.11373999177289118,1.2177776944889311,1.6613656337949,0.20985912402796458,1.2163009528964173,1.6588371874415424,0.26108503070027034,1.2083879541390914,1.6613656337949,0.2674666732897908,1.2068972706332364,1.6575705628263497,0.2494944308853606,1.197906201073379,1.6531246996761508,0.21791285883506184,1.19690218492478,1.6422445923481215,0.13284417308293328,1.181209633085147,1.6460981616641126,-0.014295720141690005,1.1709531329179583,1.6518508141535628
S10_selected_tokens_0002,200.7,0.058,EH,8,Black,2,5947,-0.19898094509672593,1.2681359724455747,1.5784779739891333,-0.1360918565477922,1.2737330019822926,1.5829262276883176,-0.09321483219139992,1.2723366787393653,1.5917638107007832,-0.0662104909997252,1.2629776960608217,1.5890528635982788,-0.059130815411664095,1.2573199723409623,1.5829262276883176,-0.0486044024246759,1.2554269287089044,1.5937922089621752,-0.05385375831081962,1.253055573554505,1.6082098937446103,-0.09687114339451064,1.2459075802892174,1.6108694697803676,-0.1456613075639428,1.2270800871512444,1.6141840236932685
S10_selected_tokens_0003,201.5,0.078,EH,8,Black,3,6263,0.27885199551491624,0.9913084025962604,1.3455126843764234,0.2963087979190755,1.0347672629937197,1.3986225096903722,0.2925936233672122,1.0826288044126997,1.4552790643597167,0.28261847831039333,1.1125811266960506,1.506688721255399,0.26873812927798735,1.1395369366845793,1.576074539355786,0.2559502312282316,1.1522220962118945,1.646738981935962,0.2390776700271049,1.1427233440539872,1.6872278011644903,0.17558572146020435,1.1153096413492545,1.6945830289299364,0.11225521050531206,1.0954961148111177,1.7003677915981692
S10_selected_tokens_0004,202.1,0.048,EH,8,Black,4,5316,-0.1690086715609338,0.9992961562805327,1.316525147503171,-0.1456613075639428,1.0204898045224189,1.3289256607016258,-0.11722337224340951,1.0718729690476811,1.364381168680806,-0.11909428017922075,1.1191170976758364,1.389964446947257,-0.12661311259324837,1.1719835297118548,1.413697148382,-0.14182253125677668,1.2054043616722039,1.4513925456704362,-0.1749316898640556,1.2187609787372793,1.5143965957166658,-0.20917471328626824,1.222194879585195,1.6048754458401584,-0.2446320251229981,1.214822027312584,1.6460981616641126
S10_selected_tokens_0005,185.2,0.098,EH,8,Black,5,5474,-0.10977454823041821,1.193380168705402,1.5173173717981872,-0.03646201559895079,1.1043506275595352,1.501146493878589,0.020504809007726443,1.0447585303572895,1.4933354071117018,0.16295397455430383,1.0690231523569214,1.5184104671885006,0.2125509156936758,1.0815020437301088,1.5435825981385172,0.20038038007342074,1.0803740120256107,1.5453565918625802,0.18668153571525892,1.0747146873567086,1.5492483356741946,0.13138750858646908,1.053492210326044,1.5360972664497838,0.03184096279406301,1.0222856745052313,1.5249440657481443
S10_selected_tokens_0006,190.9,0.058,EH,8,Black,6,5474,-0.36161919921727836,1.2657945993319348,1.5317946423864752,-0.3241440880507316,1.2582651519954497,1.5162230802426997,-0.28139292109806746,1.2544790613393584,1.522408291884381,-0.24251113355386078,1.248295926301517,1.556986678897366,-0.22778952172850087,1.2497262006812173,1.5670965784989868,-0.21328149523892215,1.2444718298631132,1.558737073182896,-0.2236228490336547,1.234363440542352,1.5453565918625802,-0.2531608614705183,1.2182694574690895,1.5335896527409991,-0.32184787579038154,1.1611110436291412,1.5205930799138185
S10_selected_tokens_0007,189.3,0.07,EH,8,Black,7,7053,0.05727953643274741,0.9230203148579781,1.6729772502153546,0.13864970462825443,0.9707405226676649,1.6594698986300012,0.21523548106434465,1.0156849904738792,1.6626274636153235,0.2311932665029559,1.032401797668384,1.6654607726097277,0.227227630109609,1.0388934109048913,1.6673451952779201,0.22058308739094024,1.0459274375622716,1.6732892140300821,0.2112059255783434,1.0505894506680828,1.6751589559272366,0.1769794499088082,1.048261160908492,1.664517227957245,0.09879203033701778,1.0365376972124327,1.6578873694185754
S10_selected_tokens_0008,191.9,0.078,EH,8,Black,8,6105,-0.3310645308953051,0.9439361100079511,1.6770252084129131,-0.2574527135520599,0.9869807296904787,1.6847639871679023,-0.1949323565707255,1.0500078862434332,1.675470239976442,-0.18288401805455123,1.060424647101689,1.649298164394783,-0.1611654940999081,1.0927129234793256,1.6566195404056456,-0.1023807992054806,1.1368738192650953,1.652487959762884,-0.12661311259324837,1.1299163386975968,1.6591535930762022,-0.15532321847567943,1.1169431837762165,1.6412788752281626,-0.18288401805455123,1.0854401641502456,1.6015298421842354
S10_selected_tokens_0009,184.5,0.098,EH,8,Black,9,5947,0.07130938464318604,1.0893628365940433,1.4992922378308933,0.20985912402796458,1.0775483531802807,1.5180462348042152,0.28010906670496727,1.0949400958921496,1.504106170474885,0.313466081537654,1.1320622622678735,1.5129330023342895,0.2649189012109918,1.150645223349013,1.5328720352003353,0.22324620481042423,1.1694055442675797,1.575042724990812,0.20580780180878566,1.1923715957505179,1.5921021629286765,0.12700474043137433,1.1943877254657025,1.6260262673495918,-0.005899365188784422,1.1791667314553465,1.6276599876933586
S10_selected_tokens_0010,194.8,0.078,EH,8,Black,10,5789,-0.31955692404382585,1.217285689558957,1.50705711322862,-0.2574527135520599,1.251154432297481,1.50705711322862,-0.188890042114763,1.2653256661463193,1.5378845770238794,-0.1514472446309867,1.266263312722283,1.5815596405265415,-0.13039383543315441,1.270938403051277,1.6008593761852685,-0.11349202463055086,1.2667318065233095,1.612528120019646,-0.10792097958109537,1.266263312722283,1.6155067752088863,-0.12472809789747696,1.2582651519954497,1.620122675260851,-0.1611654940999081,1.2473412722910666,1.6178173885491658
