file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,f16,f26,f36,f17,f27,f37,f18,f28,f38,f19,f29,f39
S10_selected_tokens_0030,192.8,0.058,IY,13,Pink,30,6737,409,1385,2712,423,1446,2723,444,1513,2757,466,1523,2800,473,1520,2811,494,1510,2838,524,1481,2915,543,1433,2967,559,1364,3026
S10_selected_tokens_0031,195.4,0.138,IY,13,Pink,31,6579,371,1916,2684,368,2359,2707,368,2588,2718,374,2713,2742,383,2512,2752,398,2360,2810,413,2134,2905,439,1667,2956,483,1422,3099
S10_selected_tokens_0032,193.8,0.068,IY,13,Pink,32,5789,416,1370,2785,429,1428,2795,447,1551,2793,468,1580,2812,490,1568,2829,514,1548,2879,535,1540,2907,552,1529,2946,562,1463,2965
S10_selected_tokens_0033,206.3,0.12,IY,13,Pink,33,6105,395,2511,3339,400,2593,3303,400,2607,3146,405,2583,2782,416,2400,2686,429,2159,2690,452,1852,2727,507,1559,2869,547,1359,3034
S10_selected_tokens_0034,206.8,0.08,IY,13,Pink,34,6263,443,2269,3269,447,2199,3123,435,2170,3078,374,2177,3193,498,2174,2838,1058,2408,3929,1238,2530,3901,1218,2498,3871,1230,2887,3893
S10_selected_tokens_0035,189.1,0.13,IY,13,Pink,35,5632,337,2507,3239,358,2558,3264,365,2595,3084,332,2624,2821,349,2455,2723,396,2287,2731,410,1707,2787,419,1612,2835,428,1413,2866
S10_selected_tokens_0036,193.1,0.08,IY,13,Pink,36,5789,265,2326,3576,273,2243,3290,495,2336,3323,615,2465,3660,686,2282,3387,1100,2178,3740,686,1565,3684,948,1484,3700,1287,1727,3666
S10_selected_tokens_0037,189.4,0.128,IY,13,Pink,37,6579,340,1654,2565,344,2286,2619,353,2477,2728,366,2465,2773,377,2334,2718,393,2158,2738,419,1899,2779,443,1511,3016,491,1349,3079
S10_selected_tokens_0038,186,0.05,IY,13,Pink,38,5632,372,1348,3346,324,1372,3439,1416,3553,4553,1274,2386,3893,1211,2484,3958,491,1471,3594,556,1439,3506,595,1355,3685,1043,1223,3667
S10_selected_tokens_0039,208,0.148,OW,14,Maroon,39,7053,707,1700,2614,756,1637,2667,750,1550,2678,668,1432,2717,556,1335,2655,509,1346,2654,514,1478,2637,508,1775,2639,454,1917,2744
S10_selected_tokens_0040,206.9,0.148,OW,14,Maroon,40,5316,687,1386,2504,650,1261,2538,621,1243,2583,595,1184,2628,530,1092,2632,496,1075,2639,484,1178,2620,463,1242,2583,438,1435,2437
S10_selected_tokens_0041,190.9,0.19,OW,14,Maroon,41,5316,472,2106,2331,569,1780,2431,602,1675,2487,602,1535,2513,574,1474,2579,537,1354,2585,464,1336,2572,439,1416,2554,421,1762,2593
S10_selected_tokens_0042,191,0.168,OW,14,Maroon,42,5632,589,1481,2491,628,1377,2524,626,1306,2575,602,1268,2633,563,1159,2642,487,1109,2636,418,1010,2613,404,1139,2606,397,1340,2578
S10_selected_tokens_0043,205.2,0.148,OW,14,Maroon,43,6421,611,1366,2658,640,1403,2679,609,1315,2681,553,1312,2770,480,1271,2718,449,1279,2791,444,1345,2818,436,1475,2834,416,1489,2848
S10_selected_tokens_0044,206.5,0.158,OW,14,Maroon,44,5158,772,1151,2699,705,1123,2652,537,1037,2688,479,1020,2712,431,1038,2699,418,1047,2667,416,1065,2670,421,1186,2808,408,1446,2885
S10_selected_tokens_0045,194.6,0.148,OW,14,Maroon,45,7053,600,1445,2951,652,1435,2947,683,1393,2972,694,1365,3011,687,1356,3030,666,1350,3031,624,1339,3008,590,1353,2938,543,1418,2871
S10_selected_tokens_0046,191.4,0.18,OW,14,Maroon,46,6421,592,1268,2932,679,1282,2985,712,1199,3007,745,1024,2974,656,1044,2970,585,1016,2973,508,991,2929,472,1065,2866,454,1268,2648
S10_selected_tokens_0047,197.4,0.15,OW,14,Maroon,47,5474,834,1366,2653,692,1349,2671,607,1237,2706,531,1185,2722,478,1138,2747,432,1063,2734,424,1113,2729,419,1234,2751,408,1330,2825
S10_selected_tokens_0048,200.4,0.168,OW,14,Maroon,48,6421,568,1147,2648,582,1153,2718,572,1098,2773,532,1048,2775,476,1011,2825,446,1006,2846,422,1020,2815,416,1117,2779,405,1255,2755
S10_selected_tokens_0049,195.9,0.128,OW,14,Maroon,49,5789,698,1376,2240,682,1341,2369,667,1270,2512,612,1197,2576,568,1177,2652,540,1132,2754,487,1006,2758,438,967,2758,412,961,2795
S10_selected_tokens_0050,191.6,0.188,OW,14,Maroon,50,6105,608,1200,2260,627,1156,2426,623,1151,2634,582,1042,2732,504,983,2809,466,957,2865,445,866,2890,414,821,2888,383,903,2731
S10_selected_tokens_0051,198.4,0.168,OW,14,Maroon,51,5316,576,1701,2713,655,1686,2678,713,1611,2692,659,1546,2725,536,1391,2739,473,1359,2715,434,1393,2705,417,1617,2713,385,1822,2743
S10_selected_tokens_0052,193,0.18,OW,14,Maroon,52,6895,558,1639,2905,615,1542,2848,621,1351,2790,599,1272,2823,519,1182,2857,468,1166,2871,465,1263,2876,426,1463,2852,391,1841,2880
S10_selected_tokens_0053,188.1,0.168,OW,14,Maroon,53,6105,600,1787,2799,659,1789,2766,658,1709,2712,629,1640,2663,575,1520,2618,530,1503,2595,491,1504,2579,472,1548,2564,467,1757,2536
S10_selected_tokens_0054,191.8,0.178,OW,14,Maroon,54,5474,660,1611,2832,705,1496,2822,643,1340,2733,567,1195,2518,502,1140,2523,469,1039,2522,446,1065,2499,444,1192,2468,456,1480,2460
S10_selected_tokens_0055,208.8,0.148,OW,14,Maroon,55,5158,832,1417,2494,666,1478,2535,622,1432,2531,574,1392,2532,513,1373,2554,464,1368,2544,441,1447,2534,426,1614,2493,400,1809,2548
S10_selected_tokens_0056,213.2,0.12,OW,14,Maroon,56,5158,855,1241,2782,738,1251,2742,655,1215,2803,597,1125,2776,522,1085,2737,478,1074,2698,454,1081,2622,450,1214,2584,421,1344,2405
S10_selected_tokens_0057,196.3,0.13,OW,14,Maroon,57,5632,487,1622,2656,550,1582,2627,585,1442,2628,559,1351,2630,523,1275,2604,466,1188,2579,442,1158,2575,425,1128,2518,412,1024,2394
S10_selected_tokens_0058,192.4,0.138,OW,14,Maroon,58,5316,623,1443,2785,602,1332,2742,565,1190,2720,531,1162,2738,501,1094,2744,458,988,2722,425,958,2687,406,949,2600,435,982,2463
S10_selected_tokens_0059,221.4,0.168,UW,17,Cyan,59,5789,293,1763,2807,422,1803,2709,430,1769,2734,428,1658,2723,422,1542,2719,415,1361,2570,416,1329,2510,420,1431,2528,418,1647,2492
S10_selected_tokens_0060,220.4,0.148,UW,17,Cyan,60,5316,302,2340,2889,386,2328,2659,399,2225,2638,402,2204,2561,401,2183,2472,407,2111,2456,415,2026,2505,423,2001,2497,420,2008,2646
S10_selected_tokens_0061,193.7,0.148,UW,17,Cyan,61,5316,405,1589,2714,409,1621,2690,409,1618,2665,405,1580,2659,400,1552,2674,395,1536,2661,385,1549,2648,376,1674,2641,365,1901,2582
S10_selected_tokens_0062,199.5,0.16,UW,17,Cyan,62,5000,400,2176,2608,406,2198,2645,409,2171,2616,405,2033,2601,401,1925,2603,400,1856,2611,397,1942,2627,391,2103,2664,376,2224,2767
S10_selected_tokens_0063,202,0.168,UW,17,Cyan,63,5789,397,2121,2782,403,2056,2731,408,2008,2651,405,1632,2590,404,1439,2605,402,1316,2606,406,1322,2617,402,1477,2632,386,1615,2452
S10_selected_tokens_0064,195.7,0.148,UW,17,Cyan,64,5316,393,2308,2658,405,2258,2692,409,2118,2699,411,1972,2713,413,1854,2738,419,1817,2759,420,1799,2734,421,1851,2742,400,1856,2674
S10_selected_tokens_0065,199.9,0.13,UW,17,Cyan,65,5316,404,1394,2222,408,1402,2256,411,1383,2305,413,1401,2429,411,1440,2469,405,1486,2480,399,1682,2494,365,1856,2441,341,2020,2680
S10_selected_tokens_0066,198.5,0.15,UW,17,Cyan,66,5474,388,1888,2157,393,1901,2224,399,1814,2320,406,1811,2384,408,1736,2450,410,1822,2498,408,1914,2557,402,2080,2750,380,2060,2900
S10_selected_tokens_0067,205.1,0.13,UW,17,Cyan,67,5158,425,1637,2057,425,1637,2085,423,1626,2117,422,1578,2232,418,1497,2268,414,1448,2292,414,1485,2382,408,1602,2405,394,1745,2358
S10_selected_tokens_0068,201,0.158,UW,17,Cyan,68,5474,412,1735,1988,414,1744,2019,414,1670,2119,411,1614,2200,410,1603,2232,408,1600,2275,409,1620,2337,408,1788,2334,395,1946,2461
S10_selected_tokens_0069,201.6,0.098,UW,17,Cyan,69,5158,423,1509,2052,417,1443,2066,414,1399,2082,415,1396,2184,414,1389,2233,410,1408,2220,408,1538,2202,403,1614,2253,394,1779,2297
S10_selected_tokens_0070,208.2,0.128,UW,17,Cyan,70,5789,419,1750,2003,419,1763,2078,416,1711,2107,417,1697,2161,417,1703,2237,418,1790,2316,417,1876,2415,414,2001,2466,405,2050,2639
S10_selected_tokens_0071,199.8,0.148,UW,17,Cyan,71,5158,375,2151,2777,397,2180,2637,399,2127,2558,397,1950,2523,394,1806,2542,394,1716,2563,395,1678,2581,392,1770,2570,386,1875,2492
S10_selected_tokens_0072,197.4,0.13,UW,17,Cyan,72,5632,385,2350,2901,388,2339,2636,387,2262,2593,389,2170,2561,392,2036,2554,394,1959,2547,393,2021,2552,384,2076,2599,369,2114,2672
S10_selected_tokens_0073,215.1,0.168,UW,17,Cyan,73,5632,339,2095,2570,397,2044,2612,415,1893,2616,414,1755,2630,405,1533,2600,400,1259,2614,404,1166,2667,409,1282,2631,399,1654,2546
S10_selected_tokens_0074,209.5,0.158,UW,17,Cyan,74,5474,351,2350,2918,385,2340,2820,396,2329,2687,402,2257,2563,405,2085,2537,409,1975,2535,412,1905,2567,407,1963,2612,389,1977,2674
S10_selected_tokens_0075,214.9,0.128,UW,17,Cyan,75,6737,411,2066,2905,411,1973,2930,408,1938,2889,409,1843,2870,411,1770,2826,417,1773,2837,421,1799,2830,418,1858,2872,415,1818,2865
S10_selected_tokens_0076,209,0.11,UW,17,Cyan,76,5474,379,2338,2918,383,2399,2812,382,2332,2636,387,2254,2651,394,2104,2668,407,2066,2710,413,2040,2719,414,2035,2803,413,1998,2856
S10_selected_tokens_0077,210.5,0.138,UW,17,Cyan,77,5632,365,2231,2941,381,2265,2756,390,2136,2687,390,1960,2646,386,1796,2604,381,1684,2602,384,1564,2608,390,1626,2619,385,1766,2578
S10_selected_tokens_0078,212.4,0.118,UW,17,Cyan,78,5789,382,2326,2820,387,2344,2700,387,2298,2551,387,2176,2572,390,2109,2629,396,2072,2669,399,2086,2675,400,2186,2708,398,2316,2750
S10_selected_tokens_0079,198.5,0.13,AE,2,Blue,79,5632,777,2411,2889,841,2430,2785,810,2087,2796,810,2134,2759,806,2137,2752,809,2136,2767,807,2118,2794,783,2113,2826,754,2131,2878
S10_selected_tokens_0080,200.5,0.138,AE,2,Blue,80,7211,436,2874,3859,527,2783,3472,689,2637,3446,797,2541,3238,826,2461,2907,849,2365,2939,841,2266,2937,811,2199,2996,731,2176,3105
S10_selected_tokens_0081,197.6,0.14,AE,2,Blue,81,5789,902,2164,2744,833,2121,2765,840,2064,2788,844,2015,2806,849,1982,2807,855,1964,2788,854,1921,2762,849,1888,2826,811,1830,2855
S10_selected_tokens_0082,198.1,0.138,AE,2,Blue,82,5632,443,2538,2791,576,2491,2839,729,2381,2893,774,2289,2838,805,2160,2808,836,2079,2814,849,1986,2777,863,1921,2802,843,1865,2866
S10_selected_tokens_0083,193.8,0.14,AE,2,Blue,83,6105,518,2400,2985,596,2393,2922,664,2431,2776,742,2361,2817,771,2218,2743,803,2099,2765,839,2029,2750,846,1956,2792,830,1931,2840
S10_selected_tokens_0084,190,0.11,AE,2,Blue,84,8000,463,2605,3196,560,2545,3086,688,2444,3005,814,2325,3021,901,2237,3028,958,2123,3045,965,2050,2992,950,1980,2960,916,1929,2964
S10_selected_tokens_0085,204.4,0.12,AE,2,Blue,85,6105,659,2183,2916,743,2198,2954,812,2170,2773,818,2149,2666,835,2128,2691,842,2087,2692,854,2068,2764,840,2063,2799,816,2080,2905
S10_selected_tokens_0086,202.8,0.13,AE,2,Blue,86,5947,444,2334,3275,480,2372,3178,656,2385,3166,755,2364,3081,825,2330,3047,862,2264,2963,865,2172,2908,861,2105,2883,856,2047,2917
S10_selected_tokens_0087,206.6,0.12,AE,2,Blue,87,6579,785,2479,3273,741,2285,3018,751,2287,2965,790,2285,2979,807,2252,2962,823,2228,2958,839,2154,2811,830,2080,2767,815,2077,2884
S10_selected_tokens_0088,207.3,0.11,AE,2,Blue,88,7053,468,2493,3086,570,2436,3108,686,2389,3099,775,2345,3099,826,2292,3085,866,2236,2961,873,2146,2898,849,2104,2870,788,2070,2785
S10_selected_tokens_0089,187.4,0.15,AE,2,Blue,89,5789,572,2134,2779,669,2136,2817,765,2130,2856,820,2112,2855,847,2099,2867,867,2068,2899,897,2050,2906,896,2034,2939,860,2021,2931
S10_selected_tokens_0090,188.5,0.14,AE,2,Blue,90,5947,398,2424,3015,510,2365,2972,668,2287,2903,766,2186,2877,849,2137,2842,879,2073,2860,879,2025,2869,894,2036,2933,909,2051,2989
S10_selected_tokens_0091,188.6,0.12,AE,2,Blue,91,5632,779,2179,2901,831,2107,2840,865,2038,2771,900,2002,2772,921,1999,2808,928,1977,2841,942,1940,2803,939,1884,2843,923,1901,2909
S10_selected_tokens_0092,187.3,0.118,AE,2,Blue,92,5789,529,2554,2990,589,2427,2967,723,2415,2979,769,2300,2865,799,2216,2853,839,2153,2830,849,2049,2845,857,1975,2838,877,1932,2871
S10_selected_tokens_0093,188.2,0.108,AE,2,Blue,93,5316,690,1853,2452,765,1993,2629,794,2059,2698,786,2116,2729,804,2169,2801,821,2194,2806,812,2197,2819,808,2159,2841,805,2120,2860
S10_selected_tokens_0094,189.5,0.138,AE,2,Blue,94,5632,606,2027,2536,730,2066,2652,812,2124,2768,816,2145,2771,878,2154,2783,889,2132,2798,887,2086,2777,850,2049,2819,801,2066,2960
S10_selected_tokens_0095,186.2,0.108,AE,2,Blue,95,5632,624,2284,2798,720,2324,2789,763,2228,2784,780,2196,2784,785,2195,2830,795,2181,2837,801,2155,2849,793,2113,2855,765,2059,2873
S10_selected_tokens_0096,187.9,0.138,AE,2,Blue,96,5632,395,2454,2833,419,2588,2875,501,2584,2942,687,2493,2962,801,2401,2904,816,2236,2909,822,2120,2900,838,2079,2930,818,2072,2984
S10_selected_tokens_0097,187.4,0.118,AE,2,Blue,97,5789,759,2263,2839,811,2190,2825,843,2177,2792,849,2155,2782,838,2118,2752,825,2072,2744,827,2063,2778,827,2063,2800,780,2033,2810
S10_selected_tokens_0098,192.9,0.12,AE,2,Blue,98,8000,509,2546,3263,646,2520,3200,755,2441,3177,836,2355,3160,888,2246,3141,927,2171,3075,932,2114,3107,915,2102,3096,873,2087,3078
S10_selected_tokens_0099,180.2,0.16,AE,2,Blue,99,7368,851,1886,2826,929,1834,2836,969,1793,2811,1022,1747,2830,1038,1728,2850,1025,1729,2868,994,1737,2874,941,1764,2907,896,1779,2997
S10_selected_tokens_0100,176.3,0.14,AE,2,Blue,100,6421,914,1733,2743,981,1678,2738,1024,1638,2722,1039,1601,2728,1022,1614,2745,1004,1669,2759,960,1705,2799,915,1728,2800,863,1747,2804
S10_selected_tokens_0101,181.9,0.108,AE,2,Blue,101,5947,1043,1795,2630,1062,1801,2701,1049,1810,2711,1031,1817,2717,990,1834,2800,944,1855,2826,912,1874,2825,873,1907,2851,806,1920,2874
S10_selected_tokens_0102,183,0.128,AE,2,Blue,102,5789,1075,1709,2672,1078,1736,2625,1081,1733,2620,1072,1727,2641,1053,1790,2705,996,1809,2722,933,1846,2761,900,1915,2793,843,1991,2851
S10_selected_tokens_0103,184.5,0.15,AE,2,Blue,103,5632,846,1903,2705,931,1816,2680,996,1740,2596,1052,1694,2610,1022,1721,2626,973,1777,2654,922,1851,2725,882,1901,2742,836,1884,2789
S10_selected_tokens_0104,189.8,0.13,AE,2,Blue,104,6263,835,1779,2921,903,1711,2757,951,1633,2626,952,1594,2617,945,1603,2630,927,1643,2658,911,1704,2677,875,1772,2747,819,1797,2781
S10_selected_tokens_0105,184.1,0.15,AE,2,Blue,105,6579,848,1871,2842,962,1807,2594,1005,1797,2603,1063,1813,2610,1041,1845,2685,994,1874,2714,961,1910,2807,921,1939,2874,873,1921,2866
S10_selected_tokens_0106,180.6,0.148,AE,2,Blue,106,7211,853,1728,2801,955,1634,2585,977,1556,2540,991,1525,2595,984,1571,2644,949,1644,2749,930,1742,2759,902,1779,2777,852,1838,2940
S10_selected_tokens_0107,178.8,0.14,AE,2,Blue,107,5789,1047,1816,2687,1066,1784,2568,1059,1753,2576,1055,1763,2615,1042,1771,2627,993,1778,2650,934,1818,2668,893,1837,2691,776,1795,2692
S10_selected_tokens_0108,185.4,0.14,AE,2,Blue,108,5947,981,1578,2549,984,1534,2455,998,1505,2493,997,1470,2520,989,1464,2546,962,1492,2580,935,1572,2609,910,1683,2695,870,1754,2702
S10_selected_tokens_0109,193.8,0.158,AE,2,Blue,109,6105,868,2001,2755,966,1909,2739,997,1841,2741,1037,1814,2772,1035,1798,2756,984,1817,2749,954,1832,2739,904,1857,2735,778,1819,2727
S10_selected_tokens_0110,190.4,0.15,AE,2,Blue,110,5947,812,1829,2545,934,1779,2565,960,1665,2557,980,1570,2557,988,1576,2525,970,1658,2549,946,1705,2562,906,1755,2578,808,1781,2638
S10_selected_tokens_0111,193.9,0.15,AE,2,Blue,111,6737,724,2046,2785,831,1975,2588,932,1908,2630,979,1862,2686,992,1825,2722,967,1803,2781,903,1803,2819,819,1801,2855,786,1768,2866
S10_selected_tokens_0112,175.2,0.13,AE,2,Blue,112,5316,618,1773,2442,819,1594,2340,918,1532,2350,1009,1515,2313,1038,1501,2375,1022,1514,2477,973,1523,2508,909,1538,2581,853,1526,2602
S10_selected_tokens_0113,196.8,0.108,AE,2,Blue,113,6579,1004,1432,2569,1046,1463,2498,1019,1698,2678,995,1699,2705,991,1735,2788,994,1773,2923,977,1772,2942,926,1760,3023,879,1732,3077
S10_selected_tokens_0114,200.6,0.098,AE,2,Blue,114,7211,971,1836,2663,1012,1474,2504,1020,1563,2664,1008,1661,2765,991,1679,2773,985,1672,2841,960,1647,2805,916,1662,2858,854,1646,3006
S10_selected_tokens_0115,208.2,0.11,AE,2,Blue,115,7211,988,1807,2212,1006,1793,2403,1025,1798,2517,1031,1816,2569,1027,1840,2575,1008,1836,2598,979,1862,2654,923,1879,2677,869,1897,2713
S10_selected_tokens_0116,205.7,0.118,AE,2,Blue,116,5474,967,1687,2129,993,1545,2220,981,1469,2262,981,1495,2286,985,1545,2366,964,1604,2421,911,1662,2425,866,1759,2530,831,1842,2756
