a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1174.9,1311.8,1764.5,2176,2260,2264.3,2270.6,2260.3,2282.1,2252.9,2235.4,2219.5,2254.6,2310.8,2346.8,2361.8,2380.7,2385.4,2397,2393.8
1541.9,1591.8,1710.4,1727.2,1731.9,1736.9,1739.8,1735.1,1725.3,1722.8,1716.7,1711.7,1710.9,1722.6,1744.3,1774.6,1804,1824.4,1831.5,1827.7
1575.3,1503.6,1787.9,1980.2,2082.5,2297.8,2316.5,2330,2346.7,2365.6,2365.4,2386.1,2386.1,2369.4,2392.6,2416.6,2441.4,2464.8,2478.6,2491.8
1660.9,1754.1,1779.5,1797.1,1806.3,1829.3,1837.7,1844.5,1863.9,1857.1,1844.9,1831.7,1864,1854.5,1905.6,1923.7,2060.1,2130.6,2156.2,2113.2
1768.5,1853.9,2052.3,2042.5,2059.1,2065.4,2071.9,2062.5,2077.3,2056,2055.7,2045.2,2071.8,2088.1,2134.4,2204.2,2361.3,2509,2426.3,2410.3
1443.9,1459,1460.8,1465.6,1466.3,1463.4,1467.4,1465.1,1458.2,1457.6,1461.5,1463.5,1464.9,1475,1491.8,1635.9,1768.5,1855.5,1872.4,1785.6
1888.3,2048.4,2188.8,2197.5,2201.2,2197.8,2205.3,2216.9,2215.3,2201.8,2186,2209,2237.9,2266.1,2303.5,2316,2535.7,2515.5,2568.1,2607.9
1491,1494.8,1498.3,1501.5,1503.9,1510.2,1511.5,1511,1507.7,1506.3,1502.8,1504.5,1507.6,1513.8,1521.5,1526.9,1941.2,2161.4,2290.3,2317
1961.4,2025.1,2085,2125.2,2146.5,2165.5,2168.8,2174.8,2183.9,2188,2185.8,2187.1,2187.8,2199.6,2196.2,2201.1,2456.7,2506.9,2533,2587.2
1839.6,1839.8,1845.2,1852.9,1860.3,1867,1868.9,1879.4,1884.6,1889,1889.8,1888.9,1885.8,1885.9,1893.4,1901.2,1933.6,2341.9,2428.6,2425.3
1936.9,2034.3,2171.2,2183.3,2195.9,2212,2212.6,2218.3,2223.2,2233.1,2250.8,2266.9,2287.3,2322.3,2360.5,2481.9,2585.8,2640.8,2733.7,2804.6
1752.4,1758.7,1768.5,1778.6,1787.7,1795.2,1800.4,1808.5,1812.8,1819.7,1822.5,1828.8,1825.4,1834.9,1844.2,1858.5,1874.4,1900.1,2214.6,2452.2
1795.1,1937.5,1970.9,1979.2,1988.9,2008.5,2005.7,2006.7,1998.1,1990.2,1998.7,2011.7,2035.9,2078.6,2131.2,2445.2,2366.9,2410.4,2492.8,2586.4
1395.1,1397.5,1403,1399.4,1403.1,1398.9,1402.7,1398.9,1399.4,1403.5,1397.6,1402.2,1407.2,1414.7,1417.5,1791.7,1812.3,1840.1,1774.3,2037.5
1515.4,1526.2,1533.2,1543.5,1550.7,1558.1,1566,1573.8,1577.8,1580.5,1583.2,1578.3,1574.8,1574.8,1666.2,2117.7,2334.1,2354,2372.5,2387
1237.4,1235.5,1236.3,1240.5,1241,1241.5,1242.7,1243.6,1239.2,1237.7,1242.6,1244.3,1241.3,1239,1223,1969.3,2230,2203.3,2263.3,2316.6
1585.1,1594,1605.8,1610.2,1611.7,1621,1627,1629.9,1637.3,1644.1,1648.4,1652.6,1655.2,1655.5,1662.5,1673.2,1794.2,2241.9,2328.8,2332.4
1234,1238.4,1235.9,1240,1238.4,1240.6,1246.4,1246,1251.1,1249.9,1253.7,1249.7,1255.8,1251.9,1241,1562.1,1658.8,1816.2,2069.9,1991
1334.4,1344.3,1352.4,1358.6,1361.8,1364.2,1363.8,1362.7,1359,1360.7,1362.7,1358.3,1339.1,1826.8,2155.1,2234.1,2236.3,2405.5,2537.2,2523.4
1119.8,1118.6,1121.1,1117.7,1118,1118.1,1119.7,1117.1,1114,1117.5,1116.8,1122.7,1126.6,1126.7,1207.2,1371,1433.6,1507.4,1493.5,1578.9
1357.6,1388,1395.3,1398.3,1396.5,1393.3,1390.8,1389,1385.3,1384.1,1384,1382.5,1381,1385.7,1385.3,1313.6,2935.5,2805,2793.9,2819.7
1159,1154.7,1143.2,1138.9,1137.8,1135.6,1134.6,1131.9,1133.1,1132.3,1128.5,1121.1,1202.9,1832,2653.8,2832.6,2852.7,2825.4,2814.4,2951.9
1197.8,1209.9,1221.4,1225.4,1224.4,1222.7,1223.6,1222.1,1218.5,1215.9,1216.3,1216,1209.1,1201.8,1954.7,2132.6,2294.2,2399.3,2454,2490.1
1104.2,1105.9,1102,1100.9,1097.7,1097.1,1098.5,1096.3,1096.9,1095.2,1097.5,1095.6,1116.4,1147.4,1150,1901.7,2380.7,2500.8,2502.4,2574.7
1151.3,1152.1,1153.3,1154.9,1156.8,1158.6,1160.4,1160.9,1159.2,1154.1,1154,1153.9,1262.7,1559.6,2002.6,2248.2,2371.7,2373.8,2418.9,2565
1007.6,1011,1012.9,1012.5,1011.9,1010.4,1006.7,1006.7,1005.4,1003.9,1004.4,1001,993.4,964.8,1999.7,2335.7,2358.6,2424.5,2563.3,2698.5
1550.1,1566.5,1569,1573.6,1570.1,1569.9,1571.1,1568.5,1578.5,1572.6,1577.9,1579.5,1585.6,1585.9,1587.9,1801.3,2191.1,2371.7,2383.7,2409.8
1407.7,1413.2,1409.4,1408.2,1410.4,1410.6,1411.5,1407.9,1411,1412.3,1408.7,1409.2,1413.3,1403.7,1402,1395,1997.5,2299.7,2695.5,2618
1621.2,1627.9,1629.6,1633,1632.4,1634.4,1637.9,1637.9,1642.1,1643.1,1648.5,1647.8,1652.9,1652,1655.9,1659.5,1659.3,1775.8,1868.8,2195.1
1286.7,1290.8,1289,1290.2,1295.1,1296.3,1296.6,1295.3,1299,1299.9,1294.1,1290.9,1294.7,1288.9,1286.8,1875.8,1998.9,2069.2,2213.5,2245.9
1460,1480.2,1486.4,1493.3,1494.6,1489.7,1485.7,1482.4,1472.9,1476.5,1480.8,1476.2,1512.4,1702.6,1914.5,2050.7,2081.4,2095.4,2092.9,2071.2
1177.8,1180.7,1178.1,1176.6,1177.9,1174.5,1176.5,1174.6,1170.8,1170.7,1174,1173.8,1166,1732.7,2337.7,2243.4,2312.5,2435.2,2393.1,2100.5
1309.8,1311.5,1310.3,1308.9,1308.7,1309.3,1312,1314.2,1315.3,1316.2,1314.7,1312,1357.2,1417.9,1888.3,2177.9,2281.4,2370,2426.6,2417.5
1122.5,1122.3,1120.2,1117.1,1116.1,1116.9,1116.6,1115.9,1114.3,1112.2,1106,1167.6,1206.2,1244,1403.8,2398.5,2700.2,2623.1,2598.8,2634.7
1573.7,1579.6,1578.3,1594.2,1582.6,1587.1,1607.2,1608.9,1626.7,1632.5,1656.8,1663.6,1668.3,1679.6,1725.9,1856.9,1985.1,2017.2,2010.5,1972.8
2134,2147.4,2158.5,2171.1,2179.4,2186.7,2192.7,2183.9,2193.3,2212,2219.3,2249.9,2256.8,2276.8,2297.7,2311.6,2331,2364.5,2380.6,2390.5
1616.4,1618.7,1622,1626.6,1627.9,1628.1,1625.1,1618.5,1613.4,1616.4,1631.1,1648.8,1668.2,1692,1717.7,1760,1813.1,1836.2,1849.3,1857.2
2065.1,2069.8,2077.1,2081.4,2085.1,2087.8,2091.8,2094.8,2099.4,2106,2100,2096.3,2109.8,2136.1,2187.9,2263.4,2325.8,2377.9,2401.7,2414.1
1605.5,1654.9,1655.8,1664,1666.1,1669.5,1674.4,1638,1621.9,1654.5,1706,1749.1,1794.8,1829,1888.6,1957.3,1977.7,1984.7,1964.1,1950.5
1979.1,1975,1982.1,1991.5,1999.6,2007.8,2014.7,2005.8,1915.1,1933.8,1978.7,2014.5,2064.5,2115.7,2162.8,2264.2,2372.6,2395.7,2391.7,2398.3
1566.4,1567.6,1569.5,1572.7,1577.8,1574.3,1583.2,1587.7,1591.3,1597.6,1606.8,1651.1,1785.8,1884.5,1943.2,1968.4,1968.4,1956.7,1948.8,1946.2
1882.7,1883.1,1885.1,1889.5,1895.7,1903.2,1909.9,1918.1,1925.9,1932.9,1941.8,1948.1,1954.4,1970.8,2007.1,2063.4,2087.1,2112.4,2130.4,2133.9
1581.5,1584.3,1584.4,1584.5,1586.3,1587.7,1593.6,1595.3,1601.3,1611.4,1625.4,1650.4,1693.9,1747.4,1804.7,1856.2,1907.8,1939.1,1950.6,1951.1
1693.1,1695,1698.6,1698.5,1699.8,1702,1706.6,1708.5,1713.3,1720.7,1727,1737.5,1746.5,1752.6,1762.4,1775.5,1799.4,1831.2,1847.4,1878.2
1497.1,1499.8,1498.9,1491.1,1495.4,1499.4,1502.1,1515.6,1525.7,1531.1,1547.4,1557.6,1585,1622.1,1694.2,1804.4,1940.9,1952.3,1964.8,1968.8
1784.8,1789,1795.2,1801.7,1807.9,1813.5,1820.9,1827.6,1834.8,1840.4,1847.2,1853.7,1860.2,1862.6,1868,1879.3,1909.7,1960.8,1991.9,2006.9
1913.9,1917,1919.8,1923.2,1926.1,1930,1931.3,1932.7,1941.2,1955.3,1978.6,1997.3,2022.9,2056.5,2099.3,2175.7,2235,2282.6,2309.6,2335.2
2122.2,2129,2135.7,2141.5,2147.4,2151.7,2158.3,2180.5,2196.1,2213.6,2208.8,2219.1,2250.5,2257.2,2285.9,2302.2,2325,2353.3,2387.9,2412.5
1627.9,1637.9,1635.2,1633.9,1637.4,1645.5,1663.6,1652.4,1663.5,1683.1,1696.8,1720.3,1723.9,1751.6,1796.2,1948.7,2197.3,2243.8,2257.2,2257.8
2116.2,2122.1,2128,2132.6,2134.3,2138.6,2142,2150.9,2160.2,2174.4,2183.9,2197.8,2210.6,2219.8,2237.8,2254.8,2280,2313,2475.3,2367.9
1811.3,1863.6,1865,1866.3,1867,1866.8,1867.3,1867.4,1868.3,1866.1,1866.1,1870.4,1883.6,1906.5,1939.4,1969.5,1997.5,2055.9,2062.2,2064.4
2117.7,2151.6,2169.6,2173.7,2176.4,2180.1,2183.1,2186.5,2192.6,2198.8,2205.5,2216.4,2229.9,2239,2245.9,2259.9,2289.4,2333.6,2351.5,2436.6
1885.6,1887,1889.5,1892.3,1893.2,1902.5,1901.3,1914.8,1915.4,1946.9,1967,1985.5,2023.4,2058.5,2140.3,2214.7,2271.7,2283.5,2308.7,2388.7
2191.4,2196.5,2201,2205.7,2210.7,2213,2218.7,2223,2228.4,2236.9,2249.6,2251.6,2264.8,2279.9,2292.4,2297.1,2318.4,2345.6,2477.1,2443.4
2156.7,2143.9,2144.7,2164.9,2188.1,2213.5,2242.5,2159.7,2164.6,2176,2259,2273.9,2291.6,2304.1,2315.9,2311.3,2249.1,2312.7,2411.5,2450.7
1985.1,2046.7,2092.1,2114.2,2226.5,2282.3,2390.2,2414.2,2407.2,2416.8,2422.9,2433.8,2447.2,2462.2,2478.4,2493.7,2501.9,2485.3,2488.9,2507
1785.4,1816.7,1858.3,1992,1991.5,1993.3,1996.6,1999,2003.3,2006.1,2003.3,2004.3,2011.2,2015,2016.5,2022.9,2042.8,2078.7,2115.1,2202.4
2037.2,2098.3,2104.4,2185.3,2188.7,2193.4,2199.8,2207.9,2212.9,2219.3,2232.2,2248.5,2267.4,2285.9,2299,2311.6,2309.4,2297.1,2308.5,2377.5
1948.4,2094.3,2175.6,2179.8,2186.8,2193.1,2198.6,2202.8,2207.2,2213,2222.1,2234,2248.4,2264,2277.9,2281.1,2255.8,2273.9,2317.7,2371.6
2049.5,2085.3,2132.6,2138.4,2147.7,2153,2158.7,2164.7,2169.7,2177.1,2186,2197.9,2210.1,2224.2,2237.6,2250.9,2260.4,2248.4,2235.9,2248
2051.8,2008.8,2017.1,1996.4,2092.1,2123.4,2124,2125.8,2128.4,2130.1,2132.6,2135.6,2139.4,2143.7,2145.6,2141.4,2136.5,2141,2154.2,2173.1
2237.9,2214.1,2227.8,2241.6,2259.6,2263.4,2263.1,2263.8,2264.1,2266.1,2271.9,2277.8,2285,2290.6,2291.9,2294.5,2299.8,2315.9,2341.1,2367.5
1975.3,2023.7,2213.6,2205.7,2207.6,2211.3,2215.7,2198.2,2226.6,2231,2236.6,2240.4,2241.2,2222.4,2221.6,2229,2244.9,2267.4,2284.1,2298
2080,2078.7,2130,2072.2,2053.2,2218.8,2235.7,2262.4,2265.2,2267.8,2269.9,2272.8,2275.9,2279.9,2278.8,2260,2249.9,2268,2299.9,2330.9
2027,2058.2,2081.1,2079.5,2087.1,2087.6,2089.7,2091.9,2091.8,2095.1,2099.5,2106.3,2114,2121.3,2128.8,2133.2,2140.1,2143.7,2150.1,2163.6
1627.9,1783.9,1965.8,2107.8,2166.1,2169.3,2174.4,2178.6,2180.3,2182.5,2185.4,2191,2199.2,2205.1,2204.9,2213.8,2222.4,2226.1,2259,2320.2
1767.9,1938.7,1999,1999.9,2002.6,2004.9,2007.1,2008.6,2010.6,2013.6,2016.4,2018.7,2026,2033.4,2041.5,2035.2,2040.6,2056.5,2079.9,2117.2
1785.3,1942.6,1980.9,2089.9,2228.3,2229.3,2233.5,2237.6,2242.8,2248.8,2256.5,2266,2274.1,2275.4,2276.7,2277.3,2285.9,2304.5,2340.6,2391.1
2001.2,2090.7,2092.5,2092.6,2101.3,2107.3,2113.1,2114,2120.4,2119.9,2126.1,2127.6,2135.2,2138.2,2130.9,2122.9,2138.4,2186.2,2254.2,2311
2085.3,2082,2082.1,2087.8,2093.6,2095.8,2095,2090.2,2086.5,2086.8,2091.4,2097.8,2105.9,2115.5,2124,2118.1,2113.4,2123.7,2153.7,2204.6
1921.8,2156.5,2183.8,2186.8,2192.9,2198.1,2202.8,2204,2210.5,2218.6,2232.2,2247.7,2269.7,2291.2,2313.6,2328.7,2320.2,2306.4,2334.7,2385.6
1768.8,2132,2258.3,2331.7,2335.7,2340.4,2345.1,2347.7,2348.5,2352.3,2362.4,2375.6,2394.3,2417.4,2443.3,2469,2486.7,2461.1,2460.3,2480.3
1879.6,2000.5,2109.1,2117.3,2122.3,2126.8,2127.3,2122.8,2119.3,2120.9,2130.3,2145.9,2165.4,2189,2216.8,2234.5,2211.1,2211,2238.5,2287.9
2167.3,2181,2185.7,2210.8,2221,2218.3,2224.8,2230.2,2229.7,2233.2,2242.5,2254,2265.9,2277.9,2289.3,2299.8,2307.1,2304.6,2284.6,2288.4
1682.4,1722.3,1728.1,1731.7,1733.3,1732,1729.5,1729,1731.7,1736.4,1742.2,1748.9,1753.7,1757.2,1765,1777,1794.1,1818.6,1852.2,1898.9
1638.2,1665.5,1677.8,1681.7,1681.8,1678.4,1673.5,1671.2,1672.9,1677.6,1683.7,1692.1,1698.8,1696.4,1697.8,1713.5,1737.4,1772.3,1823.4,1905.6
1722.2,1739.1,1779.2,1818.9,1839.1,1843.3,1846.1,1846.4,1847.1,1848.5,1851.7,1855.5,1862,1867.4,1868.3,1866.2,1875.2,1896.6,1937.6,2028
1613.3,1671.5,1711.7,1752.2,1785.4,1804.5,1811.1,1814.7,1816.6,1818.1,1819.7,1821.6,1823.9,1823.1,1808,1806.7,1821.1,1845.2,1893.4,1987.4
1755.9,1772.2,1788.4,1799.8,1808,1813.2,1816.5,1815.1,1815.5,1819,1826.1,1835,1845,1852.5,1854.2,1863.9,1878.6,1904.7,1949.1,2031.7
1678.7,1680.2,1684,1687.3,1689,1687.2,1690.1,1691.1,1693.2,1697.4,1701.9,1708.8,1710.3,1713,1720.2,1730,1751.7,1791.8,1856.5,1955.3
1719.8,1706.2,1714.6,1754,1788.7,1813.9,1829.8,1842,1850.9,1858,1863.4,1864.9,1859.9,1841.7,1835.5,1846.9,1872.7,1909.9,1951,1989.7
1558.4,1567.7,1584.3,1605.9,1623.2,1636.4,1645.3,1652.5,1658.2,1665.5,1673.7,1678.3,1672.4,1660.4,1667.4,1686.1,1726.7,1845,2007.1,2101.3
1667.8,1679.4,1712.2,1734.5,1753.3,1794.6,1800.2,1800.9,1798.3,1795.7,1793.3,1793.2,1792,1792.3,1795.1,1815.1,1839.5,1877,1967.4,2027.6
1494.8,1536.5,1545.7,1550.2,1555.6,1561.9,1561.9,1558.4,1557.3,1557.6,1548.6,1550,1554,1563.7,1577.1,1687.5,1731.2,1810.2,1913.7,1985.4
1693.4,1779.7,1843,1848.5,1850.3,1851.9,1853.9,1855.3,1858.2,1861.9,1864.3,1870.5,1874.8,1879.6,1890.3,1901.6,1914.3,1928.6,1949.8,1974.9
1668.6,1673,1679.5,1687.6,1692.4,1696.5,1700.1,1703.2,1706.9,1714.6,1726.6,1739.1,1751.5,1765.1,1776,1791.6,1820.8,1868.3,1933.4,2006.4
1700,1812.8,1847,1850.3,1852.8,1852.6,1853.3,1853.8,1854.3,1856,1858.9,1864.4,1871.2,1881.5,1893.4,1903.9,1910.6,1920.9,1941.9,1971.8
1430.2,1555.8,1560.8,1560.9,1548.7,1521.6,1517.6,1519.8,1528.2,1543.2,1565.7,1589.8,1610.2,1631.1,1651.5,1648.5,1676.2,1637.6,1779.5,2151.1
1439.3,1512.8,1565.3,1631,1680.9,1695.9,1712.2,1722.4,1718,1693.2,1680.6,1676.4,1660,1663.3,1682.8,1795,1880.7,1906.5,1925.5,1940.5
1556,1609.7,1633.1,1641.4,1658.6,1665.9,1666.9,1676.5,1679.6,1679.4,1687.7,1681.9,1671.6,1649.2,1656.5,1700.8,1762.8,1800.6,1836.9,1851.5
1686.4,1729.8,1752.6,1763.2,1766.4,1768.6,1771.5,1774,1784.3,1791.8,1806.2,1813.7,1827.3,1828.3,1835.7,1845.3,1845.3,1861.6,1899.8,2021.4
1562,1583.4,1593.3,1620.4,1628.5,1633.3,1646.5,1658.3,1671.8,1687.1,1699,1707.4,1714.8,1719.8,1724.6,1734,1762.8,1817.2,1893.4,1958.5
