a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
2948.7,2942.2,2954,2998.1,3005.8,2996.9,2993.4,3004.2,3019.3,3031.5,3047.1,3066.1,3085.8,3104.5,3119.7,3142.5,3182.4,3237.4,3359.5,3909.4
2861,2848,2850,2859.1,2870.2,2879.6,2878.3,2867,2866.6,2881.2,2908.8,2944.2,2984.1,3019.9,3046.4,3073.2,3099.2,3126.8,3149.7,3206.6
2842,2848.6,2858.4,2869.2,2872.5,2858.4,2847.8,2864.7,2894.5,2926.6,2957.9,2984.3,3007.5,3030.5,3057.2,3088,3340,3406.5,3501.3,3565.6
2382.3,2488.7,2559.4,2648.5,2751.3,2852.2,2869.2,2834.5,2868.3,2954.6,3067.3,3088.9,3108.7,3127.9,3141.8,3150.6,3157.9,3172.6,3187.5,3362.6
2821.2,2917.2,2903.1,2935.5,2941.3,2911.1,2959.2,2916.8,2978.1,3069,3077.9,3082.2,3084.5,3079.8,3089.9,3108.5,3130.8,3171.3,3486.2,3669.7
2408.7,2687.7,2826.6,2887.9,2880.6,2882.9,2893,2893.7,2890.3,2890.1,2900.2,2918.2,2940.8,2966.7,2987.8,3008.4,3031.5,3059.3,3081.1,3122.4
2879.4,2976.8,2958.9,2962.8,2977.3,2996.9,3005.4,3008.3,3002,3008.9,3029.9,3055.9,3073.8,3087.8,3112.1,3174.4,3288.2,3384.8,3419.8,3453.3
2916.4,2929.9,2942.1,2946.8,2938.4,2941.1,2974.6,2994.3,3021.1,3077,3099.9,3151,3196.9,3199.1,3245.7,3297.8,3578.6,3951.6,4119.2,4101.7
2967.5,2958.1,2973.1,2980.2,2975.6,2970.5,2976,2989,3007.1,3027.5,3048.5,3064.9,3078.1,3089.3,3127.8,3126.9,3239.4,3826.6,3928.7,3889.4
2742.3,2836.2,2796.2,2809.3,2841.2,2946.3,2963.6,2972.4,2983.9,2994,2998.2,3021.6,3048.7,3087.2,3135.1,3170.5,3379.8,3660.3,3826.7,4075
2936,2979.9,2972.4,2975,2925.1,2988,2999.1,3001.7,3016.7,3029.4,3037.7,3039,3039.8,3044.8,3052.6,3062.7,3073.4,3208.5,3546.7,4019.6
2844.4,2876.9,2814.1,2806,2856,3066.1,3094,3110.1,3119.4,3129.5,3142.8,3156.3,3171,3187.1,3202.6,3365.6,3471.6,3564.9,3692.2,3896
2767.6,3026.5,3015.5,3024.8,3046.3,3043.3,3040.7,3050.5,3071.4,3086.3,3094.6,3106.9,3141.3,3205.2,3236.3,3242,3315.5,3388.8,3411.2,3540.5
2849.2,2866.9,2873.4,3009.5,3156.9,3181.6,3160.6,3170.4,3195.1,3220.6,3235.7,3264.5,3241.3,3227.3,3266.9,3328.1,3358.7,3399.9,3514.1,3547.1
3061.5,3053,3015.3,2769,2913.3,3086.1,3086.7,3091.6,3094.1,3096.6,3101.4,3102.4,3106.6,3118.6,3139.6,3164.8,3221.7,3397.9,3719.2,3904.3
2795,2776,2834.8,2969.4,3130.9,3132.9,3149.5,3137.3,3143.6,3156.6,3202.5,3214.8,3226.6,3259.1,3276.1,3296.4,3333.8,3374.9,3601.5,4141
2897.2,2973.2,2976.2,2981.5,2965.5,2995.4,2996.3,3004.7,3014.2,3019.2,3018.5,3023.3,3035.7,3049.9,3065.8,3084.9,3101.6,3128.9,3759.8,4029.3
2786,2800.7,2787.4,2837.4,2846.9,2862.8,2876.1,2877.9,2891.7,2918.1,2953.1,2994.4,3040,3088.5,3126.6,3380.6,3626.4,3828.9,4051.8,4095.8
2791.8,2841.1,2851.2,2889.4,2900.8,2918.6,2919.3,2922.4,2925.7,2937.4,2955.7,2979.1,3053,3116.3,3145.4,3291.6,3414.6,3562.2,3716.1,3774.5
2739.4,2701,2697.4,2786,2811.3,2834.8,2848.3,2858,2872.1,2904.2,2944.3,2996.3,3042.1,3084.7,3119.2,3192.1,3320.1,3613.4,3860.9,3943.2
2809.6,2813.3,2820.8,2834.8,2847.7,2874.1,2898.9,2904.6,2923.7,2957.4,3003.6,3056,3102.1,3158.6,3124,3151.4,3608,4190.3,4061.8,3962.8
2799.8,2817,2829.1,2821.2,2788.1,2807,2853.3,2908.3,2949.9,2979.3,3002.1,3019.5,3032.3,3043.2,3050.3,3056.6,3097.4,3412.5,3720.2,3974.1
2938.2,2948.1,2967.9,2974.8,2972.4,2964.3,2972.4,2987.2,3003.4,3018,3028.3,3039.3,3094.4,3148.8,3196,3378.6,3746.4,4210.7,4208,4202.9
2708.1,2741.1,2778.4,2855.8,2862.1,2875.5,2898.6,2913.4,2926.4,2986.6,3003.3,3049.6,3098.7,3148.4,3248.9,3418.3,3643.8,3832.5,3983.3,4229.7
2970.1,2961.6,2966.4,2978.5,2974.1,2965.1,2971.1,2993.7,3022.6,3049.6,3073.3,3094.1,3111.6,3125.2,3279.3,3389.2,3589.1,3999.1,4202.8,4197.6
2812.8,2743.6,2781.8,2836.7,2841.7,2856.6,2872.7,2885,2898.4,2916.4,2939.9,2967.4,2998.3,3028.1,3063.3,3190.1,3406.8,3626.6,3698.2,3747.6
2862.8,2873.3,2883.2,2875,2882.3,2899.1,2917.9,2931.8,2946.7,2968.3,2992.2,3016.3,3040.3,3058.5,3250.5,3751.5,4198.5,4226.2,4134.6,4142.1
2605.7,2637.5,2643.2,2639.3,2631.2,2634.5,2645.4,2661.4,2682.1,2712,2767.9,2820.2,2856.4,2873.3,2871.8,2916.3,2973.2,3142.7,3258.9,3688.4
2568.5,2575.5,2573,2560.5,2566.4,2592.4,2622.3,2658.5,2688,2737.9,2794,2836.5,3156.9,3232.6,3519.1,3733.7,3766.7,3751,3752.5,3756
2624.9,2626.2,2633.6,2640.8,2621.3,2623.6,2647.6,2675,2697.7,2708.9,2723.1,2739.4,2755.4,2770.1,2782.1,2797.1,2836,3184.5,3401.5,3692.7
2522.6,2527.5,2520.7,2515.7,2519,2541.5,2568,2593.1,2625,2673.1,2827.8,2871.1,2961.6,3162.3,3658.2,3800.4,3789.4,3789.7,3794.1,3787.5
2669.7,2777.4,2793.6,2790.3,2790.7,2797.6,2807,2814.4,2820.2,2831.3,2846.1,2860,2869.4,3096.6,3303.6,3443.2,3520.2,3751.8,3886.5,3949
2754.5,2763.6,2753.7,2765,2778.9,2794.1,2805.7,2823,2854,2915.2,3021.6,3317.7,3408,3587.3,3912.2,4069.1,4079.6,4031.9,4072.1,4093.1
2712.1,2730.8,2742.5,2729.6,2724.2,2741.8,2766.6,2787.2,2806.1,2829.1,2850.9,2868.5,2916.8,2933,2937.6,2945.4,3308.7,3561.2,3928.6,4105.7
2474.8,2477.6,2478.9,2475.1,2472.1,2482.6,2499.1,2524.4,2542.6,2554.8,2743.1,3266,3543.8,3735.6,3789.7,3797.6,3807.3,3827.4,3845,3843
2625.9,2633,2632.8,2633.3,2630.4,2631.3,2640.6,2653.2,2680.7,2727.2,2771.3,2855,3054.7,2893.3,2956.1,2993,3153.7,3705,4086.3,4187.1
2749.5,2747.7,2737.1,2741.5,2765.7,2812.1,2877.3,2939.5,2997.7,3044.5,3228.4,3329.6,3359.7,3632.5,4000.4,3970.9,3951.2,3952.4,3959.3,3971.5
2508.2,2517,2522.2,2517.2,2504.2,2507.2,2520.3,2542.7,2576.2,2632.3,2686.7,2724.1,2738.8,2752.6,2767.8,2774.9,2966.4,3279.9,3715.5,3847.1
2578.5,2598.8,2612.2,2603.6,2597.6,2619.8,2654.4,2696.6,2746.5,3001.6,3625.8,3863.9,3959.9,4082.3,4092,4094.7,4089,4120.5,4131.1,4125.8
2712.4,2717.8,2724.4,2725.8,2720.4,2720.2,2725.8,2741,2763.5,2802.9,2843.5,2873,2888.9,2887.3,2890.4,3006.6,3225.7,3439.9,3561.4,3742.4
2492.6,2480.3,2480.8,2474.1,2488.1,2506.6,2549.1,2614.7,2705.9,2812.8,2963.9,2941.7,2885,3020.3,3275.4,3526.1,3566.3,3609.1,3646.8,3689.3
2709.5,2705.4,2704.6,2710.2,2717.5,2717.9,2718.7,2725,2736.1,2761.6,2788.1,2810.1,2825.3,2834.7,2835.1,2846.2,2860.6,2882.5,2874.3,3204.1
2495.8,2499.7,2502.6,2502.9,2496.1,2499.6,2504.8,2529.3,2576.1,2627.4,2706.4,2931,3075.7,3283.7,3472.1,3695.5,3789.4,3785.7,3790.9,3799.4
2557.3,2562.1,2565.4,2565.5,2567.2,2576.7,2591.1,2609.5,2626.8,2651.5,2692.9,2884,2820.4,2825.5,3049.2,3159.2,3354.4,3493.3,3680.7,3765.7
2512.5,2526.2,2542.4,2553.5,2571,2606.5,2656.4,2893.4,2969.3,2843.7,3092,3485.2,3894.2,3930.1,3943.9,3938.4,3939.1,3942.3,3939.8,3930.2
2565.3,2578.8,2584.4,2589.3,2576.9,2578.4,2589.9,2600.7,2621.4,2654.5,2695.2,2778.1,2943.3,3116.4,3091,3128.3,3188,3267.4,3572.9,3947.3
2527,2598.7,2595.6,2603.5,2617.5,2638.3,2666.9,2699.5,2744.7,3071.5,3103,3295.1,3516.4,3694.5,3781.7,3791.3,3904.6,3913.2,3919.7,3922.3
2434,2434.6,2437.1,2439,2441.9,2455.1,2487.8,2532.5,2583.1,2602.9,2636.1,2772.9,3090.2,3240.6,3575.5,3801.8,3890.9,3866.8,3870.5,3884.4
2592.5,2603.6,2610.3,2611.1,2600.5,2619.3,2627.5,2658.1,2683.7,2735.6,2818.1,2877.1,2921,2939.3,2978.1,3019.7,3087.3,3255.5,3385,3515
2575.6,2577.3,2578.5,2574.6,2577,2585.2,2603.3,2626.6,2640.4,2661.5,2691.7,2858.8,3148,3482.1,3834.8,3858.3,3855.1,3856.6,3879.1,3903.1
2757,2788.8,2798.3,2807.7,2805.3,2805,2809,2822.1,2841.4,2868.2,2895.4,2924.3,2950.3,2971.6,2994.8,3035.6,3120.4,3510,4064,4220.3
2560.4,2562.9,2561.5,2557.3,2557.8,2563.8,2574.5,2586.3,2593.5,2679.4,2822.4,2747,2732.6,2700.6,3146.4,3308.8,3649.8,3774.1,3779.8,3939.4
2879.6,2920.5,2911.2,2920.6,2941,2961.1,2986.2,2982.3,2876.5,2999.1,3084.3,3135.3,3183.6,3217.4,3239.5,3277.9,3350.2,3467,3689.5,3895.1
2269.5,2298.6,2319.6,2276.7,2380.3,2364.7,2394.9,2434.3,2429.3,3177.4,3302.1,3336,3296,3269.7,3250.6,3225.8,3166.1,3263.6,3368.5,3590.8
2544,2561.6,2557.7,2554.5,2554,2571.1,2600.4,2637.3,2685.6,2746.3,2816.1,2873.3,2922.2,2971,3090.8,3213.2,3419.1,3919.5,4111.5,4499
2301.6,2302,2301.4,2295.2,2303.7,2321.6,2363.1,2740.7,2896.9,2918.5,2862.8,2957.4,3232.6,3445.2,3549.8,3615.9,3662.6,3707.8,3751.9,3753
2474.7,2488.1,2477.8,2480.1,2480.2,2497.3,2517.7,2541.8,2596.8,2650.3,2698.2,2730.8,2749.7,2757.1,2792,2846.7,2928,3063,3413.3,3820.3
2295.6,2302.5,2302.9,2301.9,2304.1,2312.3,2330.2,2375.3,2596.8,2998.4,3072.6,3093,2898.2,2865.7,2979.2,3217.3,3692,3910.4,3903,3974
2538.6,2544.4,2543.7,2536.2,2535.8,2548.6,2569.2,2621.6,2692.9,2754.5,2793.5,2812.4,2824.8,2852.7,2911.6,3036.5,3470.6,3732,3784.6,3806.9
2549.1,2559.4,2550.4,2555.4,2574.1,2625.9,2699.2,2807.2,2950,3054.9,3134.6,3158.6,3201.5,3386,3643.4,3701,3747.9,3877.2,3968.1,3944.4
2845.7,2866.7,2887.9,2919.3,2920.9,2939.1,2943.7,2962.6,3006.7,3070.2,3136.7,3216.4,3298.8,3324.2,3367.9,3431.4,3564.9,3772.6,4007.9,4298.9
2511.3,2521.6,2529.6,2526.1,2523.1,2532.7,2555.5,2588.7,2654.1,2740.3,2922.3,2982.6,2935.4,2942.9,3065,3197.9,3683.7,3851.6,3924.2,3949.8
2886.1,2928.9,2963.1,2973,2992.5,2986.4,2990.5,2999,3030.4,3107.2,3178.9,3229.3,3265.1,3268,3286.4,3343.2,3623.5,3937.5,4156.3,4044
2605.1,2612.1,2619.9,2621.8,2612,2609,2626,2657.4,2730.9,3314.1,3427.9,3515.5,3511.9,3599.5,3560.8,3687.1,3937.5,4009,4000.2,4000.6
2783.4,2776.9,2842.3,2868.5,2862.4,2858.5,2863.9,2879.4,2916.4,2984.3,3101.6,3180,3237,3348.7,3421,3556.8,3979.3,4298.3,4327.3,4312.5
2608.7,2602.4,2608.4,2601.6,2594.3,2608.2,2637.4,2695.7,2784.6,3419.4,3629.5,3685.1,3706.5,3588.8,3564.6,3631.2,3719,3810.6,3884.9,4008.6
2882.2,2890.2,2954.6,2954.4,2944.4,2963.3,2984.7,3026.7,3055.2,3117,3163.9,3215.7,3267.6,3332.6,3408.1,3604,4011.8,4119.5,4211.5,4192.5
2863,2885,2918.9,2953.5,2991.2,3038.7,3085.5,2893.3,2834.7,2988.9,3095.4,3230.2,3256.7,3272.6,3284.6,3285.5,3271.3,3247.5,3216.9,3241.3
2789,2859.9,3016.3,3258.2,3187.2,3204.1,3076.6,3025.1,3194.5,3416.9,3321.3,3193.1,3336.3,3443.5,3435.4,3437.3,3442.5,3448.2,3453.4,3479.6
2245.1,2330.7,2424.3,2451.6,2316.1,2355.2,2536,2815.9,2945.7,2988.7,3009,3024.4,3035.3,3041.1,3035,3042.6,3061.2,3088.6,3121,3158.6
2822.6,2951.1,2998.5,2960.7,2822.5,2823.5,2879.5,2988,3152.5,3179.6,3199.8,3199.7,3162.3,3165.9,3182.3,3214.3,3233.8,3255.8,3272.8,3301.2
2759.1,2776,2791.7,2812.2,2833,2842.9,2838.8,2829,2832.2,2860,2903.1,2953.8,2985.4,3017.4,3041.4,3060.9,3076.5,3086.7,3100.1,3110.9
2856.2,2917.7,2976.8,3047.4,3035.8,3069.5,3030.2,3006.1,3063.9,3084.2,3093.7,3107.5,3107,3107.7,3107.1,3117.3,3135.8,3158.9,3194.7,3252.6
2898.9,2898.5,2908.1,2929.1,2957.4,2979.4,2966.3,2964.8,2962.3,2960.8,3008.5,3065.2,3112.9,3149.2,3167.5,3174.9,3174.8,3185.6,3199.3,3222.4
3058.9,3106.7,3096.4,3097.5,3116.5,3138.7,3118.9,3090.2,3153.3,3186.1,3183.7,3191.5,3193.3,3195.1,3196.4,3210.2,3231.4,3262.4,3305.6,3362.8
2316,2409.3,2621.1,2842.5,2912.8,2948.7,2983.2,3002.4,3023,2906,2886.5,2964.4,3070.7,3155,3181.3,3191.1,3193,3193.2,3194.8,3203
2874.9,2964.1,3150.2,3197.4,3037.1,3061.8,3190.1,3199.3,3218.3,3236.9,3250.8,3257.2,3253.9,3259.2,3271.7,3285.3,3292.2,3294.9,3313.4,3353.5
2304.9,2506.5,2684.8,2759.1,2752.3,2661,2702.9,2841.1,3000.9,3023.3,3054.1,3106.8,3112.1,3116.2,3115.3,3113.7,3121.3,3139.3,3165.4,3197.8
2920.4,3129.2,3155.2,3172.9,3172.3,3174.5,3202.1,3247.1,3295.6,3291.7,3293.3,3295.7,3307.9,3318.8,3333.3,3346.9,3362.8,3383.5,3451.8,3534.7
2219.7,2397.9,2600.9,2718.5,2678.2,2389.9,2414.1,2570.1,2827.9,2994.9,3045.6,3050.9,3059.6,3063,3055.4,3047.5,3049.1,3061.7,3081.7,3108.3
3000.1,3084.2,3093.5,3172.6,3217.4,3241.4,3268,3273.5,3228.9,3273.6,3283,3293.5,3298.4,3301.1,3302.8,3313.8,3334.5,3358.7,3385,3409.4
2578.6,2606,2631.1,2661.2,2706.7,2636.9,2573.1,2655.4,2710.6,2815.1,2963.5,3101.4,3132.4,3140,3130.3,3119.7,3130.7,3159.9,3205.3,3255.2
2944.2,3066,3064.2,3051.9,3060.2,3077.6,3090.7,3035,3064.4,3096.5,3156.7,3207.7,3259.2,3292.4,3317.4,3323.1,3338.7,3358.7,3383.6,3410.9
2501.9,2750.5,2874.9,2870.4,2885.7,2903.3,2912.7,2911.4,2909.2,2928.3,2940.6,2942.4,2977.1,3011.7,3038.9,3058.6,3074,3087.1,3098.8,3110.4
3047.9,3107,3153.7,3183,3207.1,3231.6,3253.1,3265.3,3267.9,3279.4,3267.9,3286.8,3317.1,3333.7,3346.2,3358.3,3366.9,3376.7,3387.7,3406.5
2227,2446,2601.1,2679.1,2747.6,2692.8,2597.5,2614.7,2723.7,2849.1,2916.1,2966.8,2991.1,3004,3007.9,3012.9,3021.4,3033.7,3051.5,3073.4
2800.2,2875.1,2940.8,3111.1,3241.5,3073.6,3062.3,3093.5,3177.4,3290.6,3308.6,3328,3341.1,3322.6,3291,3288.1,3311.7,3352,3416.3,3513.2
2380.4,2487.1,2579.7,2573.9,2563.8,2625.7,2725.7,2747.1,2756.3,2766.5,2775.2,2779.1,2782.9,2784.1,2789.5,2801.8,2819.5,2844.7,2872.2,2912.2
2479.9,2570.6,2536,2514.9,2608,2777.3,2794,2809.7,2821.5,2824.7,2826.7,2835.2,2848.2,2864.9,2885,2913,2947.7,2991.2,3049.6,3142.9
2358,2506.1,2670.3,2732.6,2580.8,2458.5,2587,2860.7,2924.9,2963.5,2966.4,2961.7,2956.9,2951.5,2956.3,2974,3003.1,3047.9,3118.2,3214.9
2485.1,2526.8,2357.3,2199,2275.5,2616.2,2898.8,2922.9,2928.1,2925.9,2918.6,2918.9,2927.5,2941.5,2959.2,2984.1,3012.1,3046.4,3087,3133.2
2277.2,2392.8,2524.7,2600.5,2578.8,2501.3,2564.1,2705.5,2848.6,2885.8,2906.1,2915,2915,2913.3,2917,2928.9,2950.2,2980,3022.7,3078.9
2245,2397.9,2488.3,2443.9,2329.6,2365.8,2595.6,2776.1,2821,2842,2850,2850,2845.9,2847,2861.7,2887,2921.8,2965.4,3020.6,3093.3
2192.6,2324.4,2475.6,2546.6,2564.3,2473.9,2513.3,2611.9,2761.4,2854.9,2864.6,2868.5,2869,2867.1,2867.3,2875.9,2895.8,2926.5,2969.4,3023.4
2366.1,2419.6,2430.4,2385.5,2371.2,2431.5,2530,2616.1,2661.8,2683.4,2690.9,2706.3,2724.4,2758.2,2814.6,2911.1,3077.7,3221.9,3254.4,3299.4
2113.1,2219.4,2228.7,2235.7,2277.5,2398.9,2607.4,2731.2,2762.9,2773.5,2777.9,2779.9,2788.8,2806.4,2841.7,2893.4,2969.3,3055.1,3137.1,3196.3
2404,2457.9,2452.1,2467.8,2466.1,2518.5,2586.2,2644.8,2656.6,2662,2677.3,2692.9,2705.3,2717.8,2735.6,2755.7,2723.6,2929.7,3460.1,3601.6
2403.1,2514.8,2596.1,2642.6,2661.3,2643.7,2579.5,2613.4,2700,2795.7,2836.9,2859.9,2868.7,2867.1,2864.2,2873,2891.4,2917.1,2949.1,2988.7
2370.6,2518.2,2515.8,2518.7,2540.6,2559.4,2594.8,2621.7,2641.9,2655.7,2664.4,2669.2,2686.6,2702.1,2734.1,2766.8,2800.1,2856.3,2936.3,3088.3
2284.6,2542.5,2785.9,2827.8,2812.4,2728.2,2761.8,2829,2854.6,2862.1,2871.8,2883.2,2888.2,2891.8,2894.5,2897.9,2906,2918.8,2939,2964.7
2384.1,2477.8,2419.6,2317.6,2356.1,2520.2,2614.7,2656.4,2677.7,2684.6,2680.1,2682,2686.5,2698.3,2717.1,2743.2,2776.1,2815.2,2860.7,2936.5
2501.4,2626,2666.4,2687.5,2725.5,2676.3,2631.3,2660.3,2749.7,2820.7,2867.6,2905,2904.3,2903.4,2909,2917.4,2929.3,2947.4,2968.1,3044.9
2392.6,2433,2419.7,2408.7,2453.1,2515.9,2524.9,2545.2,2579.4,2609.8,2628.8,2640.6,2650.2,2659.7,2679.7,2707.5,2772,2821.6,3028.8,3354.8
2248.1,2342.4,2422.2,2534.3,2625.6,2588.4,2575.4,2605.9,2709.3,2771,2833.9,2887.7,2902.9,2907.8,2906.5,2905.5,2911.2,2928.1,2953.4,2993.7
2431.5,2536.2,2571.6,2545,2535.5,2564.4,2590.6,2616,2641,2662.8,2680,2689.4,2692.4,2704.1,2854.2,2901.7,2949,2986.6,3002.9,3097.4
2579.9,2628.5,2649.4,2655.7,2644.8,2641.6,2662.5,2698.9,2744.4,2784.2,2810.9,2828,2834,2835.4,2836.3,2848,2863.7,2884.6,2909.8,2940.9
2384.8,2390.9,2364.4,2368.7,2430.2,2473.1,2515,2552.2,2570.3,2572,2575.2,2591.9,2613.5,2640.7,2657.9,2640.8,2703.3,3313.9,3431.2,3640.7
