a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1956.6,1958,1960.7,1961.6,1961,1958.6,1954.1,1952,1957,1967.6,1982.9,1998.3,2010,2016.9,2023.3,2032.8,2048.6,2089.1,2173.2,2220.9
2119.6,2123.1,2127,2128.3,2121,2116.2,2119.9,2129.1,2139,2147.1,2156.6,2169.6,2182.8,2195,2204.5,2218.5,2243.7,2276.2,2342.1,3017.5
1974.4,1976.6,1980,1984,1986.6,1987.7,1979,1976.1,1977.9,1984.4,1995.3,2010.6,2029.6,2047.7,2060.7,2075,2089.1,2105.3,2118.7,2172.8
2154.1,2157.6,2161.4,2164.4,2162.1,2151,2146.3,2153.6,2166.2,2181.8,2198.5,2213.4,2227.2,2241.8,2257.7,2274.6,2532.9,2598.4,2665.2,2715.8
1950.3,1950.7,1950,1950.9,1953.5,1956.2,1951.7,1949.6,1952,1957.8,1964.5,1973.1,1981.1,1987.3,1991,1995.2,1998.6,2003.5,2006.9,2131.2
1996.6,2039,2039.4,2044.4,1992.4,2015.3,2037.8,2040.2,2046.2,2060.6,2071.4,2076.8,2078.6,2076,2080.4,2087,2094.6,2102.8,2321.4,2422.7
1882.1,1881.9,1884.9,1890.4,1896.9,1901.4,1902.9,1897.8,1896.3,1898.2,1906.7,1919.3,1935,1953.6,1969.5,1985.9,2005,2030.5,2054.4,2095.1
1883.4,2069.2,2069.5,2072.1,2074,2076.1,2071.6,2069.8,2070.5,2077.3,2089,2103,2112.7,2119.4,2132.1,2178.9,2276.5,2345,2355.7,2375.6
2171.5,2178.7,2176.8,2181.9,2179.6,2182.7,2197.6,2213,2227.6,2252.6,2267,2286.4,2304.5,2307.7,2320.3,2381,2685.8,3030.8,3268.6,3304.9
1703,1706.5,1705.3,1702,1700.1,1703.8,1708.4,1714.5,1721.9,1731,1739,1746,1751.5,1755.4,1789.8,1753.4,1916.6,2940.6,3023.8,2971.2
2011.7,2155.1,2106.1,2157.4,2231.9,2295.6,2298.8,2307.2,2322,2328.7,2325.7,2336.2,2355.9,2376.1,2399.6,2478.2,2705.7,2882.6,2924.1,3062.9
1795.2,1801.5,1804.2,1801.4,1796.5,1795.5,1799.4,1808.5,1818.9,1826.5,1826.2,1825.9,1825.3,1826.2,1827.1,1826.9,1823.6,2054,2387.2,2928.8
2240.2,2254.6,2255.5,2249.6,2333,2339.8,2346,2355.4,2366.8,2373.5,2375.6,2383.2,2396.5,2403.5,2407.3,2623.3,2719,2777.8,2878.8,3111.9
1791,1831.9,1834,1835.4,1837.7,1838.9,1840.4,1843.8,1851.7,1856.2,1861.4,1862.9,1885.6,1924.4,1938.9,1937.7,2115.4,2199.7,2210.9,2382.6
1509.3,1497.1,1623.4,2088.9,2318,2339.3,2342.4,2346.4,2376.1,2362.5,2341.8,2395.7,2390.8,2400,2422.4,2436,2454.4,2470,2581.5,2547.4
1828.7,1835.3,1838.7,1832.3,1826,1828.5,1837.5,1844.1,1844,1844.5,1847.8,1849,1850.6,1857.9,1870,1886.6,1917.4,2056.1,2310.5,2673
2069.5,2166.9,2234.1,2265.8,2262.3,2265.6,2283.2,2276.4,2286.3,2296.5,2324.6,2333.7,2346.6,2367.6,2378.7,2391.6,2410.9,2426.3,2686.4,3242.2
1700.9,1750.1,1752.2,1749.7,1748,1750.3,1757.5,1764.4,1769.2,1770.6,1769.4,1771.5,1776.6,1782.9,1789.5,1791.1,1778.6,1797.2,2551.2,2886.3
2077.5,2080.1,2074.9,2091.9,2095.9,2103.8,2102.7,2112.4,2120.4,2125.9,2151.9,2160.2,2176.6,2196,2208.7,2439.5,2688.8,2806.1,2956.4,2897
1647.7,1650.2,1650.5,1652.1,1658.9,1666.1,1678.5,1681.4,1678.7,1686.1,1702.5,1717.6,1782.2,1842,1890.3,1991.3,2024.5,2032,2279.9,2352.1
1954.3,1940,1968.1,1982.5,2007.3,2019.6,2026.5,2021.3,2042.1,2052.9,2091.1,2107.6,2139.5,2144.9,2158.4,2178.8,2233,2421.4,2664.2,2665.1
1559,1553.9,1550,1551.7,1559.5,1575.3,1585,1588.8,1596.8,1609.1,1618,1629,1671.7,1693.4,1629.1,1598.9,2236.4,3144.8,3031,2955.8
2138.3,2143.5,2151.1,2146,2130.6,2140.9,2155,2177.8,2201.7,2217,2223.9,2232.6,2243.3,2247.3,2242.8,2247.6,2294.9,2554.6,2840.8,3022.1
1656.1,1658.5,1658.8,1657,1651.9,1652.9,1658.4,1666.2,1675.4,1684.1,1689.1,1695.5,1735.3,1763,1772.3,1911.5,2465.2,3044.9,3021.6,3004.7
2069.7,2151.4,2155.8,2167.8,2172.1,2184.1,2196,2213.4,2222.5,2253.4,2271.4,2294.7,2321.4,2347.2,2410.1,2591.5,2774.6,2835.3,2869.9,2966.8
1694.5,1699.3,1701.7,1698.1,1692.9,1693.5,1699,1705.5,1711.8,1720,1728.4,1731.5,1727.6,1720.2,1869.8,1966.1,2202.1,2756.2,3126.4,3102.6
2045.7,2047.8,2060.3,2062.4,2075.3,2091.9,2107.7,2118.3,2139.1,2155.3,2167.8,2187.8,2215.9,2236.3,2260.5,2373.1,2457.5,2664,2730.1,2728.7
1639.1,1643.6,1637.8,1632,1633.9,1639.9,1651.3,1656.8,1658.3,1666.8,1680.6,1689,1689.9,1688.7,1851.8,2259.4,2878.6,2999.1,2933,2930.7
1577.4,1580,1574.7,1569.4,1567.9,1568.7,1570.8,1574.5,1584.7,1596.8,1619,1642.1,1658.1,1659.6,1659.8,1706.1,1755.3,1899,1952.7,2436.1
1008.9,1009,1002.2,1002.8,1001,1003.9,1009.3,1007.6,1006.6,993.1,949.9,915.8,1465.3,1595.4,2116.5,2527,2651.1,2614.4,2609.6,2657.9
1762,1763,1764.9,1758.6,1751.4,1752.4,1763.6,1779.3,1790.3,1795.9,1800.3,1808.5,1817.1,1827.9,1835.5,1843.5,1881.7,2219.4,2380.6,2424.6
1075.8,1069.4,1065.9,1065.1,1067.8,1069.2,1073.1,1079.1,1077.6,1047.5,1113.1,1104.8,1222.9,1517.7,2345.2,2558.5,2494.8,2489.3,2513.1,2531.8
1623.7,1647,1640.3,1638.8,1640.3,1643.6,1647.8,1650.9,1653.5,1658.2,1665.6,1669.6,1668.8,1903.1,2078.7,2225.1,2298.3,2526.6,2646.3,2697.6
1154.8,1151.8,1152.6,1154.7,1156.2,1157.9,1159.4,1163.5,1168.4,1158.7,1217.8,1791.1,1864.3,2131.4,2616.8,2834.6,2934.8,2882.6,2897.2,2932.3
1547.7,1542.7,1529.4,1522.3,1524.9,1533.7,1545.2,1556.1,1567.9,1583,1596.9,1606.6,1647.7,1664.7,1665.3,1657.8,1973.5,2122.5,2497.4,2725.6
1032.6,1031,1026.5,1024.5,1027,1029.4,1030,1022.9,1004.7,974.5,1168.8,1788,2123.4,2341.6,2392.4,2396.5,2408.6,2430,2451,2450.2
1498.1,1493.9,1489.8,1489,1487.7,1488.7,1492.3,1497.1,1507.8,1522.4,1522.5,1638.3,1808.9,1615.6,1676.3,1689.5,1803.6,2330.9,2615.9,2671.1
979,975.9,971.9,972.2,976.6,978.1,976.1,961.6,946.3,917.2,1200.2,1316.3,1374.9,2076.8,3090.2,3029.6,2964.4,2957.3,2974.5,3008
1523.2,1524.4,1522.3,1517.8,1513.5,1515.7,1520.7,1529.4,1543,1565.5,1587.8,1604,1610.2,1618.1,1624,1621.5,1860.4,2081.1,2244.8,2295.4
869.1,870.6,870.5,868.7,868.8,869.8,866.4,848.4,801.5,1051.5,2032.7,2363.3,2443.7,2567.5,2567.6,2680.1,2564.9,2844.5,2956.2,2927.7
1679.8,1680.5,1682.9,1680.2,1672,1673.2,1678.3,1690.9,1705.5,1735.1,1771.5,1799.6,1813.2,1812.2,1812.3,1951.8,2206,2410,2487.5,2541.9
1146,1090.3,1101.7,1101.9,1116.9,1120.7,1151.4,1182.1,1173.2,1252.4,1509.5,1469.6,1375.9,1578.8,1926,2407.5,2415.2,2419.2,2441.8,2463.6
1764.2,1766.7,1768.4,1768.3,1764.9,1762.9,1765,1770.4,1778.6,1795,1814.2,1831.1,1843.6,1850.5,1850.2,1858.9,1879.6,1909.4,1927.3,2100.7
1109.4,1108.3,1107.4,1105.9,1103.5,1105.6,1107.3,1109.5,1077.7,1039.8,1122,1468,1752,1885.3,2104.9,2460.9,2536.2,2530.4,2543.5,2565.4
1476.9,1473.8,1471.3,1471.4,1469.8,1471.8,1475.6,1480.5,1482.8,1489.6,1495.6,1681,1788.7,1814.7,1843,1920,2104.1,2192.3,2325.7,2365.7
867.5,864.8,864,865.1,862.8,859.8,843.8,1193.8,1568.4,1635.2,1887.6,2274.7,2618.7,2684.7,2687.3,2632.7,2622.9,2649.5,2720.9,2805.1
1456.3,1458.8,1457.5,1455.9,1450.8,1452.2,1456.9,1461.9,1470.4,1479.2,1481.1,1534.8,1765.7,1965.7,1927.2,1967.4,2013.7,2027.9,2276.5,2590.2
1037.9,1036.3,1035.4,1033.5,1033.3,1034.2,1034,1023,967.5,1609.1,1810.2,1911,2274.8,2482.5,2587.7,2573.8,2700.8,2720,2746.8,2774.5
1161,1157.7,1158.7,1161.7,1163.7,1168.8,1180.9,1197.6,1219.5,1199.4,1189.5,1319,1638,1787.2,2178.4,2404.3,2471.7,2446.9,2452.8,2460.2
2184.9,2193.9,2203.3,2207.1,2208.4,2218.4,2224.1,2235.5,2249.8,2275.2,2306.7,2327.3,2340.9,2346.6,2357.5,2370.6,2398.9,2480.2,2543.2,2635.4
1171.7,1175.6,1167.2,1161.9,1166.9,1177.9,1197.3,1214.3,1210.1,1189.4,1327.1,1512.5,1686.9,2076.3,2543,2585.8,2573.8,2573.6,2582.1,2588.2
2080,2097.7,2099.7,2096.7,2094,2095,2098.9,2109.5,2125.2,2147.7,2171.4,2197,2220.6,2239.4,2259.6,2304.4,2374.8,2539.2,2942.1,2920.4
1488.6,1482.3,1460.6,1443.6,1439.1,1453.7,1477.5,1509.7,1573.3,1815.7,1997.4,1867.1,1876.2,1962.3,2255.8,2271.4,2494.9,2524,2524.2,2576.9
2228.5,2375.3,2381.4,2384.3,2387.8,2392.8,2394.8,2392.7,2405.3,2421.4,2436.4,2447.4,2455,2461.1,2463.3,2475.3,2496.1,2522.9,2763.4,2815.2
1405.4,1382.5,1383.1,1345.7,1469.7,1449.7,1481.8,1548.5,1665.7,1946.2,1986.5,1997.8,1982.6,1965.3,1959.5,1964.9,1951.5,1982,1992.7,2051.2
1970.3,1973.4,1971,1966.1,1965.8,1973,1987,2008.5,2038.1,2069.8,2098.1,2117.3,2130.4,2138.8,2159.4,2189.3,2271.2,2528.1,2607.9,2849.7
1562.6,1564.2,1560.9,1555.5,1564.6,1608,1744,1865.6,1980.5,2014.2,2003.2,2007.6,2027.7,2067.4,2094.1,2116.6,2136.1,2116.2,2124.2,2122.2
2071.4,2079.9,2079.4,2081.4,2081.1,2088,2097.8,2107.9,2130.4,2151.1,2172,2186.7,2199.7,2205.2,2216.1,2236.4,2259.6,2283.5,2441.3,2552.9
1628.2,1629.1,1631,1625.6,1627,1633.3,1651,1700,1852,1926,1945.2,1959.5,1937.2,1925.5,2008.6,2046.9,2376.2,2221,2197.9,2238.7
2143.5,2146.2,2148.6,2145.4,2143.2,2150.2,2164.9,2186.1,2210.8,2230,2241.9,2248.7,2252.3,2257.8,2273,2331.1,2762.8,2505.5,2411.3,2438.6
1931.3,1936.8,1929.9,1934.6,1945.7,1993.6,2040.3,2109.8,2189.1,2238.2,2296.4,2315.7,2405.8,2580.7,2771.8,2477,2437.5,2501.3,2614.6,2583.2
2351.2,2377.2,2436.7,2445.5,2458,2455.4,2464.3,2474.8,2500.5,2533.1,2563.2,2600.2,2639.5,2654.3,2690.6,2715.4,2766.8,2902.6,3116.4,3423
1572,1580.9,1585.5,1581.7,1582.5,1590.6,1612.4,1648.2,1729.4,1883.3,2068.1,2094,2081.9,2071.8,2192.7,2222.2,2358,2419.7,2426.3,2466.6
2357.3,2404.7,2421.3,2425.9,2427.9,2429.7,2433,2437,2452.3,2484.2,2515,2538.8,2560.8,2572.6,2599.6,2642.6,2931.8,3209.5,3219.9,2887.6
1934.8,1939.9,1943.4,1940.9,1931.3,1929.3,1943.1,1973.7,2060.3,2269.9,2219.9,2289.8,2360.1,2646.5,2473.9,2612.9,2965.4,3258.5,2938.4,2698.7
2332.4,2358.5,2369.2,2370.5,2369.9,2364.8,2365.6,2380.1,2398.2,2431.7,2520.3,2576,2618.3,2751.3,2814,2883.8,3039,3217.7,3092.1,2992.2
1999.3,1963.9,1971.3,1958,1938.1,1955.1,2025.2,2086.5,2239.2,2477.3,2671.1,2745.8,2895.8,2738.6,2681.5,2769.5,2925.6,2981.2,2789.7,2724.8
2327.7,2374,2415.5,2414.3,2414.7,2423.9,2439.7,2466.9,2488.8,2529.6,2564,2594.3,2624.7,2662.1,2771.2,2909.4,3196.6,3190.3,3122.3,2972.3
2345.8,2322.4,2317.4,2321.2,2330.2,2344.6,2360.5,2343.8,2226.9,2237.4,2342.2,2419.9,2431.5,2438.7,2444.4,2447.7,2444.6,2442.4,2438.1,2448.2
1687.4,1684.2,1839,2532.2,2613.7,2609.7,2608.1,2578.7,2621.3,2638.9,2579.5,2306.6,2563.9,2650.6,2646.1,2647.7,2652.6,2656.6,2656.9,2665.4
1804.8,1871.6,1929.9,1939.2,1923.1,1928.3,1946.5,1957.9,1967.1,1978.3,1988.1,1995.9,2000.7,2003,2001,2003.6,2010.7,2021.3,2033.8,2048.5
2301.8,2369.8,2444.1,2444.2,2443.3,2425.1,2434.1,2463.4,2468.8,2476.3,2478.6,2479.8,2469.5,2473.5,2476.4,2480.7,2487.2,2494.2,2504.2,2517.7
2136.2,2135.8,2141.2,2144.2,2148.2,2148.4,2145.5,2146.4,2146.5,2155.8,2168.1,2187.4,2198.7,2213.8,2223.5,2232.8,2241.8,2247,2255.8,2262.7
1831.5,1948.1,2113.8,2464.5,2411.8,2473.8,2393.3,2436.3,2476,2482.6,2487.5,2500.8,2505.1,2509.9,2506.1,2510,2520.4,2530.9,2550.1,2569.7
2232.3,2233.1,2233.2,2240.1,2246.4,2249.8,2243.6,2241.5,2240.3,2244.1,2261.3,2278.2,2297,2315.2,2323.1,2326.7,2326.8,2333.8,2340.3,2354.5
2374.5,2464.4,2463.2,2461.8,2466.9,2474.3,2479.5,2478.7,2493.2,2497.3,2497.3,2502.1,2507.3,2507.6,2506.7,2511.9,2520.7,2531.4,2547,2566
1912.4,1977.4,2035.5,2033.4,2034,2037.1,2040.3,2043.5,2040.4,2031.9,2029.6,2040.1,2062.1,2085.2,2099.4,2104.4,2104.5,2104.6,2105.9,2109.4
1727.7,1879.4,2429.5,2497.8,2461.5,2464.7,2495.6,2500.2,2509,2517.4,2524.2,2527.4,2526.9,2529.2,2534.2,2539.3,2544.5,2547.1,2553.6,2568.8
1960.1,1954.9,1955.2,1959.8,1961.4,1953.8,1954,1962.8,1974.3,1986.3,1997.7,2008.6,2016,2019.5,2020.3,2020.5,2024.5,2032.6,2044,2057.8
1879.1,2457.4,2453.3,2457.5,2456.4,2461.9,2472.6,2476.6,2482.5,2482.1,2487.4,2490.2,2498.7,2503.4,2512.3,2519.1,2525,2537.5,2573.5,2626.4
1973.4,2058.7,2049.1,2049.1,2060,2062.1,2055.4,2055.2,2062.2,2076.9,2091,2102.3,2108.9,2109.4,2103.9,2100.4,2101.6,2106.8,2115.7,2127.5
1941.6,2537.6,2535.6,2537,2546.3,2555.2,2560.2,2563.4,2565.6,2567.3,2575.1,2580.9,2584.2,2585.9,2586.7,2591,2601.4,2613.7,2627.2,2639.7
2026.3,2029.4,2032.6,2033.8,2040,2045.4,2044.4,2043.4,2047.3,2054.3,2061.5,2072.5,2084.6,2091.6,2093.2,2091.6,2093.5,2094.4,2101.2,2109.9
2063,2387.6,2386,2379.5,2380.5,2383.4,2391.2,2382.2,2396.3,2416.5,2414.2,2418.2,2432,2443.6,2451.7,2456.1,2462.4,2464.9,2473.5,2482
2088,2081.2,2079.5,2081.7,2085.7,2088,2086.3,2083.8,2085.9,2093.3,2100.6,2107.3,2118.2,2132.2,2146.3,2158.2,2166.8,2174.2,2180.5,2188.4
2604.1,2603.7,2594.2,2598.4,2603.5,2609.6,2613.7,2626.4,2631.1,2627.6,2634.7,2634.7,2639.6,2650.4,2654.6,2661.3,2666.3,2674,2677.1,2688.6
2072.4,2076.6,2076.3,2074.4,2077.1,2082.1,2079.6,2075.8,2078.1,2087,2096.3,2106.2,2114.5,2120.1,2121.5,2122.9,2126,2130.5,2137.7,2146.6
1631.2,1594.1,1646.8,2018.4,2549.2,2392.8,2554.2,2640.3,2677.8,2696.6,2704.1,2707.5,2715,2716.7,2703,2694.8,2702.3,2723,2751.3,2789.7
1767.9,1769.3,1770.5,1768.2,1765.4,1772,1784.7,1799.3,1817.4,1832.3,1839.4,1843.6,1845.6,1847.4,1850.2,1858.7,1872.5,1892.4,1923.6,1986.5
1584.6,1590,1589.6,1587.3,1589.8,1601.9,1620.1,1635.7,1645.4,1647.8,1649.5,1654.7,1661.9,1670.2,1680.4,1694.6,1712.5,1735.5,1770.1,1849.2
2008.9,2004.4,2005.5,2011.9,2012.2,2013.6,2015,2030.9,2045.6,2054.2,2054.8,2052.5,2050.5,2048.4,2050.4,2057.9,2072,2094,2126.5,2171.2
1766.8,1771.2,1773.1,1769.4,1767.6,1778.5,1794.6,1806.8,1809,1799.9,1794.8,1795.7,1800.2,1807.7,1816.5,1827.9,1842.4,1859.8,1881.1,1906.9
1866,1874.1,1882.3,1887.3,1884.1,1880.9,1887.6,1906.3,1936.1,1960.9,1974.1,1978.2,1977.9,1977.6,1980,1986.3,1997.7,2014.4,2039.2,2072
1751,1757.4,1765.2,1764.1,1749.9,1750.3,1773.8,1801.8,1824.7,1837,1839.2,1838.3,1836.9,1837.9,1844.1,1854.9,1870.3,1890.5,1917.6,1954.1
1923.4,1963.5,1975.7,1990.7,1999,1996.8,1997.5,2004.3,2020.7,2036.8,2047.7,2049.1,2047.6,2047.5,2048.3,2053.7,2064.2,2082.2,2108.5,2139.8
1703.6,1706.7,1704.7,1699.2,1697.5,1707.8,1725.3,1738.8,1749.6,1757.5,1760.7,1765.5,1773.7,1788.4,1809.1,1837.6,1873,1908.6,1937.4,1961.3
1693.1,1713.2,1709.1,1711.8,1716.7,1737.6,1765.3,1784,1795.7,1799.6,1801.6,1802.7,1806.2,1811.9,1823.6,1839.3,1858.8,1879.3,1944.5,1970.7
1516.3,1515.6,1505.9,1508.4,1517,1535.9,1556.9,1571.2,1575.8,1577.9,1586.5,1595.6,1603.9,1614.3,1632.1,1672,1801.9,1961.2,2093.1,2122
1779.4,1796.8,1805.7,1816,1818.6,1817.6,1805.7,1812.4,1839.2,1867.1,1890.7,1904.3,1907.1,1903.8,1900.1,1905.5,1918.2,1936.7,1961.7,1997.7
1619.9,1632.1,1631.7,1630.8,1625.2,1628,1639.5,1652.2,1666.4,1673.3,1679.5,1681.1,1691.1,1701,1719.7,1741.8,1771.2,1820,1895.1,1996.1
1935.4,1951.6,1952.1,1955.2,1955.4,1950.3,1948.4,1952,1968,1986.8,2001.6,2011.7,2014.8,2017.3,2018.8,2021.7,2028.3,2039.1,2056.4,2081.3
1652.6,1659.9,1658.4,1649,1648.4,1664.6,1694.3,1718.3,1732.2,1735.2,1730.4,1731.7,1735.7,1744.4,1758.4,1778.5,1807.3,1846.8,1906.4,1981.3
1935.7,1952,1960,1968,1966.4,1960.6,1954.6,1960.2,1984.5,2008.2,2019.8,2022.7,2019.6,2019.7,2023,2028.9,2037.7,2048.7,2059.2,2108.3
1520.6,1528.6,1528.4,1532.4,1538.1,1552.8,1565.2,1572.9,1583.1,1591.7,1599.8,1604.9,1609.1,1611.2,1618,1629,1691.3,1778,2037.5,2235.8
1774.2,1796.3,1826.5,1843.2,1861.6,1877.7,1876,1859.1,1882.4,1915.3,1945.4,1962.1,1970.5,1973,1969.5,1969.2,1973.9,1986.3,2006.6,2036.9
1536.3,1548.1,1548.9,1542.5,1530.1,1527.8,1539,1557.3,1574.3,1589.2,1598.8,1613.9,1631.2,1657.2,1683.3,1703,1733.4,1785.7,1900.7,2053.7
1824.1,1828.9,1834.8,1836.7,1832,1832,1839.3,1854,1876.8,1901.4,1919.3,1930.3,1933.5,1934.2,1935.5,1944.5,1957.1,1975.3,2000.3,2037.1
1407.2,1405,1398.9,1400.4,1410.8,1428.9,1453.7,1475.7,1484.2,1484.7,1488.8,1496.2,1504.5,1515.8,1527.6,1599.9,1700.8,1988.8,2149.2,2224
